Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
12-May-2018_15:58:36 prac 7310 21 2 R 1 1 1 moralSelf immoralSelf mismatch n NA -1 1.1430 
12-May-2018_15:58:39 prac 7310 21 2 R 1 1 2 immoralSelf moralSelf mismatch n n 1 0.8415 
12-May-2018_15:58:41 prac 7310 21 2 R 1 1 3 immoralSelf immoralSelf match m m 1 0.8796 
12-May-2018_15:58:44 prac 7310 21 2 R 1 1 4 immoralOther immoralOther match m m 1 1.0218 
12-May-2018_15:58:46 prac 7310 21 2 R 1 1 5 moralOther moralOther match m m 1 0.6320 
12-May-2018_15:58:48 prac 7310 21 2 R 1 1 6 moralSelf moralSelf match m n 0 0.9280 
12-May-2018_15:58:51 prac 7310 21 2 R 1 1 7 moralOther moralSelf mismatch n n 1 0.7321 
12-May-2018_15:58:53 prac 7310 21 2 R 1 1 8 moralSelf moralSelf match m m 1 0.9203 
12-May-2018_15:58:56 prac 7310 21 2 R 1 1 9 moralOther moralOther match m m 1 0.8944 
12-May-2018_15:58:58 prac 7310 21 2 R 1 1 10 immoralSelf immoralOther mismatch n m 0 1.0665 
12-May-2018_15:59:01 prac 7310 21 2 R 1 1 11 immoralSelf immoralSelf match m NA -1 1.1430 
12-May-2018_15:59:03 prac 7310 21 2 R 1 1 12 immoralOther immoralSelf mismatch n m 0 0.7348 
12-May-2018_15:59:05 prac 7310 21 2 R 1 1 13 moralSelf immoralSelf mismatch n n 1 0.9070 
12-May-2018_15:59:08 prac 7310 21 2 R 1 1 14 moralOther immoralSelf mismatch n n 1 0.6851 
12-May-2018_15:59:10 prac 7310 21 2 R 1 1 15 immoralOther immoralOther match m m 1 0.6912 
12-May-2018_15:59:12 prac 7310 21 2 R 1 1 16 immoralOther immoralOther match m m 1 0.5113 
12-May-2018_15:59:14 prac 7310 21 2 R 1 1 17 moralOther immoralSelf mismatch n n 1 0.8875 
12-May-2018_15:59:17 prac 7310 21 2 R 1 1 18 moralSelf moralSelf match m m 1 0.7396 
12-May-2018_15:59:19 prac 7310 21 2 R 1 1 19 immoralOther immoralSelf mismatch n m 0 1.1338 
12-May-2018_15:59:22 prac 7310 21 2 R 1 1 20 immoralSelf immoralOther mismatch n NA -1 1.1430 
12-May-2018_15:59:24 prac 7310 21 2 R 1 1 21 immoralOther moralOther mismatch n m 0 0.5881 
12-May-2018_15:59:26 prac 7310 21 2 R 1 1 22 moralOther moralOther match m m 1 0.5402 
12-May-2018_15:59:29 prac 7310 21 2 R 1 1 23 moralSelf immoralSelf mismatch n n 1 1.0944 
12-May-2018_15:59:31 prac 7310 21 2 R 1 1 24 immoralSelf immoralSelf match m m 1 0.8505 
12-May-2018_15:59:33 prac 7310 21 2 R 1 2 1 immoralSelf moralOther mismatch n n 1 0.5666 
12-May-2018_15:59:36 prac 7310 21 2 R 1 2 2 immoralSelf immoralSelf match m NA -1 1.1430 
12-May-2018_15:59:38 prac 7310 21 2 R 1 2 3 immoralSelf moralOther mismatch n m 0 0.6309 
12-May-2018_15:59:40 prac 7310 21 2 R 1 2 4 moralOther moralSelf mismatch n m 0 0.5510 
12-May-2018_15:59:43 prac 7310 21 2 R 1 2 5 immoralOther immoralOther match m m 1 0.8391 
12-May-2018_15:59:45 prac 7310 21 2 R 1 2 6 moralSelf moralSelf match m m 1 0.6371 
