Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
07-Jun-2018_13:40:05 prac 7344 20 female R 1 1 1 moralSelf moralOther mismatch m n 0 0.7284 
07-Jun-2018_13:40:08 prac 7344 20 female R 1 1 2 moralSelf moralSelf match n n 1 1.0226 
07-Jun-2018_13:40:11 prac 7344 20 female R 1 1 3 moralSelf immoralSelf mismatch m NA -1 1.0850 
07-Jun-2018_13:40:13 prac 7344 20 female R 1 1 4 moralOther immoralSelf mismatch m n 0 0.7630 
07-Jun-2018_13:40:15 prac 7344 20 female R 1 1 5 moralOther moralOther match n n 1 0.5152 
07-Jun-2018_13:40:17 prac 7344 20 female R 1 1 6 immoralOther moralSelf mismatch m m 1 0.4332 
07-Jun-2018_13:40:19 prac 7344 20 female R 1 1 7 immoralOther immoralOther match n m 0 0.4213 
07-Jun-2018_13:40:21 prac 7344 20 female R 1 1 8 immoralOther moralOther mismatch m n 0 0.4354 
07-Jun-2018_13:40:23 prac 7344 20 female R 1 1 9 immoralOther immoralSelf mismatch m n 0 0.4315 
07-Jun-2018_13:40:26 prac 7344 20 female R 1 1 10 immoralSelf immoralSelf match n n 1 0.7396 
07-Jun-2018_13:40:28 prac 7344 20 female R 1 1 11 moralOther immoralOther mismatch m m 1 0.5458 
07-Jun-2018_13:40:30 prac 7344 20 female R 1 1 12 immoralSelf immoralSelf match n m 0 0.6799 
07-Jun-2018_13:40:32 prac 7344 20 female R 1 1 13 moralOther immoralOther mismatch m m 1 0.5541 
07-Jun-2018_13:40:35 prac 7344 20 female R 1 1 14 immoralSelf moralSelf mismatch m n 0 0.5982 
07-Jun-2018_13:40:37 prac 7344 20 female R 1 1 15 moralOther moralOther match n n 1 0.3923 
07-Jun-2018_13:40:39 prac 7344 20 female R 1 1 16 moralSelf moralSelf match n n 1 0.3885 
07-Jun-2018_13:40:41 prac 7344 20 female R 1 1 17 moralSelf moralSelf match n n 1 0.3526 
07-Jun-2018_13:40:43 prac 7344 20 female R 1 1 18 moralOther moralOther match n m 0 0.4848 
07-Jun-2018_13:40:45 prac 7344 20 female R 1 1 19 immoralOther immoralOther match n n 1 0.5588 
07-Jun-2018_13:40:47 prac 7344 20 female R 1 1 20 immoralSelf immoralOther mismatch m n 0 0.4170 
07-Jun-2018_13:40:49 prac 7344 20 female R 1 1 21 moralSelf moralOther mismatch m n 0 0.3611 
07-Jun-2018_13:40:51 prac 7344 20 female R 1 1 22 immoralSelf moralSelf mismatch m n 0 0.6591 
07-Jun-2018_13:40:53 prac 7344 20 female R 1 1 23 immoralSelf immoralSelf match n m 0 0.2973 
07-Jun-2018_13:40:55 prac 7344 20 female R 1 1 24 immoralOther immoralOther match n n 1 0.3114 
07-Jun-2018_13:40:57 prac 7344 20 female R 1 2 1 moralSelf moralOther mismatch m n 0 0.4015 
07-Jun-2018_13:40:59 prac 7344 20 female R 1 2 2 moralSelf moralSelf match n n 1 0.6517 
07-Jun-2018_13:41:02 prac 7344 20 female R 1 2 3 immoralSelf immoralSelf match n m 0 0.5637 
07-Jun-2018_13:41:04 prac 7344 20 female R 1 2 4 moralOther immoralOther mismatch m n 0 0.3740 
07-Jun-2018_13:41:06 prac 7344 20 female R 1 2 5 immoralSelf immoralOther mismatch m n 0 0.4380 
07-Jun-2018_13:41:08 prac 7344 20 female R 1 2 6 immoralSelf moralOther mismatch m n 0 0.4321 
07-Jun-2018_13:41:10 prac 7344 20 female R 1 2 7 immoralOther immoralOther match n n 1 0.4202 
07-Jun-2018_13:41:12 prac 7344 20 female R 1 2 8 immoralOther immoralOther match n m 0 0.5543 
07-Jun-2018_13:41:14 prac 7344 20 female R 1 2 9 immoralOther moralOther mismatch m m 1 0.5825 
07-Jun-2018_13:41:16 prac 7344 20 female R 1 2 10 moralSelf moralSelf match n n 1 0.6527 
07-Jun-2018_13:41:19 prac 7344 20 female R 1 2 11 moralOther moralOther match n m 0 0.4928 
07-Jun-2018_13:41:21 prac 7344 20 female R 1 2 12 moralSelf moralOther mismatch m n 0 0.3409 
07-Jun-2018_13:41:23 prac 7344 20 female R 1 2 13 moralSelf moralSelf match n n 1 0.4109 
07-Jun-2018_13:41:25 prac 7344 20 female R 1 2 14 immoralOther immoralOther match n m 0 0.4591 
07-Jun-2018_13:41:27 prac 7344 20 female R 1 2 15 immoralSelf immoralSelf match n n 1 0.3292 
07-Jun-2018_13:41:29 prac 7344 20 female R 1 2 16 moralSelf immoralOther mismatch m n 0 0.3373 
07-Jun-2018_13:41:31 prac 7344 20 female R 1 2 17 immoralOther moralSelf mismatch m m 1 0.3115 
07-Jun-2018_13:41:33 prac 7344 20 female R 1 2 18 immoralSelf moralSelf mismatch m n 0 0.3235 
07-Jun-2018_13:41:35 prac 7344 20 female R 1 2 19 moralOther immoralSelf mismatch m n 0 0.4617 
07-Jun-2018_13:41:37 prac 7344 20 female R 1 2 20 immoralOther moralOther mismatch m n 0 0.4038 
07-Jun-2018_13:41:39 prac 7344 20 female R 1 2 21 moralOther moralOther match n m 0 0.5659 
07-Jun-2018_13:41:41 prac 7344 20 female R 1 2 22 immoralSelf immoralSelf match n m 0 0.7440 
07-Jun-2018_13:41:44 prac 7344 20 female R 1 2 23 moralOther moralOther match n n 1 0.8061 
07-Jun-2018_13:41:46 prac 7344 20 female R 1 2 24 moralOther moralSelf mismatch m n 0 1.0643 
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
07-Jun-2018_13:43:05 prac 7344 20 female R 1 1 1 immoralSelf immoralSelf match n m 0 0.4708 
07-Jun-2018_13:43:07 prac 7344 20 female R 1 1 2 immoralSelf moralOther mismatch m n 0 0.5051 
07-Jun-2018_13:43:10 prac 7344 20 female R 1 1 3 moralOther moralOther match n m 0 0.5510 
07-Jun-2018_13:43:12 prac 7344 20 female R 1 1 4 moralSelf immoralOther mismatch m n 0 0.4114 
07-Jun-2018_13:43:14 prac 7344 20 female R 1 1 5 immoralOther moralSelf mismatch m m 1 0.5474 
07-Jun-2018_13:43:16 prac 7344 20 female R 1 1 6 immoralOther moralSelf mismatch m m 1 0.4155 
07-Jun-2018_13:43:18 prac 7344 20 female R 1 1 7 moralOther immoralOther mismatch m n 0 0.7436 
07-Jun-2018_13:43:20 prac 7344 20 female R 1 1 8 immoralOther immoralOther match n m 0 0.5497 
07-Jun-2018_13:43:22 prac 7344 20 female R 1 1 9 immoralSelf moralSelf mismatch m n 0 0.4259 
07-Jun-2018_13:43:25 prac 7344 20 female R 1 1 10 immoralOther immoralOther match n m 0 0.4959 
07-Jun-2018_13:43:27 prac 7344 20 female R 1 1 11 moralOther immoralSelf mismatch m m 1 0.5921 
07-Jun-2018_13:43:29 prac 7344 20 female R 1 1 12 moralOther moralOther match n n 1 0.8362 
07-Jun-2018_13:43:31 prac 7344 20 female R 1 1 13 immoralSelf immoralSelf match n m 0 0.5524 
07-Jun-2018_13:43:34 prac 7344 20 female R 1 1 14 moralSelf immoralOther mismatch m n 0 0.4525 
07-Jun-2018_13:43:36 prac 7344 20 female R 1 1 15 immoralSelf moralSelf mismatch m n 0 0.6366 
07-Jun-2018_13:43:38 prac 7344 20 female R 1 1 16 immoralOther immoralOther match n m 0 0.5207 
07-Jun-2018_13:43:40 prac 7344 20 female R 1 1 17 moralSelf immoralOther mismatch m n 0 0.4428 
07-Jun-2018_13:43:42 prac 7344 20 female R 1 1 18 moralSelf moralSelf match n n 1 0.4930 
07-Jun-2018_13:43:44 prac 7344 20 female R 1 1 19 moralOther immoralSelf mismatch m m 1 0.6691 
07-Jun-2018_13:43:47 prac 7344 20 female R 1 1 20 moralSelf moralSelf match n n 1 0.4732 
07-Jun-2018_13:43:49 prac 7344 20 female R 1 1 21 moralSelf moralSelf match n n 1 0.3654 
07-Jun-2018_13:43:51 prac 7344 20 female R 1 1 22 moralOther moralOther match n n 1 0.8315 
07-Jun-2018_13:43:53 prac 7344 20 female R 1 1 23 immoralOther moralOther mismatch m n 0 0.6516 
07-Jun-2018_13:43:56 prac 7344 20 female R 1 1 24 immoralSelf immoralSelf match n m 0 0.6758 
07-Jun-2018_13:43:58 prac 7344 20 female R 1 2 1 immoralOther immoralOther match n m 0 0.7818 
07-Jun-2018_13:44:01 prac 7344 20 female R 1 2 2 moralOther moralSelf mismatch m m 1 0.9880 
07-Jun-2018_13:44:03 prac 7344 20 female R 1 2 3 immoralSelf immoralSelf match n NA -1 1.0850 
07-Jun-2018_13:44:05 prac 7344 20 female R 1 2 4 moralSelf moralSelf match n n 1 0.4023 
07-Jun-2018_13:44:08 prac 7344 20 female R 1 2 5 moralOther immoralOther mismatch m m 1 0.6444 
07-Jun-2018_13:44:10 prac 7344 20 female R 1 2 6 moralSelf moralSelf match n n 1 0.3906 
07-Jun-2018_13:44:12 prac 7344 20 female R 1 2 7 immoralOther immoralSelf mismatch m m 1 0.6107 
07-Jun-2018_13:44:15 prac 7344 20 female R 1 2 8 immoralSelf moralOther mismatch m NA -1 1.0850 
07-Jun-2018_13:44:17 prac 7344 20 female R 1 2 9 moralOther immoralSelf mismatch m n 0 0.5650 
07-Jun-2018_13:44:19 prac 7344 20 female R 1 2 10 immoralSelf immoralSelf match n m 0 0.6551 
07-Jun-2018_13:44:21 prac 7344 20 female R 1 2 11 moralSelf moralSelf match n n 1 0.3912 
07-Jun-2018_13:44:23 prac 7344 20 female R 1 2 12 immoralSelf immoralSelf match n n 1 0.3793 
07-Jun-2018_13:44:26 prac 7344 20 female R 1 2 13 moralSelf immoralOther mismatch m m 1 0.8095 
07-Jun-2018_13:44:28 prac 7344 20 female R 1 2 14 moralOther moralOther match n n 1 0.6896 
07-Jun-2018_13:44:30 prac 7344 20 female R 1 2 15 immoralOther moralSelf mismatch m m 1 0.7299 
07-Jun-2018_13:44:33 prac 7344 20 female R 1 2 16 moralSelf immoralSelf mismatch m n 0 0.7540 
07-Jun-2018_13:44:35 prac 7344 20 female R 1 2 17 immoralOther immoralOther match n m 0 0.8300 
07-Jun-2018_13:44:38 prac 7344 20 female R 1 2 18 moralOther moralOther match n NA -1 1.0850 
07-Jun-2018_13:44:40 prac 7344 20 female R 1 2 19 moralOther moralOther match n n 1 0.6783 
07-Jun-2018_13:44:43 prac 7344 20 female R 1 2 20 immoralOther immoralSelf mismatch m m 1 0.5044 
07-Jun-2018_13:44:45 prac 7344 20 female R 1 2 21 immoralSelf moralSelf mismatch m n 0 0.9986 
07-Jun-2018_13:44:47 prac 7344 20 female R 1 2 22 immoralOther immoralOther match n m 0 0.5208 
07-Jun-2018_13:44:50 prac 7344 20 female R 1 2 23 immoralSelf moralSelf mismatch m n 0 0.6349 
07-Jun-2018_13:44:52 prac 7344 20 female R 1 2 24 moralSelf immoralSelf mismatch m n 0 0.3910 
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
07-Jun-2018_13:45:39 prac 7344 20 female R 1 1 1 moralOther moralOther match n m 0 0.7817 
07-Jun-2018_13:45:42 prac 7344 20 female R 1 1 2 moralOther moralSelf mismatch m n 0 0.5719 
07-Jun-2018_13:45:44 prac 7344 20 female R 1 1 3 moralSelf moralOther mismatch m n 0 0.3639 
07-Jun-2018_13:45:46 prac 7344 20 female R 1 1 4 immoralSelf immoralSelf match n m 0 0.6702 
07-Jun-2018_13:45:48 prac 7344 20 female R 1 1 5 moralOther immoralSelf mismatch m n 0 0.6662 
07-Jun-2018_13:45:51 prac 7344 20 female R 1 1 6 immoralSelf moralOther mismatch m n 0 0.6644 
07-Jun-2018_13:45:53 prac 7344 20 female R 1 1 7 moralSelf moralOther mismatch m n 0 0.3825 
07-Jun-2018_13:45:55 prac 7344 20 female R 1 1 8 immoralOther immoralOther match n n 1 0.8046 
07-Jun-2018_13:45:57 prac 7344 20 female R 1 1 9 immoralOther immoralOther match n n 1 0.6068 
07-Jun-2018_13:45:59 prac 7344 20 female R 1 1 10 immoralOther moralSelf mismatch m n 0 0.4249 
07-Jun-2018_13:46:01 prac 7344 20 female R 1 1 11 moralSelf moralSelf match n n 1 0.3430 
07-Jun-2018_13:46:03 prac 7344 20 female R 1 1 12 moralSelf moralSelf match n n 1 0.3653 
07-Jun-2018_13:46:06 prac 7344 20 female R 1 1 13 immoralOther moralOther mismatch m n 0 0.7032 
