Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
17-May-2018_15:26:21 7319 19 male R 1 1 1 self moralOther H h 1 0.7758 
17-May-2018_15:26:23 7319 19 male R 1 1 2 self immoralSelf J j 1 0.7985 
17-May-2018_15:26:25 7319 19 male R 1 1 3 self immoralOther H h 1 0.6782 
17-May-2018_15:26:27 7319 19 male R 1 1 4 self moralSelf J j 1 0.4580 
17-May-2018_15:26:29 7319 19 male R 1 1 5 self moralOther H h 1 0.7089 
17-May-2018_15:26:31 7319 19 male R 1 1 6 self moralSelf J j 1 0.5095 
17-May-2018_15:26:33 7319 19 male R 1 1 7 self immoralOther H h 1 0.6339 
17-May-2018_15:26:34 7319 19 male R 1 1 8 self immoralOther H h 1 0.4485 
17-May-2018_15:26:36 7319 19 male R 1 1 9 self moralOther H h 1 0.7383 
17-May-2018_15:26:38 7319 19 male R 1 1 10 self immoralSelf J j 1 0.4599 
17-May-2018_15:26:40 7319 19 male R 1 1 11 self moralSelf J j 1 0.5978 
17-May-2018_15:26:42 7319 19 male R 1 1 12 self moralSelf J j 1 0.4511 
17-May-2018_15:26:43 7319 19 male R 1 1 13 self immoralOther H h 1 0.4672 
17-May-2018_15:26:45 7319 19 male R 1 1 14 self moralOther H h 1 0.4917 
17-May-2018_15:26:47 7319 19 male R 1 1 15 self moralSelf J j 1 0.5758 
17-May-2018_15:26:49 7319 19 male R 1 1 16 self immoralOther H h 1 0.5375 
17-May-2018_15:26:51 7319 19 male R 1 1 17 self immoralSelf J j 1 0.4203 
17-May-2018_15:26:53 7319 19 male R 1 1 18 self immoralSelf J j 1 0.5009 
17-May-2018_15:26:54 7319 19 male R 1 1 19 self moralOther H h 1 0.5367 
17-May-2018_15:26:56 7319 19 male R 1 1 20 self immoralSelf J j 1 0.4643 
17-May-2018_15:26:57 7319 19 male R 1 1 21 self moralSelf J j 1 0.5448 
17-May-2018_15:26:59 7319 19 male R 1 1 22 self immoralOther H h 1 0.5369 
17-May-2018_15:27:01 7319 19 male R 1 1 23 self immoralSelf J j 1 0.4683 
17-May-2018_15:27:03 7319 19 male R 1 1 24 self moralOther H h 1 0.5451 
17-May-2018_15:27:05 7319 19 male R 1 2 1 self immoralOther H h 1 0.6736 
17-May-2018_15:27:06 7319 19 male R 1 2 2 self immoralSelf J j 1 0.3569 
17-May-2018_15:27:08 7319 19 male R 1 2 3 self moralSelf J j 1 0.4469 
17-May-2018_15:27:10 7319 19 male R 1 2 4 self moralSelf J j 1 0.4282 
17-May-2018_15:27:11 7319 19 male R 1 2 5 self moralSelf J j 1 0.3585 
17-May-2018_15:27:13 7319 19 male R 1 2 6 self immoralSelf J j 1 0.4701 
17-May-2018_15:27:15 7319 19 male R 1 2 7 self immoralOther H h 1 0.4157 
17-May-2018_15:27:16 7319 19 male R 1 2 8 self immoralOther H h 1 0.3361 
17-May-2018_15:27:18 7319 19 male R 1 2 9 self moralOther H h 1 0.2657 
17-May-2018_15:27:19 7319 19 male R 1 2 10 self immoralSelf J j 1 0.4849 
17-May-2018_15:27:21 7319 19 male R 1 2 11 self moralOther H h 1 0.5660 
17-May-2018_15:27:23 7319 19 male R 1 2 12 self immoralOther H h 1 0.4028 
17-May-2018_15:27:24 7319 19 male R 1 2 13 self moralOther H h 1 0.5177 
17-May-2018_15:27:26 7319 19 male R 1 2 14 self immoralOther H h 1 0.5577 
17-May-2018_15:27:28 7319 19 male R 1 2 15 self moralOther H h 1 0.4345 
17-May-2018_15:27:29 7319 19 male R 1 2 16 self immoralOther H h 1 0.2406 
17-May-2018_15:27:31 7319 19 male R 1 2 17 self immoralSelf J h 0 0.3782 
17-May-2018_15:27:33 7319 19 male R 1 2 18 self immoralSelf J j 1 0.3429 
17-May-2018_15:27:34 7319 19 male R 1 2 19 self moralSelf J h 0 0.5835 
17-May-2018_15:27:36 7319 19 male R 1 2 20 self immoralSelf J j 1 0.4955 
17-May-2018_15:27:38 7319 19 male R 1 2 21 self moralOther H h 1 0.4659 
17-May-2018_15:27:39 7319 19 male R 1 2 22 self moralSelf J j 1 0.4232 
17-May-2018_15:27:41 7319 19 male R 1 2 23 self moralOther H h 1 0.4322 
17-May-2018_15:27:43 7319 19 male R 1 2 24 self moralSelf J j 1 0.5208 
17-May-2018_15:28:10 7319 19 male R 1 3 1 self immoralOther H h 1 0.6211 
17-May-2018_15:28:12 7319 19 male R 1 3 2 self immoralOther H h 1 0.5703 
17-May-2018_15:28:14 7319 19 male R 1 3 3 self moralOther H h 1 0.3995 
17-May-2018_15:28:15 7319 19 male R 1 3 4 self moralSelf J j 1 0.5089 
17-May-2018_15:28:17 7319 19 male R 1 3 5 self immoralSelf J j 1 0.5168 
17-May-2018_15:28:19 7319 19 male R 1 3 6 self immoralSelf J j 1 0.3918 
17-May-2018_15:28:20 7319 19 male R 1 3 7 self immoralSelf J j 1 0.4751 
17-May-2018_15:28:22 7319 19 male R 1 3 8 self moralSelf J j 1 0.3570 
17-May-2018_15:28:24 7319 19 male R 1 3 9 self moralSelf J j 1 0.3575 
