Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
01-Jun-2018_14:58:05 7337 22 male R 1 1 1 self moralSelf J j 1 0.7620 
01-Jun-2018_14:58:07 7337 22 male R 1 1 2 self moralOther H h 1 0.9999 
01-Jun-2018_14:58:09 7337 22 male R 1 1 3 self immoralOther H h 1 0.9050 
01-Jun-2018_14:58:12 7337 22 male R 1 1 4 self moralSelf J NA -1 1.0841 
01-Jun-2018_14:58:14 7337 22 male R 1 1 5 self moralOther H h 1 0.8269 
01-Jun-2018_14:58:16 7337 22 male R 1 1 6 self moralSelf J j 1 0.5546 
01-Jun-2018_14:58:18 7337 22 male R 1 1 7 self moralOther H h 1 0.7899 
01-Jun-2018_14:58:20 7337 22 male R 1 1 8 self moralOther H h 1 0.5516 
01-Jun-2018_14:58:22 7337 22 male R 1 1 9 self immoralSelf J j 1 0.8118 
01-Jun-2018_14:58:24 7337 22 male R 1 1 10 self immoralSelf J j 1 0.7695 
01-Jun-2018_14:58:26 7337 22 male R 1 1 11 self immoralOther H h 1 0.4115 
01-Jun-2018_14:58:28 7337 22 male R 1 1 12 self immoralSelf J h 0 0.7494 
01-Jun-2018_14:58:29 7337 22 male R 1 1 13 self moralSelf J j 1 0.7269 
01-Jun-2018_14:58:31 7337 22 male R 1 1 14 self moralOther H h 1 0.5077 
01-Jun-2018_14:58:33 7337 22 male R 1 1 15 self immoralSelf J j 1 0.8546 
01-Jun-2018_14:58:35 7337 22 male R 1 1 16 self moralSelf J j 1 0.3769 
01-Jun-2018_14:58:36 7337 22 male R 1 1 17 self immoralSelf J j 1 0.4349 
01-Jun-2018_14:58:38 7337 22 male R 1 1 18 self immoralOther H h 1 0.3813 
01-Jun-2018_14:58:40 7337 22 male R 1 1 19 self moralSelf J j 1 0.9607 
01-Jun-2018_14:58:42 7337 22 male R 1 1 20 self immoralOther H h 1 0.4803 
01-Jun-2018_14:58:44 7337 22 male R 1 1 21 self immoralSelf J j 1 0.6601 
01-Jun-2018_14:58:47 7337 22 male R 1 1 22 self immoralOther H h 1 0.9590 
01-Jun-2018_14:58:49 7337 22 male R 1 1 23 self moralOther H j 0 0.6773 
01-Jun-2018_14:58:51 7337 22 male R 1 1 24 self immoralOther H h 1 0.5489 
01-Jun-2018_14:58:52 7337 22 male R 1 2 1 self immoralSelf J j 1 0.6078 
01-Jun-2018_14:58:54 7337 22 male R 1 2 2 self immoralSelf J j 1 0.4591 
01-Jun-2018_14:58:56 7337 22 male R 1 2 3 self immoralOther H h 1 0.7438 
01-Jun-2018_14:58:58 7337 22 male R 1 2 4 self moralSelf J j 1 0.4231 
01-Jun-2018_14:59:00 7337 22 male R 1 2 5 self moralOther H j 0 0.4509 
01-Jun-2018_14:59:02 7337 22 male R 1 2 6 self moralSelf J j 1 0.6845 
01-Jun-2018_14:59:04 7337 22 male R 1 2 7 self moralSelf J j 1 0.4789 
01-Jun-2018_14:59:06 7337 22 male R 1 2 8 self moralSelf J j 1 0.3938 
01-Jun-2018_14:59:07 7337 22 male R 1 2 9 self moralSelf J j 1 0.3656 
01-Jun-2018_14:59:09 7337 22 male R 1 2 10 self moralOther H h 1 0.5096 
01-Jun-2018_14:59:10 7337 22 male R 1 2 11 self immoralSelf J j 1 0.4278 
01-Jun-2018_14:59:12 7337 22 male R 1 2 12 self immoralOther H h 1 0.4556 
01-Jun-2018_14:59:14 7337 22 male R 1 2 13 self immoralOther H h 1 0.5202 
01-Jun-2018_14:59:16 7337 22 male R 1 2 14 self moralSelf J j 1 0.4972 
01-Jun-2018_14:59:17 7337 22 male R 1 2 15 self immoralOther H h 1 0.4742 
01-Jun-2018_14:59:19 7337 22 male R 1 2 16 self immoralOther H h 1 0.6027 
01-Jun-2018_14:59:21 7337 22 male R 1 2 17 self immoralOther H h 1 0.3920 
01-Jun-2018_14:59:23 7337 22 male R 1 2 18 self moralOther H j 0 0.4904 
01-Jun-2018_14:59:24 7337 22 male R 1 2 19 self moralOther H h 1 0.4226 
01-Jun-2018_14:59:26 7337 22 male R 1 2 20 self immoralSelf J j 1 0.4614 
01-Jun-2018_14:59:28 7337 22 male R 1 2 21 self moralOther H h 1 0.5594 
01-Jun-2018_14:59:30 7337 22 male R 1 2 22 self immoralSelf J j 1 0.3904 
01-Jun-2018_14:59:31 7337 22 male R 1 2 23 self moralOther H h 1 0.3440 
01-Jun-2018_14:59:33 7337 22 male R 1 2 24 self immoralSelf J j 1 0.3642 
01-Jun-2018_14:59:41 7337 22 male R 1 3 1 self immoralOther H h 1 0.5857 
01-Jun-2018_14:59:42 7337 22 male R 1 3 2 self immoralSelf J j 1 0.4752 
01-Jun-2018_14:59:45 7337 22 male R 1 3 3 self moralOther H h 1 0.6809 
01-Jun-2018_14:59:47 7337 22 male R 1 3 4 self immoralSelf J j 1 0.4843 
01-Jun-2018_14:59:48 7337 22 male R 1 3 5 self moralOther H j 0 0.4034 
01-Jun-2018_14:59:50 7337 22 male R 1 3 6 self moralSelf J j 1 0.5950 
01-Jun-2018_14:59:52 7337 22 male R 1 3 7 self moralSelf J j 1 0.3815 
01-Jun-2018_14:59:54 7337 22 male R 1 3 8 self moralOther H h 1 0.8968 
01-Jun-2018_14:59:56 7337 22 male R 1 3 9 self moralSelf J j 1 0.4804 
01-Jun-2018_14:59:58 7337 22 male R 1 3 10 self immoralSelf J j 1 0.4438 
01-Jun-2018_14:59:59 7337 22 male R 1 3 11 self immoralSelf J j 1 0.4080 
01-Jun-2018_15:00:01 7337 22 male R 1 3 12 self immoralOther H h 1 0.4669 
01-Jun-2018_15:00:03 7337 22 male R 1 3 13 self immoralOther H h 1 0.4572 
01-Jun-2018_15:00:05 7337 22 male R 1 3 14 self moralOther H j 0 0.4666 
01-Jun-2018_15:00:07 7337 22 male R 1 3 15 self immoralSelf J j 1 0.3797 
01-Jun-2018_15:00:08 7337 22 male R 1 3 16 self moralSelf J j 1 0.3839 
01-Jun-2018_15:00:10 7337 22 male R 1 3 17 self moralOther H h 1 0.5511 
01-Jun-2018_15:00:12 7337 22 male R 1 3 18 self immoralSelf J j 1 0.8240 
01-Jun-2018_15:00:14 7337 22 male R 1 3 19 self moralOther H h 1 0.6788 
01-Jun-2018_15:00:16 7337 22 male R 1 3 20 self immoralOther H h 1 0.6263 
01-Jun-2018_15:00:18 7337 22 male R 1 3 21 self immoralOther H h 1 0.4182 
01-Jun-2018_15:00:19 7337 22 male R 1 3 22 self immoralOther H h 1 0.4211 
01-Jun-2018_15:00:21 7337 22 male R 1 3 23 self moralSelf J j 1 0.3577 
01-Jun-2018_15:00:23 7337 22 male R 1 3 24 self moralSelf J j 1 0.3365 
01-Jun-2018_15:00:25 7337 22 male R 1 4 1 self moralOther H h 1 0.7037 
01-Jun-2018_15:00:27 7337 22 male R 1 4 2 self immoralOther H h 1 0.5636 
01-Jun-2018_15:00:28 7337 22 male R 1 4 3 self immoralOther H h 1 0.4116 
01-Jun-2018_15:00:30 7337 22 male R 1 4 4 self moralOther H h 1 0.6135 
01-Jun-2018_15:00:32 7337 22 male R 1 4 5 self moralSelf J j 1 0.4000 
01-Jun-2018_15:00:33 7337 22 male R 1 4 6 self immoralOther H h 1 0.4801 
01-Jun-2018_15:00:36 7337 22 male R 1 4 7 self moralOther H h 1 0.9341 
01-Jun-2018_15:00:37 7337 22 male R 1 4 8 self moralSelf J j 1 0.5343 
01-Jun-2018_15:00:39 7337 22 male R 1 4 9 self moralSelf J j 1 0.5221 
01-Jun-2018_15:00:41 7337 22 male R 1 4 10 self moralOther H h 1 0.5697 
01-Jun-2018_15:00:43 7337 22 male R 1 4 11 self moralSelf J j 1 0.5768 
01-Jun-2018_15:00:45 7337 22 male R 1 4 12 self moralOther H h 1 0.5812 
01-Jun-2018_15:00:46 7337 22 male R 1 4 13 self moralSelf J j 1 0.4066 
01-Jun-2018_15:00:48 7337 22 male R 1 4 14 self moralSelf J j 1 0.3874 
01-Jun-2018_15:00:50 7337 22 male R 1 4 15 self immoralOther H h 1 0.4215 
01-Jun-2018_15:00:52 7337 22 male R 1 4 16 self immoralSelf J j 1 0.5481 
01-Jun-2018_15:00:54 7337 22 male R 1 4 17 self immoralSelf J j 1 0.4460 
01-Jun-2018_15:00:55 7337 22 male R 1 4 18 self immoralOther H h 1 0.4771 
01-Jun-2018_15:00:57 7337 22 male R 1 4 19 self immoralSelf J j 1 0.3657 
01-Jun-2018_15:00:59 7337 22 male R 1 4 20 self immoralOther H j 0 0.7370 
01-Jun-2018_15:01:01 7337 22 male R 1 4 21 self immoralSelf J j 1 0.3423 
01-Jun-2018_15:01:02 7337 22 male R 1 4 22 self immoralSelf J j 1 0.4177 
01-Jun-2018_15:01:04 7337 22 male R 1 4 23 self immoralSelf J j 1 0.4864 
01-Jun-2018_15:01:06 7337 22 male R 1 4 24 self moralOther H h 1 0.6013 
01-Jun-2018_15:01:16 7337 22 male R 1 5 1 self immoralSelf J j 1 0.4131 
01-Jun-2018_15:01:18 7337 22 male R 1 5 2 self immoralOther H h 1 0.5316 
01-Jun-2018_15:01:20 7337 22 male R 1 5 3 self immoralOther H h 1 0.6578 
01-Jun-2018_15:01:21 7337 22 male R 1 5 4 self immoralSelf J j 1 0.4066 
01-Jun-2018_15:01:23 7337 22 male R 1 5 5 self immoralSelf J j 1 0.3799 
01-Jun-2018_15:01:25 7337 22 male R 1 5 6 self moralSelf J h 0 0.5375 
01-Jun-2018_15:01:27 7337 22 male R 1 5 7 self immoralOther H h 1 0.5212 
01-Jun-2018_15:01:29 7337 22 male R 1 5 8 self moralOther H h 1 0.5533 
01-Jun-2018_15:01:30 7337 22 male R 1 5 9 self immoralSelf J j 1 0.6207 
01-Jun-2018_15:01:32 7337 22 male R 1 5 10 self moralSelf J j 1 0.3722 
01-Jun-2018_15:01:34 7337 22 male R 1 5 11 self immoralSelf J j 1 0.4053 
01-Jun-2018_15:01:36 7337 22 male R 1 5 12 self immoralOther H h 1 0.4914 
01-Jun-2018_15:01:38 7337 22 male R 1 5 13 self immoralOther H h 1 0.5729 
01-Jun-2018_15:01:40 7337 22 male R 1 5 14 self moralOther H h 1 0.9410 
01-Jun-2018_15:01:42 7337 22 male R 1 5 15 self immoralSelf J j 1 0.3966 
01-Jun-2018_15:01:43 7337 22 male R 1 5 16 self moralSelf J j 1 0.3053 
01-Jun-2018_15:01:45 7337 22 male R 1 5 17 self immoralOther H h 1 0.4654 
