Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
31-May-2018_14:04:19 7333 24 female R 1 1 1 moral immoralSelf Y NA -1 1.0850 
31-May-2018_14:04:22 7333 24 female R 1 1 2 moral moralOther U NA -1 1.0850 
31-May-2018_14:04:24 7333 24 female R 1 1 3 moral immoralSelf Y y 1 0.8680 
31-May-2018_14:04:26 7333 24 female R 1 1 4 moral moralSelf U NA -1 1.0850 
31-May-2018_14:04:29 7333 24 female R 1 1 5 moral moralOther U u 1 0.6862 
31-May-2018_14:04:31 7333 24 female R 1 1 6 moral immoralOther Y y 1 0.9183 
31-May-2018_14:04:33 7333 24 female R 1 1 7 moral moralSelf U y 0 0.5384 
31-May-2018_14:04:34 7333 24 female R 1 1 8 moral moralOther U u 1 0.6046 
31-May-2018_14:04:36 7333 24 female R 1 1 9 moral moralSelf U u 1 0.7988 
31-May-2018_14:04:38 7333 24 female R 1 1 10 moral immoralOther Y y 1 0.4488 
31-May-2018_14:04:40 7333 24 female R 1 1 11 moral immoralSelf Y y 1 0.3309 
31-May-2018_14:04:41 7333 24 female R 1 1 12 moral moralOther U u 1 0.6190 
31-May-2018_14:04:44 7333 24 female R 1 1 13 moral immoralOther Y y 1 0.8791 
31-May-2018_14:04:46 7333 24 female R 1 1 14 moral moralSelf U u 1 0.4692 
31-May-2018_14:04:48 7333 24 female R 1 1 15 moral immoralOther Y y 1 0.8953 
31-May-2018_14:04:50 7333 24 female R 1 1 16 moral moralOther U u 1 0.5514 
31-May-2018_14:04:51 7333 24 female R 1 1 17 moral moralOther U u 1 0.6375 
31-May-2018_14:04:53 7333 24 female R 1 1 18 moral immoralOther Y y 1 0.7437 
31-May-2018_14:04:55 7333 24 female R 1 1 19 moral immoralSelf Y y 1 0.7678 
31-May-2018_14:04:57 7333 24 female R 1 1 20 moral immoralOther Y y 1 0.5260 
31-May-2018_14:04:59 7333 24 female R 1 1 21 moral moralSelf U u 1 0.5001 
31-May-2018_14:05:01 7333 24 female R 1 1 22 moral immoralSelf Y y 1 0.6380 
31-May-2018_14:05:02 7333 24 female R 1 1 23 moral immoralSelf Y y 1 0.4141 
31-May-2018_14:05:04 7333 24 female R 1 1 24 moral moralSelf U u 1 0.4063 
31-May-2018_14:05:06 7333 24 female R 1 2 1 moral immoralOther Y y 1 0.4584 
31-May-2018_14:05:07 7333 24 female R 1 2 2 moral immoralOther Y y 1 0.4445 
31-May-2018_14:05:09 7333 24 female R 1 2 3 moral moralSelf U u 1 0.3947 
31-May-2018_14:05:11 7333 24 female R 1 2 4 moral immoralSelf Y y 1 0.6269 
31-May-2018_14:05:12 7333 24 female R 1 2 5 moral moralSelf U u 1 0.4328 
31-May-2018_14:05:14 7333 24 female R 1 2 6 moral immoralSelf Y y 1 0.5509 
31-May-2018_14:05:16 7333 24 female R 1 2 7 moral immoralOther Y y 1 0.5569 
31-May-2018_14:05:17 7333 24 female R 1 2 8 moral moralOther U u 1 0.3950 
31-May-2018_14:05:19 7333 24 female R 1 2 9 moral moralSelf U u 1 0.3312 
31-May-2018_14:05:20 7333 24 female R 1 2 10 moral moralOther U y 0 0.4212 
31-May-2018_14:05:22 7333 24 female R 1 2 11 moral immoralSelf Y y 1 0.6113 
31-May-2018_14:05:24 7333 24 female R 1 2 12 moral immoralSelf Y y 1 0.5435 
31-May-2018_14:05:26 7333 24 female R 1 2 13 moral immoralSelf Y y 1 0.3436 
31-May-2018_14:05:27 7333 24 female R 1 2 14 moral moralOther U y 0 0.3336 
31-May-2018_14:05:29 7333 24 female R 1 2 15 moral immoralSelf Y y 1 0.3937 
31-May-2018_14:05:30 7333 24 female R 1 2 16 moral immoralOther Y u 0 0.2857 
31-May-2018_14:05:32 7333 24 female R 1 2 17 moral moralSelf U u 1 0.4739 
31-May-2018_14:05:34 7333 24 female R 1 2 18 moral moralSelf U u 1 0.3679 
31-May-2018_14:05:36 7333 24 female R 1 2 19 moral immoralOther Y y 1 0.5081 
31-May-2018_14:05:37 7333 24 female R 1 2 20 moral moralOther U u 1 0.4542 
31-May-2018_14:05:39 7333 24 female R 1 2 21 moral moralOther U u 1 0.4223 
31-May-2018_14:05:41 7333 24 female R 1 2 22 moral moralSelf U u 1 0.3824 
31-May-2018_14:05:42 7333 24 female R 1 2 23 moral moralOther U u 1 0.5145 
31-May-2018_14:05:44 7333 24 female R 1 2 24 moral immoralOther Y y 1 0.3726 
31-May-2018_14:06:12 7333 24 female R 1 3 1 moral moralOther U u 1 0.4142 
31-May-2018_14:06:13 7333 24 female R 1 3 2 moral moralSelf U u 1 0.3563 
31-May-2018_14:06:15 7333 24 female R 1 3 3 moral immoralSelf Y y 1 0.3424 
31-May-2018_14:06:17 7333 24 female R 1 3 4 moral immoralSelf Y y 1 0.3424 
31-May-2018_14:06:18 7333 24 female R 1 3 5 moral immoralSelf Y y 1 0.3546 
31-May-2018_14:06:20 7333 24 female R 1 3 6 moral moralSelf U u 1 0.4086 
31-May-2018_14:06:21 7333 24 female R 1 3 7 moral moralOther U u 1 0.3727 
31-May-2018_14:06:23 7333 24 female R 1 3 8 moral immoralOther Y y 1 0.4908 
31-May-2018_14:06:25 7333 24 female R 1 3 9 moral moralSelf U u 1 0.4009 
31-May-2018_14:06:27 7333 24 female R 1 3 10 moral immoralOther Y y 1 0.4930 
31-May-2018_14:06:29 7333 24 female R 1 3 11 moral immoralOther Y y 1 0.4851 
31-May-2018_14:06:31 7333 24 female R 1 3 12 moral immoralOther Y y 1 0.5153 
31-May-2018_14:06:32 7333 24 female R 1 3 13 moral moralSelf U u 1 0.4093 
31-May-2018_14:06:34 7333 24 female R 1 3 14 moral immoralOther Y y 1 0.4334 
31-May-2018_14:06:36 7333 24 female R 1 3 15 moral moralSelf U u 1 0.4895 
31-May-2018_14:06:38 7333 24 female R 1 3 16 moral moralSelf U u 1 0.3597 
31-May-2018_14:06:40 7333 24 female R 1 3 17 moral immoralOther Y y 1 0.5038 
31-May-2018_14:06:41 7333 24 female R 1 3 18 moral moralOther U u 1 0.4258 
31-May-2018_14:06:43 7333 24 female R 1 3 19 moral moralOther U u 1 0.3779 
31-May-2018_14:06:44 7333 24 female R 1 3 20 moral moralOther U u 1 0.3460 
31-May-2018_14:06:46 7333 24 female R 1 3 21 moral immoralSelf Y y 1 0.4721 
31-May-2018_14:06:48 7333 24 female R 1 3 22 moral immoralSelf Y y 1 0.3282 
31-May-2018_14:06:49 7333 24 female R 1 3 23 moral immoralSelf Y y 1 0.3523 
31-May-2018_14:06:51 7333 24 female R 1 3 24 moral moralOther U y 0 0.2744 
31-May-2018_14:06:53 7333 24 female R 1 4 1 moral moralSelf U u 1 0.3245 
31-May-2018_14:06:55 7333 24 female R 1 4 2 moral immoralSelf Y y 1 0.4666 
31-May-2018_14:06:57 7333 24 female R 1 4 3 moral immoralOther Y y 1 0.6407 
31-May-2018_14:06:58 7333 24 female R 1 4 4 moral immoralSelf Y y 1 0.4709 
31-May-2018_14:07:00 7333 24 female R 1 4 5 moral immoralOther Y u 0 0.4670 
31-May-2018_14:07:02 7333 24 female R 1 4 6 moral moralSelf U u 1 0.4711 
31-May-2018_14:07:03 7333 24 female R 1 4 7 moral moralSelf U u 1 0.3891 
31-May-2018_14:07:05 7333 24 female R 1 4 8 moral immoralSelf Y y 1 0.4252 
31-May-2018_14:07:07 7333 24 female R 1 4 9 moral moralOther U u 1 0.5913 
31-May-2018_14:07:09 7333 24 female R 1 4 10 moral moralSelf U u 1 0.4775 
31-May-2018_14:07:11 7333 24 female R 1 4 11 moral immoralSelf Y y 1 0.5196 
31-May-2018_14:07:13 7333 24 female R 1 4 12 moral immoralOther Y y 1 0.4857 
31-May-2018_14:07:14 7333 24 female R 1 4 13 moral immoralSelf Y y 1 0.4798 
31-May-2018_14:07:16 7333 24 female R 1 4 14 moral immoralOther Y y 1 0.4818 
31-May-2018_14:07:18 7333 24 female R 1 4 15 moral moralSelf U u 1 0.4700 
31-May-2018_14:07:19 7333 24 female R 1 4 16 moral immoralSelf Y y 1 0.4420 
31-May-2018_14:07:21 7333 24 female R 1 4 17 moral moralOther U u 1 0.5681 
31-May-2018_14:07:23 7333 24 female R 1 4 18 moral moralOther U u 1 0.4563 
31-May-2018_14:07:25 7333 24 female R 1 4 19 moral immoralOther Y y 1 0.4603 
31-May-2018_14:07:26 7333 24 female R 1 4 20 moral moralOther U u 1 0.4509 
31-May-2018_14:07:28 7333 24 female R 1 4 21 moral moralSelf U u 1 0.4206 
31-May-2018_14:07:30 7333 24 female R 1 4 22 moral immoralOther Y y 1 0.4207 
31-May-2018_14:07:32 7333 24 female R 1 4 23 moral moralOther U u 1 0.4248 
31-May-2018_14:07:33 7333 24 female R 1 4 24 moral moralOther U u 1 0.2968 
31-May-2018_14:07:52 7333 24 female R 1 5 1 moral moralOther U u 1 0.5319 
31-May-2018_14:07:54 7333 24 female R 1 5 2 moral moralSelf U u 1 0.3200 
31-May-2018_14:07:55 7333 24 female R 1 5 3 moral immoralOther Y y 1 0.4861 
31-May-2018_14:07:57 7333 24 female R 1 5 4 moral moralSelf U u 1 0.3722 
31-May-2018_14:07:59 7333 24 female R 1 5 5 moral immoralOther Y y 1 0.6523 
31-May-2018_14:08:00 7333 24 female R 1 5 6 moral immoralOther Y y 1 0.4584 
31-May-2018_14:08:02 7333 24 female R 1 5 7 moral immoralOther Y y 1 0.2785 
31-May-2018_14:08:03 7333 24 female R 1 5 8 moral moralSelf U y 0 0.3086 
31-May-2018_14:08:05 7333 24 female R 1 5 9 moral moralSelf U u 1 0.3807 
31-May-2018_14:08:06 7333 24 female R 1 5 10 moral moralOther U u 1 0.5828 
31-May-2018_14:08:08 7333 24 female R 1 5 11 moral moralOther U u 1 0.3228 
31-May-2018_14:08:09 7333 24 female R 1 5 12 moral immoralSelf Y y 1 0.4569 
31-May-2018_14:08:11 7333 24 female R 1 5 13 moral immoralSelf Y y 1 0.3170 
31-May-2018_14:08:12 7333 24 female R 1 5 14 moral immoralSelf Y y 1 0.5071 
