Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
02-May-2018_14:24:41 Prac 7303 28 male R 1 1 1 immoralSelf immoralSelf match m n 0 0.6910 
02-May-2018_14:24:43 Prac 7303 28 male R 1 1 2 immoralSelf moralOther mismatch n n 1 0.8254 
02-May-2018_14:24:46 Prac 7303 28 male R 1 1 3 immoralOther immoralOther match m n 0 0.9294 
02-May-2018_14:24:48 Prac 7303 28 male R 1 1 4 moralSelf immoralOther mismatch n m 0 0.7803 
02-May-2018_14:24:50 Prac 7303 28 male R 1 1 5 immoralOther immoralOther match m m 1 0.8520 
02-May-2018_14:24:52 Prac 7303 28 male R 1 1 6 moralSelf immoralSelf mismatch n n 1 0.7890 
02-May-2018_14:24:54 Prac 7303 28 male R 1 1 7 moralSelf moralSelf match m m 1 0.7443 
02-May-2018_14:24:57 Prac 7303 28 male R 1 1 8 immoralSelf moralSelf mismatch n n 1 0.8235 
02-May-2018_14:24:59 Prac 7303 28 male R 1 1 9 immoralOther immoralOther match m n 0 0.6875 
02-May-2018_14:25:01 Prac 7303 28 male R 1 1 10 immoralSelf moralOther mismatch n n 1 0.6053 
02-May-2018_14:25:03 Prac 7303 28 male R 1 1 11 moralOther moralSelf mismatch n n 1 0.8294 
02-May-2018_14:25:05 Prac 7303 28 male R 1 1 12 immoralOther moralOther mismatch n n 1 0.6700 
02-May-2018_14:25:07 Prac 7303 28 male R 1 1 13 immoralOther moralSelf mismatch n n 1 0.6112 
02-May-2018_14:25:09 Prac 7303 28 male R 1 1 14 moralOther moralOther match m n 0 0.5717 
02-May-2018_14:25:11 Prac 7303 28 male R 1 1 15 immoralOther moralSelf mismatch n n 1 0.6393 
02-May-2018_14:25:13 Prac 7303 28 male R 1 1 16 moralOther moralOther match m m 1 0.7161 
02-May-2018_14:25:15 Prac 7303 28 male R 1 1 17 moralSelf immoralSelf mismatch n m 0 0.5579 
02-May-2018_14:25:17 Prac 7303 28 male R 1 1 18 moralSelf moralSelf match m n 0 0.6130 
02-May-2018_14:25:19 Prac 7303 28 male R 1 1 19 immoralSelf immoralSelf match m n 0 0.7257 
02-May-2018_14:25:21 Prac 7303 28 male R 1 1 20 moralOther moralSelf mismatch n m 0 0.6481 
02-May-2018_14:25:23 Prac 7303 28 male R 1 1 21 immoralSelf immoralSelf match m n 0 0.6086 
02-May-2018_14:25:25 Prac 7303 28 male R 1 1 22 moralOther moralOther match m m 1 0.6807 
02-May-2018_14:25:27 Prac 7303 28 male R 1 1 23 moralSelf moralSelf match m m 1 0.6421 
02-May-2018_14:25:29 Prac 7303 28 male R 1 1 24 moralOther immoralOther mismatch n n 1 0.6870 
02-May-2018_14:25:32 Prac 7303 28 male R 1 2 1 immoralSelf moralSelf mismatch n m 0 0.7416 
