Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
19-May-2018_15:18:58 prac 7324 19 female R 1 1 1 moralOther immoralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:01 prac 7324 19 female R 1 1 2 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:19:03 prac 7324 19 female R 1 1 3 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:19:06 prac 7324 19 female R 1 1 4 immoralSelf moralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:09 prac 7324 19 female R 1 1 5 moralOther moralSelf mismatch n NA -1 1.1561 
19-May-2018_15:19:11 prac 7324 19 female R 1 1 6 moralSelf immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:19:14 prac 7324 19 female R 1 1 7 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:19:16 prac 7324 19 female R 1 1 8 immoralSelf moralSelf mismatch n n 1 0.9102 
19-May-2018_15:19:19 prac 7324 19 female R 1 1 9 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:19:22 prac 7324 19 female R 1 1 10 moralSelf moralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:24 prac 7324 19 female R 1 1 11 moralOther immoralSelf mismatch n n 1 0.8725 
19-May-2018_15:19:27 prac 7324 19 female R 1 1 12 immoralOther moralSelf mismatch n n 1 1.0598 
19-May-2018_15:19:29 prac 7324 19 female R 1 1 13 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:19:32 prac 7324 19 female R 1 1 14 moralSelf moralSelf match m n 0 1.1161 
19-May-2018_15:19:35 prac 7324 19 female R 1 1 15 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:19:37 prac 7324 19 female R 1 1 16 immoralSelf moralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:40 prac 7324 19 female R 1 1 17 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:19:42 prac 7324 19 female R 1 1 18 moralSelf immoralSelf mismatch n n 1 1.1028 
19-May-2018_15:19:45 prac 7324 19 female R 1 1 19 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:19:48 prac 7324 19 female R 1 1 20 immoralOther moralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:50 prac 7324 19 female R 1 1 21 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:19:53 prac 7324 19 female R 1 1 22 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:19:56 prac 7324 19 female R 1 1 23 immoralOther moralOther mismatch n NA -1 1.1561 
19-May-2018_15:19:58 prac 7324 19 female R 1 1 24 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:20:01 prac 7324 19 female R 1 2 1 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:20:04 prac 7324 19 female R 1 2 2 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:20:06 prac 7324 19 female R 1 2 3 immoralOther immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:09 prac 7324 19 female R 1 2 4 moralOther immoralOther mismatch n NA -1 1.1561 
19-May-2018_15:20:12 prac 7324 19 female R 1 2 5 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:20:14 prac 7324 19 female R 1 2 6 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:20:17 prac 7324 19 female R 1 2 7 immoralSelf moralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:19 prac 7324 19 female R 1 2 8 immoralOther immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:22 prac 7324 19 female R 1 2 9 immoralSelf immoralOther mismatch n NA -1 1.1561 
19-May-2018_15:20:25 prac 7324 19 female R 1 2 10 immoralSelf moralOther mismatch n NA -1 1.1561 
19-May-2018_15:20:27 prac 7324 19 female R 1 2 11 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:20:30 prac 7324 19 female R 1 2 12 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:20:33 prac 7324 19 female R 1 2 13 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:20:35 prac 7324 19 female R 1 2 14 moralOther immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:38 prac 7324 19 female R 1 2 15 moralSelf immoralOther mismatch n n 1 1.0400 
19-May-2018_15:20:41 prac 7324 19 female R 1 2 16 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:20:43 prac 7324 19 female R 1 2 17 moralSelf moralSelf match m m 1 1.0078 
19-May-2018_15:20:46 prac 7324 19 female R 1 2 18 moralSelf immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:48 prac 7324 19 female R 1 2 19 moralOther immoralOther mismatch n NA -1 1.1561 
19-May-2018_15:20:51 prac 7324 19 female R 1 2 20 immoralOther moralSelf mismatch n NA -1 1.1561 
19-May-2018_15:20:54 prac 7324 19 female R 1 2 21 moralSelf immoralOther mismatch n NA -1 1.1561 
19-May-2018_15:20:55 prac 7324 19 female R 1 2 22 immoralSelf immoralSelf match m n 0 0.1103 
19-May-2018_15:20:58 prac 7324 19 female R 1 2 23 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:21:00 prac 7324 19 female R 1 2 24 immoralOther immoralOther match m NA -1 1.1561 
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
19-May-2018_15:21:47 prac 7324 19 female R 1 1 1 immoralSelf immoralSelf match m NA -1 1.1561 
19-May-2018_15:21:50 prac 7324 19 female R 1 1 2 immoralOther immoralSelf mismatch n NA -1 1.1561 
19-May-2018_15:21:52 prac 7324 19 female R 1 1 3 immoralSelf immoralOther mismatch n n 1 0.9147 
19-May-2018_15:21:54 prac 7324 19 female R 1 1 4 immoralOther moralOther mismatch n n 1 0.9788 
19-May-2018_15:21:57 prac 7324 19 female R 1 1 5 moralSelf immoralOther mismatch n n 1 0.6881 
19-May-2018_15:21:59 prac 7324 19 female R 1 1 6 immoralSelf moralOther mismatch n n 1 1.1236 
19-May-2018_15:22:01 prac 7324 19 female R 1 1 7 moralSelf immoralOther mismatch n n 1 0.7556 
19-May-2018_15:22:04 prac 7324 19 female R 1 1 8 immoralOther immoralOther match m n 0 1.0164 
19-May-2018_15:22:07 prac 7324 19 female R 1 1 9 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:22:09 prac 7324 19 female R 1 1 10 immoralOther immoralSelf mismatch n n 1 1.0791 
19-May-2018_15:22:11 prac 7324 19 female R 1 1 11 immoralSelf immoralSelf match m n 0 0.7583 
19-May-2018_15:22:14 prac 7324 19 female R 1 1 12 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:22:16 prac 7324 19 female R 1 1 13 moralOther immoralSelf mismatch n n 1 0.8079 
19-May-2018_15:22:19 prac 7324 19 female R 1 1 14 moralOther moralOther match m NA -1 1.1561 
19-May-2018_15:22:21 prac 7324 19 female R 1 1 15 moralOther moralOther match m n 0 1.0346 
19-May-2018_15:22:24 prac 7324 19 female R 1 1 16 immoralSelf moralSelf mismatch n NA -1 1.1561 
19-May-2018_15:22:27 prac 7324 19 female R 1 1 17 moralOther moralSelf mismatch n NA -1 1.1561 
19-May-2018_15:22:29 prac 7324 19 female R 1 1 18 immoralSelf immoralSelf match m n 0 0.7986 
19-May-2018_15:22:32 prac 7324 19 female R 1 1 19 moralSelf moralSelf match m NA -1 1.1561 
19-May-2018_15:22:34 prac 7324 19 female R 1 1 20 moralOther moralSelf mismatch n n 1 0.9371 
19-May-2018_15:22:37 prac 7324 19 female R 1 1 21 immoralOther immoralOther match m NA -1 1.1561 
19-May-2018_15:22:39 prac 7324 19 female R 1 1 22 moralSelf moralSelf match m n 0 0.5622 
19-May-2018_15:22:41 prac 7324 19 female R 1 1 23 moralSelf moralOther mismatch n n 1 1.0913 
19-May-2018_15:22:44 prac 7324 19 female R 1 1 24 immoralOther immoralOther match m NA -1 1.1562 
19-May-2018_15:22:47 prac 7324 19 female R 1 2 1 moralSelf moralOther mismatch n m 0 1.1479 
19-May-2018_15:22:49 prac 7324 19 female R 1 2 2 moralOther immoralSelf mismatch n n 1 0.8205 
19-May-2018_15:22:51 prac 7324 19 female R 1 2 3 immoralOther moralOther mismatch n NA -1 1.1561 
19-May-2018_15:22:54 prac 7324 19 female R 1 2 4 moralSelf moralSelf match m m 1 1.0235 
