Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
09-May-2018_13:46:30 Exp 7307 22 female R 1 1 1 immoralSelf immoralSelf match n m 0 0.9977 
09-May-2018_13:46:32 Exp 7307 22 female R 1 1 2 immoralSelf moralOther mismatch m m 1 0.8345 
09-May-2018_13:46:34 Exp 7307 22 female R 1 1 3 moralOther moralOther match n m 0 0.7400 
09-May-2018_13:46:37 Exp 7307 22 female R 1 1 4 moralSelf immoralOther mismatch m n 0 0.8037 
09-May-2018_13:46:39 Exp 7307 22 female R 1 1 5 immoralOther moralSelf mismatch m n 0 0.6726 
09-May-2018_13:46:42 Exp 7307 22 female R 1 1 6 immoralOther moralSelf mismatch m n 0 1.0227 
09-May-2018_13:46:44 Exp 7307 22 female R 1 1 7 moralOther immoralOther mismatch m m 1 0.9399 
09-May-2018_13:46:47 Exp 7307 22 female R 1 1 8 immoralOther immoralOther match n n 1 1.0276 
09-May-2018_13:46:50 Exp 7307 22 female R 1 1 9 immoralSelf moralSelf mismatch m m 1 0.8170 
09-May-2018_13:46:52 Exp 7307 22 female R 1 1 10 immoralOther immoralOther match n n 1 0.9860 
09-May-2018_13:46:55 Exp 7307 22 female R 1 1 11 moralOther immoralSelf mismatch m m 1 0.9945 
09-May-2018_13:46:57 Exp 7307 22 female R 1 1 12 moralOther moralOther match n n 1 1.0512 
09-May-2018_13:47:00 Exp 7307 22 female R 1 1 13 immoralSelf immoralSelf match n n 1 0.6409 
09-May-2018_13:47:02 Exp 7307 22 female R 1 1 14 moralSelf immoralOther mismatch m m 1 0.8823 
09-May-2018_13:47:04 Exp 7307 22 female R 1 1 15 immoralSelf moralSelf mismatch m n 0 0.5569 
09-May-2018_13:47:07 Exp 7307 22 female R 1 1 16 immoralOther immoralOther match n m 0 0.7847 
09-May-2018_13:47:09 Exp 7307 22 female R 1 1 17 moralSelf immoralOther mismatch m m 1 0.8050 
09-May-2018_13:47:12 Exp 7307 22 female R 1 1 18 moralSelf moralSelf match n n 1 0.6980 
09-May-2018_13:47:14 Exp 7307 22 female R 1 1 19 moralOther immoralSelf mismatch m m 1 0.6564 
09-May-2018_13:47:16 Exp 7307 22 female R 1 1 20 moralSelf moralSelf match n n 1 0.5945 
09-May-2018_13:47:18 Exp 7307 22 female R 1 1 21 moralSelf moralSelf match n n 1 0.5551 
09-May-2018_13:47:21 Exp 7307 22 female R 1 1 22 moralOther moralOther match n m 0 0.6629 
09-May-2018_13:47:23 Exp 7307 22 female R 1 1 23 immoralOther moralOther mismatch m m 1 0.8649 
09-May-2018_13:47:25 Exp 7307 22 female R 1 1 24 immoralSelf immoralSelf match n n 1 0.6748 
09-May-2018_13:47:28 Exp 7307 22 female R 1 2 1 immoralOther immoralOther match n m 0 0.7573 
