Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
09-May-2018_14:03:06 7307 22 female R 1 1 1 self moralSelf J j 1 0.5853 
09-May-2018_14:03:08 7307 22 female R 1 1 2 self moralOther H h 1 0.7436 
09-May-2018_14:03:10 7307 22 female R 1 1 3 self immoralOther H h 1 0.6594 
09-May-2018_14:03:12 7307 22 female R 1 1 4 self moralSelf J j 1 0.5504 
09-May-2018_14:03:14 7307 22 female R 1 1 5 self moralOther H h 1 0.6139 
09-May-2018_14:03:16 7307 22 female R 1 1 6 self moralSelf J j 1 0.4575 
09-May-2018_14:03:18 7307 22 female R 1 1 7 self moralOther H h 1 0.7107 
09-May-2018_14:03:20 7307 22 female R 1 1 8 self moralOther H h 1 0.6425 
09-May-2018_14:03:22 7307 22 female R 1 1 9 self immoralSelf J j 1 0.5004 
09-May-2018_14:03:24 7307 22 female R 1 1 10 self immoralSelf J j 1 0.5955 
09-May-2018_14:03:25 7307 22 female R 1 1 11 self immoralOther H h 1 0.5900 
09-May-2018_14:03:27 7307 22 female R 1 1 12 self immoralSelf J j 1 0.3595 
09-May-2018_14:03:28 7307 22 female R 1 1 13 self moralSelf J j 1 0.3850 
09-May-2018_14:03:30 7307 22 female R 1 1 14 self moralOther H j 0 0.4749 
09-May-2018_14:03:32 7307 22 female R 1 1 15 self immoralSelf J j 1 0.8491 
09-May-2018_14:03:34 7307 22 female R 1 1 16 self moralSelf J j 1 0.6436 
09-May-2018_14:03:36 7307 22 female R 1 1 17 self immoralSelf J j 1 0.6187 
09-May-2018_14:03:37 7307 22 female R 1 1 18 self immoralOther H h 1 0.4286 
09-May-2018_14:03:39 7307 22 female R 1 1 19 self moralSelf J j 1 0.4649 
09-May-2018_14:03:41 7307 22 female R 1 1 20 self immoralOther H h 1 0.6067 
09-May-2018_14:03:43 7307 22 female R 1 1 21 self immoralSelf J j 1 0.4448 
09-May-2018_14:03:45 7307 22 female R 1 1 22 self immoralOther H h 1 0.4596 
09-May-2018_14:03:47 7307 22 female R 1 1 23 self moralOther H h 1 0.7518 
09-May-2018_14:03:49 7307 22 female R 1 1 24 self immoralOther H h 1 0.5891 
09-May-2018_14:03:51 7307 22 female R 1 2 1 self immoralSelf J j 1 0.3850 
09-May-2018_14:03:52 7307 22 female R 1 2 2 self immoralSelf J h 0 0.3920 
