Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
02-Jun-2018_13:47:44 Exp 73370 18 female R 1 1 1 moralSelf immoralOther mismatch m m 1 0.7396 
02-Jun-2018_13:47:46 Exp 73370 18 female R 1 1 2 moralOther immoralOther mismatch m m 1 0.6034 
02-Jun-2018_13:47:48 Exp 73370 18 female R 1 1 3 moralOther moralOther match n m 0 0.4802 
02-Jun-2018_13:47:50 Exp 73370 18 female R 1 1 4 immoralSelf immoralOther mismatch m m 1 0.7385 
02-Jun-2018_13:47:53 Exp 73370 18 female R 1 1 5 moralOther moralOther match n m 0 0.7863 
02-Jun-2018_13:47:55 Exp 73370 18 female R 1 1 6 immoralSelf immoralSelf match n m 0 0.7308 
02-Jun-2018_13:47:58 Exp 73370 18 female R 1 1 7 immoralOther immoralOther match n n 1 0.9583 
02-Jun-2018_13:48:00 Exp 73370 18 female R 1 1 8 immoralOther immoralOther match n n 1 0.5701 
02-Jun-2018_13:48:02 Exp 73370 18 female R 1 1 9 immoralSelf immoralOther mismatch m m 1 0.6501 
02-Jun-2018_13:48:05 Exp 73370 18 female R 1 1 10 immoralSelf immoralSelf match n n 1 0.8558 
02-Jun-2018_13:48:07 Exp 73370 18 female R 1 1 11 moralSelf moralSelf match n n 1 0.4658 
02-Jun-2018_13:48:09 Exp 73370 18 female R 1 1 12 moralSelf moralOther mismatch m m 1 0.6359 
02-Jun-2018_13:48:12 Exp 73370 18 female R 1 1 13 moralOther moralOther match n n 1 1.0373 
02-Jun-2018_13:48:14 Exp 73370 18 female R 1 1 14 moralOther immoralOther mismatch m m 1 0.5508 
02-Jun-2018_13:48:16 Exp 73370 18 female R 1 1 15 immoralSelf moralSelf mismatch m m 1 0.8987 
02-Jun-2018_13:48:19 Exp 73370 18 female R 1 1 16 immoralOther immoralSelf mismatch m m 1 0.8334 
02-Jun-2018_13:48:21 Exp 73370 18 female R 1 1 17 immoralSelf immoralSelf match n n 1 0.9709 
02-Jun-2018_13:48:24 Exp 73370 18 female R 1 1 18 moralOther immoralOther mismatch m n 0 0.7871 
02-Jun-2018_13:48:26 Exp 73370 18 female R 1 1 19 moralSelf moralOther mismatch m m 1 0.6756 
02-Jun-2018_13:48:29 Exp 73370 18 female R 1 1 20 immoralOther moralOther mismatch m m 1 1.0818 
02-Jun-2018_13:48:31 Exp 73370 18 female R 1 1 21 immoralOther immoralOther match n n 1 0.8522 
02-Jun-2018_13:48:34 Exp 73370 18 female R 1 1 22 moralSelf moralSelf match n n 1 0.5460 
02-Jun-2018_13:48:36 Exp 73370 18 female R 1 1 23 immoralOther immoralSelf mismatch m m 1 0.9377 
02-Jun-2018_13:48:39 Exp 73370 18 female R 1 1 24 moralSelf moralSelf match n n 1 0.9491 
02-Jun-2018_13:48:41 Exp 73370 18 female R 1 2 1 moralSelf moralSelf match n n 1 0.6447 
02-Jun-2018_13:48:43 Exp 73370 18 female R 1 2 2 immoralOther immoralOther match n n 1 0.7624 
02-Jun-2018_13:48:46 Exp 73370 18 female R 1 2 3 immoralSelf immoralSelf match n m 0 0.7305 
02-Jun-2018_13:48:48 Exp 73370 18 female R 1 2 4 immoralSelf moralOther mismatch m NA -1 1.0841 
02-Jun-2018_13:48:51 Exp 73370 18 female R 1 2 5 moralOther moralOther match n n 1 0.8083 
02-Jun-2018_13:48:53 Exp 73370 18 female R 1 2 6 moralOther moralSelf mismatch m n 0 0.3972 
02-Jun-2018_13:48:55 Exp 73370 18 female R 1 2 7 immoralSelf moralSelf mismatch m m 1 0.6179 
02-Jun-2018_13:48:57 Exp 73370 18 female R 1 2 8 immoralOther moralSelf mismatch m m 1 0.6110 
02-Jun-2018_13:49:00 Exp 73370 18 female R 1 2 9 immoralOther immoralOther match n n 1 0.6121 
02-Jun-2018_13:49:02 Exp 73370 18 female R 1 2 10 immoralSelf immoralSelf match n n 1 0.9331 
02-Jun-2018_13:49:05 Exp 73370 18 female R 1 2 11 immoralSelf moralOther mismatch m m 1 0.6404 
02-Jun-2018_13:49:07 Exp 73370 18 female R 1 2 12 immoralOther immoralSelf mismatch m m 1 0.9140 
02-Jun-2018_13:49:09 Exp 73370 18 female R 1 2 13 moralOther moralOther match n m 0 0.7810 
02-Jun-2018_13:49:12 Exp 73370 18 female R 1 2 14 immoralSelf immoralSelf match n n 1 0.7292 
02-Jun-2018_13:49:14 Exp 73370 18 female R 1 2 15 moralSelf immoralSelf mismatch m m 1 0.8366 
02-Jun-2018_13:49:17 Exp 73370 18 female R 1 2 16 moralOther moralOther match n n 1 0.7902 
02-Jun-2018_13:49:19 Exp 73370 18 female R 1 2 17 moralOther immoralSelf mismatch m m 1 0.7187 
