Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
17-May-2018_14:04:35 7318 25 female R 1 1 1 self immoralSelf H h 1 0.7188 
17-May-2018_14:04:37 7318 25 female R 1 1 2 self moralOther J j 1 0.8590 
17-May-2018_14:04:39 7318 25 female R 1 1 3 self immoralSelf H h 1 0.6470 
17-May-2018_14:04:41 7318 25 female R 1 1 4 self moralSelf H h 1 0.6812 
17-May-2018_14:04:43 7318 25 female R 1 1 5 self moralOther J j 1 0.4453 
17-May-2018_14:04:45 7318 25 female R 1 1 6 self immoralOther J j 1 0.6554 
17-May-2018_14:04:47 7318 25 female R 1 1 7 self moralSelf H h 1 0.5775 
17-May-2018_14:04:49 7318 25 female R 1 1 8 self moralOther J j 1 0.4357 
17-May-2018_14:04:50 7318 25 female R 1 1 9 self moralSelf H h 1 0.6257 
17-May-2018_14:04:52 7318 25 female R 1 1 10 self immoralOther J j 1 0.4718 
17-May-2018_14:04:54 7318 25 female R 1 1 11 self immoralSelf H h 1 0.6060 
17-May-2018_14:04:56 7318 25 female R 1 1 12 self moralOther J j 1 0.5440 
17-May-2018_14:04:58 7318 25 female R 1 1 13 self immoralOther J j 1 0.6601 
17-May-2018_14:04:59 7318 25 female R 1 1 14 self moralSelf H h 1 0.4722 
17-May-2018_14:05:01 7318 25 female R 1 1 15 self immoralOther J j 1 0.4583 
17-May-2018_14:05:03 7318 25 female R 1 1 16 self moralOther J j 1 0.4724 
17-May-2018_14:05:05 7318 25 female R 1 1 17 self moralOther J j 1 0.5345 
17-May-2018_14:05:06 7318 25 female R 1 1 18 self immoralOther J j 1 0.5667 
17-May-2018_14:05:08 7318 25 female R 1 1 19 self immoralSelf H h 1 0.4587 
17-May-2018_14:05:10 7318 25 female R 1 1 20 self immoralOther J j 1 0.4327 
17-May-2018_14:05:11 7318 25 female R 1 1 21 self moralSelf H h 1 0.4729 
17-May-2018_14:05:13 7318 25 female R 1 1 22 self immoralSelf H h 1 0.4170 
17-May-2018_14:05:15 7318 25 female R 1 1 23 self immoralSelf H h 1 0.4372 
17-May-2018_14:05:17 7318 25 female R 1 1 24 self moralSelf H h 1 0.3673 
17-May-2018_14:05:18 7318 25 female R 1 2 1 self immoralOther J j 1 0.4753 
17-May-2018_14:05:20 7318 25 female R 1 2 2 self immoralOther J j 1 0.3395 
17-May-2018_14:05:22 7318 25 female R 1 2 3 self moralSelf H h 1 0.4795 
17-May-2018_14:05:23 7318 25 female R 1 2 4 self immoralSelf H h 1 0.3416 
17-May-2018_14:05:25 7318 25 female R 1 2 5 self moralSelf H h 1 0.5476 
17-May-2018_14:05:26 7318 25 female R 1 2 6 self immoralSelf H h 1 0.3378 
17-May-2018_14:05:28 7318 25 female R 1 2 7 self immoralOther J j 1 0.4098 
17-May-2018_14:05:29 7318 25 female R 1 2 8 self moralOther J j 1 0.5420 
17-May-2018_14:05:31 7318 25 female R 1 2 9 self moralSelf H h 1 0.4500 
17-May-2018_14:05:32 7318 25 female R 1 2 10 self moralOther J j 1 0.4041 
17-May-2018_14:05:34 7318 25 female R 1 2 11 self immoralSelf H h 1 0.4543 
17-May-2018_14:05:36 7318 25 female R 1 2 12 self immoralSelf H h 1 0.3303 
17-May-2018_14:05:38 7318 25 female R 1 2 13 self immoralSelf H h 1 0.3244 
17-May-2018_14:05:39 7318 25 female R 1 2 14 self moralOther J j 1 0.3825 
17-May-2018_14:05:41 7318 25 female R 1 2 15 self immoralSelf H h 1 0.3766 
17-May-2018_14:05:42 7318 25 female R 1 2 16 self immoralOther J j 1 0.5608 
17-May-2018_14:05:44 7318 25 female R 1 2 17 self moralSelf H h 1 0.5247 
17-May-2018_14:05:46 7318 25 female R 1 2 18 self moralSelf H h 1 0.4169 
17-May-2018_14:05:48 7318 25 female R 1 2 19 self immoralOther J j 1 0.4450 
17-May-2018_14:05:50 7318 25 female R 1 2 20 self moralOther J j 1 0.4771 
17-May-2018_14:05:51 7318 25 female R 1 2 21 self moralOther J j 1 0.3912 
17-May-2018_14:05:53 7318 25 female R 1 2 22 self moralSelf H h 1 0.5012 
17-May-2018_14:05:55 7318 25 female R 1 2 23 self moralOther J j 1 0.4013 
17-May-2018_14:05:56 7318 25 female R 1 2 24 self immoralOther J j 1 0.5214 
17-May-2018_14:06:03 7318 25 female R 1 3 1 self moralOther J j 1 0.5678 
17-May-2018_14:06:05 7318 25 female R 1 3 2 self moralSelf H h 1 0.4139 
17-May-2018_14:06:07 7318 25 female R 1 3 3 self immoralSelf H h 1 0.4040 
17-May-2018_14:06:08 7318 25 female R 1 3 4 self immoralSelf H h 1 0.3041 
17-May-2018_14:06:09 7318 25 female R 1 3 5 self immoralSelf H h 1 0.3002 
17-May-2018_14:06:11 7318 25 female R 1 3 6 self moralSelf H h 1 0.4683 
17-May-2018_14:06:13 7318 25 female R 1 3 7 self moralOther J j 1 0.3563 
17-May-2018_14:06:14 7318 25 female R 1 3 8 self immoralOther J j 1 0.3505 
17-May-2018_14:06:16 7318 25 female R 1 3 9 self moralSelf H h 1 0.3685 
17-May-2018_14:06:18 7318 25 female R 1 3 10 self immoralOther J j 1 0.3787 
17-May-2018_14:06:20 7318 25 female R 1 3 11 self immoralOther J j 1 0.3927 
17-May-2018_14:06:22 7318 25 female R 1 3 12 self immoralOther J j 1 0.5208 
17-May-2018_14:06:23 7318 25 female R 1 3 13 self moralSelf H h 1 0.5650 
17-May-2018_14:06:25 7318 25 female R 1 3 14 self immoralOther J j 1 0.3992 
17-May-2018_14:06:27 7318 25 female R 1 3 15 self moralSelf H h 1 0.3812 
17-May-2018_14:06:29 7318 25 female R 1 3 16 self moralSelf H h 1 0.2973 
17-May-2018_14:06:31 7318 25 female R 1 3 17 self immoralOther J j 1 0.4934 
17-May-2018_14:06:32 7318 25 female R 1 3 18 self moralOther J j 1 0.4895 
17-May-2018_14:06:34 7318 25 female R 1 3 19 self moralOther J j 1 0.3075 
17-May-2018_14:06:35 7318 25 female R 1 3 20 self moralOther J j 1 0.3216 
17-May-2018_14:06:37 7318 25 female R 1 3 21 self immoralSelf H h 1 0.4197 
17-May-2018_14:06:39 7318 25 female R 1 3 22 self immoralSelf H h 1 0.2778 
17-May-2018_14:06:40 7318 25 female R 1 3 23 self immoralSelf H h 1 0.3360 
17-May-2018_14:06:42 7318 25 female R 1 3 24 self moralOther J j 1 0.3440 
17-May-2018_14:06:44 7318 25 female R 1 4 1 self moralSelf H h 1 0.4041 
17-May-2018_14:06:46 7318 25 female R 1 4 2 self immoralSelf H h 1 0.3382 
17-May-2018_14:06:47 7318 25 female R 1 4 3 self immoralOther J j 1 0.3924 
17-May-2018_14:06:49 7318 25 female R 1 4 4 self immoralSelf H h 1 0.4404 
17-May-2018_14:06:50 7318 25 female R 1 4 5 self immoralOther J j 1 0.3545 
17-May-2018_14:06:52 7318 25 female R 1 4 6 self moralSelf H h 1 0.3966 
17-May-2018_14:06:54 7318 25 female R 1 4 7 self moralSelf H h 1 0.3467 
