Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
26-May-2018_10:11:15 7327 19 female R 1 1 1 moral immoralSelf Y u 0 0.7469 
26-May-2018_10:11:17 7327 19 female R 1 1 2 moral moralSelf U y 0 0.7536 
26-May-2018_10:11:19 7327 19 female R 1 1 3 moral moralSelf U NA -1 1.0841 
26-May-2018_10:11:21 7327 19 female R 1 1 4 moral immoralOther Y y 1 0.8678 
26-May-2018_10:11:23 7327 19 female R 1 1 5 moral moralOther U u 1 0.8631 
26-May-2018_10:11:26 7327 19 female R 1 1 6 moral immoralSelf Y y 1 0.9662 
26-May-2018_10:11:28 7327 19 female R 1 1 7 moral immoralSelf Y y 1 0.7395 
26-May-2018_10:11:30 7327 19 female R 1 1 8 moral moralSelf U u 1 0.8017 
26-May-2018_10:11:32 7327 19 female R 1 1 9 moral immoralOther Y y 1 0.9943 
26-May-2018_10:11:34 7327 19 female R 1 1 10 moral moralOther U u 1 0.7068 
26-May-2018_10:11:36 7327 19 female R 1 1 11 moral moralOther U u 1 0.5606 
26-May-2018_10:11:38 7327 19 female R 1 1 12 moral moralSelf U y 0 0.7116 
26-May-2018_10:11:40 7327 19 female R 1 1 13 moral immoralSelf Y y 1 0.6788 
26-May-2018_10:11:42 7327 19 female R 1 1 14 moral immoralOther Y y 1 0.4126 
26-May-2018_10:11:44 7327 19 female R 1 1 15 moral immoralSelf Y y 1 0.7608 
26-May-2018_10:11:46 7327 19 female R 1 1 16 moral moralSelf U u 1 0.5434 
26-May-2018_10:11:47 7327 19 female R 1 1 17 moral immoralSelf Y y 1 0.4748 
26-May-2018_10:11:49 7327 19 female R 1 1 18 moral moralOther U u 1 0.5516 
26-May-2018_10:11:51 7327 19 female R 1 1 19 moral immoralOther Y y 1 0.5644 
26-May-2018_10:11:53 7327 19 female R 1 1 20 moral moralSelf U u 1 0.5080 
26-May-2018_10:11:55 7327 19 female R 1 1 21 moral moralOther U u 1 0.6695 
26-May-2018_10:11:57 7327 19 female R 1 1 22 moral immoralOther Y y 1 0.7764 
26-May-2018_10:11:59 7327 19 female R 1 1 23 moral moralOther U u 1 0.5402 
26-May-2018_10:12:01 7327 19 female R 1 1 24 moral immoralOther Y y 1 0.7012 
26-May-2018_10:12:02 7327 19 female R 1 2 1 moral moralOther U u 1 0.6642 
26-May-2018_10:12:05 7327 19 female R 1 2 2 moral moralOther U NA -1 1.0841 
26-May-2018_10:12:07 7327 19 female R 1 2 3 moral moralSelf U u 1 0.7019 
26-May-2018_10:12:08 7327 19 female R 1 2 4 moral moralSelf U u 1 0.4855 
26-May-2018_10:12:10 7327 19 female R 1 2 5 moral immoralSelf Y y 1 0.3971 
26-May-2018_10:12:12 7327 19 female R 1 2 6 moral immoralSelf Y y 1 0.4495 
26-May-2018_10:12:14 7327 19 female R 1 2 7 moral immoralSelf Y y 1 0.4504 
26-May-2018_10:12:16 7327 19 female R 1 2 8 moral moralSelf U u 1 0.5122 
26-May-2018_10:12:18 7327 19 female R 1 2 9 moral immoralSelf Y y 1 0.7037 
26-May-2018_10:12:19 7327 19 female R 1 2 10 moral moralOther U u 1 0.5000 
26-May-2018_10:12:21 7327 19 female R 1 2 11 moral immoralOther Y y 1 0.5194 
26-May-2018_10:12:23 7327 19 female R 1 2 12 moral moralOther U u 1 0.4969 
26-May-2018_10:12:24 7327 19 female R 1 2 13 moral immoralOther Y y 1 0.4961 
26-May-2018_10:12:27 7327 19 female R 1 2 14 moral immoralOther Y y 1 0.8274 
26-May-2018_10:12:29 7327 19 female R 1 2 15 moral moralSelf U u 1 0.5221 
26-May-2018_10:12:30 7327 19 female R 1 2 16 moral moralSelf U u 1 0.4045 
26-May-2018_10:12:32 7327 19 female R 1 2 17 moral immoralSelf Y y 1 0.5777 
26-May-2018_10:12:34 7327 19 female R 1 2 18 moral immoralOther Y y 1 0.6121 
26-May-2018_10:12:35 7327 19 female R 1 2 19 moral immoralOther Y y 1 0.4418 
26-May-2018_10:12:37 7327 19 female R 1 2 20 moral moralSelf U u 1 0.5765 
26-May-2018_10:12:39 7327 19 female R 1 2 21 moral immoralSelf Y y 1 0.6217 
26-May-2018_10:12:41 7327 19 female R 1 2 22 moral moralOther U u 1 0.6844 
26-May-2018_10:12:43 7327 19 female R 1 2 23 moral moralOther U u 1 0.5268 
26-May-2018_10:12:45 7327 19 female R 1 2 24 moral immoralOther Y y 1 0.5312 
26-May-2018_10:13:05 7327 19 female R 1 3 1 moral moralSelf U u 1 0.6854 
26-May-2018_10:13:07 7327 19 female R 1 3 2 moral moralOther U u 1 0.8036 
26-May-2018_10:13:09 7327 19 female R 1 3 3 moral immoralSelf Y y 1 0.3730 
26-May-2018_10:13:11 7327 19 female R 1 3 4 moral moralOther U u 1 0.5096 
26-May-2018_10:13:12 7327 19 female R 1 3 5 moral moralSelf U u 1 0.5030 
26-May-2018_10:13:14 7327 19 female R 1 3 6 moral immoralSelf Y y 1 0.6720 
26-May-2018_10:13:16 7327 19 female R 1 3 7 moral immoralOther Y y 1 0.7578 
26-May-2018_10:13:18 7327 19 female R 1 3 8 moral immoralOther Y y 1 0.5819 
26-May-2018_10:13:20 7327 19 female R 1 3 9 moral immoralOther Y y 1 0.4177 
26-May-2018_10:13:21 7327 19 female R 1 3 10 moral immoralSelf Y y 1 0.5782 
26-May-2018_10:13:23 7327 19 female R 1 3 11 moral immoralSelf Y y 1 0.4004 
26-May-2018_10:13:24 7327 19 female R 1 3 12 moral immoralOther Y y 1 0.5567 
26-May-2018_10:13:26 7327 19 female R 1 3 13 moral immoralOther Y y 1 0.3699 
26-May-2018_10:13:27 7327 19 female R 1 3 14 moral immoralOther Y y 1 0.3629 
26-May-2018_10:13:29 7327 19 female R 1 3 15 moral immoralSelf Y u 0 0.5733 
26-May-2018_10:13:31 7327 19 female R 1 3 16 moral moralSelf U u 1 0.4990 
26-May-2018_10:13:33 7327 19 female R 1 3 17 moral moralOther U u 1 0.9626 
26-May-2018_10:13:35 7327 19 female R 1 3 18 moral moralSelf U u 1 0.5044 
26-May-2018_10:13:37 7327 19 female R 1 3 19 moral moralOther U u 1 0.5397 
26-May-2018_10:13:39 7327 19 female R 1 3 20 moral immoralSelf Y y 1 0.6683 
26-May-2018_10:13:40 7327 19 female R 1 3 21 moral moralSelf U u 1 0.5643 
26-May-2018_10:13:42 7327 19 female R 1 3 22 moral moralOther U u 1 0.6049 
26-May-2018_10:13:44 7327 19 female R 1 3 23 moral moralSelf U u 1 0.4929 
26-May-2018_10:13:45 7327 19 female R 1 3 24 moral moralOther U u 1 0.3842 
26-May-2018_10:13:47 7327 19 female R 1 4 1 moral moralOther U u 1 0.3829 
26-May-2018_10:13:49 7327 19 female R 1 4 2 moral moralOther U u 1 0.3967 
26-May-2018_10:13:51 7327 19 female R 1 4 3 moral immoralOther Y y 1 0.5840 
26-May-2018_10:13:53 7327 19 female R 1 4 4 moral immoralSelf Y y 1 0.5883 
26-May-2018_10:13:55 7327 19 female R 1 4 5 moral moralOther U u 1 0.5249 
26-May-2018_10:13:56 7327 19 female R 1 4 6 moral immoralSelf Y y 1 0.6728 
26-May-2018_10:13:58 7327 19 female R 1 4 7 moral immoralOther Y y 1 0.7749 
26-May-2018_10:14:00 7327 19 female R 1 4 8 moral moralSelf U u 1 0.6041 
26-May-2018_10:14:02 7327 19 female R 1 4 9 moral moralSelf U u 1 1.0357 
26-May-2018_10:14:04 7327 19 female R 1 4 10 moral moralOther U u 1 0.4227 
26-May-2018_10:14:06 7327 19 female R 1 4 11 moral immoralOther Y y 1 0.3469 
26-May-2018_10:14:07 7327 19 female R 1 4 12 moral immoralSelf Y y 1 0.5399 
26-May-2018_10:14:09 7327 19 female R 1 4 13 moral immoralOther Y y 1 0.4624 
26-May-2018_10:14:11 7327 19 female R 1 4 14 moral moralSelf U u 1 0.5039 
26-May-2018_10:14:13 7327 19 female R 1 4 15 moral immoralSelf Y y 1 0.7679 
26-May-2018_10:14:14 7327 19 female R 1 4 16 moral immoralSelf Y y 1 0.5040 
26-May-2018_10:14:16 7327 19 female R 1 4 17 moral immoralOther Y y 1 0.7201 
26-May-2018_10:14:18 7327 19 female R 1 4 18 moral immoralOther Y y 1 0.4415 
26-May-2018_10:14:19 7327 19 female R 1 4 19 moral moralOther U u 1 0.4929 
26-May-2018_10:14:21 7327 19 female R 1 4 20 moral moralSelf U u 1 0.4816 
26-May-2018_10:14:23 7327 19 female R 1 4 21 moral moralOther U u 1 0.5933 
26-May-2018_10:14:25 7327 19 female R 1 4 22 moral moralSelf U u 1 0.3829 
26-May-2018_10:14:27 7327 19 female R 1 4 23 moral immoralSelf Y u 0 0.3882 
26-May-2018_10:14:29 7327 19 female R 1 4 24 moral moralSelf U u 1 0.6405 
26-May-2018_10:14:53 7327 19 female R 1 5 1 moral moralSelf U u 1 0.4344 
26-May-2018_10:14:55 7327 19 female R 1 5 2 moral moralOther U u 1 0.5385 
26-May-2018_10:14:57 7327 19 female R 1 5 3 moral immoralSelf Y y 1 0.5602 
26-May-2018_10:14:59 7327 19 female R 1 5 4 moral moralSelf U u 1 0.6558 
26-May-2018_10:15:00 7327 19 female R 1 5 5 moral moralSelf U u 1 0.6747 
26-May-2018_10:15:02 7327 19 female R 1 5 6 moral moralSelf U u 1 0.4513 
26-May-2018_10:15:04 7327 19 female R 1 5 7 moral immoralSelf Y y 1 0.3619 
26-May-2018_10:15:06 7327 19 female R 1 5 8 moral immoralOther Y y 1 0.3667 
26-May-2018_10:15:07 7327 19 female R 1 5 9 moral moralSelf U u 1 0.5103 
26-May-2018_10:15:09 7327 19 female R 1 5 10 moral immoralOther Y y 1 0.5889 
26-May-2018_10:15:12 7327 19 female R 1 5 11 moral immoralSelf Y y 1 0.9438 
26-May-2018_10:15:14 7327 19 female R 1 5 12 moral moralOther U u 1 0.5195 
26-May-2018_10:15:15 7327 19 female R 1 5 13 moral immoralOther Y y 1 0.6159 
26-May-2018_10:15:17 7327 19 female R 1 5 14 moral moralSelf U u 1 0.5652 
26-May-2018_10:15:19 7327 19 female R 1 5 15 moral immoralSelf Y y 1 0.7092 
26-May-2018_10:15:21 7327 19 female R 1 5 16 moral moralOther U u 1 0.6736 
26-May-2018_10:15:23 7327 19 female R 1 5 17 moral moralOther U u 1 0.4021 
26-May-2018_10:15:25 7327 19 female R 1 5 18 moral moralOther U u 1 0.3937 
26-May-2018_10:15:27 7327 19 female R 1 5 19 moral immoralSelf Y y 1 0.8323 
26-May-2018_10:15:28 7327 19 female R 1 5 20 moral immoralSelf Y y 1 0.4447 
26-May-2018_10:15:31 7327 19 female R 1 5 21 moral immoralOther Y NA -1 1.0841 
26-May-2018_10:15:32 7327 19 female R 1 5 22 moral moralOther U u 1 0.5455 
26-May-2018_10:15:34 7327 19 female R 1 5 23 moral immoralOther Y y 1 0.6219 
26-May-2018_10:15:36 7327 19 female R 1 5 24 moral immoralOther Y y 1 0.4793 
Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
26-May-2018_10:18:53 7327 19 female R 2 1 1 self immoralSelf J j 1 1.0835 
26-May-2018_10:18:55 7327 19 female R 2 1 2 self moralOther H h 1 0.9509 
26-May-2018_10:18:57 7327 19 female R 2 1 3 self moralOther H h 1 0.5793 
26-May-2018_10:18:58 7327 19 female R 2 1 4 self immoralSelf J j 1 0.6173 
26-May-2018_10:19:01 7327 19 female R 2 1 5 self moralOther H h 1 0.7299 
26-May-2018_10:19:02 7327 19 female R 2 1 6 self moralSelf J j 1 0.6120 
26-May-2018_10:19:04 7327 19 female R 2 1 7 self immoralSelf J h 0 0.6420 
26-May-2018_10:19:07 7327 19 female R 2 1 8 self moralSelf J j 1 0.7226 
26-May-2018_10:19:09 7327 19 female R 2 1 9 self moralSelf J j 1 0.4554 
26-May-2018_10:19:10 7327 19 female R 2 1 10 self immoralOther H h 1 0.4744 
26-May-2018_10:19:12 7327 19 female R 2 1 11 self immoralOther H h 1 0.5214 
26-May-2018_10:19:14 7327 19 female R 2 1 12 self immoralOther H h 1 0.8138 
26-May-2018_10:19:16 7327 19 female R 2 1 13 self moralSelf J j 1 0.6275 
26-May-2018_10:19:18 7327 19 female R 2 1 14 self immoralSelf J j 1 0.6567 
26-May-2018_10:19:20 7327 19 female R 2 1 15 self moralSelf J j 1 0.5932 
26-May-2018_10:19:22 7327 19 female R 2 1 16 self immoralOther H h 1 0.8832 
26-May-2018_10:19:24 7327 19 female R 2 1 17 self moralOther H j 0 0.6866 
26-May-2018_10:19:26 7327 19 female R 2 1 18 self moralSelf J j 1 0.7295 
26-May-2018_10:19:28 7327 19 female R 2 1 19 self moralOther H h 1 0.4938 
26-May-2018_10:19:30 7327 19 female R 2 1 20 self immoralOther H h 1 0.5245 
26-May-2018_10:19:32 7327 19 female R 2 1 21 self immoralOther H h 1 0.8205 
26-May-2018_10:19:33 7327 19 female R 2 1 22 self moralOther H h 1 0.7043 
26-May-2018_10:19:36 7327 19 female R 2 1 23 self immoralSelf J j 1 1.0151 
26-May-2018_10:19:38 7327 19 female R 2 1 24 self immoralSelf J j 1 0.6236 
26-May-2018_10:19:39 7327 19 female R 2 2 1 self moralOther H h 1 0.6618 
26-May-2018_10:19:41 7327 19 female R 2 2 2 self moralSelf J j 1 0.6665 
26-May-2018_10:19:43 7327 19 female R 2 2 3 self immoralOther H h 1 0.5942 
26-May-2018_10:19:45 7327 19 female R 2 2 4 self moralSelf J j 1 0.5514 
26-May-2018_10:19:47 7327 19 female R 2 2 5 self moralSelf J j 1 0.3859 
26-May-2018_10:19:49 7327 19 female R 2 2 6 self immoralSelf J h 0 0.5416 
26-May-2018_10:19:51 7327 19 female R 2 2 7 self immoralOther H h 1 0.6641 
26-May-2018_10:19:53 7327 19 female R 2 2 8 self moralOther H h 1 0.5192 
26-May-2018_10:19:55 7327 19 female R 2 2 9 self moralOther H h 1 0.7432 
26-May-2018_10:19:57 7327 19 female R 2 2 10 self immoralSelf J j 1 0.6318 
26-May-2018_10:19:58 7327 19 female R 2 2 11 self immoralSelf J j 1 0.4516 
26-May-2018_10:20:00 7327 19 female R 2 2 12 self immoralSelf J j 1 0.3896 
26-May-2018_10:20:01 7327 19 female R 2 2 13 self immoralSelf J j 1 0.4555 
26-May-2018_10:20:03 7327 19 female R 2 2 14 self immoralOther H h 1 0.6500 
26-May-2018_10:20:05 7327 19 female R 2 2 15 self moralOther H h 1 0.6919 
26-May-2018_10:20:07 7327 19 female R 2 2 16 self immoralOther H h 1 0.6224 
26-May-2018_10:20:09 7327 19 female R 2 2 17 self immoralOther H h 1 0.6243 
26-May-2018_10:20:10 7327 19 female R 2 2 18 self moralSelf J j 1 0.5797 
26-May-2018_10:20:12 7327 19 female R 2 2 19 self moralSelf J j 1 0.4875 
26-May-2018_10:20:14 7327 19 female R 2 2 20 self immoralSelf J j 1 0.7496 
26-May-2018_10:20:16 7327 19 female R 2 2 21 self moralSelf J j 1 0.5191 
26-May-2018_10:20:17 7327 19 female R 2 2 22 self moralOther H h 1 0.4825 
26-May-2018_10:20:19 7327 19 female R 2 2 23 self moralOther H h 1 0.4459 
26-May-2018_10:20:21 7327 19 female R 2 2 24 self immoralOther H h 1 0.6313 
26-May-2018_10:20:38 7327 19 female R 2 3 1 self moralSelf J j 1 0.5294 
26-May-2018_10:20:40 7327 19 female R 2 3 2 self immoralOther H h 1 0.5969 
26-May-2018_10:20:41 7327 19 female R 2 3 3 self moralOther H h 1 0.5940 
26-May-2018_10:20:43 7327 19 female R 2 3 4 self immoralSelf J j 1 0.6501 
26-May-2018_10:20:45 7327 19 female R 2 3 5 self moralSelf J j 1 0.6012 
26-May-2018_10:20:47 7327 19 female R 2 3 6 self immoralSelf J j 1 0.4798 
26-May-2018_10:20:49 7327 19 female R 2 3 7 self moralOther H h 1 0.5482 
26-May-2018_10:20:50 7327 19 female R 2 3 8 self immoralOther H h 1 0.3506 
26-May-2018_10:20:52 7327 19 female R 2 3 9 self moralOther H h 1 0.5539 
26-May-2018_10:20:55 7327 19 female R 2 3 10 self moralSelf J j 1 0.5234 
26-May-2018_10:20:56 7327 19 female R 2 3 11 self immoralSelf J j 1 0.7479 
26-May-2018_10:20:58 7327 19 female R 2 3 12 self immoralOther H h 1 0.6285 
26-May-2018_10:21:00 7327 19 female R 2 3 13 self moralSelf J j 1 0.6596 
26-May-2018_10:21:02 7327 19 female R 2 3 14 self moralSelf J j 1 0.5054 
26-May-2018_10:21:03 7327 19 female R 2 3 15 self immoralSelf J j 1 0.7779 
26-May-2018_10:21:05 7327 19 female R 2 3 16 self immoralSelf J j 1 0.5149 
26-May-2018_10:21:07 7327 19 female R 2 3 17 self moralOther H h 1 0.4698 
26-May-2018_10:21:09 7327 19 female R 2 3 18 self immoralOther H h 1 0.5244 
26-May-2018_10:21:11 7327 19 female R 2 3 19 self immoralOther H h 1 0.4445 
26-May-2018_10:21:12 7327 19 female R 2 3 20 self moralSelf J j 1 0.5175 
26-May-2018_10:21:14 7327 19 female R 2 3 21 self moralOther H h 1 0.6264 
26-May-2018_10:21:16 7327 19 female R 2 3 22 self immoralOther H h 1 0.5595 
26-May-2018_10:21:18 7327 19 female R 2 3 23 self immoralSelf J j 1 0.5606 
26-May-2018_10:21:20 7327 19 female R 2 3 24 self moralOther H h 1 0.6171 
26-May-2018_10:21:22 7327 19 female R 2 4 1 self immoralOther H h 1 0.6304 
26-May-2018_10:21:23 7327 19 female R 2 4 2 self moralSelf J j 1 0.6116 
26-May-2018_10:21:25 7327 19 female R 2 4 3 self moralSelf J j 1 0.3538 
26-May-2018_10:21:27 7327 19 female R 2 4 4 self immoralOther H h 1 0.5059 
26-May-2018_10:21:29 7327 19 female R 2 4 5 self immoralSelf J j 1 0.6104 
26-May-2018_10:21:31 7327 19 female R 2 4 6 self moralOther H h 1 0.5324 
26-May-2018_10:21:33 7327 19 female R 2 4 7 self immoralOther H h 1 0.4718 
26-May-2018_10:21:35 7327 19 female R 2 4 8 self immoralSelf J j 1 0.4384 
26-May-2018_10:21:36 7327 19 female R 2 4 9 self immoralSelf J j 1 0.3292 
26-May-2018_10:21:38 7327 19 female R 2 4 10 self moralSelf J j 1 0.3500 
26-May-2018_10:21:39 7327 19 female R 2 4 11 self moralSelf J j 1 0.4542 
26-May-2018_10:21:41 7327 19 female R 2 4 12 self immoralOther H h 1 0.5158 
26-May-2018_10:21:43 7327 19 female R 2 4 13 self moralOther H j 0 0.5714 
26-May-2018_10:21:45 7327 19 female R 2 4 14 self immoralOther H h 1 0.6472 
26-May-2018_10:21:47 7327 19 female R 2 4 15 self immoralOther H h 1 0.4610 
26-May-2018_10:21:48 7327 19 female R 2 4 16 self moralOther H h 1 0.6539 
26-May-2018_10:21:50 7327 19 female R 2 4 17 self moralOther H h 1 0.4648 
26-May-2018_10:21:52 7327 19 female R 2 4 18 self immoralSelf J j 1 0.4917 
26-May-2018_10:21:53 7327 19 female R 2 4 19 self immoralSelf J j 1 0.5120 
26-May-2018_10:21:55 7327 19 female R 2 4 20 self immoralSelf J j 1 0.3690 
26-May-2018_10:21:57 7327 19 female R 2 4 21 self moralOther H h 1 0.6600 
26-May-2018_10:21:59 7327 19 female R 2 4 22 self moralSelf J j 1 0.5494 
26-May-2018_10:22:00 7327 19 female R 2 4 23 self moralSelf J j 1 0.4765 
26-May-2018_10:22:02 7327 19 female R 2 4 24 self moralOther H h 1 0.5382 
26-May-2018_10:22:20 7327 19 female R 2 5 1 self immoralSelf J j 1 0.7361 
26-May-2018_10:22:22 7327 19 female R 2 5 2 self moralOther H h 1 0.4985 
26-May-2018_10:22:24 7327 19 female R 2 5 3 self moralSelf J j 1 0.5226 
26-May-2018_10:22:26 7327 19 female R 2 5 4 self moralSelf J j 1 0.4436 
26-May-2018_10:22:27 7327 19 female R 2 5 5 self moralOther H h 1 0.5180 
26-May-2018_10:22:29 7327 19 female R 2 5 6 self moralSelf J j 1 0.5011 
26-May-2018_10:22:31 7327 19 female R 2 5 7 self immoralSelf J h 0 0.6508 
26-May-2018_10:22:33 7327 19 female R 2 5 8 self moralSelf J j 1 0.4781 
26-May-2018_10:22:35 7327 19 female R 2 5 9 self moralSelf J j 1 0.3846 
26-May-2018_10:22:37 7327 19 female R 2 5 10 self immoralSelf J j 1 0.5743 
26-May-2018_10:22:39 7327 19 female R 2 5 11 self moralOther H h 1 0.5636 
26-May-2018_10:22:40 7327 19 female R 2 5 12 self immoralOther H h 1 0.5195 
26-May-2018_10:22:42 7327 19 female R 2 5 13 self moralSelf J j 1 0.7981 
26-May-2018_10:22:44 7327 19 female R 2 5 14 self immoralSelf J j 1 0.4839 
26-May-2018_10:22:46 7327 19 female R 2 5 15 self moralOther H h 1 0.8759 
26-May-2018_10:22:48 7327 19 female R 2 5 16 self immoralOther H h 1 0.8440 
26-May-2018_10:22:50 7327 19 female R 2 5 17 self moralOther H h 1 0.5805 
26-May-2018_10:22:51 7327 19 female R 2 5 18 self immoralSelf J j 1 0.4893 
26-May-2018_10:22:53 7327 19 female R 2 5 19 self immoralOther H h 1 0.6507 
26-May-2018_10:22:55 7327 19 female R 2 5 20 self immoralOther H h 1 0.5115 
26-May-2018_10:22:57 7327 19 female R 2 5 21 self immoralOther H h 1 0.4354 
26-May-2018_10:22:59 7327 19 female R 2 5 22 self moralOther H h 1 0.6279 
26-May-2018_10:23:01 7327 19 female R 2 5 23 self immoralSelf J j 1 0.6171 
26-May-2018_10:23:03 7327 19 female R 2 5 24 self immoralOther H h 1 0.5993 
Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
26-May-2018_10:26:02 7327 19 female R 3 1 1 self moralOther H h 1 0.5566 
26-May-2018_10:26:04 7327 19 female R 3 1 2 self moralSelf J j 1 0.5690 
26-May-2018_10:26:05 7327 19 female R 3 1 3 self moralOther H h 1 0.6279 
26-May-2018_10:26:07 7327 19 female R 3 1 4 self moralOther H h 1 0.4910 
26-May-2018_10:26:09 7327 19 female R 3 1 5 self immoralOther H h 1 0.7103 
26-May-2018_10:26:10 7327 19 female R 3 1 6 self moralOther H h 1 0.5839 
