Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
31-May-2018_13:44:04 prac 7333 24 female R 1 1 1 moralSelf moralOther mismatch n space 2 0.9381 
31-May-2018_13:44:07 prac 7333 24 female R 1 1 2 moralSelf moralSelf match m NA -1 1.0850 
31-May-2018_13:44:09 prac 7333 24 female R 1 1 3 moralSelf immoralSelf mismatch n NA -1 1.0850 
31-May-2018_13:44:12 prac 7333 24 female R 1 1 4 moralOther immoralSelf mismatch n NA -1 1.0850 
31-May-2018_13:44:14 prac 7333 24 female R 1 1 5 moralOther moralOther match m n 0 0.5146 
31-May-2018_13:44:16 prac 7333 24 female R 1 1 6 immoralOther moralSelf mismatch n m 0 0.4167 
31-May-2018_13:44:18 prac 7333 24 female R 1 1 7 immoralOther immoralOther match m m 1 0.4329 
31-May-2018_13:44:20 prac 7333 24 female R 1 1 8 immoralOther moralOther mismatch n m 0 0.4690 
31-May-2018_13:44:23 prac 7333 24 female R 1 1 9 immoralOther immoralSelf mismatch n n 1 0.5451 
31-May-2018_13:44:25 prac 7333 24 female R 1 1 10 immoralSelf immoralSelf match m n 0 0.5673 
31-May-2018_13:44:27 prac 7333 24 female R 1 1 11 moralOther immoralOther mismatch n n 1 0.6715 
31-May-2018_13:44:29 prac 7333 24 female R 1 1 12 immoralSelf immoralSelf match m n 0 0.7876 
31-May-2018_13:44:32 prac 7333 24 female R 1 1 13 moralOther immoralOther mismatch n n 1 0.7436 
31-May-2018_13:44:34 prac 7333 24 female R 1 1 14 immoralSelf moralSelf mismatch n m 0 0.5577 
31-May-2018_13:44:36 prac 7333 24 female R 1 1 15 moralOther moralOther match m n 0 0.4239 
31-May-2018_13:44:38 prac 7333 24 female R 1 1 16 moralSelf moralSelf match m m 1 0.5900 
31-May-2018_13:44:40 prac 7333 24 female R 1 1 17 moralSelf moralSelf match m m 1 0.4181 
31-May-2018_13:44:43 prac 7333 24 female R 1 1 18 moralOther moralOther match m n 0 0.5843 
31-May-2018_13:44:45 prac 7333 24 female R 1 1 19 immoralOther immoralOther match m m 1 0.9024 
31-May-2018_13:44:47 prac 7333 24 female R 1 1 20 immoralSelf immoralOther mismatch n m 0 0.3086 
31-May-2018_13:44:49 prac 7333 24 female R 1 1 21 moralSelf moralOther mismatch n n 1 0.7207 
