Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
09-May-2018_13:56:44 7306 21 male R 1 2 7 self moralSelf J j 1 0.3527 
09-May-2018_13:56:46 7306 21 male R 1 2 8 self moralSelf J j 1 0.3408 
09-May-2018_13:56:47 7306 21 male R 1 2 9 self moralSelf J j 1 0.2909 
09-May-2018_13:56:48 7306 21 male R 1 2 10 self moralOther H h 1 0.3549 
09-May-2018_13:56:50 7306 21 male R 1 2 11 self immoralSelf J j 1 0.3810 
09-May-2018_13:56:52 7306 21 male R 1 2 12 self immoralOther H h 1 0.4972 
09-May-2018_13:56:54 7306 21 male R 1 2 13 self immoralOther H j 0 0.3872 
09-May-2018_13:56:55 7306 21 male R 1 2 14 self moralSelf J j 1 0.5254 
09-May-2018_13:56:57 7306 21 male R 1 2 15 self immoralOther H h 1 0.4174 
09-May-2018_13:56:59 7306 21 male R 1 2 16 self immoralOther H h 1 0.3275 
09-May-2018_13:57:00 7306 21 male R 1 2 17 self immoralOther H h 1 0.3157 
09-May-2018_13:57:02 7306 21 male R 1 2 18 self moralOther H h 1 0.5497 
09-May-2018_13:57:03 7306 21 male R 1 2 19 self moralOther H h 1 0.3499 
09-May-2018_13:57:05 7306 21 male R 1 2 20 self immoralSelf J j 1 0.3798 
09-May-2018_13:57:07 7306 21 male R 1 2 21 self moralOther H h 1 0.3881 
09-May-2018_13:57:09 7306 21 male R 1 2 22 self immoralSelf J j 1 0.4081 
09-May-2018_13:57:10 7306 21 male R 1 2 23 self moralOther H h 1 0.3742 
09-May-2018_13:57:12 7306 21 male R 1 2 24 self immoralSelf J j 1 0.4403 
09-May-2018_13:57:26 7306 21 male R 1 3 1 self immoralOther H NA -1 1.0850 
09-May-2018_13:57:28 7306 21 male R 1 3 2 self immoralSelf J j 1 0.6932 
09-May-2018_13:57:30 7306 21 male R 1 3 3 self moralOther H h 1 0.5313 
09-May-2018_13:57:32 7306 21 male R 1 3 4 self immoralSelf J j 1 0.4755 
09-May-2018_13:57:34 7306 21 male R 1 3 5 self moralOther H h 1 0.5675 
09-May-2018_13:57:36 7306 21 male R 1 3 6 self moralSelf J j 1 0.4917 
09-May-2018_13:57:37 7306 21 male R 1 3 7 self moralSelf J j 1 0.5217 
09-May-2018_13:57:39 7306 21 male R 1 3 8 self moralOther H h 1 0.3739 
09-May-2018_13:57:41 7306 21 male R 1 3 9 self moralSelf J j 1 0.4039 
09-May-2018_13:57:43 7306 21 male R 1 3 10 self immoralSelf J j 1 0.4700 
09-May-2018_13:57:44 7306 21 male R 1 3 11 self immoralSelf J j 1 0.3661 
09-May-2018_13:57:46 7306 21 male R 1 3 12 self immoralOther H h 1 0.4362 
09-May-2018_13:57:48 7306 21 male R 1 3 13 self immoralOther H h 1 0.5303 
09-May-2018_13:57:50 7306 21 male R 1 3 14 self moralOther H j 0 0.4145 
09-May-2018_13:57:52 7306 21 male R 1 3 15 self immoralSelf J j 1 0.4405 
09-May-2018_13:57:53 7306 21 male R 1 3 16 self moralSelf J j 1 0.4506 
09-May-2018_13:57:55 7306 21 male R 1 3 17 self moralOther H h 1 0.3747 
09-May-2018_13:57:57 7306 21 male R 1 3 18 self immoralSelf J j 1 0.4210 
09-May-2018_13:57:58 7306 21 male R 1 3 19 self moralOther H h 1 0.3489 
09-May-2018_13:58:00 7306 21 male R 1 3 20 self immoralOther H h 1 0.5191 
09-May-2018_13:58:02 7306 21 male R 1 3 21 self immoralOther H h 1 0.3251 
09-May-2018_13:58:03 7306 21 male R 1 3 22 self immoralOther H h 1 0.2612 
09-May-2018_13:58:05 7306 21 male R 1 3 23 self moralSelf J j 1 0.3633 
09-May-2018_13:58:07 7306 21 male R 1 3 24 self moralSelf J j 1 0.8935 
09-May-2018_13:58:09 7306 21 male R 1 4 1 self moralOther H h 1 0.4635 
09-May-2018_13:58:10 7306 21 male R 1 4 2 self immoralOther H h 1 0.4916 
09-May-2018_13:58:12 7306 21 male R 1 4 3 self immoralOther H h 1 0.3638 
09-May-2018_13:58:14 7306 21 male R 1 4 4 self moralOther H h 1 0.4678 
09-May-2018_13:58:15 7306 21 male R 1 4 5 self moralSelf J j 1 0.6179 
09-May-2018_13:58:17 7306 21 male R 1 4 6 self immoralOther H h 1 0.4080 
09-May-2018_13:58:19 7306 21 male R 1 4 7 self moralOther H h 1 0.4041 
09-May-2018_13:58:21 7306 21 male R 1 4 8 self moralSelf J j 1 0.3681 
09-May-2018_13:58:22 7306 21 male R 1 4 9 self moralSelf J j 1 0.4283 
09-May-2018_13:58:24 7306 21 male R 1 4 10 self moralOther H h 1 0.3724 
09-May-2018_13:58:26 7306 21 male R 1 4 11 self moralSelf J j 1 0.4064 
09-May-2018_13:58:27 7306 21 male R 1 4 12 self moralOther H h 1 0.3206 
09-May-2018_13:58:29 7306 21 male R 1 4 13 self moralSelf J h 0 0.3586 
09-May-2018_13:58:31 7306 21 male R 1 4 14 self moralSelf J j 1 0.4247 
09-May-2018_13:58:32 7306 21 male R 1 4 15 self immoralOther H h 1 0.4508 
09-May-2018_13:58:34 7306 21 male R 1 4 16 self immoralSelf J j 1 0.5089 
09-May-2018_13:58:36 7306 21 male R 1 4 17 self immoralSelf J j 1 0.3711 
09-May-2018_13:58:38 7306 21 male R 1 4 18 self immoralOther H h 1 0.3812 
09-May-2018_13:58:39 7306 21 male R 1 4 19 self immoralSelf J j 1 0.4032 
09-May-2018_13:58:41 7306 21 male R 1 4 20 self immoralOther H h 1 0.3813 
09-May-2018_13:58:43 7306 21 male R 1 4 21 self immoralSelf J j 1 0.4175 
09-May-2018_13:58:45 7306 21 male R 1 4 22 self immoralSelf J j 1 0.9556 
09-May-2018_13:58:46 7306 21 male R 1 4 23 self immoralSelf J j 1 0.8256 
09-May-2018_13:58:48 7306 21 male R 1 4 24 self moralOther H h 1 0.3717 
09-May-2018_13:59:03 7306 21 male R 1 5 1 self immoralSelf J j 1 0.4806 
09-May-2018_13:59:05 7306 21 male R 1 5 2 self immoralOther H h 1 0.4667 
09-May-2018_13:59:07 7306 21 male R 1 5 3 self immoralOther H h 1 0.5808 
09-May-2018_13:59:08 7306 21 male R 1 5 4 self immoralSelf J j 1 0.4229 
09-May-2018_13:59:10 7306 21 male R 1 5 5 self immoralSelf J j 1 0.3611 
09-May-2018_13:59:11 7306 21 male R 1 5 6 self moralSelf J h 0 0.3971 
09-May-2018_13:59:14 7306 21 male R 1 5 7 self immoralOther H h 1 0.7332 
09-May-2018_13:59:16 7306 21 male R 1 5 8 self moralOther H h 1 0.6373 
09-May-2018_13:59:17 7306 21 male R 1 5 9 self immoralSelf J j 1 0.3714 
09-May-2018_13:59:19 7306 21 male R 1 5 10 self moralSelf J j 1 0.4515 
09-May-2018_13:59:21 7306 21 male R 1 5 11 self immoralSelf J j 1 0.3216 
09-May-2018_13:59:23 7306 21 male R 1 5 12 self immoralOther H h 1 0.6297 
09-May-2018_13:59:25 7306 21 male R 1 5 13 self immoralOther H h 1 0.5579 
09-May-2018_13:59:26 7306 21 male R 1 5 14 self moralOther H h 1 0.4640 
09-May-2018_13:59:28 7306 21 male R 1 5 15 self immoralSelf J j 1 0.4080 
09-May-2018_13:59:30 7306 21 male R 1 5 16 self moralSelf J j 1 0.4141 
09-May-2018_13:59:31 7306 21 male R 1 5 17 self immoralOther H h 1 0.4982 
09-May-2018_13:59:33 7306 21 male R 1 5 18 self moralSelf J j 1 0.4743 
09-May-2018_13:59:35 7306 21 male R 1 5 19 self moralSelf J j 1 0.5524 
09-May-2018_13:59:37 7306 21 male R 1 5 20 self moralOther H h 1 0.4465 
09-May-2018_13:59:38 7306 21 male R 1 5 21 self moralOther H h 1 0.4367 
09-May-2018_13:59:40 7306 21 male R 1 5 22 self moralOther H h 1 0.3827 
09-May-2018_13:59:41 7306 21 male R 1 5 23 self moralOther H h 1 0.2988 
09-May-2018_13:59:43 7306 21 male R 1 5 24 self moralSelf J j 1 0.4290 
Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
09-May-2018_14:02:51 7306 21 male R 2 1 1 moral immoralSelf U u 1 0.5795 
09-May-2018_14:02:54 7306 21 male R 2 1 2 moral moralSelf Y NA -1 1.0850 
09-May-2018_14:02:55 7306 21 male R 2 1 3 moral moralSelf Y y 1 0.5858 
09-May-2018_14:02:57 7306 21 male R 2 1 4 moral immoralOther U u 1 0.5439 
09-May-2018_14:02:59 7306 21 male R 2 1 5 moral moralOther Y y 1 0.4099 
09-May-2018_14:03:01 7306 21 male R 2 1 6 moral immoralSelf U u 1 0.4940 
09-May-2018_14:03:02 7306 21 male R 2 1 7 moral immoralSelf U u 1 0.4421 
09-May-2018_14:03:04 7306 21 male R 2 1 8 moral moralSelf Y u 0 0.3542 
09-May-2018_14:03:06 7306 21 male R 2 1 9 moral immoralOther U y 0 0.5204 
09-May-2018_14:03:08 7306 21 male R 2 1 10 moral moralOther Y y 1 0.7625 
09-May-2018_14:03:10 7306 21 male R 2 1 11 moral moralOther Y y 1 0.4727 
09-May-2018_14:03:12 7306 21 male R 2 1 12 moral moralSelf Y y 1 0.6527 
09-May-2018_14:03:13 7306 21 male R 2 1 13 moral immoralSelf U u 1 0.5867 
09-May-2018_14:03:15 7306 21 male R 2 1 14 moral immoralOther U u 1 0.3970 
09-May-2018_14:03:17 7306 21 male R 2 1 15 moral immoralSelf U u 1 0.6850 
09-May-2018_14:03:19 7306 21 male R 2 1 16 moral moralSelf Y y 1 0.6411 
09-May-2018_14:03:21 7306 21 male R 2 1 17 moral immoralSelf U u 1 0.6132 
09-May-2018_14:03:23 7306 21 male R 2 1 18 moral moralOther Y y 1 0.9393 
09-May-2018_14:03:25 7306 21 male R 2 1 19 moral immoralOther U y 0 0.5834 
09-May-2018_14:03:28 7306 21 male R 2 1 20 moral moralSelf Y NA -1 1.0850 
09-May-2018_14:03:29 7306 21 male R 2 1 21 moral moralOther Y y 1 0.4998 
09-May-2018_14:03:32 7306 21 male R 2 1 22 moral immoralOther U NA -1 1.0850 
09-May-2018_14:03:34 7306 21 male R 2 1 23 moral moralOther Y y 1 0.8440 
09-May-2018_14:03:36 7306 21 male R 2 1 24 moral immoralOther U u 1 0.4800 
09-May-2018_14:03:37 7306 21 male R 2 2 1 moral moralOther Y y 1 0.4962 
09-May-2018_14:03:39 7306 21 male R 2 2 2 moral moralOther Y y 1 0.4822 
09-May-2018_14:03:40 7306 21 male R 2 2 3 moral moralSelf Y y 1 0.5323 
09-May-2018_14:03:42 7306 21 male R 2 2 4 moral moralSelf Y y 1 0.4825 
09-May-2018_14:03:44 7306 21 male R 2 2 5 moral immoralSelf U u 1 0.5366 
09-May-2018_14:03:46 7306 21 male R 2 2 6 moral immoralSelf U u 1 0.5487 
09-May-2018_14:03:48 7306 21 male R 2 2 7 moral immoralSelf U u 1 0.4728 
09-May-2018_14:03:50 7306 21 male R 2 2 8 moral moralSelf Y y 1 0.8368 
09-May-2018_14:03:52 7306 21 male R 2 2 9 moral immoralSelf U u 1 0.5349 
09-May-2018_14:03:54 7306 21 male R 2 2 10 moral moralOther Y y 1 0.4892 
09-May-2018_14:03:56 7306 21 male R 2 2 11 moral immoralOther U u 1 0.7472 
09-May-2018_14:03:57 7306 21 male R 2 2 12 moral moralOther Y y 1 0.4653 
09-May-2018_14:03:59 7306 21 male R 2 2 13 moral immoralOther U u 1 0.4014 
09-May-2018_14:04:00 7306 21 male R 2 2 14 moral immoralOther U u 1 0.3335 
09-May-2018_14:04:02 7306 21 male R 2 2 15 moral moralSelf Y y 1 0.5676 
09-May-2018_14:04:04 7306 21 male R 2 2 16 moral moralSelf Y y 1 0.3597 
09-May-2018_14:04:06 7306 21 male R 2 2 17 moral immoralSelf U u 1 0.5417 
09-May-2018_14:04:08 7306 21 male R 2 2 18 moral immoralOther U u 1 0.6859 
09-May-2018_14:04:09 7306 21 male R 2 2 19 moral immoralOther U u 1 0.3600 
09-May-2018_14:04:11 7306 21 male R 2 2 20 moral moralSelf Y y 1 0.3902 
09-May-2018_14:04:13 7306 21 male R 2 2 21 moral immoralSelf U u 1 0.5042 
09-May-2018_14:04:14 7306 21 male R 2 2 22 moral moralOther Y y 1 0.4962 
09-May-2018_14:04:16 7306 21 male R 2 2 23 moral moralOther Y y 1 0.5364 
09-May-2018_14:04:18 7306 21 male R 2 2 24 moral immoralOther U u 1 0.6625 
09-May-2018_14:04:30 7306 21 male R 2 3 1 moral moralSelf Y y 1 0.5792 
09-May-2018_14:04:32 7306 21 male R 2 3 2 moral moralOther Y y 1 0.3952 
09-May-2018_14:04:33 7306 21 male R 2 3 3 moral immoralSelf U u 1 0.3113 
09-May-2018_14:04:35 7306 21 male R 2 3 4 moral moralOther Y y 1 0.4935 
09-May-2018_14:04:37 7306 21 male R 2 3 5 moral moralSelf Y y 1 0.6195 
09-May-2018_14:04:39 7306 21 male R 2 3 6 moral immoralSelf U u 1 0.5338 
09-May-2018_14:04:41 7306 21 male R 2 3 7 moral immoralOther U u 1 0.5877 
09-May-2018_14:04:42 7306 21 male R 2 3 8 moral immoralOther U u 1 0.3719 
09-May-2018_14:04:44 7306 21 male R 2 3 9 moral immoralOther U u 1 0.3360 
09-May-2018_14:04:45 7306 21 male R 2 3 10 moral immoralSelf U u 1 0.4680 
09-May-2018_14:04:47 7306 21 male R 2 3 11 moral immoralSelf U u 1 0.3421 
09-May-2018_14:04:48 7306 21 male R 2 3 12 moral immoralOther U u 1 0.3842 
09-May-2018_14:04:49 7306 21 male R 2 3 13 moral immoralOther U u 1 0.3363 
09-May-2018_14:04:51 7306 21 male R 2 3 14 moral immoralOther U u 1 0.3105 
09-May-2018_14:04:52 7306 21 male R 2 3 15 moral immoralSelf U u 1 0.4124 
09-May-2018_14:04:54 7306 21 male R 2 3 16 moral moralSelf Y y 1 0.5985 
09-May-2018_14:04:56 7306 21 male R 2 3 17 moral moralOther Y y 1 0.4229 
09-May-2018_14:04:58 7306 21 male R 2 3 18 moral moralSelf Y y 1 0.4368 
09-May-2018_14:05:00 7306 21 male R 2 3 19 moral moralOther Y y 1 0.4108 
09-May-2018_14:05:01 7306 21 male R 2 3 20 moral immoralSelf U u 1 0.4489 
09-May-2018_14:05:03 7306 21 male R 2 3 21 moral moralSelf Y y 1 0.7110 
09-May-2018_14:05:05 7306 21 male R 2 3 22 moral moralOther Y u 0 0.4952 
09-May-2018_14:05:07 7306 21 male R 2 3 23 moral moralSelf Y y 1 0.5573 
09-May-2018_14:05:08 7306 21 male R 2 3 24 moral moralOther Y y 1 0.4393 
09-May-2018_14:05:10 7306 21 male R 2 4 1 moral moralOther Y y 1 0.4434 
09-May-2018_14:05:11 7306 21 male R 2 4 2 moral moralOther Y y 1 0.3435 
09-May-2018_14:05:13 7306 21 male R 2 4 3 moral immoralOther U u 1 0.5136 
09-May-2018_14:05:15 7306 21 male R 2 4 4 moral immoralSelf U u 1 0.5017 
09-May-2018_14:05:17 7306 21 male R 2 4 5 moral moralOther Y y 1 0.4678 
09-May-2018_14:05:19 7306 21 male R 2 4 6 moral immoralSelf U u 1 0.6019 
09-May-2018_14:05:21 7306 21 male R 2 4 7 moral immoralOther U y 0 0.6140 
09-May-2018_14:05:22 7306 21 male R 2 4 8 moral moralSelf Y y 1 0.5902 
09-May-2018_14:05:24 7306 21 male R 2 4 9 moral moralSelf Y y 1 0.4783 
09-May-2018_14:05:26 7306 21 male R 2 4 10 moral moralOther Y y 1 0.5864 
09-May-2018_14:05:27 7306 21 male R 2 4 11 moral immoralOther U u 1 0.4345 
09-May-2018_14:05:29 7306 21 male R 2 4 12 moral immoralSelf U u 1 0.6008 
09-May-2018_14:05:31 7306 21 male R 2 4 13 moral immoralOther U u 1 0.8547 
09-May-2018_14:05:33 7306 21 male R 2 4 14 moral moralSelf Y y 1 0.6748 
09-May-2018_14:05:35 7306 21 male R 2 4 15 moral immoralSelf U u 1 0.4849 
09-May-2018_14:05:36 7306 21 male R 2 4 16 moral immoralSelf U u 1 0.4310 
09-May-2018_14:05:38 7306 21 male R 2 4 17 moral immoralOther U u 1 0.6090 
09-May-2018_14:05:40 7306 21 male R 2 4 18 moral immoralOther U u 1 0.5371 
09-May-2018_14:05:41 7306 21 male R 2 4 19 moral moralOther Y y 1 0.4033 
09-May-2018_14:05:43 7306 21 male R 2 4 20 moral moralSelf Y u 0 0.5933 
09-May-2018_14:05:45 7306 21 male R 2 4 21 moral moralOther Y y 1 0.7374 
09-May-2018_14:05:47 7306 21 male R 2 4 22 moral moralSelf Y y 1 0.4675 
09-May-2018_14:05:49 7306 21 male R 2 4 23 moral immoralSelf U u 1 0.4377 
09-May-2018_14:05:51 7306 21 male R 2 4 24 moral moralSelf Y y 1 0.5457 
09-May-2018_14:06:03 7306 21 male R 2 5 1 moral moralSelf Y y 1 0.7745 
09-May-2018_14:06:05 7306 21 male R 2 5 2 moral moralOther Y y 1 0.4926 
09-May-2018_14:06:06 7306 21 male R 2 5 3 moral immoralSelf U u 1 0.5107 
09-May-2018_14:06:08 7306 21 male R 2 5 4 moral moralSelf Y y 1 0.6148 
09-May-2018_14:06:10 7306 21 male R 2 5 5 moral moralSelf Y y 1 0.3589 
09-May-2018_14:06:12 7306 21 male R 2 5 6 moral moralSelf Y y 1 0.4249 
09-May-2018_14:06:14 7306 21 male R 2 5 7 moral immoralSelf U u 1 0.4532 
09-May-2018_14:06:15 7306 21 male R 2 5 8 moral immoralOther U u 1 0.5033 
09-May-2018_14:06:17 7306 21 male R 2 5 9 moral moralSelf Y y 1 0.7072 
09-May-2018_14:06:19 7306 21 male R 2 5 10 moral immoralOther U u 1 0.6654 
09-May-2018_14:06:21 7306 21 male R 2 5 11 moral immoralSelf U u 1 0.6015 
09-May-2018_14:06:23 7306 21 male R 2 5 12 moral moralOther Y y 1 0.5076 
09-May-2018_14:06:25 7306 21 male R 2 5 13 moral immoralOther U u 1 0.6276 
09-May-2018_14:06:26 7306 21 male R 2 5 14 moral moralSelf Y y 1 0.4378 
09-May-2018_14:06:28 7306 21 male R 2 5 15 moral immoralSelf U u 1 0.4239 
09-May-2018_14:06:30 7306 21 male R 2 5 16 moral moralOther Y y 1 0.5440 
09-May-2018_14:06:32 7306 21 male R 2 5 17 moral moralOther Y y 1 0.4701 
09-May-2018_14:06:34 7306 21 male R 2 5 18 moral moralOther Y y 1 0.4062 
09-May-2018_14:06:35 7306 21 male R 2 5 19 moral immoralSelf U u 1 0.4523 
09-May-2018_14:06:37 7306 21 male R 2 5 20 moral immoralSelf U u 1 0.5524 
09-May-2018_14:06:39 7306 21 male R 2 5 21 moral immoralOther U y 0 0.4766 
09-May-2018_14:06:41 7306 21 male R 2 5 22 moral moralOther Y y 1 0.5466 
09-May-2018_14:06:42 7306 21 male R 2 5 23 moral immoralOther U u 1 0.6647 
09-May-2018_14:06:44 7306 21 male R 2 5 24 moral immoralOther U u 1 0.3808 
Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
09-May-2018_14:09:46 7306 21 male R 3 1 1 self immoralSelf J j 1 0.5431 
09-May-2018_14:09:47 7306 21 male R 3 1 2 self moralOther H h 1 0.4592 
09-May-2018_14:09:49 7306 21 male R 3 1 3 self moralOther H h 1 0.5733 
09-May-2018_14:09:51 7306 21 male R 3 1 4 self immoralSelf J j 1 0.5553 
09-May-2018_14:09:53 7306 21 male R 3 1 5 self moralOther H h 1 0.4595 
09-May-2018_14:09:54 7306 21 male R 3 1 6 self moralSelf J j 1 0.5196 
09-May-2018_14:09:57 7306 21 male R 3 1 7 self immoralSelf J j 1 0.9337 
09-May-2018_14:09:59 7306 21 male R 3 1 8 self moralSelf J j 1 1.0698 
09-May-2018_14:10:02 7306 21 male R 3 1 9 self moralSelf J h 0 0.7860 
09-May-2018_14:10:04 7306 21 male R 3 1 10 self immoralOther H NA -1 1.0850 
09-May-2018_14:10:06 7306 21 male R 3 1 11 self immoralOther H h 1 0.5082 
09-May-2018_14:10:07 7306 21 male R 3 1 12 self immoralOther H h 1 0.4443 
09-May-2018_14:10:09 7306 21 male R 3 1 13 self moralSelf J j 1 0.8544 
09-May-2018_14:10:11 7306 21 male R 3 1 14 self immoralSelf J j 1 0.8865 
09-May-2018_14:10:13 7306 21 male R 3 1 15 self moralSelf J j 1 0.6866 
09-May-2018_14:10:15 7306 21 male R 3 1 16 self immoralOther H h 1 0.5468 
09-May-2018_14:10:17 7306 21 male R 3 1 17 self moralOther H h 1 0.5288 
09-May-2018_14:10:19 7306 21 male R 3 1 18 self moralSelf J j 1 0.6190 
09-May-2018_14:10:21 7306 21 male R 3 1 19 self moralOther H h 1 0.4631 
09-May-2018_14:10:23 7306 21 male R 3 1 20 self immoralOther H h 1 0.6792 
09-May-2018_14:10:25 7306 21 male R 3 1 21 self immoralOther H h 1 0.4713 
09-May-2018_14:10:26 7306 21 male R 3 1 22 self moralOther H h 1 0.5374 
09-May-2018_14:10:28 7306 21 male R 3 1 23 self immoralSelf J j 1 0.6255 
09-May-2018_14:10:30 7306 21 male R 3 1 24 self immoralSelf J j 1 0.5715 
09-May-2018_14:10:31 7306 21 male R 3 2 1 self moralOther H h 1 0.4737 
09-May-2018_14:10:33 7306 21 male R 3 2 2 self moralSelf J j 1 0.7439 
09-May-2018_14:10:35 7306 21 male R 3 2 3 self immoralOther H h 1 0.5579 
09-May-2018_14:10:37 7306 21 male R 3 2 4 self moralSelf J j 1 0.3300 
09-May-2018_14:10:39 7306 21 male R 3 2 5 self moralSelf J j 1 0.5362 
09-May-2018_14:10:41 7306 21 male R 3 2 6 self immoralSelf J j 1 0.5182 
09-May-2018_14:10:43 7306 21 male R 3 2 7 self immoralOther H h 1 0.6263 
09-May-2018_14:10:45 7306 21 male R 3 2 8 self moralOther H h 1 0.3804 
09-May-2018_14:10:46 7306 21 male R 3 2 9 self moralOther H h 1 0.5045 
09-May-2018_14:10:48 7306 21 male R 3 2 10 self immoralSelf J j 1 0.6126 
09-May-2018_14:10:50 7306 21 male R 3 2 11 self immoralSelf J j 1 0.4667 
09-May-2018_14:10:51 7306 21 male R 3 2 12 self immoralSelf J j 1 0.3988 
09-May-2018_14:10:53 7306 21 male R 3 2 13 self immoralSelf J j 1 0.3710 
09-May-2018_14:10:54 7306 21 male R 3 2 14 self immoralOther H h 1 0.5109 
09-May-2018_14:10:56 7306 21 male R 3 2 15 self moralOther H h 1 0.8652 
09-May-2018_14:10:58 7306 21 male R 3 2 16 self immoralOther H h 1 0.5712 
09-May-2018_14:11:00 7306 21 male R 3 2 17 self immoralOther H h 1 0.3793 
09-May-2018_14:11:01 7306 21 male R 3 2 18 self moralSelf J j 1 0.4294 
09-May-2018_14:11:03 7306 21 male R 3 2 19 self moralSelf J j 1 0.4135 
09-May-2018_14:11:05 7306 21 male R 3 2 20 self immoralSelf J j 1 0.5996 
09-May-2018_14:11:06 7306 21 male R 3 2 21 self moralSelf J j 1 0.7057 
09-May-2018_14:11:08 7306 21 male R 3 2 22 self moralOther H h 1 0.5738 
09-May-2018_14:11:10 7306 21 male R 3 2 23 self moralOther H h 1 0.4459 
09-May-2018_14:11:11 7306 21 male R 3 2 24 self immoralOther H h 1 0.5800 
09-May-2018_14:11:20 7306 21 male R 3 3 1 self moralSelf J j 1 0.4265 
09-May-2018_14:11:22 7306 21 male R 3 3 2 self immoralOther H h 1 0.5705 
09-May-2018_14:11:24 7306 21 male R 3 3 3 self moralOther H h 1 0.7507 
09-May-2018_14:11:25 7306 21 male R 3 3 4 self immoralSelf J j 1 0.4731 
09-May-2018_14:11:27 7306 21 male R 3 3 5 self moralSelf J h 0 0.4389 
09-May-2018_14:11:29 7306 21 male R 3 3 6 self immoralSelf J j 1 0.4950 
09-May-2018_14:11:31 7306 21 male R 3 3 7 self moralOther H h 1 0.5251 
09-May-2018_14:11:33 7306 21 male R 3 3 8 self immoralOther H h 1 0.6752 
09-May-2018_14:11:35 7306 21 male R 3 3 9 self moralOther H h 1 0.9552 
09-May-2018_14:11:37 7306 21 male R 3 3 10 self moralSelf J j 1 0.4395 
09-May-2018_14:11:39 7306 21 male R 3 3 11 self immoralSelf J j 1 0.4835 
09-May-2018_14:11:41 7306 21 male R 3 3 12 self immoralOther H h 1 0.8696 
09-May-2018_14:11:43 7306 21 male R 3 3 13 self moralSelf J h 0 0.9677 
09-May-2018_14:11:45 7306 21 male R 3 3 14 self moralSelf J j 1 0.6498 
09-May-2018_14:11:46 7306 21 male R 3 3 15 self immoralSelf J j 1 0.5860 
09-May-2018_14:11:48 7306 21 male R 3 3 16 self immoralSelf J j 1 0.5301 
09-May-2018_14:11:50 7306 21 male R 3 3 17 self moralOther H h 1 0.6061 
09-May-2018_14:11:52 7306 21 male R 3 3 18 self immoralOther H h 1 0.7162 
09-May-2018_14:11:54 7306 21 male R 3 3 19 self immoralOther H h 1 0.3824 
09-May-2018_14:11:55 7306 21 male R 3 3 20 self moralSelf J j 1 0.5965 
09-May-2018_14:11:58 7306 21 male R 3 3 21 self moralOther H h 1 1.0725 
09-May-2018_14:12:00 7306 21 male R 3 3 22 self immoralOther H h 1 0.6368 
