Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
16-May-2018_13:46:02 prac 7314 19 female R 1 1 1 moralSelf moralOther mismatch m NA -1 1.0850 
16-May-2018_13:46:04 prac 7314 19 female R 1 1 2 moralSelf moralSelf match n NA -1 1.0850 
16-May-2018_13:46:07 prac 7314 19 female R 1 1 3 moralSelf immoralSelf mismatch m n 0 0.6724 
16-May-2018_13:46:09 prac 7314 19 female R 1 1 4 moralOther immoralSelf mismatch m n 0 1.0526 
16-May-2018_13:46:12 prac 7314 19 female R 1 1 5 moralOther moralOther match n n 1 0.8267 
16-May-2018_13:46:14 prac 7314 19 female R 1 1 6 immoralOther moralSelf mismatch m m 1 0.8089 
16-May-2018_13:46:17 prac 7314 19 female R 1 1 7 immoralOther immoralOther match n m 0 0.7850 
16-May-2018_13:46:19 prac 7314 19 female R 1 1 8 immoralOther moralOther mismatch m m 1 0.8472 
16-May-2018_13:46:22 prac 7314 19 female R 1 1 9 immoralOther immoralSelf mismatch m n 0 0.9192 
16-May-2018_13:46:24 prac 7314 19 female R 1 1 10 immoralSelf immoralSelf match n n 1 0.9615 
16-May-2018_13:46:27 prac 7314 19 female R 1 1 11 moralOther immoralOther mismatch m m 1 0.9875 
16-May-2018_13:46:29 prac 7314 19 female R 1 1 12 immoralSelf immoralSelf match n n 1 0.8397 
16-May-2018_13:46:32 prac 7314 19 female R 1 1 13 moralOther immoralOther mismatch m m 1 1.0019 
16-May-2018_13:46:35 prac 7314 19 female R 1 1 14 immoralSelf moralSelf mismatch m m 1 0.8040 
16-May-2018_13:46:37 prac 7314 19 female R 1 1 15 moralOther moralOther match n n 1 0.7101 
16-May-2018_13:46:39 prac 7314 19 female R 1 1 16 moralSelf moralSelf match n m 0 0.8103 
16-May-2018_13:46:42 prac 7314 19 female R 1 1 17 moralSelf moralSelf match n m 0 0.8345 
16-May-2018_13:46:44 prac 7314 19 female R 1 1 18 moralOther moralOther match n n 1 0.6065 
16-May-2018_13:46:46 prac 7314 19 female R 1 1 19 immoralOther immoralOther match n m 0 0.7286 
16-May-2018_13:46:49 prac 7314 19 female R 1 1 20 immoralSelf immoralOther mismatch m n 0 1.0328 
16-May-2018_13:46:52 prac 7314 19 female R 1 1 21 moralSelf moralOther mismatch m m 1 0.9249 
16-May-2018_13:46:54 prac 7314 19 female R 1 1 22 immoralSelf moralSelf mismatch m m 1 0.9190 
16-May-2018_13:46:57 prac 7314 19 female R 1 1 23 immoralSelf immoralSelf match n n 1 0.8413 
16-May-2018_13:46:59 prac 7314 19 female R 1 1 24 immoralOther immoralOther match n NA -1 1.0850 
16-May-2018_13:47:02 prac 7314 19 female R 1 2 1 moralSelf moralOther mismatch m m 1 0.8115 
16-May-2018_13:47:04 prac 7314 19 female R 1 2 2 moralSelf moralSelf match n m 0 0.8677 
16-May-2018_13:47:07 prac 7314 19 female R 1 2 3 immoralSelf immoralSelf match n NA -1 1.0850 
16-May-2018_13:47:09 prac 7314 19 female R 1 2 4 moralOther immoralOther mismatch m m 1 0.6740 
16-May-2018_13:47:12 prac 7314 19 female R 1 2 5 immoralSelf immoralOther mismatch m m 1 1.0780 
16-May-2018_13:47:15 prac 7314 19 female R 1 2 6 immoralSelf moralOther mismatch m m 1 0.9202 
16-May-2018_13:47:17 prac 7314 19 female R 1 2 7 immoralOther immoralOther match n n 1 0.8825 
16-May-2018_13:47:19 prac 7314 19 female R 1 2 8 immoralOther immoralOther match n n 1 0.7326 
16-May-2018_13:47:22 prac 7314 19 female R 1 2 9 immoralOther moralOther mismatch m m 1 0.8127 
16-May-2018_13:47:24 prac 7314 19 female R 1 2 10 moralSelf moralSelf match n n 1 0.8368 
16-May-2018_13:47:26 prac 7314 19 female R 1 2 11 moralOther moralOther match n n 1 0.5849 
16-May-2018_13:47:29 prac 7314 19 female R 1 2 12 moralSelf moralOther mismatch m n 0 0.8071 
16-May-2018_13:47:31 prac 7314 19 female R 1 2 13 moralSelf moralSelf match n m 0 0.9272 
16-May-2018_13:47:34 prac 7314 19 female R 1 2 14 immoralOther immoralOther match n n 1 0.6873 
16-May-2018_13:47:36 prac 7314 19 female R 1 2 15 immoralSelf immoralSelf match n m 0 0.8555 
16-May-2018_13:47:39 prac 7314 19 female R 1 2 16 moralSelf immoralOther mismatch m m 1 0.9036 
16-May-2018_13:47:41 prac 7314 19 female R 1 2 17 immoralOther moralSelf mismatch m m 1 0.9258 
16-May-2018_13:47:44 prac 7314 19 female R 1 2 18 immoralSelf moralSelf mismatch m m 1 0.9279 
16-May-2018_13:47:46 prac 7314 19 female R 1 2 19 moralOther immoralSelf mismatch m m 1 0.6560 
16-May-2018_13:47:49 prac 7314 19 female R 1 2 20 immoralOther moralOther mismatch m n 0 0.8322 
16-May-2018_13:47:51 prac 7314 19 female R 1 2 21 moralOther moralOther match n n 1 0.5883 
16-May-2018_13:47:53 prac 7314 19 female R 1 2 22 immoralSelf immoralSelf match n m 0 0.6085 
16-May-2018_13:47:55 prac 7314 19 female R 1 2 23 moralOther moralOther match n n 1 0.4486 
16-May-2018_13:47:57 prac 7314 19 female R 1 2 24 moralOther moralSelf mismatch m n 0 0.6487 
