Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
02-Jun-2018_14:03:16 73370 18 female R 1 1 1 self moralSelf J j 1 0.5932 
02-Jun-2018_14:03:18 73370 18 female R 1 1 2 self immoralOther H h 1 0.5501 
02-Jun-2018_14:03:19 73370 18 female R 1 1 3 self immoralSelf J j 1 0.4782 
02-Jun-2018_14:03:21 73370 18 female R 1 1 4 self moralOther H h 1 0.6156 
02-Jun-2018_14:03:23 73370 18 female R 1 1 5 self moralSelf J j 1 0.2943 
02-Jun-2018_14:03:25 73370 18 female R 1 1 6 self immoralSelf J j 1 0.5612 
02-Jun-2018_14:03:27 73370 18 female R 1 1 7 self moralSelf J j 1 0.5020 
02-Jun-2018_14:03:29 73370 18 female R 1 1 8 self immoralSelf J j 1 0.5750 
02-Jun-2018_14:03:31 73370 18 female R 1 1 9 self immoralOther H h 1 0.5930 
02-Jun-2018_14:03:32 73370 18 female R 1 1 10 self immoralOther H h 1 0.3836 
02-Jun-2018_14:03:34 73370 18 female R 1 1 11 self immoralSelf J j 1 0.5521 
02-Jun-2018_14:03:36 73370 18 female R 1 1 12 self immoralOther H h 1 0.5677 
02-Jun-2018_14:03:38 73370 18 female R 1 1 13 self immoralOther H h 1 0.7220 
02-Jun-2018_14:03:40 73370 18 female R 1 1 14 self moralOther H h 1 0.7462 
02-Jun-2018_14:03:42 73370 18 female R 1 1 15 self moralOther H h 1 0.4776 
02-Jun-2018_14:03:44 73370 18 female R 1 1 16 self moralSelf J j 1 0.5163 
02-Jun-2018_14:03:46 73370 18 female R 1 1 17 self moralOther H h 1 0.6024 
02-Jun-2018_14:03:48 73370 18 female R 1 1 18 self moralOther H h 1 0.5070 
02-Jun-2018_14:03:50 73370 18 female R 1 1 19 self immoralSelf J j 1 0.6393 
02-Jun-2018_14:03:52 73370 18 female R 1 1 20 self moralOther H h 1 0.5782 
02-Jun-2018_14:03:53 73370 18 female R 1 1 21 self moralSelf J j 1 0.5628 
02-Jun-2018_14:03:55 73370 18 female R 1 1 22 self immoralOther H h 1 0.5224 
02-Jun-2018_14:03:57 73370 18 female R 1 1 23 self immoralSelf J j 1 0.5818 
02-Jun-2018_14:03:59 73370 18 female R 1 1 24 self moralSelf J NA -1 1.0841 
02-Jun-2018_14:04:01 73370 18 female R 1 2 1 self immoralOther H h 1 0.4662 
02-Jun-2018_14:04:03 73370 18 female R 1 2 2 self immoralOther H h 1 0.6121 
02-Jun-2018_14:04:05 73370 18 female R 1 2 3 self moralOther H h 1 0.7227 
