Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
31-May-2018_15:44:46 Exp 7335 20 female R 1 1 1 moralSelf moralSelf match m NA -1 1.0850 
31-May-2018_15:44:48 Exp 7335 20 female R 1 1 2 immoralSelf immoralSelf match m n 0 0.6436 
31-May-2018_15:44:50 Exp 7335 20 female R 1 1 3 immoralOther immoralOther match m m 1 0.8138 
31-May-2018_15:44:53 Exp 7335 20 female R 1 1 4 immoralSelf moralSelf mismatch n m 0 0.6539 
31-May-2018_15:44:55 Exp 7335 20 female R 1 1 5 moralSelf moralSelf match m m 1 0.6141 
31-May-2018_15:44:57 Exp 7335 20 female R 1 1 6 moralOther immoralSelf mismatch n n 1 0.6141 
31-May-2018_15:45:00 Exp 7335 20 female R 1 1 7 moralOther immoralOther mismatch n m 0 0.8303 
31-May-2018_15:45:02 Exp 7335 20 female R 1 1 8 immoralOther moralOther mismatch n n 1 1.0744 
31-May-2018_15:45:05 Exp 7335 20 female R 1 1 9 moralOther moralOther match m NA -1 1.0850 
31-May-2018_15:45:08 Exp 7335 20 female R 1 1 10 immoralSelf moralOther mismatch n n 1 0.8807 
31-May-2018_15:45:10 Exp 7335 20 female R 1 1 11 immoralOther immoralOther match m m 1 1.0508 
31-May-2018_15:45:13 Exp 7335 20 female R 1 1 12 moralSelf immoralOther mismatch n n 1 0.6750 
31-May-2018_15:45:15 Exp 7335 20 female R 1 1 13 immoralOther immoralOther match m m 1 0.8792 
31-May-2018_15:45:17 Exp 7335 20 female R 1 1 14 moralOther moralSelf mismatch n m 0 0.7294 
31-May-2018_15:45:20 Exp 7335 20 female R 1 1 15 immoralSelf immoralSelf match m n 0 0.7134 
31-May-2018_15:45:22 Exp 7335 20 female R 1 1 16 moralSelf moralOther mismatch n m 0 0.6057 
31-May-2018_15:45:24 Exp 7335 20 female R 1 1 17 immoralSelf immoralSelf match m n 0 0.8077 
31-May-2018_15:45:27 Exp 7335 20 female R 1 1 18 moralOther moralOther match m m 1 0.9598 
31-May-2018_15:45:29 Exp 7335 20 female R 1 1 19 immoralOther moralOther mismatch n n 1 0.8020 
31-May-2018_15:45:32 Exp 7335 20 female R 1 1 20 moralSelf moralSelf match m m 1 0.6441 
31-May-2018_15:45:34 Exp 7335 20 female R 1 1 21 immoralSelf moralOther mismatch n n 1 0.6539 
31-May-2018_15:45:37 Exp 7335 20 female R 1 1 22 moralOther moralOther match m n 0 1.0385 
31-May-2018_15:45:39 Exp 7335 20 female R 1 1 23 immoralOther moralOther mismatch n m 0 0.8965 
31-May-2018_15:45:42 Exp 7335 20 female R 1 1 24 moralSelf immoralOther mismatch n n 1 0.7927 
31-May-2018_15:45:44 Exp 7335 20 female R 1 2 1 moralSelf moralSelf match m m 1 0.7888 
31-May-2018_15:45:47 Exp 7335 20 female R 1 2 2 moralOther immoralSelf mismatch n n 1 0.8650 
31-May-2018_15:45:49 Exp 7335 20 female R 1 2 3 immoralOther moralSelf mismatch n n 1 0.8152 
31-May-2018_15:45:51 Exp 7335 20 female R 1 2 4 moralSelf moralSelf match m m 1 0.8552 
31-May-2018_15:45:54 Exp 7335 20 female R 1 2 5 moralOther moralSelf mismatch n n 1 0.8954 
31-May-2018_15:45:56 Exp 7335 20 female R 1 2 6 moralSelf moralSelf match m m 1 0.7275 
31-May-2018_15:45:59 Exp 7335 20 female R 1 2 7 moralOther immoralSelf mismatch n n 1 0.9117 
31-May-2018_15:46:01 Exp 7335 20 female R 1 2 8 moralOther moralOther match m m 1 0.6359 
31-May-2018_15:46:03 Exp 7335 20 female R 1 2 9 immoralSelf immoralSelf match m n 0 0.6160 
31-May-2018_15:46:06 Exp 7335 20 female R 1 2 10 immoralSelf moralOther mismatch n n 1 0.8721 
31-May-2018_15:46:08 Exp 7335 20 female R 1 2 11 immoralOther moralOther mismatch n n 1 0.8042 
31-May-2018_15:46:11 Exp 7335 20 female R 1 2 12 immoralSelf moralSelf mismatch n m 0 0.8704 
31-May-2018_15:46:13 Exp 7335 20 female R 1 2 13 moralSelf immoralSelf mismatch n m 0 0.6345 
31-May-2018_15:46:16 Exp 7335 20 female R 1 2 14 moralOther moralOther match m n 0 0.8306 
31-May-2018_15:46:18 Exp 7335 20 female R 1 2 15 immoralSelf immoralOther mismatch n NA -1 1.0850 
31-May-2018_15:46:21 Exp 7335 20 female R 1 2 16 moralSelf immoralSelf mismatch n n 1 0.8130 
31-May-2018_15:46:23 Exp 7335 20 female R 1 2 17 immoralSelf immoralSelf match m NA -1 1.0849 
31-May-2018_15:46:26 Exp 7335 20 female R 1 2 18 immoralOther immoralOther match m m 1 0.9673 
31-May-2018_15:46:28 Exp 7335 20 female R 1 2 19 moralSelf immoralSelf mismatch n n 1 0.7755 
31-May-2018_15:46:31 Exp 7335 20 female R 1 2 20 immoralOther immoralSelf mismatch n n 1 0.8076 
31-May-2018_15:46:34 Exp 7335 20 female R 1 2 21 immoralSelf immoralSelf match m NA -1 1.0850 
31-May-2018_15:46:36 Exp 7335 20 female R 1 2 22 immoralOther immoralOther match m m 1 0.9858 
31-May-2018_15:46:39 Exp 7335 20 female R 1 2 23 moralOther moralOther match m m 1 0.9520 
31-May-2018_15:46:41 Exp 7335 20 female R 1 2 24 immoralOther immoralOther match m NA -1 1.0850 
