Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
17-May-2018_14:57:18 prac 7319 19 male R 1 1 1 immoralOther immoralOther match m NA -1 1.1831 
17-May-2018_14:57:21 prac 7319 19 male R 1 1 2 moralSelf moralOther mismatch n NA -1 1.1831 
17-May-2018_14:57:23 prac 7319 19 male R 1 1 3 immoralSelf immoralSelf match m NA -1 1.1831 
17-May-2018_14:57:26 prac 7319 19 male R 1 1 4 moralSelf moralOther mismatch n NA -1 1.1831 
17-May-2018_14:57:29 prac 7319 19 male R 1 1 5 moralOther immoralSelf mismatch n NA -1 1.1831 
17-May-2018_14:57:32 prac 7319 19 male R 1 1 6 moralSelf moralSelf match m NA -1 1.1831 
17-May-2018_14:57:34 prac 7319 19 male R 1 1 7 immoralOther moralSelf mismatch n m 0 0.9218 
17-May-2018_14:57:36 prac 7319 19 male R 1 1 8 immoralOther moralOther mismatch n m 0 0.9543 
17-May-2018_14:57:39 prac 7319 19 male R 1 1 9 moralSelf moralSelf match m NA -1 1.1831 
17-May-2018_14:57:42 prac 7319 19 male R 1 1 10 moralSelf immoralOther mismatch n NA -1 1.1831 
17-May-2018_14:57:44 prac 7319 19 male R 1 1 11 moralOther immoralSelf mismatch n NA -1 1.1831 
17-May-2018_14:57:47 prac 7319 19 male R 1 1 12 immoralOther immoralOther match m NA -1 1.1831 
17-May-2018_14:57:50 prac 7319 19 male R 1 1 13 immoralSelf immoralSelf match m NA -1 1.1831 
17-May-2018_14:57:52 prac 7319 19 male R 1 1 14 immoralSelf immoralOther mismatch n NA -1 1.1831 
17-May-2018_14:57:55 prac 7319 19 male R 1 1 15 moralOther immoralOther mismatch n NA -1 1.1831 
17-May-2018_14:57:58 prac 7319 19 male R 1 1 16 immoralOther moralSelf mismatch n NA -1 1.1831 
17-May-2018_14:58:00 prac 7319 19 male R 1 1 17 immoralOther immoralOther match m NA -1 1.1831 
17-May-2018_14:58:03 prac 7319 19 male R 1 1 18 immoralSelf immoralSelf match m n 0 0.6740 
17-May-2018_14:58:05 prac 7319 19 male R 1 1 19 moralOther moralOther match m m 1 0.8534 
17-May-2018_14:58:07 prac 7319 19 male R 1 1 20 immoralSelf immoralOther mismatch n m 0 0.8695 
17-May-2018_14:58:10 prac 7319 19 male R 1 1 21 moralOther moralOther match m n 0 0.7237 
17-May-2018_14:58:12 prac 7319 19 male R 1 1 22 moralOther moralOther match m n 0 0.5252 
17-May-2018_14:58:14 prac 7319 19 male R 1 1 23 moralSelf moralSelf match m m 1 0.8086 
17-May-2018_14:58:16 prac 7319 19 male R 1 1 24 immoralSelf moralSelf mismatch n m 0 0.7028 
17-May-2018_14:58:18 prac 7319 19 male R 1 2 1 moralOther immoralSelf mismatch n m 0 0.8309 
17-May-2018_14:58:20 prac 7319 19 male R 1 2 2 moralSelf moralSelf match m n 0 0.5504 
17-May-2018_14:58:23 prac 7319 19 male R 1 2 3 moralOther moralOther match m NA -1 1.1831 
17-May-2018_14:58:25 prac 7319 19 male R 1 2 4 immoralSelf moralSelf mismatch n m 0 0.8410 
17-May-2018_14:58:28 prac 7319 19 male R 1 2 5 moralSelf immoralSelf mismatch n m 0 0.8148 
17-May-2018_14:58:30 prac 7319 19 male R 1 2 6 moralSelf immoralSelf mismatch n n 1 1.1570 
17-May-2018_14:58:33 prac 7319 19 male R 1 2 7 moralOther moralOther match m m 1 0.8620 
17-May-2018_14:58:35 prac 7319 19 male R 1 2 8 moralSelf immoralOther mismatch n n 1 0.9972 
17-May-2018_14:58:37 prac 7319 19 male R 1 2 9 moralOther immoralOther mismatch n n 1 0.6392 
17-May-2018_14:58:40 prac 7319 19 male R 1 2 10 moralSelf moralSelf match m m 1 0.8299 
17-May-2018_14:58:42 prac 7319 19 male R 1 2 11 immoralSelf immoralOther mismatch n n 1 0.7095 
17-May-2018_14:58:44 prac 7319 19 male R 1 2 12 immoralOther immoralOther match m m 1 0.8215 
17-May-2018_14:58:46 prac 7319 19 male R 1 2 13 immoralSelf immoralSelf match m m 1 0.5789 
17-May-2018_14:58:49 prac 7319 19 male R 1 2 14 immoralSelf immoralSelf match m m 1 0.7244 
17-May-2018_14:58:51 prac 7319 19 male R 1 2 15 moralOther moralSelf mismatch n n 1 0.8698 
17-May-2018_14:58:53 prac 7319 19 male R 1 2 16 moralOther moralOther match m n 0 0.9400 
17-May-2018_14:58:56 prac 7319 19 male R 1 2 17 immoralSelf immoralSelf match m m 1 0.9609 
17-May-2018_14:58:58 prac 7319 19 male R 1 2 18 immoralOther moralSelf mismatch n n 1 0.9191 
17-May-2018_14:59:01 prac 7319 19 male R 1 2 19 immoralOther immoralSelf mismatch n NA -1 1.1831 
17-May-2018_14:59:03 prac 7319 19 male R 1 2 20 immoralOther immoralOther match m n 0 0.7240 
17-May-2018_14:59:05 prac 7319 19 male R 1 2 21 moralSelf moralSelf match m m 1 0.8934 
17-May-2018_14:59:08 prac 7319 19 male R 1 2 22 immoralOther moralOther mismatch n m 0 1.0041 
17-May-2018_14:59:11 prac 7319 19 male R 1 2 23 immoralSelf immoralOther mismatch n n 1 1.1102 
17-May-2018_14:59:13 prac 7319 19 male R 1 2 24 immoralOther immoralOther match m n 0 0.7422 
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
17-May-2018_15:00:22 prac 7319 19 male R 1 1 1 immoralOther immoralOther match m m 1 0.8662 
17-May-2018_15:00:24 prac 7319 19 male R 1 1 2 immoralOther immoralOther match m m 1 0.7134 
17-May-2018_15:00:26 prac 7319 19 male R 1 1 3 moralSelf immoralOther mismatch n m 0 0.6496 
17-May-2018_15:00:29 prac 7319 19 male R 1 1 4 moralOther moralOther match m n 0 0.8284 
17-May-2018_15:00:31 prac 7319 19 male R 1 1 5 immoralOther moralOther mismatch n n 1 0.8469 
17-May-2018_15:00:33 prac 7319 19 male R 1 1 6 moralSelf moralOther mismatch n m 0 0.8098 
17-May-2018_15:00:36 prac 7319 19 male R 1 1 7 moralOther moralOther match m n 0 0.7920 
17-May-2018_15:00:38 prac 7319 19 male R 1 1 8 immoralSelf immoralOther mismatch n m 0 0.8937 
17-May-2018_15:00:40 prac 7319 19 male R 1 1 9 immoralSelf moralSelf mismatch n n 1 0.9215 
17-May-2018_15:00:43 prac 7319 19 male R 1 1 10 moralSelf moralSelf match m m 1 0.7980 
17-May-2018_15:00:45 prac 7319 19 male R 1 1 11 immoralSelf immoralSelf match m n 0 1.0319 
17-May-2018_15:00:48 prac 7319 19 male R 1 1 12 immoralOther immoralSelf mismatch n m 0 0.9624 
17-May-2018_15:00:50 prac 7319 19 male R 1 1 13 moralSelf immoralOther mismatch n n 1 0.7277 
17-May-2018_15:00:52 prac 7319 19 male R 1 1 14 immoralOther immoralSelf mismatch n n 1 0.9202 
17-May-2018_15:00:55 prac 7319 19 male R 1 1 15 moralOther moralOther match m m 1 0.9565 
17-May-2018_15:00:57 prac 7319 19 male R 1 1 16 immoralSelf immoralSelf match m m 1 0.9096 
17-May-2018_15:00:59 prac 7319 19 male R 1 1 17 moralOther immoralOther mismatch n m 0 0.8538 
17-May-2018_15:01:02 prac 7319 19 male R 1 1 18 immoralSelf immoralSelf match m n 0 0.7526 
17-May-2018_15:01:04 prac 7319 19 male R 1 1 19 moralOther immoralSelf mismatch n n 1 0.8017 
17-May-2018_15:01:06 prac 7319 19 male R 1 1 20 immoralSelf moralSelf mismatch n n 1 0.6277 
17-May-2018_15:01:08 prac 7319 19 male R 1 1 21 immoralOther immoralOther match m m 1 0.8061 
17-May-2018_15:01:11 prac 7319 19 male R 1 1 22 moralOther immoralSelf mismatch n m 0 0.8880 
