Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
13-May-2018_16:20:36 7313 20 female R 1 1 1 self moralSelf J NA -1 1.0731 
13-May-2018_16:20:37 7313 20 female R 1 1 2 self moralSelf J j 1 0.2813 
13-May-2018_16:20:39 7313 20 female R 1 1 3 self moralOther H j 0 0.4112 
13-May-2018_16:20:41 7313 20 female R 1 1 4 self immoralOther H NA -1 1.0731 
13-May-2018_16:20:44 7313 20 female R 1 1 5 self moralSelf J NA -1 1.0728 
13-May-2018_16:20:46 7313 20 female R 1 1 6 self moralOther H NA -1 1.0731 
13-May-2018_16:20:48 7313 20 female R 1 1 7 self moralOther H NA -1 1.0731 
13-May-2018_16:20:50 7313 20 female R 1 1 8 self immoralSelf J NA -1 1.0731 
13-May-2018_16:20:52 7313 20 female R 1 1 9 self moralOther H j 0 0.4126 
13-May-2018_16:20:54 7313 20 female R 1 1 10 self moralOther H j 0 0.5380 
13-May-2018_16:20:55 7313 20 female R 1 1 11 self immoralOther H h 1 0.2927 
13-May-2018_16:20:57 7313 20 female R 1 1 12 self moralSelf J h 0 0.4613 
13-May-2018_16:20:59 7313 20 female R 1 1 13 self immoralSelf J j 1 0.7799 
13-May-2018_16:21:01 7313 20 female R 1 1 14 self immoralOther H h 1 0.6521 
13-May-2018_16:21:03 7313 20 female R 1 1 15 self immoralSelf J j 1 0.3072 
13-May-2018_16:21:04 7313 20 female R 1 1 16 self immoralSelf J h 0 0.1821 
13-May-2018_16:21:06 7313 20 female R 1 1 17 self immoralOther H h 1 0.7539 
13-May-2018_16:21:07 7313 20 female R 1 1 18 self moralSelf J h 0 0.2575 
13-May-2018_16:21:09 7313 20 female R 1 1 19 self immoralSelf J j 1 0.8312 
13-May-2018_16:21:12 7313 20 female R 1 1 20 self moralSelf J j 1 0.9724 
13-May-2018_16:21:13 7313 20 female R 1 1 21 self immoralOther H h 1 0.8379 
13-May-2018_16:21:16 7313 20 female R 1 1 22 self immoralSelf J NA -1 1.0731 
13-May-2018_16:21:18 7313 20 female R 1 1 23 self immoralOther H h 1 0.5920 
13-May-2018_16:21:19 7313 20 female R 1 1 24 self moralOther H h 1 0.4872 
13-May-2018_16:21:21 7313 20 female R 1 2 1 self immoralSelf J j 1 0.2570 
13-May-2018_16:21:22 7313 20 female R 1 2 2 self moralSelf J j 1 0.2821 
13-May-2018_16:21:25 7313 20 female R 1 2 3 self moralOther H NA -1 1.0731 
13-May-2018_16:21:27 7313 20 female R 1 2 4 self immoralSelf J NA -1 1.0731 
13-May-2018_16:21:30 7313 20 female R 1 2 5 self immoralOther H NA -1 1.0731 
13-May-2018_16:21:32 7313 20 female R 1 2 6 self immoralOther H NA -1 1.0731 
13-May-2018_16:21:34 7313 20 female R 1 2 7 self immoralOther H NA -1 1.0731 
13-May-2018_16:21:36 7313 20 female R 1 2 8 self moralOther H NA -1 1.0731 
13-May-2018_16:21:38 7313 20 female R 1 2 9 self immoralSelf J j 1 0.6451 
13-May-2018_16:21:40 7313 20 female R 1 2 10 self immoralSelf J j 1 0.4846 
13-May-2018_16:21:41 7313 20 female R 1 2 11 self moralSelf J j 1 0.2164 
13-May-2018_16:21:42 7313 20 female R 1 2 12 self moralOther H h 1 0.3417 
13-May-2018_16:21:44 7313 20 female R 1 2 13 self immoralOther H j 0 0.6697 
13-May-2018_16:21:46 7313 20 female R 1 2 14 self moralSelf J j 1 0.2693 
13-May-2018_16:21:48 7313 20 female R 1 2 15 self moralOther H NA -1 1.0731 
13-May-2018_16:21:49 7313 20 female R 1 2 16 self immoralOther H h 1 0.5402 
13-May-2018_16:21:51 7313 20 female R 1 2 17 self moralSelf J j 1 0.4611 
13-May-2018_16:21:53 7313 20 female R 1 2 18 self immoralOther H j 0 0.3703 
13-May-2018_16:21:54 7313 20 female R 1 2 19 self moralSelf J h 0 0.2499 
13-May-2018_16:21:56 7313 20 female R 1 2 20 self moralOther H h 1 0.5347 
13-May-2018_16:21:57 7313 20 female R 1 2 21 self immoralSelf J j 1 0.4407 
13-May-2018_16:21:59 7313 20 female R 1 2 22 self moralOther H h 1 0.5503 
13-May-2018_16:22:01 7313 20 female R 1 2 23 self moralSelf J j 1 0.2690 
13-May-2018_16:22:03 7313 20 female R 1 2 24 self immoralSelf J space 2 0.6940 
13-May-2018_16:22:13 7313 20 female R 1 3 1 self moralOther H h 1 0.6917 
13-May-2018_16:22:15 7313 20 female R 1 3 2 self moralOther H h 1 0.5025 
13-May-2018_16:22:17 7313 20 female R 1 3 3 self immoralOther H h 1 0.5482 
13-May-2018_16:22:18 7313 20 female R 1 3 4 self immoralSelf J j 1 0.2608 
13-May-2018_16:22:20 7313 20 female R 1 3 5 self immoralOther H h 1 0.4547 
13-May-2018_16:22:22 7313 20 female R 1 3 6 self immoralSelf J j 1 0.3884 
13-May-2018_16:22:24 7313 20 female R 1 3 7 self immoralSelf J j 1 0.6619 
13-May-2018_16:22:26 7313 20 female R 1 3 8 self immoralOther H h 1 0.3613 
13-May-2018_16:22:27 7313 20 female R 1 3 9 self immoralSelf J j 1 0.5689 
13-May-2018_16:22:29 7313 20 female R 1 3 10 self immoralOther H h 1 0.4371 
13-May-2018_16:22:30 7313 20 female R 1 3 11 self moralOther H h 1 0.4613 
13-May-2018_16:22:32 7313 20 female R 1 3 12 self immoralSelf J j 1 0.3809 
13-May-2018_16:22:34 7313 20 female R 1 3 13 self moralSelf J j 1 0.4708 
13-May-2018_16:22:36 7313 20 female R 1 3 14 self moralSelf J j 1 0.6045 
13-May-2018_16:22:37 7313 20 female R 1 3 15 self moralSelf J j 1 0.3689 
13-May-2018_16:22:39 7313 20 female R 1 3 16 self moralSelf J j 1 0.2555 
13-May-2018_16:22:40 7313 20 female R 1 3 17 self moralSelf J j 1 0.3111 
13-May-2018_16:22:42 7313 20 female R 1 3 18 self immoralSelf J j 1 0.3982 
13-May-2018_16:22:44 7313 20 female R 1 3 19 self moralSelf J j 1 0.4175 
13-May-2018_16:22:45 7313 20 female R 1 3 20 self moralOther H j 0 0.4021 
13-May-2018_16:22:47 7313 20 female R 1 3 21 self moralOther H h 1 0.4882 
13-May-2018_16:22:49 7313 20 female R 1 3 22 self moralOther H h 1 0.3576 
13-May-2018_16:22:50 7313 20 female R 1 3 23 self immoralOther H h 1 0.5411 
13-May-2018_16:22:52 7313 20 female R 1 3 24 self immoralOther H h 1 0.3101 
13-May-2018_16:22:54 7313 20 female R 1 4 1 self immoralSelf J h 0 0.2834 
13-May-2018_16:22:56 7313 20 female R 1 4 2 self immoralOther H h 1 0.4462 
13-May-2018_16:22:57 7313 20 female R 1 4 3 self immoralSelf J j 1 0.4355 
13-May-2018_16:22:59 7313 20 female R 1 4 4 self moralOther H h 1 0.4242 
13-May-2018_16:23:01 7313 20 female R 1 4 5 self moralSelf J j 1 0.4921 
13-May-2018_16:23:03 7313 20 female R 1 4 6 self immoralOther H h 1 0.6710 
13-May-2018_16:23:04 7313 20 female R 1 4 7 self moralOther H j 0 0.5360 
13-May-2018_16:23:06 7313 20 female R 1 4 8 self immoralSelf J j 1 0.4274 
13-May-2018_16:23:08 7313 20 female R 1 4 9 self moralOther H h 1 0.3178 
13-May-2018_16:23:10 7313 20 female R 1 4 10 self moralSelf J j 1 0.6802 
13-May-2018_16:23:11 7313 20 female R 1 4 11 self immoralOther H h 1 0.4600 
13-May-2018_16:23:13 7313 20 female R 1 4 12 self moralSelf J j 1 0.6131 
13-May-2018_16:23:15 7313 20 female R 1 4 13 self moralOther H j 0 0.9854 
13-May-2018_16:23:17 7313 20 female R 1 4 14 self immoralSelf J j 1 0.3802 
