"SubjectID","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","matchKey","mismatchKey","Block","Bin","Trial","Identity","Morality","Match","RT","ResponseKey","Accuracy"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","4","self","immoral","match","1.0568","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","5","other","immoral","nonmatch","1.0969","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","6","other","immoral","nonmatch","0.6891","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","7","other","moral","match","1.0892","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","8","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","9","other","immoral","nonmatch","0.5435","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","10","self","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","11","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","12","self","immoral","nonmatch","0.9800","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","13","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","14","self","moral","nonmatch","0.7803","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","15","other","moral","match","0.8285","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","16","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","17","other","moral","nonmatch","0.9788","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","18","other","immoral","match","1.0109","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","19","self","moral","match","0.8191","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","20","other","moral","nonmatch","0.8832","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","21","other","moral","match","0.8674","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","22","self","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","23","self","moral","match","0.9537","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","24","self","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","1","self","moral","match","0.7226","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","2","other","moral","nonmatch","1.0587","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","3","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","4","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","5","self","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","6","self","immoral","nonmatch","0.8774","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","7","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","8","self","immoral","match","0.8838","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","9","other","moral","match","1.0919","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","10","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","11","other","moral","nonmatch","1.0902","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","12","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","13","self","moral","match","1.0965","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","14","other","moral","nonmatch","1.1367","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","15","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","16","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","17","other","moral","match","0.8452","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","18","self","immoral","match","1.0853","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","19","self","immoral","nonmatch","0.8454","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","20","self","moral","nonmatch","1.0856","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","21","self","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","22","self","immoral","nonmatch","1.0840","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","23","other","moral","match","0.9001","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","24","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","1","self","immoral","nonmatch","0.9224","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","2","other","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","3","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","4","other","immoral","nonmatch","0.6629","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","5","self","moral","nonmatch","0.6790","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","6","self","moral","match","1.0071","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","7","other","moral","nonmatch","1.1053","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","8","other","immoral","match","0.9935","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","9","self","immoral","nonmatch","1.0256","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","10","self","immoral","match","0.9058","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","11","other","moral","nonmatch","1.1539","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","12","self","moral","match","0.9861","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","13","other","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","14","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","15","other","immoral","nonmatch","0.7746","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","16","self","immoral","match","0.9187","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","17","self","immoral","match","0.6869","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","18","other","moral","nonmatch","0.7510","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","19","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","20","other","moral","match","0.8694","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","21","self","moral","nonmatch","0.6055","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","22","self","moral","match","1.0536","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","23","self","immoral","nonmatch","0.7898","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","2","24","other","immoral","nonmatch","1.0060","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","1","other","immoral","match","1.0702","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","2","other","moral","match","0.9663","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","3","self","immoral","match","0.8225","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","4","other","immoral","nonmatch","0.8546","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","5","other","moral","nonmatch","1.0308","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","6","other","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","7","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","8","other","immoral","match","0.7952","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","9","other","immoral","nonmatch","0.9874","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","10","self","immoral","nonmatch","0.8196","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","11","self","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","12","self","moral","nonmatch","0.8499","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","13","self","moral","nonmatch","0.9140","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","14","self","immoral","nonmatch","0.8662","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","15","other","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","16","self","moral","match","0.8565","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","17","self","immoral","match","0.8806","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","18","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","19","self","moral","match","0.7350","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","20","other","moral","match","0.8312","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","21","other","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","22","self","moral","nonmatch","0.7734","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","23","self","immoral","nonmatch","1.0056","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","3","24","self","immoral","match","0.9017","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","1","other","immoral","nonmatch","0.7509","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","2","self","immoral","match","0.6711","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","3","self","immoral","match","0.8472","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","4","other","moral","nonmatch","0.9594","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","5","other","immoral","nonmatch","1.1276","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","6","self","immoral","nonmatch","0.9597","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","7","self","immoral","nonmatch","1.0318","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","8","self","moral","match","0.9680","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","9","other","immoral","match","0.9602","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","10","other","immoral","match","1.0643","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","11","self","moral","match","0.8404","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","12","other","moral","match","1.0166","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","13","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","14","other","moral","match","0.8789","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","15","self","moral","match","1.0631","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","16","other","moral","nonmatch","1.1112","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","17","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","18","self","moral","nonmatch","0.7656","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","19","other","immoral","nonmatch","1.0057","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","20","self","immoral","match","0.9179","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","21","other","moral","match","0.9340","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","22","other","immoral","match","0.8702","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","23","other","moral","nonmatch","0.9103","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","4","24","self","immoral","nonmatch","1.0065","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","1","self","immoral","nonmatch","0.6067","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","2","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","3","self","moral","match","0.8610","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","4","other","immoral","match","0.8771","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","5","other","immoral","match","0.9893","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","6","other","moral","nonmatch","1.1414","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","7","other","immoral","nonmatch","0.8056","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","8","other","immoral","match","1.0858","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","9","self","immoral","match","0.9418","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","10","other","moral","match","1.0620","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","11","self","immoral","nonmatch","0.7582","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","12","other","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","13","self","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","14","self","immoral","nonmatch","0.7707","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","15","self","immoral","match","0.7948","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","16","other","moral","nonmatch","1.0430","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","17","self","moral","nonmatch","0.7392","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","18","self","immoral","match","0.7794","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","19","other","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","20","self","moral","match","0.9136","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","21","other","immoral","nonmatch","1.1538","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","22","other","moral","match","0.7140","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","23","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","5","24","other","immoral","nonmatch","0.8163","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","1","self","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","2","self","moral","match","0.7227","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","3","self","immoral","match","0.6189","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","4","other","moral","nonmatch","0.7471","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","5","self","immoral","nonmatch","0.8592","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","6","self","immoral","nonmatch","0.6594","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","7","self","moral","nonmatch","0.9076","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","8","other","immoral","match","0.7876","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","9","self","moral","nonmatch","1.0918","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","10","self","moral","match","0.8200","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","11","other","immoral","match","0.9881","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","12","self","immoral","match","0.9643","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","13","self","immoral","nonmatch","0.6365","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","14","self","immoral","match","0.6847","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","15","other","moral","match","0.8288","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","16","other","immoral","nonmatch","0.7010","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","17","other","immoral","nonmatch","1.1091","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","18","other","moral","nonmatch","0.8372","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","19","other","moral","match","0.8454","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","20","other","moral","match","0.7895","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","21","self","moral","match","0.8297","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","22","other","immoral","nonmatch","0.7178","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","23","other","moral","nonmatch","1.0220","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","1","24","other","immoral","match","0.9022","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","1","self","immoral","match","0.6143","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","2","self","moral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","3","other","immoral","nonmatch","0.7807","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","4","other","immoral","match","1.0688","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","5","self","moral","match","0.7809","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","6","self","moral","match","0.5651","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","7","other","immoral","match","0.6853","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","8","self","immoral","nonmatch","0.6774","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","9","self","immoral","nonmatch","0.8215","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","10","self","moral","nonmatch","1.1017","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","11","other","moral","nonmatch","1.1179","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","12","self","immoral","match","0.6780","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","13","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","14","self","moral","nonmatch","0.8684","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","15","other","moral","match","0.7085","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","16","other","moral","nonmatch","1.0127","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","17","other","immoral","match","0.7089","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","18","other","moral","match","0.7011","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","19","other","moral","nonmatch","0.8692","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","20","self","moral","nonmatch","1.0134","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","21","self","immoral","nonmatch","0.9574","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","22","other","immoral","nonmatch","0.9496","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","23","self","immoral","match","0.6378","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","2","24","other","moral","match","0.7419","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","1","other","immoral","nonmatch","0.6940","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","2","self","moral","match","0.8863","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","3","self","immoral","match","0.6224","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","4","other","moral","match","0.8146","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","5","other","moral","nonmatch","1.0228","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","6","other","immoral","nonmatch","1.0229","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","7","other","immoral","match","1.0151","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","8","other","immoral","nonmatch","0.8152","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","9","self","moral","match","0.8634","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","10","self","immoral","nonmatch","0.8875","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","11","other","immoral","match","1.1363","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","12","other","moral","nonmatch","0.9278","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","13","self","moral","match","0.7840","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","14","other","immoral","match","0.8641","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","15","self","moral","nonmatch","0.8802","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","16","self","immoral","nonmatch","0.7684","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","17","other","moral","match","0.6886","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","18","self","immoral","match","0.6168","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","19","self","immoral","match","0.7929","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","20","other","moral","match","1.1050","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","21","self","moral","nonmatch","0.9212","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","22","self","immoral","nonmatch","0.8494","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","23","self","moral","nonmatch","0.8415","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","3","24","other","moral","nonmatch","1.1137","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","1","other","moral","match","0.5861","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","2","self","moral","match","0.8502","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","3","self","moral","match","0.9384","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","4","other","moral","match","0.9866","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","5","other","moral","match","0.7707","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","6","other","moral","nonmatch","1.0028","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","7","self","immoral","match","0.5471","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","8","other","moral","nonmatch","0.8271","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","9","self","moral","nonmatch","0.9152","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","10","other","immoral","match","0.8275","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","11","other","immoral","nonmatch","0.9957","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","12","self","immoral","nonmatch","0.7238","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","13","self","immoral","match","1.0840","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","14","other","immoral","match","0.9401","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","15","self","immoral","match","0.7643","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","16","other","immoral","nonmatch","1.0205","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","17","self","immoral","nonmatch","0.8446","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","18","self","moral","nonmatch","0.9808","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","19","other","immoral","match","0.8449","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","20","self","immoral","nonmatch","0.7091","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","21","other","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","22","self","moral","nonmatch","0.9074","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","23","self","moral","match","0.8115","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","4","24","other","moral","nonmatch","1.1157","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","1","other","moral","nonmatch","0.9638","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","2","self","immoral","nonmatch","0.8360","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","3","other","moral","nonmatch","0.6522","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","4","self","moral","match","1.1569",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","5","self","immoral","nonmatch","0.7464","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","6","self","immoral","nonmatch","0.7866","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","7","self","immoral","match","0.7868","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","8","other","immoral","match","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","9","self","moral","nonmatch","0.7931","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","10","other","immoral","nonmatch","0.9212","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","11","other","moral","match","0.9614","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","12","other","immoral","nonmatch","0.9375","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","13","other","immoral","match","1.0417","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","14","self","moral","nonmatch","0.7859","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","15","other","immoral","match","0.7780","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","16","self","moral","match","0.8982","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","17","other","moral","match","1.0183","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","18","other","moral","nonmatch","0.7625","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","19","self","immoral","match","0.6187","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","20","other","moral","match","0.8747","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","21","self","moral","nonmatch","0.8190","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","22","other","immoral","nonmatch","0.8831","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","23","self","immoral","match","0.6433","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","2","5","24","self","moral","match","1.0674","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","1","other","moral","nonmatch","0.7856","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","2","self","immoral","match","0.6658","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","3","other","moral","match","0.8340","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","4","other","moral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","5","other","immoral","nonmatch","1.0082","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","6","self","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","7","self","moral","match","0.8865","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","8","self","immoral","nonmatch","0.6147","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","9","self","moral","nonmatch","0.6865","M","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","10","other","immoral","match","0.5990","M","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","11","self","moral","nonmatch","0.7752","N","0"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","12","self","immoral","match","0.6713","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","13","self","moral","match","0.8636","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","14","self","immoral","nonmatch","1.1570",NA,"-1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","15","other","moral","match","0.6778","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","16","other","immoral","match","0.7900","N","1"
"7011","27","male","R","Tra","C","S","P","N","M","1","1","17","other","immoral","nonmatch","0.9021","M","1"
