Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
31-May-2018_16:00:51 7335 20 female R 1 1 1 moral immoralOther Y u 0 0.5651 
31-May-2018_16:00:53 7335 20 female R 1 1 2 moral moralSelf U y 0 0.7333 
31-May-2018_16:00:55 7335 20 female R 1 1 3 moral immoralSelf Y u 0 0.5653 
31-May-2018_16:00:57 7335 20 female R 1 1 4 moral moralSelf U u 1 0.7975 
31-May-2018_16:01:00 7335 20 female R 1 1 5 moral immoralSelf Y y 1 1.0236 
31-May-2018_16:01:01 7335 20 female R 1 1 6 moral moralSelf U u 1 0.7236 
31-May-2018_16:01:04 7335 20 female R 1 1 7 moral immoralOther Y y 1 0.9558 
31-May-2018_16:01:06 7335 20 female R 1 1 8 moral moralOther U u 1 0.8800 
31-May-2018_16:01:08 7335 20 female R 1 1 9 moral immoralOther Y y 1 0.7641 
31-May-2018_16:01:10 7335 20 female R 1 1 10 moral moralOther U u 1 0.5482 
31-May-2018_16:01:12 7335 20 female R 1 1 11 moral immoralOther Y y 1 0.6264 
31-May-2018_16:01:14 7335 20 female R 1 1 12 moral moralOther U u 1 0.5444 
31-May-2018_16:01:16 7335 20 female R 1 1 13 moral moralSelf U u 1 0.7105 
31-May-2018_16:01:18 7335 20 female R 1 1 14 moral immoralOther Y y 1 0.6766 
31-May-2018_16:01:20 7335 20 female R 1 1 15 moral immoralSelf Y NA -1 1.0850 
31-May-2018_16:01:22 7335 20 female R 1 1 16 moral moralOther U u 1 0.7289 
31-May-2018_16:01:24 7335 20 female R 1 1 17 moral immoralOther Y y 1 0.7790 
31-May-2018_16:01:26 7335 20 female R 1 1 18 moral moralOther U u 1 0.6871 
31-May-2018_16:01:28 7335 20 female R 1 1 19 moral moralSelf U u 1 0.6572 
31-May-2018_16:01:30 7335 20 female R 1 1 20 moral immoralSelf Y y 1 0.7633 
31-May-2018_16:01:32 7335 20 female R 1 1 21 moral moralSelf U u 1 0.7234 
31-May-2018_16:01:34 7335 20 female R 1 1 22 moral immoralSelf Y y 1 0.7457 
31-May-2018_16:01:36 7335 20 female R 1 1 23 moral moralOther U u 1 0.8657 
31-May-2018_16:01:39 7335 20 female R 1 1 24 moral immoralSelf Y y 1 0.7998 
31-May-2018_16:01:40 7335 20 female R 1 2 1 moral moralOther U u 1 0.6280 
31-May-2018_16:01:42 7335 20 female R 1 2 2 moral moralSelf U u 1 0.6281 
31-May-2018_16:01:44 7335 20 female R 1 2 3 moral immoralOther Y y 1 0.5863 
31-May-2018_16:01:45 7335 20 female R 1 2 4 moral moralSelf U u 1 0.5543 
31-May-2018_16:01:47 7335 20 female R 1 2 5 moral immoralOther Y y 1 0.6184 
31-May-2018_16:01:49 7335 20 female R 1 2 6 moral immoralOther Y y 1 0.9925 
31-May-2018_16:01:51 7335 20 female R 1 2 7 moral moralOther U u 1 0.5046 
31-May-2018_16:01:53 7335 20 female R 1 2 8 moral moralSelf U u 1 0.6087 
31-May-2018_16:01:55 7335 20 female R 1 2 9 moral immoralSelf Y y 1 0.6628 
31-May-2018_16:01:57 7335 20 female R 1 2 10 moral moralSelf U u 1 0.5510 
31-May-2018_16:01:59 7335 20 female R 1 2 11 moral moralSelf U u 1 0.4691 
31-May-2018_16:02:01 7335 20 female R 1 2 12 moral immoralSelf Y y 1 0.6311 
31-May-2018_16:02:03 7335 20 female R 1 2 13 moral moralOther U u 1 0.5532 
31-May-2018_16:02:05 7335 20 female R 1 2 14 moral immoralSelf Y y 1 0.8933 
31-May-2018_16:02:07 7335 20 female R 1 2 15 moral immoralSelf Y y 1 0.6095 
31-May-2018_16:02:09 7335 20 female R 1 2 16 moral immoralOther Y y 1 0.5936 
31-May-2018_16:02:10 7335 20 female R 1 2 17 moral moralOther U u 1 0.4497 
31-May-2018_16:02:12 7335 20 female R 1 2 18 moral moralOther U u 1 0.3661 
31-May-2018_16:02:14 7335 20 female R 1 2 19 moral immoralSelf Y y 1 0.4980 
31-May-2018_16:02:16 7335 20 female R 1 2 20 moral moralOther U u 1 0.7520 
31-May-2018_16:02:17 7335 20 female R 1 2 21 moral moralSelf U u 1 0.5441 
31-May-2018_16:02:19 7335 20 female R 1 2 22 moral immoralSelf Y y 1 0.4442 
31-May-2018_16:02:21 7335 20 female R 1 2 23 moral immoralOther Y y 1 0.5084 
31-May-2018_16:02:23 7335 20 female R 1 2 24 moral immoralOther Y y 1 0.3744 
31-May-2018_16:02:38 7335 20 female R 1 3 1 moral moralSelf U u 1 1.0412 
31-May-2018_16:02:39 7335 20 female R 1 3 2 moral moralOther U u 1 0.7014 
31-May-2018_16:02:41 7335 20 female R 1 3 3 moral immoralSelf Y y 1 0.4755 
31-May-2018_16:02:43 7335 20 female R 1 3 4 moral immoralSelf Y y 1 0.3336 
