Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
02-Jun-2018_15:25:43 7338 20 female R 1 1 1 self moralSelf J NA -1 1.0841 
02-Jun-2018_15:25:45 7338 20 female R 1 1 2 self moralOther H NA -1 1.0841 
02-Jun-2018_15:25:47 7338 20 female R 1 1 3 self immoralOther H NA -1 1.0841 
02-Jun-2018_15:25:49 7338 20 female R 1 1 4 self moralSelf J j 1 0.8287 
02-Jun-2018_15:25:51 7338 20 female R 1 1 5 self moralOther H h 1 0.4538 
02-Jun-2018_15:25:53 7338 20 female R 1 1 6 self moralSelf J j 1 0.3899 
02-Jun-2018_15:25:55 7338 20 female R 1 1 7 self moralOther H h 1 0.5098 
02-Jun-2018_15:25:57 7338 20 female R 1 1 8 self moralOther H h 1 0.4737 
02-Jun-2018_15:25:59 7338 20 female R 1 1 9 self immoralSelf J j 1 0.5203 
02-Jun-2018_15:26:00 7338 20 female R 1 1 10 self immoralSelf J j 1 0.3882 
02-Jun-2018_15:26:02 7338 20 female R 1 1 11 self immoralOther H j 0 0.6466 
02-Jun-2018_15:26:04 7338 20 female R 1 1 12 self immoralSelf J j 1 0.6933 
02-Jun-2018_15:26:06 7338 20 female R 1 1 13 self moralSelf J j 1 0.6858 
02-Jun-2018_15:26:07 7338 20 female R 1 1 14 self moralOther H h 1 0.3857 
02-Jun-2018_15:26:09 7338 20 female R 1 1 15 self immoralSelf J j 1 0.6101 
02-Jun-2018_15:26:10 7338 20 female R 1 1 16 self moralSelf J j 1 0.4480 
02-Jun-2018_15:26:12 7338 20 female R 1 1 17 self immoralSelf J j 1 0.4715 
02-Jun-2018_15:26:14 7338 20 female R 1 1 18 self immoralOther H j 0 0.4387 
02-Jun-2018_15:26:16 7338 20 female R 1 1 19 self moralSelf J j 1 0.5671 
02-Jun-2018_15:26:18 7338 20 female R 1 1 20 self immoralOther H j 0 0.4190 
02-Jun-2018_15:26:20 7338 20 female R 1 1 21 self immoralSelf J j 1 0.3974 
02-Jun-2018_15:26:21 7338 20 female R 1 1 22 self immoralOther H j 0 0.3834 
02-Jun-2018_15:26:23 7338 20 female R 1 1 23 self moralOther H h 1 0.3901 
02-Jun-2018_15:26:25 7338 20 female R 1 1 24 self immoralOther H j 0 0.4080 
02-Jun-2018_15:26:27 7338 20 female R 1 2 1 self immoralSelf J j 1 0.4801 
02-Jun-2018_15:26:29 7338 20 female R 1 2 2 self immoralSelf J j 1 0.5130 
02-Jun-2018_15:26:30 7338 20 female R 1 2 3 self immoralOther H j 0 0.4228 
02-Jun-2018_15:26:32 7338 20 female R 1 2 4 self moralSelf J j 1 0.3396 
02-Jun-2018_15:26:34 7338 20 female R 1 2 5 self moralOther H h 1 0.4097 
02-Jun-2018_15:26:36 7338 20 female R 1 2 6 self moralSelf J j 1 0.5105 
