Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
17-May-2018_16:11:37 7320 19 male L 1 1 1 self moralOther J j 1 0.5958 
17-May-2018_16:11:39 7320 19 male L 1 1 2 self immoralOther J j 1 0.7499 
17-May-2018_16:11:40 7320 19 male L 1 1 3 self immoralOther J j 1 0.6520 
17-May-2018_16:11:42 7320 19 male L 1 1 4 self immoralSelf H h 1 0.4181 
17-May-2018_16:11:44 7320 19 male L 1 1 5 self immoralOther J j 1 0.4143 
17-May-2018_16:11:45 7320 19 male L 1 1 6 self moralOther J h 0 0.5223 
17-May-2018_16:11:47 7320 19 male L 1 1 7 self moralSelf H h 1 0.5545 
17-May-2018_16:11:49 7320 19 male L 1 1 8 self moralOther J j 1 0.4485 
17-May-2018_16:11:51 7320 19 male L 1 1 9 self immoralOther J j 1 0.6026 
17-May-2018_16:11:53 7320 19 male L 1 1 10 self moralOther J j 1 0.5846 
17-May-2018_16:11:54 7320 19 male L 1 1 11 self moralSelf H h 1 0.4949 
17-May-2018_16:11:56 7320 19 male L 1 1 12 self moralSelf H h 1 0.4409 
17-May-2018_16:11:57 7320 19 male L 1 1 13 self immoralSelf H h 1 0.3690 
17-May-2018_16:11:59 7320 19 male L 1 1 14 self immoralSelf H h 1 0.3632 
17-May-2018_16:12:01 7320 19 male L 1 1 15 self moralSelf H h 1 0.4612 
17-May-2018_16:12:02 7320 19 male L 1 1 16 self immoralSelf H h 1 0.3592 
17-May-2018_16:12:04 7320 19 male L 1 1 17 self moralSelf H h 1 0.3655 
17-May-2018_16:12:06 7320 19 male L 1 1 18 self moralOther J j 1 0.4315 
17-May-2018_16:12:07 7320 19 male L 1 1 19 self immoralSelf H j 0 0.3996 
17-May-2018_16:12:08 7320 19 male L 1 1 20 self immoralSelf H h 1 0.3996 
17-May-2018_16:12:10 7320 19 male L 1 1 21 self immoralOther J j 1 0.4318 
17-May-2018_16:12:12 7320 19 male L 1 1 22 self moralSelf H h 1 0.3978 
17-May-2018_16:12:13 7320 19 male L 1 1 23 self moralOther J j 1 0.4879 
17-May-2018_16:12:15 7320 19 male L 1 1 24 self immoralOther J j 1 0.5301 
17-May-2018_16:12:17 7320 19 male L 1 2 1 self immoralOther J j 1 0.5061 
17-May-2018_16:12:19 7320 19 male L 1 2 2 self moralSelf H h 1 0.4102 
