Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
05-Jun-2018_14:01:41 7340 21 female R 1 1 1 self immoralSelf H NA -1 1.0841 
05-Jun-2018_14:01:43 7340 21 female R 1 1 2 self moralOther J NA -1 1.0841 
05-Jun-2018_14:01:46 7340 21 female R 1 1 3 self immoralSelf H h 1 0.8631 
05-Jun-2018_14:01:48 7340 21 female R 1 1 4 self moralSelf H h 1 0.7545 
05-Jun-2018_14:01:50 7340 21 female R 1 1 5 self moralOther J j 1 0.5852 
05-Jun-2018_14:01:52 7340 21 female R 1 1 6 self immoralOther J j 1 0.6338 
05-Jun-2018_14:01:54 7340 21 female R 1 1 7 self moralSelf H h 1 0.5543 
05-Jun-2018_14:01:56 7340 21 female R 1 1 8 self moralOther J NA -1 1.0841 
05-Jun-2018_14:01:58 7340 21 female R 1 1 9 self moralSelf H h 1 0.6171 
05-Jun-2018_14:02:00 7340 21 female R 1 1 10 self immoralOther J j 1 0.6134 
05-Jun-2018_14:02:02 7340 21 female R 1 1 11 self immoralSelf H h 1 0.7085 
05-Jun-2018_14:02:03 7340 21 female R 1 1 12 self moralOther J j 1 0.5458 
05-Jun-2018_14:02:05 7340 21 female R 1 1 13 self immoralOther J j 1 0.7232 
05-Jun-2018_14:02:07 7340 21 female R 1 1 14 self moralSelf H h 1 0.5412 
05-Jun-2018_14:02:09 7340 21 female R 1 1 15 self immoralOther J j 1 0.5428 
05-Jun-2018_14:02:12 7340 21 female R 1 1 16 self moralOther J NA -1 1.0841 
05-Jun-2018_14:02:14 7340 21 female R 1 1 17 self moralOther J j 1 0.9603 
05-Jun-2018_14:02:15 7340 21 female R 1 1 18 self immoralOther J j 1 0.5561 
05-Jun-2018_14:02:17 7340 21 female R 1 1 19 self immoralSelf H h 1 0.4390 
05-Jun-2018_14:02:19 7340 21 female R 1 1 20 self immoralOther J j 1 0.4768 
05-Jun-2018_14:02:21 7340 21 female R 1 1 21 self moralSelf H h 1 0.5291 
05-Jun-2018_14:02:22 7340 21 female R 1 1 22 self immoralSelf H j 0 0.4553 
05-Jun-2018_14:02:24 7340 21 female R 1 1 23 self immoralSelf H h 1 0.5692 
05-Jun-2018_14:02:26 7340 21 female R 1 1 24 self moralSelf H h 1 0.5236 
05-Jun-2018_14:02:28 7340 21 female R 1 2 1 self immoralOther J j 1 0.4338 
05-Jun-2018_14:02:29 7340 21 female R 1 2 2 self immoralOther J j 1 0.4815 
05-Jun-2018_14:02:31 7340 21 female R 1 2 3 self moralSelf H h 1 0.5017 
05-Jun-2018_14:02:33 7340 21 female R 1 2 4 self immoralSelf H h 1 0.4040 
05-Jun-2018_14:02:34 7340 21 female R 1 2 5 self moralSelf H h 1 0.3136 
05-Jun-2018_14:02:36 7340 21 female R 1 2 6 self immoralSelf H h 1 0.3028 
05-Jun-2018_14:02:37 7340 21 female R 1 2 7 self immoralOther J j 1 0.3840 
05-Jun-2018_14:02:39 7340 21 female R 1 2 8 self moralOther J j 1 0.3430 
05-Jun-2018_14:02:40 7340 21 female R 1 2 9 self moralSelf H h 1 0.3717 
05-Jun-2018_14:02:42 7340 21 female R 1 2 10 self moralOther J j 1 0.4589 
05-Jun-2018_14:02:43 7340 21 female R 1 2 11 self immoralSelf H h 1 0.4057 
05-Jun-2018_14:02:45 7340 21 female R 1 2 12 self immoralSelf H h 1 0.5550 
05-Jun-2018_14:02:47 7340 21 female R 1 2 13 self immoralSelf H h 1 0.4633 
05-Jun-2018_14:02:49 7340 21 female R 1 2 14 self moralOther J j 1 0.4262 
05-Jun-2018_14:02:50 7340 21 female R 1 2 15 self immoralSelf H h 1 0.5431 
05-Jun-2018_14:02:52 7340 21 female R 1 2 16 self immoralOther J j 1 0.5825 
05-Jun-2018_14:02:54 7340 21 female R 1 2 17 self moralSelf H h 1 0.4500 
05-Jun-2018_14:02:56 7340 21 female R 1 2 18 self moralSelf H h 1 0.4867 
05-Jun-2018_14:02:58 7340 21 female R 1 2 19 self immoralOther J j 1 0.5607 
05-Jun-2018_14:03:00 7340 21 female R 1 2 20 self moralOther J j 1 0.6658 
05-Jun-2018_14:03:02 7340 21 female R 1 2 21 self moralOther J j 1 0.6103 
05-Jun-2018_14:03:03 7340 21 female R 1 2 22 self moralSelf H h 1 0.5077 
05-Jun-2018_14:03:05 7340 21 female R 1 2 23 self moralOther J j 1 0.6749 
05-Jun-2018_14:03:07 7340 21 female R 1 2 24 self immoralOther J j 1 0.7677 
05-Jun-2018_14:03:21 7340 21 female R 1 3 1 self moralOther J j 1 0.7390 
05-Jun-2018_14:03:23 7340 21 female R 1 3 2 self moralSelf H h 1 0.4822 
05-Jun-2018_14:03:24 7340 21 female R 1 3 3 self immoralSelf H h 1 0.4761 
05-Jun-2018_14:03:26 7340 21 female R 1 3 4 self immoralSelf H h 1 0.5087 
05-Jun-2018_14:03:27 7340 21 female R 1 3 5 self immoralSelf H h 1 0.3925 
05-Jun-2018_14:03:29 7340 21 female R 1 3 6 self moralSelf H h 1 0.6128 
05-Jun-2018_14:03:31 7340 21 female R 1 3 7 self moralOther J j 1 0.7550 
05-Jun-2018_14:03:33 7340 21 female R 1 3 8 self immoralOther J j 1 0.6454 
05-Jun-2018_14:03:36 7340 21 female R 1 3 9 self moralSelf H h 1 0.5642 
05-Jun-2018_14:03:37 7340 21 female R 1 3 10 self immoralOther J j 1 0.4936 
05-Jun-2018_14:03:39 7340 21 female R 1 3 11 self immoralOther J j 1 0.4029 
05-Jun-2018_14:03:41 7340 21 female R 1 3 12 self immoralOther J j 1 0.2872 
05-Jun-2018_14:03:42 7340 21 female R 1 3 13 self moralSelf H h 1 0.4181 
05-Jun-2018_14:03:44 7340 21 female R 1 3 14 self immoralOther J j 1 0.4088 
05-Jun-2018_14:03:46 7340 21 female R 1 3 15 self moralSelf H h 1 0.4902 
05-Jun-2018_14:03:48 7340 21 female R 1 3 16 self moralSelf H h 1 0.3896 
05-Jun-2018_14:03:50 7340 21 female R 1 3 17 self immoralOther J j 1 0.5073 
05-Jun-2018_14:03:52 7340 21 female R 1 3 18 self moralOther J j 1 0.4011 
05-Jun-2018_14:03:53 7340 21 female R 1 3 19 self moralOther J j 1 0.4632 
05-Jun-2018_14:03:55 7340 21 female R 1 3 20 self moralOther J j 1 0.3969 
05-Jun-2018_14:03:56 7340 21 female R 1 3 21 self immoralSelf H h 1 0.4935 
05-Jun-2018_14:03:58 7340 21 female R 1 3 22 self immoralSelf H h 1 0.3622 
05-Jun-2018_14:04:00 7340 21 female R 1 3 23 self immoralSelf H h 1 0.3670 
05-Jun-2018_14:04:02 7340 21 female R 1 3 24 self moralOther J j 1 0.4584 
05-Jun-2018_14:04:04 7340 21 female R 1 4 1 self moralSelf H h 1 0.4772 
05-Jun-2018_14:04:06 7340 21 female R 1 4 2 self immoralSelf H h 1 0.5719 
05-Jun-2018_14:04:07 7340 21 female R 1 4 3 self immoralOther J j 1 0.5688 
05-Jun-2018_14:04:09 7340 21 female R 1 4 4 self immoralSelf H j 0 0.3660 
05-Jun-2018_14:04:11 7340 21 female R 1 4 5 self immoralOther J j 1 0.5157 
