Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
16-May-2018_16:00:37 7317 24 female R 1 1 1 moral immoralSelf Y u 0 0.8160 
16-May-2018_16:00:39 7317 24 female R 1 1 2 moral moralOther U u 1 0.3424 
16-May-2018_16:00:40 7317 24 female R 1 1 3 moral moralOther U y 0 0.3585 
16-May-2018_16:00:42 7317 24 female R 1 1 4 moral immoralSelf Y u 0 0.1062 
16-May-2018_16:00:43 7317 24 female R 1 1 5 moral moralOther U u 1 0.2305 
16-May-2018_16:00:46 7317 24 female R 1 1 6 moral moralSelf U NA -1 1.0841 
16-May-2018_16:00:47 7317 24 female R 1 1 7 moral immoralSelf Y y 1 0.2260 
16-May-2018_16:00:49 7317 24 female R 1 1 8 moral moralSelf U u 1 0.2223 
16-May-2018_16:00:52 7317 24 female R 1 1 9 moral moralSelf U NA -1 1.0841 
16-May-2018_16:00:54 7317 24 female R 1 1 10 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:00:56 7317 24 female R 1 1 11 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:00:59 7317 24 female R 1 1 12 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:01 7317 24 female R 1 1 13 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:03 7317 24 female R 1 1 14 moral immoralSelf Y NA -1 1.0841 
16-May-2018_16:01:05 7317 24 female R 1 1 15 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:08 7317 24 female R 1 1 16 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:10 7317 24 female R 1 1 17 moral moralOther U NA -1 1.0841 
16-May-2018_16:01:13 7317 24 female R 1 1 18 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:15 7317 24 female R 1 1 19 moral moralOther U NA -1 1.0841 
16-May-2018_16:01:17 7317 24 female R 1 1 20 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:20 7317 24 female R 1 1 21 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:22 7317 24 female R 1 1 22 moral moralOther U NA -1 1.0841 
16-May-2018_16:01:24 7317 24 female R 1 1 23 moral immoralSelf Y NA -1 1.0841 
16-May-2018_16:01:27 7317 24 female R 1 1 24 moral immoralSelf Y NA -1 1.0841 
16-May-2018_16:01:29 7317 24 female R 1 2 1 moral moralOther U NA -1 1.0841 
16-May-2018_16:01:31 7317 24 female R 1 2 2 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:34 7317 24 female R 1 2 3 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:36 7317 24 female R 1 2 4 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:38 7317 24 female R 1 2 5 moral moralSelf U NA -1 1.0841 
16-May-2018_16:01:41 7317 24 female R 1 2 6 moral immoralSelf Y NA -1 1.0841 
16-May-2018_16:01:44 7317 24 female R 1 2 7 moral immoralOther Y NA -1 1.0841 
16-May-2018_16:01:45 7317 24 female R 1 2 8 moral moralOther U u 1 0.7065 
16-May-2018_16:01:48 7317 24 female R 1 2 9 moral moralOther U u 1 0.8304 
16-May-2018_16:01:50 7317 24 female R 1 2 10 moral immoralSelf Y y 1 0.8365 
16-May-2018_16:01:52 7317 24 female R 1 2 11 moral immoralSelf Y y 1 1.0286 
16-May-2018_16:01:53 7317 24 female R 1 2 12 moral immoralSelf Y y 1 0.6301 
16-May-2018_16:01:55 7317 24 female R 1 2 13 moral immoralSelf Y y 1 0.6607 
16-May-2018_16:01:57 7317 24 female R 1 2 14 moral immoralOther Y y 1 0.4791 
16-May-2018_16:01:59 7317 24 female R 1 2 15 moral moralOther U u 1 0.7738 
16-May-2018_16:02:01 7317 24 female R 1 2 16 moral immoralOther Y y 1 0.7419 
16-May-2018_16:02:03 7317 24 female R 1 2 17 moral immoralOther Y y 1 0.6742 
16-May-2018_16:02:04 7317 24 female R 1 2 18 moral moralSelf U u 1 0.5383 
16-May-2018_16:02:06 7317 24 female R 1 2 19 moral moralSelf U u 1 0.8814 
16-May-2018_16:02:08 7317 24 female R 1 2 20 moral immoralSelf Y y 1 0.8157 
16-May-2018_16:02:10 7317 24 female R 1 2 21 moral moralSelf U u 1 0.7184 
16-May-2018_16:02:12 7317 24 female R 1 2 22 moral moralOther U u 1 0.9334 
16-May-2018_16:02:14 7317 24 female R 1 2 23 moral moralOther U u 1 0.7377 
16-May-2018_16:02:16 7317 24 female R 1 2 24 moral immoralOther Y y 1 0.8326 
16-May-2018_16:02:43 7317 24 female R 1 3 1 moral moralSelf U u 1 0.4890 
16-May-2018_16:02:45 7317 24 female R 1 3 2 moral immoralOther Y y 1 0.6594 
16-May-2018_16:02:47 7317 24 female R 1 3 3 moral moralOther U u 1 0.5499 
16-May-2018_16:02:48 7317 24 female R 1 3 4 moral immoralSelf Y y 1 0.6973 
16-May-2018_16:02:50 7317 24 female R 1 3 5 moral moralSelf U u 1 0.4013 
16-May-2018_16:02:52 7317 24 female R 1 3 6 moral immoralSelf Y y 1 0.7199 
16-May-2018_16:02:54 7317 24 female R 1 3 7 moral moralOther U u 1 0.5130 
16-May-2018_16:02:56 7317 24 female R 1 3 8 moral immoralOther Y y 1 0.7107 
16-May-2018_16:02:58 7317 24 female R 1 3 9 moral moralOther U u 1 0.4572 
16-May-2018_16:03:00 7317 24 female R 1 3 10 moral moralSelf U u 1 0.4087 
16-May-2018_16:03:02 7317 24 female R 1 3 11 moral immoralSelf Y y 1 0.6831 
16-May-2018_16:03:04 7317 24 female R 1 3 12 moral immoralOther Y y 1 0.8785 
16-May-2018_16:03:05 7317 24 female R 1 3 13 moral moralSelf U u 1 0.4466 
16-May-2018_16:03:07 7317 24 female R 1 3 14 moral moralSelf U u 1 0.4721 
16-May-2018_16:03:08 7317 24 female R 1 3 15 moral immoralSelf Y y 1 0.5159 
16-May-2018_16:03:10 7317 24 female R 1 3 16 moral immoralSelf Y y 1 0.7277 
16-May-2018_16:03:12 7317 24 female R 1 3 17 moral moralOther U u 1 0.5306 
16-May-2018_16:03:14 7317 24 female R 1 3 18 moral immoralOther Y y 1 0.6705 
16-May-2018_16:03:16 7317 24 female R 1 3 19 moral immoralOther Y y 1 0.7496 
16-May-2018_16:03:18 7317 24 female R 1 3 20 moral moralSelf U u 1 0.5007 
16-May-2018_16:03:20 7317 24 female R 1 3 21 moral moralOther U u 1 0.6171 
16-May-2018_16:03:22 7317 24 female R 1 3 22 moral immoralOther Y y 1 0.5861 
16-May-2018_16:03:23 7317 24 female R 1 3 23 moral immoralSelf Y y 1 0.6239 
16-May-2018_16:03:25 7317 24 female R 1 3 24 moral moralOther U u 1 0.5137 
16-May-2018_16:03:27 7317 24 female R 1 4 1 moral immoralOther Y y 1 0.7368 
16-May-2018_16:03:29 7317 24 female R 1 4 2 moral moralSelf U u 1 0.4960 
16-May-2018_16:03:31 7317 24 female R 1 4 3 moral moralSelf U u 1 0.5559 
16-May-2018_16:03:33 7317 24 female R 1 4 4 moral immoralOther Y y 1 0.6919 
16-May-2018_16:03:35 7317 24 female R 1 4 5 moral immoralSelf Y y 1 0.6172 
16-May-2018_16:03:37 7317 24 female R 1 4 6 moral moralOther U u 1 0.6582 
16-May-2018_16:03:39 7317 24 female R 1 4 7 moral immoralOther Y y 1 0.5802 
16-May-2018_16:03:41 7317 24 female R 1 4 8 moral immoralSelf Y y 1 0.6970 
16-May-2018_16:03:43 7317 24 female R 1 4 9 moral immoralSelf Y y 1 0.5845 
16-May-2018_16:03:45 7317 24 female R 1 4 10 moral moralSelf U u 1 0.5550 
16-May-2018_16:03:46 7317 24 female R 1 4 11 moral moralSelf U u 1 0.4789 
16-May-2018_16:03:48 7317 24 female R 1 4 12 moral immoralOther Y y 1 0.6610 
16-May-2018_16:03:50 7317 24 female R 1 4 13 moral moralOther U u 1 0.4635 
16-May-2018_16:03:52 7317 24 female R 1 4 14 moral immoralOther Y y 1 0.6051 
16-May-2018_16:03:54 7317 24 female R 1 4 15 moral immoralOther Y y 1 0.5779 
16-May-2018_16:03:55 7317 24 female R 1 4 16 moral moralOther U u 1 0.4453 
16-May-2018_16:03:57 7317 24 female R 1 4 17 moral moralOther U u 1 0.5122 
16-May-2018_16:03:59 7317 24 female R 1 4 18 moral immoralSelf Y y 1 0.5081 
16-May-2018_16:04:00 7317 24 female R 1 4 19 moral immoralSelf Y y 1 0.5566 
16-May-2018_16:04:02 7317 24 female R 1 4 20 moral immoralSelf Y y 1 0.5505 
16-May-2018_16:04:04 7317 24 female R 1 4 21 moral moralOther U u 1 0.3972 
16-May-2018_16:04:05 7317 24 female R 1 4 22 moral moralSelf U u 1 0.4255 
16-May-2018_16:04:07 7317 24 female R 1 4 23 moral moralSelf U u 1 0.4942 
16-May-2018_16:04:09 7317 24 female R 1 4 24 moral moralOther U u 1 0.5325 
16-May-2018_16:04:14 7317 24 female R 1 5 1 moral immoralSelf Y y 1 0.6234 
16-May-2018_16:04:16 7317 24 female R 1 5 2 moral moralOther U u 1 0.4597 
16-May-2018_16:04:18 7317 24 female R 1 5 3 moral moralSelf U u 1 0.5191 
16-May-2018_16:04:20 7317 24 female R 1 5 4 moral moralSelf U u 1 0.4161 
16-May-2018_16:04:21 7317 24 female R 1 5 5 moral moralOther U u 1 0.4021 
16-May-2018_16:04:23 7317 24 female R 1 5 6 moral moralSelf U u 1 0.5749 
16-May-2018_16:04:25 7317 24 female R 1 5 7 moral immoralSelf Y y 1 0.3542 
16-May-2018_16:04:27 7317 24 female R 1 5 8 moral moralSelf U u 1 0.4598 
16-May-2018_16:04:29 7317 24 female R 1 5 9 moral moralSelf U u 1 0.5299 
16-May-2018_16:04:31 7317 24 female R 1 5 10 moral immoralSelf Y y 1 0.5268 
16-May-2018_16:04:32 7317 24 female R 1 5 11 moral moralOther U u 1 0.5150 
16-May-2018_16:04:34 7317 24 female R 1 5 12 moral immoralOther Y y 1 0.7340 
16-May-2018_16:04:36 7317 24 female R 1 5 13 moral moralSelf U u 1 0.4729 
16-May-2018_16:04:37 7317 24 female R 1 5 14 moral immoralSelf Y y 1 0.5120 
16-May-2018_16:04:39 7317 24 female R 1 5 15 moral moralOther U u 1 0.4325 
16-May-2018_16:04:41 7317 24 female R 1 5 16 moral immoralOther Y y 1 0.6156 
16-May-2018_16:04:42 7317 24 female R 1 5 17 moral moralOther U u 1 0.4914 
16-May-2018_16:04:44 7317 24 female R 1 5 18 moral immoralSelf Y y 1 0.4585 
16-May-2018_16:04:46 7317 24 female R 1 5 19 moral immoralOther Y y 1 0.7237 
16-May-2018_16:04:48 7317 24 female R 1 5 20 moral immoralOther Y y 1 0.5297 
16-May-2018_16:04:50 7317 24 female R 1 5 21 moral immoralOther Y y 1 0.7261 
16-May-2018_16:04:52 7317 24 female R 1 5 22 moral moralOther U u 1 0.4683 
16-May-2018_16:04:54 7317 24 female R 1 5 23 moral immoralSelf Y y 1 0.6185 
16-May-2018_16:04:56 7317 24 female R 1 5 24 moral immoralOther Y y 1 0.8245 
Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
16-May-2018_16:07:56 7317 24 female R 2 1 1 self moralOther J j 1 0.4285 
16-May-2018_16:07:58 7317 24 female R 2 1 2 self moralSelf H h 1 0.5223 
16-May-2018_16:07:59 7317 24 female R 2 1 3 self moralOther J j 1 0.5002 
16-May-2018_16:08:01 7317 24 female R 2 1 4 self moralOther J j 1 0.4767 
16-May-2018_16:08:03 7317 24 female R 2 1 5 self immoralOther J j 1 0.5676 
16-May-2018_16:08:04 7317 24 female R 2 1 6 self moralOther J j 1 0.5182 
16-May-2018_16:08:06 7317 24 female R 2 1 7 self immoralOther J j 1 0.4953 
16-May-2018_16:08:07 7317 24 female R 2 1 8 self immoralOther J j 1 0.4281 
16-May-2018_16:08:09 7317 24 female R 2 1 9 self immoralSelf H h 1 0.6216 
16-May-2018_16:08:11 7317 24 female R 2 1 10 self immoralOther J j 1 0.5332 
16-May-2018_16:08:13 7317 24 female R 2 1 11 self immoralSelf H j 0 0.5628 
16-May-2018_16:08:15 7317 24 female R 2 1 12 self moralSelf H h 1 0.8355 
16-May-2018_16:08:17 7317 24 female R 2 1 13 self immoralOther J j 1 0.5330 
16-May-2018_16:08:19 7317 24 female R 2 1 14 self moralSelf H h 1 0.6393 
16-May-2018_16:08:21 7317 24 female R 2 1 15 self immoralSelf H h 1 0.7505 
16-May-2018_16:08:23 7317 24 female R 2 1 16 self immoralOther J j 1 0.5016 
16-May-2018_16:08:25 7317 24 female R 2 1 17 self immoralSelf H h 1 0.7530 
16-May-2018_16:08:27 7317 24 female R 2 1 18 self immoralSelf H h 1 0.5983 
16-May-2018_16:08:29 7317 24 female R 2 1 19 self immoralSelf H h 1 0.5790 
16-May-2018_16:08:30 7317 24 female R 2 1 20 self moralOther J j 1 0.7034 
16-May-2018_16:08:32 7317 24 female R 2 1 21 self moralSelf H h 1 0.8064 
16-May-2018_16:08:34 7317 24 female R 2 1 22 self moralSelf H h 1 0.6221 
16-May-2018_16:08:36 7317 24 female R 2 1 23 self moralSelf H h 1 0.6292 
