Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
20-May-2018_16:14:04 prac 7326 20 male R 1 1 1 moralSelf immoralSelf mismatch n NA -1 0.9050 
20-May-2018_16:14:06 prac 7326 20 male R 1 1 2 immoralOther immoralSelf mismatch n NA -1 0.9050 
20-May-2018_16:14:09 prac 7326 20 male R 1 1 3 immoralSelf immoralSelf match m NA -1 0.9050 
20-May-2018_16:14:11 prac 7326 20 male R 1 1 4 moralSelf immoralSelf mismatch n NA -1 0.9050 
20-May-2018_16:14:14 prac 7326 20 male R 1 1 5 moralSelf moralSelf match m NA -1 0.9050 
20-May-2018_16:14:16 prac 7326 20 male R 1 1 6 moralOther immoralSelf mismatch n NA -1 0.9050 
20-May-2018_16:14:19 prac 7326 20 male R 1 1 7 immoralSelf immoralOther mismatch n NA -1 0.9050 
20-May-2018_16:14:21 prac 7326 20 male R 1 1 8 immoralOther immoralOther match m NA -1 0.9050 
20-May-2018_16:14:24 prac 7326 20 male R 1 1 9 immoralSelf immoralSelf match m NA -1 0.9050 
20-May-2018_16:14:26 prac 7326 20 male R 1 1 10 immoralOther immoralOther match m NA -1 0.9050 
20-May-2018_16:14:29 prac 7326 20 male R 1 1 11 immoralOther immoralOther match m NA -1 0.9050 
20-May-2018_16:14:31 prac 7326 20 male R 1 1 12 immoralSelf immoralSelf match m NA -1 0.9050 
20-May-2018_16:14:34 prac 7326 20 male R 1 1 13 moralOther moralOther match m NA -1 0.9050 
20-May-2018_16:14:36 prac 7326 20 male R 1 1 14 moralSelf moralSelf match m NA -1 0.9050 
20-May-2018_16:14:39 prac 7326 20 male R 1 1 15 moralOther immoralOther mismatch n NA -1 0.9050 
20-May-2018_16:14:41 prac 7326 20 male R 1 1 16 immoralSelf moralOther mismatch n m 0 0.2729 
20-May-2018_16:14:43 prac 7326 20 male R 1 1 17 moralOther moralOther match m m 1 0.2009 
20-May-2018_16:14:44 prac 7326 20 male R 1 1 18 immoralSelf moralOther mismatch n n 1 0.3110 
20-May-2018_16:14:46 prac 7326 20 male R 1 1 19 moralOther moralOther match m m 1 0.3432 
20-May-2018_16:14:49 prac 7326 20 male R 1 1 20 moralSelf moralOther mismatch n m 0 0.5212 
20-May-2018_16:14:51 prac 7326 20 male R 1 1 21 moralOther immoralOther mismatch n NA -1 0.9050 
20-May-2018_16:14:53 prac 7326 20 male R 1 1 22 immoralOther moralSelf mismatch n n 1 0.2256 
20-May-2018_16:14:55 prac 7326 20 male R 1 1 23 immoralOther moralOther mismatch n n 1 0.2437 
20-May-2018_16:14:57 prac 7326 20 male R 1 1 24 moralSelf moralSelf match m n 0 0.2577 
20-May-2018_16:14:58 prac 7326 20 male R 1 2 1 moralOther moralSelf mismatch n m 0 0.2118 
20-May-2018_16:15:00 prac 7326 20 male R 1 2 2 moralOther moralOther match m n 0 0.1839 
20-May-2018_16:15:02 prac 7326 20 male R 1 2 3 immoralOther immoralOther match m n 0 0.2341 
20-May-2018_16:15:04 prac 7326 20 male R 1 2 4 immoralSelf moralOther mismatch n m 0 0.1102 
20-May-2018_16:15:06 prac 7326 20 male R 1 2 5 immoralSelf immoralSelf match m m 1 0.1943 
20-May-2018_16:15:07 prac 7326 20 male R 1 2 6 moralOther moralOther match m m 1 0.1102 
20-May-2018_16:15:09 prac 7326 20 male R 1 2 7 immoralOther moralOther mismatch n m 0 0.1545 
20-May-2018_16:15:11 prac 7326 20 male R 1 2 8 immoralOther moralSelf mismatch n m 0 0.8025 
20-May-2018_16:15:14 prac 7326 20 male R 1 2 9 immoralOther immoralOther match m NA -1 0.9050 
20-May-2018_16:15:16 prac 7326 20 male R 1 2 10 moralSelf immoralOther mismatch n NA -1 0.9050 
20-May-2018_16:15:19 prac 7326 20 male R 1 2 11 moralSelf moralSelf match m NA -1 0.9050 
20-May-2018_16:15:21 prac 7326 20 male R 1 2 12 moralSelf moralSelf match m NA -1 0.9048 
20-May-2018_16:15:24 prac 7326 20 male R 1 2 13 moralSelf immoralOther mismatch n NA -1 0.9050 
20-May-2018_16:15:26 prac 7326 20 male R 1 2 14 moralOther moralSelf mismatch n m 0 0.3154 
20-May-2018_16:15:28 prac 7326 20 male R 1 2 15 moralOther moralOther match m NA -1 0.9050 
20-May-2018_16:15:30 prac 7326 20 male R 1 2 16 moralSelf immoralOther mismatch n m 0 0.1102 
20-May-2018_16:15:33 prac 7326 20 male R 1 2 17 immoralOther immoralOther match m NA -1 0.9050 
20-May-2018_16:15:35 prac 7326 20 male R 1 2 18 moralSelf moralSelf match m m 1 0.2879 
