Date Sub Age Sex Hand Block Bin Trial Task Shape corrResp Resp ACC RT
20-May-2018_16:15:39 7325 21 male R 1 1 1 self moralSelf H h 1 0.5112 
20-May-2018_16:15:40 7325 21 male R 1 1 2 self moralOther J j 1 0.7199 
20-May-2018_16:15:43 7325 21 male R 1 1 3 self immoralOther J j 1 0.6911 
20-May-2018_16:15:44 7325 21 male R 1 1 4 self moralSelf H h 1 0.4427 
20-May-2018_16:15:46 7325 21 male R 1 1 5 self moralOther J j 1 0.8640 
20-May-2018_16:15:48 7325 21 male R 1 1 6 self moralSelf H h 1 0.5243 
20-May-2018_16:15:50 7325 21 male R 1 1 7 self moralOther J j 1 0.5549 
20-May-2018_16:15:52 7325 21 male R 1 1 8 self moralOther J j 1 0.5678 
20-May-2018_16:15:54 7325 21 male R 1 1 9 self immoralSelf H h 1 0.6323 
20-May-2018_16:15:56 7325 21 male R 1 1 10 self immoralSelf H h 1 0.4103 
20-May-2018_16:15:57 7325 21 male R 1 1 11 self immoralOther J j 1 0.5732 
20-May-2018_16:15:59 7325 21 male R 1 1 12 self immoralSelf H h 1 0.5944 
20-May-2018_16:16:01 7325 21 male R 1 1 13 self moralSelf H h 1 0.4965 
20-May-2018_16:16:02 7325 21 male R 1 1 14 self moralOther J j 1 0.4886 
20-May-2018_16:16:04 7325 21 male R 1 1 15 self immoralSelf H h 1 0.5070 
20-May-2018_16:16:06 7325 21 male R 1 1 16 self moralSelf H h 1 0.7546 
20-May-2018_16:16:08 7325 21 male R 1 1 17 self immoralSelf H h 1 0.4601 
20-May-2018_16:16:10 7325 21 male R 1 1 18 self immoralOther J h 0 0.4470 
20-May-2018_16:16:11 7325 21 male R 1 1 19 self moralSelf H h 1 0.4358 
20-May-2018_16:16:13 7325 21 male R 1 1 20 self immoralOther J j 1 0.6650 
20-May-2018_16:16:15 7325 21 male R 1 1 21 self immoralSelf H h 1 0.4764 
20-May-2018_16:16:17 7325 21 male R 1 1 22 self immoralOther J j 1 0.5075 
20-May-2018_16:16:19 7325 21 male R 1 1 23 self moralOther J j 1 0.4568 
20-May-2018_16:16:21 7325 21 male R 1 1 24 self immoralOther J j 1 0.4122 
20-May-2018_16:16:23 7325 21 male R 1 2 1 self immoralSelf H h 1 0.6725 
20-May-2018_16:16:25 7325 21 male R 1 2 2 self immoralSelf H h 1 0.6533 
20-May-2018_16:16:27 7325 21 male R 1 2 3 self immoralOther J j 1 0.5658 
20-May-2018_16:16:29 7325 21 male R 1 2 4 self moralSelf H h 1 0.5051 
20-May-2018_16:16:30 7325 21 male R 1 2 5 self moralOther J j 1 0.5387 
20-May-2018_16:16:32 7325 21 male R 1 2 6 self moralSelf H h 1 0.5420 
20-May-2018_16:16:34 7325 21 male R 1 2 7 self moralSelf H h 1 0.3416 
20-May-2018_16:16:36 7325 21 male R 1 2 8 self moralSelf H h 1 0.4179 
20-May-2018_16:16:37 7325 21 male R 1 2 9 self moralSelf H h 1 0.3662 
20-May-2018_16:16:39 7325 21 male R 1 2 10 self moralOther J j 1 0.7902 
20-May-2018_16:16:41 7325 21 male R 1 2 11 self immoralSelf H h 1 0.4981 
20-May-2018_16:16:43 7325 21 male R 1 2 12 self immoralOther J j 1 0.5273 
20-May-2018_16:16:45 7325 21 male R 1 2 13 self immoralOther J j 1 0.5895 
20-May-2018_16:16:46 7325 21 male R 1 2 14 self moralSelf H h 1 0.4880 
20-May-2018_16:16:48 7325 21 male R 1 2 15 self immoralOther J j 1 0.5887 
20-May-2018_16:16:50 7325 21 male R 1 2 16 self immoralOther J j 1 0.5436 
