Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
16-May-2018_13:42:59 prac 7315 20 female R 1 1 1 moralSelf moralOther mismatch m NA -1 1.0841 
16-May-2018_13:43:02 prac 7315 20 female R 1 1 2 moralSelf moralSelf match n NA -1 1.0841 
16-May-2018_13:43:03 prac 7315 20 female R 1 1 3 moralSelf immoralSelf mismatch m space 2 0.1061 
16-May-2018_13:43:06 prac 7315 20 female R 1 1 4 moralOther immoralSelf mismatch m NA -1 1.0841 
16-May-2018_13:43:09 prac 7315 20 female R 1 1 5 moralOther moralOther match n NA -1 1.0841 
16-May-2018_13:43:11 prac 7315 20 female R 1 1 6 immoralOther moralSelf mismatch m n 0 0.3113 
16-May-2018_13:43:14 prac 7315 20 female R 1 1 7 immoralOther immoralOther match n NA -1 1.0841 
16-May-2018_13:43:16 prac 7315 20 female R 1 1 8 immoralOther moralOther mismatch m NA -1 1.0841 
16-May-2018_13:43:19 prac 7315 20 female R 1 1 9 immoralOther immoralSelf mismatch m NA -1 1.0841 
16-May-2018_13:43:22 prac 7315 20 female R 1 1 10 immoralSelf immoralSelf match n NA -1 1.0841 
16-May-2018_13:43:24 prac 7315 20 female R 1 1 11 moralOther immoralOther mismatch m NA -1 1.0841 
16-May-2018_13:43:26 prac 7315 20 female R 1 1 12 immoralSelf immoralSelf match n space 2 0.2386 
16-May-2018_13:43:29 prac 7315 20 female R 1 1 13 moralOther immoralOther mismatch m NA -1 1.0841 
16-May-2018_13:43:31 prac 7315 20 female R 1 1 14 immoralSelf moralSelf mismatch m n 0 0.7785 
16-May-2018_13:43:34 prac 7315 20 female R 1 1 15 moralOther moralOther match n NA -1 1.0841 
16-May-2018_13:43:37 prac 7315 20 female R 1 1 16 moralSelf moralSelf match n NA -1 1.0841 
16-May-2018_13:43:40 prac 7315 20 female R 1 1 17 moralSelf moralSelf match n NA -1 1.0841 
16-May-2018_13:43:42 prac 7315 20 female R 1 1 18 moralOther moralOther match n NA -1 1.0841 
16-May-2018_13:43:44 prac 7315 20 female R 1 1 19 immoralOther immoralOther match n n 1 0.1061 
16-May-2018_13:43:46 prac 7315 20 female R 1 1 20 immoralSelf immoralOther mismatch m n 0 0.2756 
16-May-2018_13:43:49 prac 7315 20 female R 1 1 21 moralSelf moralOther mismatch m NA -1 1.0841 
16-May-2018_13:43:51 prac 7315 20 female R 1 1 22 immoralSelf moralSelf mismatch m NA -1 1.0841 
16-May-2018_13:43:54 prac 7315 20 female R 1 1 23 immoralSelf immoralSelf match n NA -1 1.0841 
16-May-2018_13:43:56 prac 7315 20 female R 1 1 24 immoralOther immoralOther match n n 1 0.1933 
16-May-2018_13:43:58 prac 7315 20 female R 1 2 1 moralSelf moralOther mismatch m n 0 0.2299 
16-May-2018_13:44:00 prac 7315 20 female R 1 2 2 moralSelf moralSelf match n n 1 0.2112 
16-May-2018_13:44:01 prac 7315 20 female R 1 2 3 immoralSelf immoralSelf match n n 1 0.1803 
16-May-2018_13:44:03 prac 7315 20 female R 1 2 4 moralOther immoralOther mismatch m n 0 0.1766 
16-May-2018_13:44:05 prac 7315 20 female R 1 2 5 immoralSelf immoralOther mismatch m n 0 0.1729 
16-May-2018_13:44:08 prac 7315 20 female R 1 2 6 immoralSelf moralOther mismatch m NA -1 1.0841 
16-May-2018_13:44:10 prac 7315 20 female R 1 2 7 immoralOther immoralOther match n NA -1 1.0841 
16-May-2018_13:44:12 prac 7315 20 female R 1 2 8 immoralOther immoralOther match n n 1 0.1939 
16-May-2018_13:44:14 prac 7315 20 female R 1 2 9 immoralOther moralOther mismatch m n 0 0.1864 
16-May-2018_13:44:16 prac 7315 20 female R 1 2 10 moralSelf moralSelf match n n 1 0.3310 
16-May-2018_13:44:18 prac 7315 20 female R 1 2 11 moralOther moralOther match n n 1 0.4623 
16-May-2018_13:44:20 prac 7315 20 female R 1 2 12 moralSelf moralOther mismatch m n 0 0.1843 
16-May-2018_13:44:22 prac 7315 20 female R 1 2 13 moralSelf moralSelf match n n 1 0.1967 
16-May-2018_13:44:24 prac 7315 20 female R 1 2 14 immoralOther immoralOther match n n 1 0.1972 
16-May-2018_13:44:25 prac 7315 20 female R 1 2 15 immoralSelf immoralSelf match n n 1 0.1700 
16-May-2018_13:44:27 prac 7315 20 female R 1 2 16 moralSelf immoralOther mismatch m n 0 0.3061 
16-May-2018_13:44:29 prac 7315 20 female R 1 2 17 immoralOther moralSelf mismatch m n 0 0.3329 
16-May-2018_13:44:31 prac 7315 20 female R 1 2 18 immoralSelf moralSelf mismatch m n 0 0.4883 
16-May-2018_13:44:33 prac 7315 20 female R 1 2 19 moralOther immoralSelf mismatch m n 0 0.1061 
16-May-2018_13:44:35 prac 7315 20 female R 1 2 20 immoralOther moralOther mismatch m n 0 0.1657 
16-May-2018_13:44:37 prac 7315 20 female R 1 2 21 moralOther moralOther match n n 1 0.1061 
16-May-2018_13:44:39 prac 7315 20 female R 1 2 22 immoralSelf immoralSelf match n n 1 0.1926 
16-May-2018_13:44:40 prac 7315 20 female R 1 2 23 moralOther moralOther match n n 1 0.2492 
16-May-2018_13:44:42 prac 7315 20 female R 1 2 24 moralOther moralSelf mismatch m n 0 0.1749 
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
16-May-2018_13:47:02 prac 7315 20 female R 1 1 1 immoralSelf immoralSelf match n NA -1 1.0841 
16-May-2018_13:47:03 prac 7315 20 female R 1 1 2 immoralSelf moralOther mismatch m n 0 0.1940 
16-May-2018_13:47:05 prac 7315 20 female R 1 1 3 moralOther moralOther match n n 1 0.3786 
16-May-2018_13:47:07 prac 7315 20 female R 1 1 4 moralSelf immoralOther mismatch m m 1 0.1509 
16-May-2018_13:47:09 prac 7315 20 female R 1 1 5 immoralOther moralSelf mismatch m n 0 0.1708 
16-May-2018_13:47:11 prac 7315 20 female R 1 1 6 immoralOther moralSelf mismatch m n 0 0.1708 
16-May-2018_13:47:13 prac 7315 20 female R 1 1 7 moralOther immoralOther mismatch m m 1 0.1709 
16-May-2018_13:47:15 prac 7315 20 female R 1 1 8 immoralOther immoralOther match n NA -1 1.0841 
