Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
20-May-2018_16:35:36 Exp 7326 20 male R 1 1 1 immoralSelf immoralSelf match m NA -1 1.0260 
20-May-2018_16:35:38 Exp 7326 20 male R 1 1 2 immoralOther immoralOther match m m 1 0.7444 
20-May-2018_16:35:41 Exp 7326 20 male R 1 1 3 immoralSelf immoralSelf match m n 0 0.6705 
20-May-2018_16:35:43 Exp 7326 20 male R 1 1 4 immoralOther immoralSelf mismatch n NA -1 1.0260 
20-May-2018_16:35:45 Exp 7326 20 male R 1 1 5 moralSelf moralOther mismatch n m 0 0.5688 
20-May-2018_16:35:48 Exp 7326 20 male R 1 1 6 immoralSelf moralSelf mismatch n n 1 0.9446 
20-May-2018_16:35:50 Exp 7326 20 male R 1 1 7 moralOther immoralOther mismatch n n 1 0.7272 
20-May-2018_16:35:53 Exp 7326 20 male R 1 1 8 immoralOther immoralSelf mismatch n m 0 0.7993 
20-May-2018_16:35:55 Exp 7326 20 male R 1 1 9 immoralSelf moralOther mismatch n n 1 0.7134 
20-May-2018_16:35:57 Exp 7326 20 male R 1 1 10 moralOther moralOther match m m 1 0.5735 
20-May-2018_16:36:00 Exp 7326 20 male R 1 1 11 immoralSelf immoralOther mismatch n m 0 0.8616 
20-May-2018_16:36:02 Exp 7326 20 male R 1 1 12 immoralOther immoralOther match m m 1 0.8198 
20-May-2018_16:36:05 Exp 7326 20 male R 1 1 13 immoralOther immoralOther match m m 1 0.8019 
20-May-2018_16:36:07 Exp 7326 20 male R 1 1 14 immoralOther immoralSelf mismatch n n 1 0.9561 
20-May-2018_16:36:10 Exp 7326 20 male R 1 1 15 moralOther moralSelf mismatch n m 0 0.7281 
20-May-2018_16:36:12 Exp 7326 20 male R 1 1 16 moralOther moralOther match m m 1 0.5443 
20-May-2018_16:36:14 Exp 7326 20 male R 1 1 17 moralOther immoralOther mismatch n n 1 0.7984 
20-May-2018_16:36:17 Exp 7326 20 male R 1 1 18 immoralSelf immoralSelf match m m 1 0.9446 
20-May-2018_16:36:19 Exp 7326 20 male R 1 1 19 moralOther moralOther match m m 1 0.5827 
20-May-2018_16:36:21 Exp 7326 20 male R 1 1 20 moralSelf moralOther mismatch n n 1 0.7089 
20-May-2018_16:36:24 Exp 7326 20 male R 1 1 21 moralSelf moralSelf match m m 1 0.7290 
20-May-2018_16:36:26 Exp 7326 20 male R 1 1 22 moralSelf moralSelf match m m 1 0.6971 
20-May-2018_16:36:28 Exp 7326 20 male R 1 1 23 moralSelf moralSelf match m m 1 0.6072 
20-May-2018_16:36:31 Exp 7326 20 male R 1 1 24 moralSelf moralOther mismatch n n 1 0.6554 
20-May-2018_16:36:33 Exp 7326 20 male R 1 2 1 moralSelf moralOther mismatch n n 1 0.7356 
20-May-2018_16:36:35 Exp 7326 20 male R 1 2 2 immoralOther moralSelf mismatch n n 1 0.6876 
20-May-2018_16:36:38 Exp 7326 20 male R 1 2 3 moralOther immoralOther mismatch n n 1 0.8317 
20-May-2018_16:36:40 Exp 7326 20 male R 1 2 4 immoralSelf immoralOther mismatch n m 0 0.7399 
20-May-2018_16:36:43 Exp 7326 20 male R 1 2 5 immoralOther immoralOther match m m 1 0.8341 
20-May-2018_16:36:45 Exp 7326 20 male R 1 2 6 immoralOther immoralOther match m m 1 0.8702 
20-May-2018_16:36:47 Exp 7326 20 male R 1 2 7 immoralOther moralOther mismatch n n 1 0.6743 
20-May-2018_16:36:50 Exp 7326 20 male R 1 2 8 immoralSelf immoralSelf match m m 1 0.7824 
20-May-2018_16:36:52 Exp 7326 20 male R 1 2 9 moralOther immoralSelf mismatch n n 1 0.6686 
20-May-2018_16:36:55 Exp 7326 20 male R 1 2 10 immoralOther immoralOther match m m 1 0.8887 
20-May-2018_16:36:57 Exp 7326 20 male R 1 2 11 moralSelf moralSelf match m n 0 0.6809 
20-May-2018_16:36:59 Exp 7326 20 male R 1 2 12 moralOther moralOther match m m 1 0.5310 
20-May-2018_16:37:01 Exp 7326 20 male R 1 2 13 moralSelf moralSelf match m m 1 0.6751 
20-May-2018_16:37:04 Exp 7326 20 male R 1 2 14 immoralOther immoralSelf mismatch n m 0 0.7832 
20-May-2018_16:37:06 Exp 7326 20 male R 1 2 15 immoralSelf moralOther mismatch n n 1 0.7174 
20-May-2018_16:37:08 Exp 7326 20 male R 1 2 16 moralOther moralOther match m m 1 0.5836 
20-May-2018_16:37:11 Exp 7326 20 male R 1 2 17 immoralSelf immoralSelf match m m 1 0.7738 
20-May-2018_16:37:13 Exp 7326 20 male R 1 2 18 moralSelf moralSelf match m m 1 0.7258 
