0.525
0.55
0.575
0.7
0.525
0.55
0.4
0.75
0.625
0.475
0.475
0.5
0.575
0.675
0.675
0.575
0.475
0.75
0.6
0.6
0.575
0.225
0.7
0.6
0.625
0.425
0.6
0.6
0.6
0.675
0.35
0.9
0.625
0.425
0.675
0.575
0.575
0.425
0.325
0.35
0.425
0.5
0.825
0.4
0.675
0.65
0.75
0.775
0.625
0.425
0.2
0.575
0.675
0.45
0.675
0.575
0.725
0.75
0.35
0.675
0.275
0.6
0.475
0.775
0.875
0.675
0.425
0.8
0.8
0.375
0.5
0.8
0.75
0.2
0.55
0.425
0.475
