"subject","Mixed_Forg","SS3_Forg","SS6_Forg","Mixed_Mem","SS3_Mem","SS6_Mem"
"5e8d44819163b611f62d706c",0.291666666666667,0.434027777777778,0.520833333333333,0.486111111111111,0.626157407407407,0.599537037037037
"5ea92954ef7ece00096faf5a",0.530092592592593,0.759259259259259,0.505787037037037,0.726851851851852,0.726851851851852,0.708333333333333
"5ea9827240571b08ad6a34d3",0.68287037037037,0.821759259259259,0.680555555555555,0.662037037037037,0.912037037037037,0.78587962962963
"5ebb96b6cd673a0008ace9ce",0.550925925925926,0.658564814814815,0.491898148148148,0.630787037037037,0.90625,0.747685185185185
"5ec47b2d91b37736ce88f3d6",0.712962962962963,0.90162037037037,0.575231481481482,0.895833333333333,1,0.891203703703704
"5ecc0ae50cf6970c228a6bd6",0.461805555555556,0.686342592592593,0.377314814814815,0.690972222222222,0.862268518518519,0.670138888888889
"5edae378ee23db749f279490",0.506944444444444,0.936342592592593,0.643518518518518,0.83912037037037,0.966435185185185,0.91087962962963
"5edfb0770fb0722aa3839b6d",0.547453703703704,0.596064814814815,0.621527777777778,0.740740740740741,0.615740740740741,0.581018518518518
"5ee150a384b8a1164fef6273",0.571759259259259,0.604166666666667,0.778935185185185,0.747685185185185,0.655092592592593,0.568287037037037
"5ee81189280cdb1163476b2b",0.613425925925926,0.883101851851852,0.542824074074074,0.575231481481482,0.981481481481482,0.662037037037037
"5ef4c41cdcd6b209fa060f4a",0.405092592592593,0.421296296296296,0.296296296296296,0.568287037037037,0.623842592592593,0.582175925925926
"5efa5e5318bc3f88c33c96d3",0.552083333333333,0.87962962962963,0.438657407407407,0.572916666666667,0.962962962962963,0.702546296296296
"5f0e28b536c61b1430d2248e",0.618055555555556,0.818287037037037,0.734953703703704,0.521990740740741,0.928240740740741,0.741898148148148
"5f29db79a451971822d81b6b",0.466435185185185,0.695601851851852,0.556712962962963,0.869212962962963,0.878472222222222,0.761574074074074
"5f29dfe7512c2817f7957e1a",0.555555555555556,0.728009259259259,0.519675925925926,0.787037037037037,0.810185185185185,0.633101851851852
"5f3ac1732efa0a74f975b1a8",0.622685185185185,0.425925925925926,0.491898148148148,0.543981481481482,0.739583333333333,0.635416666666667
"5f4b395013fe2f6ffcd95151",0.541666666666667,0.568287037037037,0.590277777777778,0.546296296296296,0.434027777777778,0.501157407407407
"5f4e840d4450000871b57da0",0.538194444444444,0.450231481481481,0.425925925925926,0.621527777777778,0.653935185185185,0.487268518518518
"5f556bd46e6c4c93a5a90c77",0.643518518518518,0.684027777777778,0.571759259259259,0.609953703703704,0.846064814814815,0.655092592592593
"5f5b0f1be585c32184a4cf35",0.775462962962963,0.944444444444444,0.748842592592593,0.761574074074074,0.844907407407407,0.894675925925926
"5f6c102b6ec04317fc9a8127",0.415509259259259,0.329861111111111,0.569444444444445,0.450231481481481,0.474537037037037,0.688657407407407
"5f6cdde7a8d71310b06e402a",0.486111111111111,0.445601851851852,0.496527777777778,0.645833333333333,0.574074074074074,0.734953703703704
"5f7e6dd6407e39148fc4d996",0.381944444444444,0.559027777777778,0.503472222222222,0.581018518518518,0.719907407407407,0.628472222222222
"5f94a8e7fa8c422fc88940b0",0.627314814814815,0.921296296296296,0.599537037037037,0.706018518518518,0.895833333333333,0.644675925925926
"5fbdc4f0784d3f225d8d96d1",0.575231481481481,0.809027777777778,0.626157407407407,0.827546296296296,0.894675925925926,0.751157407407408
"5fc0924bbb0f2402cf6618c9",0.444444444444444,0.489583333333333,0.444444444444444,0.486111111111111,0.527777777777778,0.528935185185185
"5fc8a956800c80232e0b7a32",0.685185185185185,0.766203703703704,0.614583333333333,0.666666666666667,0.770833333333333,0.534722222222222
"5fda7349ea1be46f09e3bd4b",0.539351851851852,0.671296296296296,0.502314814814815,0.604166666666667,0.868055555555555,0.601851851851852
"600b034b4b8e6501e23eddfd",0.537037037037037,0.615740740740741,0.592592592592592,0.606481481481481,0.824074074074074,0.574074074074074
"601a2908d4210b238f755fed",0.570601851851852,0.674768518518518,0.583333333333333,0.693287037037037,0.903935185185185,0.793981481481481
"6033fd8bc8659800086d87b0",0.471064814814815,0.703703703703704,0.68287037037037,0.671296296296296,0.525462962962963,0.400462962962963
"603f31444049ae098abb8bf7",0.569444444444444,0.515046296296296,0.565972222222222,0.528935185185185,0.673611111111111,0.62962962962963
"60573290a0b07d401c4e61e0",0.618055555555555,0.716435185185185,0.665509259259259,0.563657407407407,0.668981481481481,0.756944444444445
"6058bee6f83bac3e977d4c0b",0.614583333333333,0.5625,0.613425925925926,0.505787037037037,0.802083333333333,0.480324074074074
"605c8fd5ae4e6fc1d6b75a34",0.511574074074074,0.763888888888889,0.576388888888889,0.756944444444444,0.931712962962963,0.706018518518518
"6068c4726f6775a68598647f",0.456018518518519,0.430555555555556,0.444444444444444,0.634259259259259,0.986111111111111,0.663194444444444
"606e336f6de96d1f1b7e5b2f",0.559027777777778,0.498842592592593,0.493055555555556,0.62037037037037,0.778935185185185,0.644675925925926
"606e3ddf19540080228e3a0c",0.555555555555556,0.798611111111111,0.597222222222222,0.871527777777778,0.958333333333333,0.796296296296296
"6070b8647d08ca3c801249ef",0.430555555555555,0.777777777777778,0.543981481481481,0.748842592592593,0.833333333333333,0.846064814814815
"60775b160763c2295eed4dbb",0.693287037037037,0.94212962962963,0.707175925925926,0.578703703703704,0.989583333333333,0.675925925925926
"6077a808b8d8534a901e5d78",0.47337962962963,0.532407407407407,0.570601851851852,0.417824074074074,0.797453703703704,0.416666666666667
"607d8d87cda66ac1ec2b0efe",0.534722222222222,0.599537037037037,0.569444444444444,0.798611111111111,0.954861111111111,0.709490740740741
"608841496e9715786abdcd13",0.699074074074074,0.774305555555556,0.481481481481482,0.842592592592593,0.962962962962963,0.773148148148148
"60b7e2e625f69678f2fe8912",0.626157407407407,0.84837962962963,0.540509259259259,0.789351851851852,0.888888888888889,0.826388888888889
"60c024ebe9f5a4229ecfb232",0.486111111111111,0.675925925925926,0.423611111111111,0.731481481481482,0.83912037037037,0.571759259259259
"60c6d6b60fc74b211f17dd",0.646990740740741,0.679398148148148,0.65625,0.543981481481481,0.793981481481482,0.707175925925926
"60d4f6e4c21b5430bd96d280",0.37962962962963,0.854166666666667,0.613425925925926,0.608796296296296,0.899305555555555,0.663194444444444
"60da7907f703c1b473bdc28f",0.496527777777778,0.62037037037037,0.378472222222222,0.439814814814815,0.886574074074074,0.702546296296296
"60db790e6a3f598de0190e28",0.619212962962963,0.939814814814815,0.697916666666667,0.821759259259259,0.965277777777778,0.916666666666667
"60e5d47e17c05633eef565e3",0.577546296296296,0.732638888888889,0.613425925925926,0.775462962962963,0.777777777777778,0.734953703703704
"60f6132952a37df66a042ef4",0.574074074074074,0.645833333333333,0.630787037037037,0.792824074074074,0.943287037037037,0.755787037037037
"60fcc830872e6203086fa1a6",0.601851851851852,0.74537037037037,0.65625,0.767361111111111,1,0.894675925925926
"60fcdb88e0514055c6e6a03b",0.596064814814815,0.771990740740741,0.613425925925926,0.834490740740741,0.891203703703704,0.80787037037037
"60fce68245a71b6cf578c52d",0.627314814814815,0.752314814814815,0.671296296296296,0.800925925925926,0.881944444444445,0.899305555555556
"60fd0f90835061fda42204e8",0.375,0.44212962962963,0.710648148148148,0.547453703703704,0.800925925925926,0.584490740740741
"60fd0fcc7708d38e6c269af3",0.636574074074074,0.548611111111111,0.491898148148148,0.834490740740741,0.832175925925926,0.731481481481482
"60fd22c43ca0a22679d24c9f",0.569444444444444,0.516203703703704,0.516203703703704,0.640046296296296,0.709490740740741,0.534722222222222
"60fd3245706969157168ad50",0.467592592592593,0.648148148148148,0.569444444444444,0.52662037037037,0.984953703703704,0.708333333333333
"60fd455e6d2c6409878f752c",0.668981481481481,0.789351851851852,0.716435185185185,0.716435185185185,0.916666666666667,0.900462962962963
"60fd50570dd4923fec4a6f50",0.621527777777778,0.690972222222222,0.550925925925926,0.56712962962963,0.875,0.652777777777778
"60fd55f559e7795b518f7438",0.666666666666667,0.864583333333333,0.542824074074074,0.821759259259259,0.813657407407407,0.773148148148148
"60fd9ef31458e2b4170b5a8f",0.710648148148148,0.746527777777778,0.637731481481482,0.80787037037037,0.752314814814815,0.670138888888889
"60fda82c6d2d7be651a8e4b7",0.700231481481481,0.891203703703704,0.831018518518518,0.966435185185185,1,0.935185185185185
"60fdcc2afba2a30113dd5b1f",0.640046296296296,0.797453703703704,0.575231481481481,0.902777777777778,1,0.902777777777778
"60fddfdc3ffd5143f1d13edc",0.528935185185185,0.560185185185185,0.608796296296296,0.528935185185185,0.594907407407407,0.498842592592593
"60fded771d362f0624a42a38",0.631944444444444,0.865740740740741,0.732638888888889,0.888888888888889,0.930555555555555,0.759259259259259
"60fe01fbab0316f090acb6b9",0.5,0.375,0.342592592592593,0.439814814814815,0.560185185185185,0.521990740740741
"60fe200b96dc1dcede7a3151",0.358796296296296,0.791666666666667,0.466435185185185,0.674768518518518,0.895833333333333,0.716435185185185
"60fe2ceaf1dbd49c6bcce5af",0.578703703703704,0.71875,0.479166666666667,0.65625,0.630787037037037,0.608796296296296
"60ff0c8a83c4bf36bf52df28",0.665509259259259,0.805555555555555,0.594907407407407,0.74537037037037,0.928240740740741,0.704861111111111
"60ff10b949a92707f6fafe2c",0.572916666666667,0.806712962962963,0.569444444444445,0.734953703703704,0.998842592592593,0.777777777777778
"60ff4b84b52195c0b11131dd",0.748842592592592,0.861111111111111,0.753472222222222,0.753472222222222,0.90162037037037,0.702546296296296
"60fffc35ee80fc69ec730cea",0.644675925925926,0.701388888888889,0.62037037037037,0.798611111111111,0.849537037037037,0.658564814814815
"6100107905b3a4acb93edba5",0.726851851851852,0.77662037037037,0.457175925925926,0.638888888888889,0.921296296296296,0.769675925925926
"610024bfd6e1038ba3b1601d",0.553240740740741,0.678240740740741,0.65162037037037,0.418981481481482,0.865740740740741,0.497685185185185
"610030180e6429e36c3d07e4",0.49537037037037,0.509259259259259,0.412037037037037,0.77662037037037,0.967592592592593,0.608796296296296
"61003045d0f2c8b7ddb40dbd",0.787037037037037,0.872685185185185,0.574074074074074,0.6875,0.888888888888889,0.820601851851852
"610049da8150fc6d3e6d6edc",0.590277777777778,0.84837962962963,0.668981481481482,0.666666666666667,0.792824074074074,0.697916666666667
"61006136e1c5a315288352f9",0.834490740740741,0.736111111111111,0.665509259259259,0.798611111111111,0.900462962962963,0.84837962962963
"6100bf808cbfb119d394ecd8",0.581018518518518,0.581018518518518,0.560185185185185,0.606481481481481,0.408564814814815,0.5625
"6100d64e404145c71b3bc360",0.569444444444444,0.650462962962963,0.664351851851852,0.856481481481482,0.902777777777778,0.784722222222222
"61010400617800821cac834e",0.501157407407407,0.605324074074074,0.510416666666667,0.554398148148148,0.892361111111111,0.634259259259259
"61010c4a28c3079eeacc3b8c",0.479166666666667,0.734953703703704,0.490740740740741,0.606481481481481,0.905092592592592,0.702546296296296
"610168bb050449e6d6d4bfbe",0.533564814814815,0.428240740740741,0.467592592592593,0.65625,0.868055555555556,0.568287037037037
"61017dbbf8b1afba48b7822e",0.642361111111111,0.613425925925926,0.775462962962963,0.728009259259259,0.818287037037037,0.738425925925926
"6101930ddd5330f83b898c61",0.554398148148148,0.767361111111111,0.672453703703704,0.837962962962963,0.853009259259259,0.810185185185185
"6101e7f68ba54befff1550d1",0.642361111111111,0.938657407407407,0.766203703703704,0.914351851851852,0.96412037037037,0.712962962962963
"610204876b5984743ef2a81e",0.454861111111111,0.717592592592592,0.590277777777778,0.579861111111111,0.726851851851852,0.65625
"6103688918416a123fdfcf68",0.581018518518518,0.760416666666667,0.533564814814815,0.737268518518519,0.883101851851852,0.732638888888889
"6104107117d04757d0182858",0.618055555555555,0.640046296296296,0.564814814814815,0.65162037037037,0.912037037037037,0.559027777777778
"6107a72fb967e5834664701f",0.549768518518518,0.762731481481481,0.5,0.921296296296296,0.918981481481482,0.773148148148148
"6107acfe97c63575a2344e36",0.601851851851852,0.622685185185185,0.542824074074074,0.864583333333333,0.931712962962963,0.657407407407407
"610810f532bc885e17a6ce8a",0.835648148148148,0.972222222222222,0.616898148148148,0.869212962962963,1,0.864583333333333
"610845a32ad523391ef05085",0.77662037037037,0.765046296296296,0.545138888888889,0.62962962962963,0.876157407407407,0.790509259259259
"61084ef64474c4a0dedcf4f2",0.652777777777778,0.747685185185185,0.6875,0.569444444444444,0.611111111111111,0.597222222222222
"6109a7337fd93218ba5926c0",0.435185185185185,0.601851851851852,0.443287037037037,0.686342592592593,0.833333333333333,0.75462962962963
"610a06e4613ff666139fd6d9",0.541666666666667,0.758101851851852,0.459490740740741,0.56712962962963,0.658564814814815,0.605324074074074
"610a15c0b3b15f2fb1613984",0.75,0.929398148148148,0.614583333333333,0.641203703703704,0.952546296296296,0.716435185185185
"610a461594c84308409d30ca",0.62962962962963,0.719907407407407,0.530092592592593,0.782407407407407,0.986111111111111,0.72337962962963
"610b680853bb3c3e3897cf54",0.56712962962963,0.575231481481482,0.726851851851852,0.609953703703704,0.652777777777778,0.68287037037037
"61107313f8a8c5d8adc23703",0.700231481481482,0.922453703703704,0.53125,0.646990740740741,0.819444444444444,0.65162037037037
"61109cd9ca8089124029d0e8",0.465277777777778,0.300925925925926,0.283564814814815,0.321759259259259,0.482638888888889,0.519675925925926
"6110ad1904857a95e340579e",0.453703703703704,0.701388888888889,0.471064814814815,0.65625,0.821759259259259,0.751157407407407
"61119010fe205e4436dce3d6",0.512731481481482,0.417824074074074,0.416666666666667,0.549768518518519,0.481481481481481,0.466435185185185
"6112e922bc691be5b832927d",0.586805555555555,0.583333333333333,0.711805555555556,0.640046296296296,0.957175925925926,0.613425925925926
"61165d057c68338a2c96aa45",0.461805555555556,0.599537037037037,0.46875,0.721064814814815,0.896990740740741,0.708333333333333
"6116876a64aadf8649c181a8",0.636574074074074,0.662037037037037,0.747685185185185,0.708333333333333,0.72337962962963,0.715277777777778
"611880d3d174718bfff2fd10",0.626157407407407,0.537037037037037,0.741898148148148,0.702546296296296,0.853009259259259,0.66087962962963
"611a7beda293d42edc291207",0.462962962962963,0.577546296296296,0.604166666666667,0.657407407407407,0.851851851851852,0.68287037037037
"611dd9cd22decde2b342b76e",0.627314814814815,0.621527777777778,0.461805555555556,0.782407407407407,0.885416666666667,0.622685185185185
"611eb4e2eb8483596b39d46b",0.416666666666667,0.474537037037037,0.497685185185185,0.564814814814815,0.686342592592592,0.541666666666667
"612719be50c35ba08003c145",0.527777777777778,0.787037037037037,0.574074074074074,0.708333333333333,0.929398148148148,0.666666666666667
"61283d412a2a16a077063e9d",0.768518518518518,0.709490740740741,0.648148148148148,0.837962962962963,0.979166666666667,0.724537037037037
"61318c2656a34e6ec91c9153",0.320601851851852,0.451388888888889,0.498842592592593,0.552083333333333,0.50462962962963,0.405092592592593
"613443bb8a6a4d961ffcd917",0.506944444444444,0.701388888888889,0.527777777777778,0.435185185185185,0.649305555555555,0.521990740740741
"613536e3238caf9fc20ea9e7",0.517361111111111,0.581018518518518,0.538194444444444,0.467592592592593,0.881944444444444,0.550925925925926
"6136c5e4335336ffe76b6240",0.686342592592593,0.575231481481481,0.488425925925926,0.865740740740741,0.891203703703704,0.56712962962963
"6137d3b8b1252a85f556d3d8",0.577546296296296,0.607638888888889,0.44212962962963,0.530092592592593,0.5625,0.583333333333333
"6139348ebc57a7de25346990",0.314814814814815,0.501157407407407,0.584490740740741,0.68287037037037,0.704861111111111,0.462962962962963
"61440b9a3d9a8b45c4434663",0.574074074074074,0.784722222222222,0.736111111111111,0.891203703703704,0.971064814814815,0.78587962962963
"6145893a72ee074c203f386e",0.528935185185185,0.476851851851852,0.34375,0.581018518518518,0.876157407407407,0.480324074074074
"6148d5e5f56ee71921fe6955",0.476851851851852,0.498842592592593,0.327546296296296,0.490740740740741,0.827546296296296,0.511574074074074
"614ca7f8fc7cba1b74101bfe",0.623842592592593,0.854166666666667,0.743055555555555,0.734953703703704,0.922453703703704,0.68287037037037
"614f253f9cb4943cc553e686",0.336805555555556,0.618055555555556,0.414351851851852,0.480324074074074,0.789351851851852,0.545138888888889
"615001d094ff3a75f45b36b0",0.623842592592592,0.650462962962963,0.612268518518518,0.799768518518518,0.885416666666667,0.939814814814815
"6150ea24533ea8f02c003739",0.633101851851852,0.939814814814815,0.592592592592593,0.928240740740741,0.967592592592593,0.868055555555556
"6151fd483e33a9a428d19e75",0.502314814814815,0.789351851851852,0.371527777777778,0.579861111111111,0.87037037037037,0.743055555555555
"61545eb999bfe7a2ec3c3cdc",0.391203703703704,0.828703703703704,0.655092592592592,0.642361111111111,0.833333333333333,0.685185185185185
"61579af712a0caa5f08c0a48",0.637731481481481,0.734953703703704,0.748842592592593,0.84375,0.951388888888889,0.756944444444445
"615d051e2366aeb051acb734",0.703703703703704,0.905092592592593,0.59837962962963,0.93287037037037,0.949074074074074,0.972222222222222
"615e661415a540f08578dcbd",0.58912037037037,0.641203703703704,0.62037037037037,0.655092592592593,0.611111111111111,0.524305555555556
"61644b17ec9f97f7485d5624",0.415509259259259,0.596064814814815,0.607638888888889,0.358796296296296,0.399305555555556,0.469907407407407
"616af443b2d6a01656c5dfbe",0.652777777777778,0.46412037037037,0.625,0.5625,0.734953703703704,0.688657407407407
"616faf3ab8c53e7a73a5dea5",0.56712962962963,0.666666666666667,0.577546296296296,0.444444444444444,0.494212962962963,0.469907407407407
"6170d0b2498b3fe8bd336ab1",0.546296296296296,0.877314814814815,0.525462962962963,0.71412037037037,0.939814814814815,0.783564814814815
"6172378d423fdf1acdc2d212",0.466435185185185,0.559027777777778,0.358796296296296,0.496527777777778,0.443287037037037,0.62037037037037
"6173841b9749c0451055cd45",0.569444444444444,0.658564814814815,0.590277777777778,0.783564814814815,0.83912037037037,0.634259259259259
"61760b30f2c7886886924db1",0.721064814814815,0.798611111111111,0.556712962962963,0.775462962962963,0.987268518518518,0.766203703703704
