"subject","Mixed_Forg","Mixed_Mem","SS3_Forg","SS3_Mem","SS6_Forg","SS6_Mem"
"38945",0.691840277777778,0.836805555555556,0.922743055555555,0.930555555555556,0.78125,0.763888888888889
"38946",0.623263888888889,0.724826388888889,0.805555555555555,0.831597222222222,0.578993055555555,0.758680555555555
"39026",0.675347222222222,0.880208333333333,0.907986111111111,0.980902777777778,0.835069444444444,0.849826388888889
"39029",0.736979166666667,0.727430555555556,0.871527777777778,0.958333333333333,0.595486111111111,0.830729166666667
"39047",0.5859375,0.750868055555556,0.883680555555556,0.9296875,0.721354166666667,0.765625
"39050",0.763888888888889,0.768229166666667,0.822048611111111,0.947048611111111,0.689236111111111,0.766493055555556
"39051",0.790798611111111,0.835069444444444,0.946180555555556,0.977430555555555,0.779513888888889,0.909722222222222
"39054",0.749131944444445,0.949652777777778,0.988715277777778,0.999131944444444,0.760416666666667,0.908854166666667
"39069",0.655381944444444,0.872395833333333,0.828125,0.913194444444444,0.891493055555556,0.729166666666667
"390722",0.885416666666667,0.782118055555555,0.975694444444444,0.998263888888889,0.678819444444444,0.766493055555555
"39073",0.702256944444445,0.682291666666667,0.768229166666667,0.815972222222222,0.710069444444444,0.853298611111111
"39074",0.762152777777778,0.787326388888889,0.975694444444444,0.955729166666667,0.587673611111111,0.749131944444444
"39231",0.856770833333333,0.959201388888889,0.986979166666667,1,0.871527777777778,0.927083333333333
"39331",0.696180555555556,0.775173611111111,0.916666666666667,0.895833333333333,0.766493055555555,0.658854166666667
"39333",0.789930555555556,0.926215277777778,0.955729166666667,0.979166666666667,0.694444444444444,0.938368055555555
"39336",0.740451388888889,0.960069444444444,0.987847222222222,0.916666666666667,0.789930555555556,0.824652777777778
"39342",0.604166666666667,0.8125,0.875,0.854166666666667,0.786458333333333,0.778645833333333
"39350",0.691840277777778,0.75,0.766493055555555,0.917534722222222,0.566840277777778,0.728298611111111
"39356",0.770833333333333,0.808159722222222,0.911458333333333,0.946180555555556,0.701388888888889,0.801215277777778
"39361",0.661458333333333,0.818576388888889,0.935763888888889,0.958333333333333,0.677951388888889,0.739583333333333
"39481",0.525173611111111,0.778645833333333,0.643229166666667,0.935763888888889,0.275173611111111,0.59375
"39529",0.707465277777777,0.856770833333333,0.922743055555556,0.954861111111111,0.807291666666667,0.761284722222222
"39545",0.794270833333333,0.861979166666667,0.836805555555556,0.977430555555555,0.572048611111111,0.774305555555556
"39572",0.75,0.888020833333333,0.884548611111111,0.928819444444444,0.701388888888889,0.722222222222222
"39588",0.712673611111111,0.888888888888889,0.986979166666667,0.999131944444444,0.912326388888889,0.886284722222222
"39597",0.615451388888889,0.691840277777778,0.746527777777778,0.856770833333333,0.661458333333333,0.762152777777778
"39627",0.8671875,0.892361111111111,0.858506944444445,1,0.674479166666667,0.856770833333333
"39631",0.694444444444444,0.763020833333333,0.941840277777778,0.96875,0.809027777777778,0.792534722222222
"39651",0.848090277777778,0.924479166666667,0.958333333333333,0.958333333333333,0.837673611111111,0.897569444444444
"39652",0.792534722222222,0.908854166666667,0.999131944444445,0.958333333333333,0.783854166666667,0.793402777777778
"39665",0.859375,0.830729166666667,0.998263888888889,1,0.826388888888889,0.912326388888889
"39726",0.666666666666667,0.928819444444444,0.915798611111111,0.979166666666667,0.849826388888889,0.770833333333333
"39766",0.747395833333333,0.908854166666667,0.791666666666667,0.928819444444445,0.735243055555556,0.830729166666667
"39802",0.751736111111111,0.703125,0.793402777777778,0.9140625,0.801215277777778,0.715277777777778
"39808",0.666666666666667,0.749131944444445,0.865451388888889,0.917534722222222,0.736979166666667,0.796875
"39812",0.960069444444444,0.999131944444444,0.972222222222222,0.977430555555556,0.828993055555556,0.907118055555555
"39840",0.652777777777778,0.847222222222222,0.982638888888889,0.910590277777778,0.716145833333333,0.840277777777778
"39841",0.747395833333333,0.671875,0.875,0.791666666666667,0.846354166666667,0.655381944444444
"39860",0.707465277777778,0.9375,0.977430555555556,1,0.859375,0.901909722222222
"39874",0.768229166666667,0.802951388888889,0.852430555555555,0.941840277777778,0.628472222222222,0.705729166666667
"40063",0.776041666666667,0.949652777777778,0.999131944444444,1,0.90625,0.892361111111111
"40112",0.821180555555555,0.872395833333333,0.939236111111111,1,0.810763888888889,0.9296875
"40128",0.661458333333333,0.960069444444444,0.9921875,0.958333333333333,0.650173611111111,0.842013888888889
"40144",0.677083333333333,0.819444444444445,0.816840277777778,0.972222222222222,0.677083333333333,0.890625
"40154",0.782118055555556,0.7265625,0.855034722222222,0.9765625,0.633680555555555,0.920138888888889
"40190",0.630208333333333,0.756076388888889,0.918402777777778,0.993055555555555,0.712673611111111,0.7734375
"40193",0.782118055555556,0.854166666666667,0.890625,1,0.707465277777778,0.902777777777778
"40194",0.749131944444444,0.808159722222222,0.916666666666667,0.966145833333333,0.813368055555555,0.859375
"40237",0.741319444444444,0.809027777777778,0.802951388888889,0.895833333333333,0.685763888888889,0.724826388888889
"40273",0.397569444444444,0.671875,0.576388888888889,0.848958333333333,0.528645833333333,0.584201388888889
"40320",0.545138888888889,0.862847222222222,0.96875,0.909722222222222,0.684895833333333,0.927083333333333
"40382",0.677083333333333,0.956597222222222,0.934027777777778,1,0.789930555555556,0.852430555555555
"40430",0.861979166666667,0.901909722222222,0.954861111111111,0.996527777777778,0.8515625,0.928819444444444
"40452",0.573784722222222,0.592881944444444,0.782986111111111,0.847222222222222,0.612847222222222,0.693576388888889
"40480",0.666666666666667,0.716145833333333,0.824652777777778,0.8984375,0.669270833333333,0.767361111111111
"40524",0.794270833333333,0.839409722222222,0.857638888888889,0.879340277777778,0.734375,0.775173611111111
"40601",0.824652777777778,0.751736111111111,0.862847222222222,0.997395833333333,0.702256944444444,0.840277777777778
"40615",0.737847222222222,0.862847222222222,0.9765625,1,0.752604166666667,0.814236111111111
"40678",0.662326388888889,0.846354166666667,0.977430555555556,0.958333333333333,0.796875,0.908854166666667
"40721",0.673611111111111,0.872395833333333,0.934895833333333,0.921875,0.790798611111111,0.791666666666667
"40766",0.640625,0.730034722222222,0.848958333333333,0.958333333333333,0.734375,0.783854166666667
"40776",0.743923611111111,0.846354166666667,0.844618055555556,0.927951388888889,0.759548611111111,0.801215277777778
"40778",0.671006944444444,0.833333333333333,0.821180555555556,0.858506944444444,0.699652777777778,0.701388888888889
"40794",0.766493055555555,0.931423611111111,0.999131944444444,1,0.969618055555556,0.971354166666667
"40809",0.690972222222222,0.803819444444444,0.846354166666667,0.934895833333333,0.614583333333333,0.778645833333333
"40835",0.775173611111111,0.860243055555556,0.9375,0.959201388888889,0.705729166666667,0.789930555555556
"40954",0.692708333333333,0.751736111111111,0.744791666666667,0.8984375,0.584201388888889,0.743055555555555
"40972",0.7421875,0.752604166666667,0.861979166666667,0.914930555555556,0.614583333333333,0.685763888888889
"40976",0.765625,0.869791666666667,0.964409722222222,0.970486111111111,0.802083333333333,0.827256944444445
"40988",0.696180555555556,0.942708333333333,0.888888888888889,0.993055555555555,0.71875,0.767361111111111
"41033",0.809027777777778,0.927083333333333,0.888020833333333,1,0.9375,0.835069444444444
"41224",0.778645833333333,0.846354166666667,0.916666666666667,0.993055555555556,0.794270833333333,0.875
"41250",0.848958333333333,0.935763888888889,0.956597222222222,0.916666666666667,0.802951388888889,0.900173611111111
"41266",0.652777777777778,0.826388888888889,0.909722222222222,0.894965277777778,0.784722222222222,0.748263888888889
"41319",0.705729166666667,0.800347222222222,0.828993055555556,0.996527777777778,0.8203125,0.748263888888889
"41341",0.741319444444445,0.807291666666667,0.904513888888889,0.923611111111111,0.65625,0.743923611111111
"41345",0.59375,0.807291666666667,0.662326388888889,0.947048611111111,0.578993055555556,0.78125
"41413",0.691840277777778,0.807291666666667,0.999131944444444,0.977430555555555,0.730034722222222,0.793402777777778
"41647",0.682291666666667,0.921006944444445,0.973090277777778,0.974826388888889,0.720486111111111,0.790798611111111
"41654",0.736111111111111,0.853298611111111,0.739583333333333,0.875,0.5546875,0.707465277777778
"41702",0.835069444444444,0.924479166666667,0.921006944444444,0.971354166666667,0.743055555555556,0.949652777777778
"41741",0.764756944444444,0.840277777777778,0.879340277777778,0.978298611111111,0.739583333333333,0.760416666666667
"41748",0.730902777777778,0.852430555555556,0.983506944444444,0.998263888888889,0.823784722222222,0.853298611111111
"41932",0.795138888888889,0.810763888888889,0.980902777777778,0.833333333333333,0.743055555555556,0.895833333333333
"41956",0.778645833333333,0.96875,0.970486111111111,0.897569444444444,0.795138888888889,0.850694444444444
"41965",0.702256944444445,0.956597222222223,0.958333333333333,0.974826388888889,0.688368055555556,0.669270833333333
"42022",0.803819444444444,0.869791666666667,0.875,0.916666666666667,0.881076388888889,0.883680555555555
"42133",0.725694444444444,0.823784722222222,0.791666666666667,0.955729166666667,0.842881944444444,0.864583333333333
"42222",0.702256944444444,0.943576388888889,0.846354166666667,1,0.756944444444444,0.964409722222222
"42296",0.817708333333333,0.834201388888889,0.905381944444444,1,0.720486111111111,0.9140625
"42408",0.642361111111111,0.772569444444444,0.792534722222222,0.891493055555556,0.59375,0.662326388888889
"42448",0.627604166666667,0.831597222222222,0.816840277777778,0.958333333333333,0.686631944444444,0.728298611111111
"42456",0.692708333333333,0.870659722222222,0.881944444444444,0.899305555555556,0.644097222222222,0.796875
"42485",0.642361111111111,0.841145833333333,0.954861111111111,0.947916666666667,0.793402777777778,0.8359375
"42488",0.618923611111111,0.819444444444444,0.916666666666667,0.891493055555556,0.762152777777778,0.779513888888889
"42506",0.736111111111111,0.901909722222222,0.854166666666667,1,0.633680555555556,0.764756944444444
"42545",0.807291666666667,0.743923611111111,0.914930555555556,0.861979166666667,0.863715277777778,0.905381944444445
"42614",0.772569444444445,0.874131944444444,0.889756944444444,0.953125,0.685763888888889,0.895833333333333
"42731",0.901041666666667,0.933159722222222,0.993055555555556,1,0.714409722222222,0.916666666666667
"42810",0.894965277777778,0.894097222222222,0.954861111111111,0.958333333333333,0.921006944444444,0.911458333333333
"42915",0.862847222222222,0.8515625,0.883680555555556,0.958333333333333,0.776041666666667,0.913194444444444
"42924",0.753472222222222,0.809895833333333,0.8671875,0.858506944444444,0.788194444444445,0.793402777777778
"43072",0.749131944444444,0.958333333333333,0.9765625,0.986979166666667,0.731770833333333,0.866319444444444
"43095",0.753472222222222,0.863715277777778,0.807291666666667,0.954861111111111,0.510416666666667,0.863715277777778
"43212",0.529513888888889,0.71875,0.756944444444444,0.897569444444444,0.668402777777778,0.6875
"43242",0.701388888888889,0.855902777777778,0.961805555555555,0.993923611111111,0.717013888888889,0.8671875
"43333",0.698784722222222,0.785590277777778,0.761284722222222,0.884548611111111,0.546006944444444,0.631944444444445
"43344",0.748263888888889,0.827256944444444,0.895833333333333,0.913194444444444,0.747395833333333,0.889756944444444
"43349",0.534722222222222,0.704861111111111,0.719618055555556,0.918402777777778,0.709201388888889,0.866319444444444
"43353",0.767361111111111,0.883680555555556,0.932291666666667,0.998263888888889,0.777777777777778,0.860243055555555
"43369",0.712673611111111,0.96875,0.960069444444444,1,0.755208333333333,0.8984375
"43451",0.651909722222223,0.9453125,0.957465277777778,0.990451388888889,0.6640625,0.829861111111111
"43589",0.819444444444444,0.754340277777778,0.874131944444444,0.899305555555555,0.71875,0.842013888888889
"43612",0.691840277777778,0.7578125,0.932291666666667,0.855902777777778,0.608506944444444,0.760416666666667
"43714",0.702256944444444,0.796875,0.8984375,0.914930555555556,0.780381944444445,0.745659722222222
"43724",0.716145833333333,0.90625,0.807291666666667,0.923611111111111,0.75,0.809027777777778
"43729",0.575520833333333,0.740451388888889,0.864583333333333,0.914930555555556,0.691840277777778,0.747395833333333
"43737",0.628472222222222,0.814236111111111,0.897569444444444,0.958333333333333,0.702256944444444,0.822916666666667
"43755",0.705729166666667,0.885416666666667,0.875,1,0.729166666666667,0.856770833333333
"43804",0.583333333333333,0.723090277777778,0.817708333333333,0.978298611111111,0.672743055555556,0.685763888888889
"43827",0.885416666666667,0.908854166666667,0.940972222222222,1,0.824652777777778,0.771701388888889
"43879",0.819444444444445,0.774305555555556,0.927083333333333,0.967013888888889,0.743055555555555,0.859375
"43929",0.766493055555556,0.902777777777778,0.9765625,0.953993055555556,0.803819444444444,0.901041666666667
"99999",0.714409722222222,0.824652777777778,0.954861111111111,0.875,0.707465277777778,0.849826388888889
"heideric",0.853298611111111,0.839409722222222,0.9765625,0.998263888888889,0.763888888888889,0.782118055555555
