Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
12-May-2018_16:03:31 Exp 7310 21 2 R 1 1 1 moralOther immoralOther mismatch n n 1 0.5062 
12-May-2018_16:03:33 Exp 7310 21 2 R 1 1 2 immoralSelf immoralSelf match m m 1 0.6682 
12-May-2018_16:03:35 Exp 7310 21 2 R 1 1 3 immoralSelf immoralSelf match m m 1 0.6123 
12-May-2018_16:03:37 Exp 7310 21 2 R 1 1 4 immoralSelf moralOther mismatch n n 1 0.6484 
12-May-2018_16:03:40 Exp 7310 21 2 R 1 1 5 moralOther moralSelf mismatch n n 1 0.7326 
12-May-2018_16:03:42 Exp 7310 21 2 R 1 1 6 moralSelf immoralSelf mismatch n n 1 0.5767 
12-May-2018_16:03:44 Exp 7310 21 2 R 1 1 7 moralSelf moralSelf match m m 1 0.5409 
12-May-2018_16:03:46 Exp 7310 21 2 R 1 1 8 immoralSelf moralSelf mismatch n n 1 0.7193 
12-May-2018_16:03:48 Exp 7310 21 2 R 1 1 9 moralOther moralOther match m m 1 0.4451 
12-May-2018_16:03:50 Exp 7310 21 2 R 1 1 10 moralSelf moralOther mismatch n m 0 0.5152 
12-May-2018_16:03:52 Exp 7310 21 2 R 1 1 11 moralOther immoralSelf mismatch n n 1 0.5153 
12-May-2018_16:03:54 Exp 7310 21 2 R 1 1 12 immoralOther moralSelf mismatch n n 1 0.7154 
12-May-2018_16:03:56 Exp 7310 21 2 R 1 1 13 moralOther moralOther match m m 1 0.5475 
12-May-2018_16:03:58 Exp 7310 21 2 R 1 1 14 moralSelf moralSelf match m m 1 0.5637 
12-May-2018_16:04:00 Exp 7310 21 2 R 1 1 15 moralSelf moralSelf match m m 1 0.5379 
12-May-2018_16:04:03 Exp 7310 21 2 R 1 1 16 immoralSelf moralOther mismatch n n 1 0.6599 
12-May-2018_16:04:05 Exp 7310 21 2 R 1 1 17 immoralSelf immoralSelf match m m 1 0.6541 
12-May-2018_16:04:07 Exp 7310 21 2 R 1 1 18 moralSelf immoralSelf mismatch n m 0 0.9701 
12-May-2018_16:04:09 Exp 7310 21 2 R 1 1 19 moralOther moralOther match m m 1 0.4863 
12-May-2018_16:04:11 Exp 7310 21 2 R 1 1 20 immoralOther moralOther mismatch n n 1 0.6364 
12-May-2018_16:04:14 Exp 7310 21 2 R 1 1 21 immoralOther immoralOther match m m 1 0.8765 
12-May-2018_16:04:16 Exp 7310 21 2 R 1 1 22 immoralOther immoralOther match m n 0 1.0686 
12-May-2018_16:04:19 Exp 7310 21 2 R 1 1 23 immoralOther moralOther mismatch n n 1 0.9249 
12-May-2018_16:04:22 Exp 7310 21 2 R 1 1 24 immoralOther immoralOther match m m 1 1.0830 
12-May-2018_16:04:24 Exp 7310 21 2 R 1 2 1 immoralSelf immoralSelf match m m 1 0.9771 
12-May-2018_16:04:26 Exp 7310 21 2 R 1 2 2 moralSelf moralSelf match m m 1 0.5413 
12-May-2018_16:04:28 Exp 7310 21 2 R 1 2 3 immoralOther immoralSelf mismatch n n 1 0.7673 
12-May-2018_16:04:31 Exp 7310 21 2 R 1 2 4 moralOther immoralOther mismatch n NA -1 1.1430 
12-May-2018_16:04:33 Exp 7310 21 2 R 1 2 5 moralSelf moralSelf match m m 1 0.5496 
12-May-2018_16:04:35 Exp 7310 21 2 R 1 2 6 moralOther moralOther match m m 1 0.6217 
12-May-2018_16:04:38 Exp 7310 21 2 R 1 2 7 immoralSelf moralSelf mismatch n m 0 0.6719 
