Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
07-Jun-2018_15:39:58 Exp 7345 19 male R 1 1 1 moralOther moralSelf mismatch m m 1 0.7495 
07-Jun-2018_15:40:00 Exp 7345 19 male R 1 1 2 moralSelf moralSelf match n n 1 0.6491 
07-Jun-2018_15:40:02 Exp 7345 19 male R 1 1 3 immoralOther moralOther mismatch m m 1 0.6825 
07-Jun-2018_15:40:05 Exp 7345 19 male R 1 1 4 immoralSelf immoralOther mismatch m n 0 0.9047 
07-Jun-2018_15:40:07 Exp 7345 19 male R 1 1 5 immoralSelf moralSelf mismatch m n 0 0.6315 
07-Jun-2018_15:40:09 Exp 7345 19 male R 1 1 6 moralSelf moralOther mismatch m n 0 0.4804 
07-Jun-2018_15:40:11 Exp 7345 19 male R 1 1 7 moralSelf moralSelf match n n 1 0.5746 
07-Jun-2018_15:40:13 Exp 7345 19 male R 1 1 8 moralOther immoralOther mismatch m m 1 0.7347 
07-Jun-2018_15:40:15 Exp 7345 19 male R 1 1 9 moralOther moralOther match n n 1 0.5419 
07-Jun-2018_15:40:17 Exp 7345 19 male R 1 1 10 moralOther immoralSelf mismatch m m 1 0.6893 
07-Jun-2018_15:40:19 Exp 7345 19 male R 1 1 11 moralSelf immoralOther mismatch m n 0 0.9355 
07-Jun-2018_15:40:22 Exp 7345 19 male R 1 1 12 immoralOther immoralOther match n NA -1 1.1081 
07-Jun-2018_15:40:24 Exp 7345 19 male R 1 1 13 moralOther moralOther match n n 1 0.8053 
07-Jun-2018_15:40:26 Exp 7345 19 male R 1 1 14 immoralSelf immoralSelf match n m 0 0.9098 
07-Jun-2018_15:40:28 Exp 7345 19 male R 1 1 15 immoralOther immoralOther match n n 1 0.5165 
07-Jun-2018_15:40:31 Exp 7345 19 male R 1 1 16 immoralOther moralSelf mismatch m m 1 0.8154 
07-Jun-2018_15:40:33 Exp 7345 19 male R 1 1 17 immoralOther immoralOther match n n 1 0.6042 
07-Jun-2018_15:40:35 Exp 7345 19 male R 1 1 18 moralSelf moralOther mismatch m n 0 0.8927 
07-Jun-2018_15:40:37 Exp 7345 19 male R 1 1 19 immoralSelf immoralSelf match n n 1 0.8312 
07-Jun-2018_15:40:39 Exp 7345 19 male R 1 1 20 moralSelf moralSelf match n n 1 0.6162 
07-Jun-2018_15:40:41 Exp 7345 19 male R 1 1 21 immoralSelf immoralOther mismatch m m 1 0.6930 
07-Jun-2018_15:40:44 Exp 7345 19 male R 1 1 22 immoralOther immoralSelf mismatch m m 1 0.7675 
07-Jun-2018_15:40:46 Exp 7345 19 male R 1 1 23 immoralSelf immoralSelf match n m 0 0.7074 
07-Jun-2018_15:40:48 Exp 7345 19 male R 1 1 24 moralOther moralOther match n n 1 0.7300 
07-Jun-2018_15:40:50 Exp 7345 19 male R 1 2 1 immoralSelf immoralSelf match n n 1 0.7291 
07-Jun-2018_15:40:52 Exp 7345 19 male R 1 2 2 moralOther moralOther match n n 1 0.8003 
07-Jun-2018_15:40:54 Exp 7345 19 male R 1 2 3 immoralSelf immoralOther mismatch m n 0 0.5928 
07-Jun-2018_15:40:56 Exp 7345 19 male R 1 2 4 moralOther immoralOther mismatch m n 0 0.7971 
07-Jun-2018_15:40:59 Exp 7345 19 male R 1 2 5 immoralSelf immoralSelf match n n 1 0.7657 
07-Jun-2018_15:41:01 Exp 7345 19 male R 1 2 6 immoralSelf immoralSelf match n n 1 0.5696 
07-Jun-2018_15:41:03 Exp 7345 19 male R 1 2 7 immoralSelf immoralOther mismatch m m 1 0.6534 
07-Jun-2018_15:41:05 Exp 7345 19 male R 1 2 8 moralSelf moralSelf match n n 1 0.6789 
07-Jun-2018_15:41:07 Exp 7345 19 male R 1 2 9 moralSelf immoralOther mismatch m m 1 0.6009 
07-Jun-2018_15:41:09 Exp 7345 19 male R 1 2 10 immoralOther immoralOther match n n 1 0.6654 
07-Jun-2018_15:41:11 Exp 7345 19 male R 1 2 11 immoralOther immoralOther match n n 1 0.5032 
07-Jun-2018_15:41:13 Exp 7345 19 male R 1 2 12 moralSelf immoralSelf mismatch m n 0 0.5659 
07-Jun-2018_15:41:15 Exp 7345 19 male R 1 2 13 moralSelf moralOther mismatch m n 0 0.6176 
07-Jun-2018_15:41:17 Exp 7345 19 male R 1 2 14 moralOther moralSelf mismatch m n 0 0.6785 
07-Jun-2018_15:41:19 Exp 7345 19 male R 1 2 15 immoralSelf immoralOther mismatch m m 1 1.0965 
07-Jun-2018_15:41:22 Exp 7345 19 male R 1 2 16 moralSelf moralSelf match n n 1 0.9389 
07-Jun-2018_15:41:24 Exp 7345 19 male R 1 2 17 immoralOther moralOther mismatch m m 1 0.7103 
07-Jun-2018_15:41:26 Exp 7345 19 male R 1 2 18 moralOther moralOther match n n 1 0.4850 
07-Jun-2018_15:41:28 Exp 7345 19 male R 1 2 19 immoralOther moralOther mismatch m m 1 0.7472 
07-Jun-2018_15:41:30 Exp 7345 19 male R 1 2 20 moralSelf moralSelf match n n 1 0.7186 
07-Jun-2018_15:41:32 Exp 7345 19 male R 1 2 21 moralOther immoralOther mismatch m n 0 0.8414 
07-Jun-2018_15:41:35 Exp 7345 19 male R 1 2 22 immoralOther moralSelf mismatch m m 1 0.7668 
07-Jun-2018_15:41:37 Exp 7345 19 male R 1 2 23 moralOther moralOther match n n 1 0.7625 
07-Jun-2018_15:41:39 Exp 7345 19 male R 1 2 24 immoralOther immoralOther match n n 1 0.9665 
07-Jun-2018_15:41:41 Exp 7345 19 male R 1 3 1 immoralOther immoralOther match n n 1 0.5864 
07-Jun-2018_15:41:43 Exp 7345 19 male R 1 3 2 moralSelf moralSelf match n n 1 0.7106 
07-Jun-2018_15:41:45 Exp 7345 19 male R 1 3 3 immoralOther moralSelf mismatch m m 1 0.7572 
07-Jun-2018_15:41:48 Exp 7345 19 male R 1 3 4 moralOther immoralOther mismatch m NA -1 1.1081 
07-Jun-2018_15:41:50 Exp 7345 19 male R 1 3 5 moralOther moralOther match n n 1 0.9556 
07-Jun-2018_15:41:53 Exp 7345 19 male R 1 3 6 immoralSelf moralSelf mismatch m m 1 1.0592 
07-Jun-2018_15:41:55 Exp 7345 19 male R 1 3 7 moralOther moralOther match n n 1 0.7610 
07-Jun-2018_15:41:57 Exp 7345 19 male R 1 3 8 immoralSelf immoralSelf match n n 1 0.8646 
07-Jun-2018_15:42:00 Exp 7345 19 male R 1 3 9 moralSelf immoralOther mismatch m m 1 0.8143 
07-Jun-2018_15:42:02 Exp 7345 19 male R 1 3 10 immoralOther immoralOther match n n 1 0.9231 
07-Jun-2018_15:42:04 Exp 7345 19 male R 1 3 11 moralOther moralOther match n n 1 0.8540 
07-Jun-2018_15:42:06 Exp 7345 19 male R 1 3 12 moralSelf moralSelf match n n 1 0.8076 
07-Jun-2018_15:42:08 Exp 7345 19 male R 1 3 13 moralSelf immoralSelf mismatch m m 1 0.6241 
07-Jun-2018_15:42:11 Exp 7345 19 male R 1 3 14 moralOther moralSelf mismatch m n 0 0.9291 
07-Jun-2018_15:42:13 Exp 7345 19 male R 1 3 15 immoralOther immoralOther match n n 1 0.6083 
07-Jun-2018_15:42:15 Exp 7345 19 male R 1 3 16 moralSelf moralOther mismatch m n 0 0.7928 
07-Jun-2018_15:42:17 Exp 7345 19 male R 1 3 17 moralSelf moralSelf match n n 1 0.5892 
07-Jun-2018_15:42:19 Exp 7345 19 male R 1 3 18 immoralSelf immoralSelf match n n 1 0.8655 
07-Jun-2018_15:42:21 Exp 7345 19 male R 1 3 19 immoralOther moralSelf mismatch m m 1 0.6712 
07-Jun-2018_15:42:24 Exp 7345 19 male R 1 3 20 immoralOther moralSelf mismatch m m 1 0.7211 
07-Jun-2018_15:42:26 Exp 7345 19 male R 1 3 21 immoralSelf immoralOther mismatch m m 1 0.9961 
07-Jun-2018_15:42:28 Exp 7345 19 male R 1 3 22 moralOther moralSelf mismatch m m 1 0.7364 
07-Jun-2018_15:42:30 Exp 7345 19 male R 1 3 23 immoralSelf immoralOther mismatch m m 1 0.9595 
07-Jun-2018_15:42:33 Exp 7345 19 male R 1 3 24 immoralSelf immoralSelf match n n 1 0.7912 
07-Jun-2018_15:42:53 Exp 7345 19 male R 1 4 1 moralSelf moralSelf match n n 1 0.7653 
07-Jun-2018_15:42:55 Exp 7345 19 male R 1 4 2 immoralSelf moralOther mismatch m n 0 0.7050 
07-Jun-2018_15:42:57 Exp 7345 19 male R 1 4 3 moralOther moralSelf mismatch m m 1 0.8077 
07-Jun-2018_15:43:00 Exp 7345 19 male R 1 4 4 moralSelf moralOther mismatch m n 0 1.0083 
07-Jun-2018_15:43:02 Exp 7345 19 male R 1 4 5 immoralSelf immoralSelf match n n 1 0.7289 
07-Jun-2018_15:43:05 Exp 7345 19 male R 1 4 6 moralSelf moralSelf match n NA -1 1.1081 
07-Jun-2018_15:43:07 Exp 7345 19 male R 1 4 7 immoralOther moralOther mismatch m m 1 0.5667 
07-Jun-2018_15:43:09 Exp 7345 19 male R 1 4 8 moralSelf immoralOther mismatch m m 1 0.7066 
07-Jun-2018_15:43:11 Exp 7345 19 male R 1 4 9 immoralSelf immoralOther mismatch m m 1 0.9372 
07-Jun-2018_15:43:13 Exp 7345 19 male R 1 4 10 immoralOther moralOther mismatch m m 1 0.5204 
07-Jun-2018_15:43:15 Exp 7345 19 male R 1 4 11 moralOther moralSelf mismatch m n 0 0.7553 
07-Jun-2018_15:43:17 Exp 7345 19 male R 1 4 12 moralOther moralOther match n m 0 0.7629 
07-Jun-2018_15:43:20 Exp 7345 19 male R 1 4 13 immoralOther immoralOther match n n 1 0.7348 
07-Jun-2018_15:43:22 Exp 7345 19 male R 1 4 14 moralOther moralOther match n n 1 0.8859 
07-Jun-2018_15:43:24 Exp 7345 19 male R 1 4 15 moralSelf moralSelf match n n 1 0.9081 
07-Jun-2018_15:43:26 Exp 7345 19 male R 1 4 16 immoralOther immoralOther match n n 1 0.7069 
07-Jun-2018_15:43:28 Exp 7345 19 male R 1 4 17 immoralOther immoralOther match n n 1 0.7055 
07-Jun-2018_15:43:30 Exp 7345 19 male R 1 4 18 immoralSelf immoralOther mismatch m n 0 0.5602 
07-Jun-2018_15:43:32 Exp 7345 19 male R 1 4 19 immoralSelf immoralSelf match n n 1 0.5997 
07-Jun-2018_15:43:35 Exp 7345 19 male R 1 4 20 moralSelf immoralSelf mismatch m m 1 0.9924 
07-Jun-2018_15:43:37 Exp 7345 19 male R 1 4 21 moralOther immoralSelf mismatch m n 0 0.9807 
07-Jun-2018_15:43:39 Exp 7345 19 male R 1 4 22 immoralOther moralOther mismatch m m 1 0.7646 
07-Jun-2018_15:43:42 Exp 7345 19 male R 1 4 23 moralOther moralOther match n n 1 0.8646 
07-Jun-2018_15:43:44 Exp 7345 19 male R 1 4 24 immoralSelf immoralSelf match n n 1 0.7743 
07-Jun-2018_15:43:46 Exp 7345 19 male R 1 5 1 immoralOther moralOther mismatch m m 1 0.7504 
07-Jun-2018_15:43:48 Exp 7345 19 male R 1 5 2 immoralSelf immoralSelf match n n 1 0.5181 
07-Jun-2018_15:43:50 Exp 7345 19 male R 1 5 3 moralOther moralOther match n m 0 0.8650 
07-Jun-2018_15:43:52 Exp 7345 19 male R 1 5 4 immoralSelf immoralOther mismatch m n 0 0.5907 
07-Jun-2018_15:43:54 Exp 7345 19 male R 1 5 5 moralSelf moralSelf match n n 1 0.7630 
07-Jun-2018_15:43:57 Exp 7345 19 male R 1 5 6 moralSelf moralSelf match n n 1 0.6548 
07-Jun-2018_15:43:59 Exp 7345 19 male R 1 5 7 immoralSelf immoralSelf match n n 1 0.7443 
07-Jun-2018_15:44:01 Exp 7345 19 male R 1 5 8 moralSelf immoralSelf mismatch m m 1 0.9157 
07-Jun-2018_15:44:03 Exp 7345 19 male R 1 5 9 immoralSelf moralSelf mismatch m n 0 0.7906 
07-Jun-2018_15:44:06 Exp 7345 19 male R 1 5 10 moralOther immoralSelf mismatch m m 1 0.8669 
07-Jun-2018_15:44:08 Exp 7345 19 male R 1 5 11 moralSelf immoralSelf mismatch m n 0 0.8967 
07-Jun-2018_15:44:10 Exp 7345 19 male R 1 5 12 moralOther moralOther match n n 1 0.6671 
07-Jun-2018_15:44:12 Exp 7345 19 male R 1 5 13 moralOther moralOther match n n 1 0.4650 
07-Jun-2018_15:44:14 Exp 7345 19 male R 1 5 14 immoralOther immoralOther match n m 0 0.5267 
07-Jun-2018_15:44:16 Exp 7345 19 male R 1 5 15 immoralOther moralSelf mismatch m m 1 0.6377 
07-Jun-2018_15:44:18 Exp 7345 19 male R 1 5 16 moralOther immoralSelf mismatch m n 0 0.6990 
07-Jun-2018_15:44:20 Exp 7345 19 male R 1 5 17 immoralOther immoralOther match n n 1 0.7175 
07-Jun-2018_15:44:22 Exp 7345 19 male R 1 5 18 moralSelf moralSelf match n n 1 0.6883 
07-Jun-2018_15:44:24 Exp 7345 19 male R 1 5 19 immoralSelf immoralSelf match n m 0 0.7507 
07-Jun-2018_15:44:27 Exp 7345 19 male R 1 5 20 moralSelf moralOther mismatch m n 0 0.7422 
07-Jun-2018_15:44:29 Exp 7345 19 male R 1 5 21 immoralOther immoralOther match n n 1 0.7056 
07-Jun-2018_15:44:31 Exp 7345 19 male R 1 5 22 immoralOther moralSelf mismatch m m 1 0.9042 
07-Jun-2018_15:44:33 Exp 7345 19 male R 1 5 23 immoralSelf moralSelf mismatch m n 0 0.9589 
07-Jun-2018_15:44:36 Exp 7345 19 male R 1 5 24 moralOther moralSelf mismatch m m 1 0.7825 
07-Jun-2018_15:44:41 Exp 7345 19 male R 2 1 1 moralSelf moralOther mismatch m NA -1 1.1081 
07-Jun-2018_15:44:44 Exp 7345 19 male R 2 1 2 moralSelf immoralOther mismatch m NA -1 1.1081 
07-Jun-2018_15:44:46 Exp 7345 19 male R 2 1 3 moralOther moralOther match n n 1 0.9486 
07-Jun-2018_15:44:48 Exp 7345 19 male R 2 1 4 immoralOther moralSelf mismatch m m 1 0.8480 
07-Jun-2018_15:44:50 Exp 7345 19 male R 2 1 5 moralSelf moralSelf match n n 1 0.6415 
07-Jun-2018_15:44:52 Exp 7345 19 male R 2 1 6 moralOther moralOther match n m 0 0.5908 
07-Jun-2018_15:44:55 Exp 7345 19 male R 2 1 7 moralOther immoralSelf mismatch m m 1 0.7471 
07-Jun-2018_15:44:57 Exp 7345 19 male R 2 1 8 immoralSelf moralOther mismatch m NA -1 1.1081 
07-Jun-2018_15:44:59 Exp 7345 19 male R 2 1 9 moralOther moralOther match n n 1 0.7171 
07-Jun-2018_15:45:01 Exp 7345 19 male R 2 1 10 moralOther moralSelf mismatch m m 1 0.7680 
07-Jun-2018_15:45:04 Exp 7345 19 male R 2 1 11 immoralOther immoralOther match n n 1 0.7479 
07-Jun-2018_15:45:06 Exp 7345 19 male R 2 1 12 moralSelf moralSelf match n n 1 0.8633 
07-Jun-2018_15:45:08 Exp 7345 19 male R 2 1 13 immoralSelf immoralOther mismatch m m 1 0.7490 
07-Jun-2018_15:45:10 Exp 7345 19 male R 2 1 14 immoralOther immoralOther match n n 1 0.5764 
07-Jun-2018_15:45:12 Exp 7345 19 male R 2 1 15 immoralSelf moralOther mismatch m n 0 0.5844 
07-Jun-2018_15:45:14 Exp 7345 19 male R 2 1 16 immoralSelf immoralSelf match n n 1 0.6086 
07-Jun-2018_15:45:16 Exp 7345 19 male R 2 1 17 immoralOther immoralSelf mismatch m m 1 0.8971 
07-Jun-2018_15:45:19 Exp 7345 19 male R 2 1 18 moralSelf moralSelf match n n 1 0.7315 
07-Jun-2018_15:45:21 Exp 7345 19 male R 2 1 19 immoralSelf immoralSelf match n n 1 0.6908 
07-Jun-2018_15:45:23 Exp 7345 19 male R 2 1 20 moralSelf immoralOther mismatch m m 1 0.6490 
07-Jun-2018_15:45:25 Exp 7345 19 male R 2 1 21 immoralOther immoralSelf mismatch m m 1 0.7385 
07-Jun-2018_15:45:27 Exp 7345 19 male R 2 1 22 immoralSelf immoralSelf match n m 0 0.8378 
07-Jun-2018_15:45:30 Exp 7345 19 male R 2 1 23 immoralOther immoralOther match n NA -1 1.1081 
07-Jun-2018_15:45:32 Exp 7345 19 male R 2 1 24 moralOther moralSelf mismatch m n 0 0.6737 
07-Jun-2018_15:45:34 Exp 7345 19 male R 2 2 1 moralOther immoralOther mismatch m n 0 0.5397 
07-Jun-2018_15:45:36 Exp 7345 19 male R 2 2 2 immoralSelf moralOther mismatch m m 1 0.6391 
07-Jun-2018_15:45:38 Exp 7345 19 male R 2 2 3 immoralSelf immoralSelf match n n 1 0.7803 
07-Jun-2018_15:45:40 Exp 7345 19 male R 2 2 4 moralSelf immoralOther mismatch m m 1 0.9804 
07-Jun-2018_15:45:42 Exp 7345 19 male R 2 2 5 moralSelf moralSelf match n n 1 0.6206 
07-Jun-2018_15:45:45 Exp 7345 19 male R 2 2 6 moralOther moralOther match n n 1 0.8136 
07-Jun-2018_15:45:47 Exp 7345 19 male R 2 2 7 moralOther immoralSelf mismatch m m 1 0.7064 
07-Jun-2018_15:45:49 Exp 7345 19 male R 2 2 8 immoralSelf immoralSelf match n n 1 0.9930 
07-Jun-2018_15:45:51 Exp 7345 19 male R 2 2 9 moralSelf immoralSelf mismatch m m 1 0.9014 
07-Jun-2018_15:45:54 Exp 7345 19 male R 2 2 10 moralOther immoralOther mismatch m n 0 0.7198 
07-Jun-2018_15:45:56 Exp 7345 19 male R 2 2 11 immoralOther moralOther mismatch m m 1 0.6747 
07-Jun-2018_15:45:58 Exp 7345 19 male R 2 2 12 immoralOther moralOther mismatch m m 1 0.7567 
07-Jun-2018_15:46:00 Exp 7345 19 male R 2 2 13 immoralSelf moralOther mismatch m m 1 0.7164 
07-Jun-2018_15:46:02 Exp 7345 19 male R 2 2 14 immoralOther immoralOther match n m 0 0.8151 
07-Jun-2018_15:46:05 Exp 7345 19 male R 2 2 15 immoralSelf moralOther mismatch m m 1 0.8121 
07-Jun-2018_15:46:07 Exp 7345 19 male R 2 2 16 immoralOther immoralSelf mismatch m m 1 0.7689 
07-Jun-2018_15:46:09 Exp 7345 19 male R 2 2 17 immoralOther immoralOther match n n 1 0.6607 
07-Jun-2018_15:46:11 Exp 7345 19 male R 2 2 18 moralSelf immoralSelf mismatch m m 1 0.8264 
07-Jun-2018_15:46:13 Exp 7345 19 male R 2 2 19 moralOther moralOther match n n 1 0.6595 
07-Jun-2018_15:46:16 Exp 7345 19 male R 2 2 20 immoralSelf immoralSelf match n NA -1 1.1081 
07-Jun-2018_15:46:18 Exp 7345 19 male R 2 2 21 moralOther moralOther match n n 1 0.7439 
07-Jun-2018_15:46:20 Exp 7345 19 male R 2 2 22 moralSelf moralSelf match n n 1 0.6672 
07-Jun-2018_15:46:22 Exp 7345 19 male R 2 2 23 moralSelf moralSelf match n n 1 0.6890 
07-Jun-2018_15:46:24 Exp 7345 19 male R 2 2 24 immoralOther immoralOther match n n 1 0.6152 
07-Jun-2018_15:46:26 Exp 7345 19 male R 2 3 1 moralOther moralOther match n n 1 0.7320 
07-Jun-2018_15:46:28 Exp 7345 19 male R 2 3 2 moralSelf moralSelf match n n 1 0.5392 
07-Jun-2018_15:46:30 Exp 7345 19 male R 2 3 3 immoralSelf moralOther mismatch m n 0 0.6065 
07-Jun-2018_15:46:32 Exp 7345 19 male R 2 3 4 immoralOther immoralSelf mismatch m m 1 0.6550 
