Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
31-May-2018_13:42:07 Exp 7334 25 female R 1 1 1 moralOther moralOther match m m 1 0.7028 
31-May-2018_13:42:09 Exp 7334 25 female R 1 1 2 moralOther moralSelf mismatch n m 0 0.4337 
31-May-2018_13:42:11 Exp 7334 25 female R 1 1 3 moralSelf moralOther mismatch n m 0 0.5232 
31-May-2018_13:42:14 Exp 7334 25 female R 1 1 4 immoralSelf immoralSelf match m m 1 0.9143 
31-May-2018_13:42:16 Exp 7334 25 female R 1 1 5 moralOther immoralSelf mismatch n m 0 0.6533 
31-May-2018_13:42:18 Exp 7334 25 female R 1 1 6 immoralSelf moralOther mismatch n m 0 0.5950 
31-May-2018_13:42:21 Exp 7334 25 female R 1 1 7 moralSelf moralOther mismatch n m 0 0.6356 
31-May-2018_13:42:23 Exp 7334 25 female R 1 1 8 immoralOther immoralOther match m m 1 0.8531 
31-May-2018_13:42:26 Exp 7334 25 female R 1 1 9 immoralOther immoralOther match m NA -1 1.0841 
31-May-2018_13:42:28 Exp 7334 25 female R 1 1 10 immoralOther moralSelf mismatch n n 1 0.8852 
31-May-2018_13:42:31 Exp 7334 25 female R 1 1 11 moralSelf moralSelf match m m 1 0.5678 
31-May-2018_13:42:33 Exp 7334 25 female R 1 1 12 moralSelf moralSelf match m m 1 0.5519 
31-May-2018_13:42:35 Exp 7334 25 female R 1 1 13 immoralOther moralOther mismatch n n 1 0.6998 
31-May-2018_13:42:37 Exp 7334 25 female R 1 1 14 immoralOther moralOther mismatch n m 0 0.6824 
31-May-2018_13:42:40 Exp 7334 25 female R 1 1 15 moralSelf moralSelf match m m 1 0.7808 
31-May-2018_13:42:42 Exp 7334 25 female R 1 1 16 moralSelf moralOther mismatch n m 0 0.5532 
31-May-2018_13:42:45 Exp 7334 25 female R 1 1 17 immoralSelf immoralOther mismatch n n 1 0.9331 
31-May-2018_13:42:47 Exp 7334 25 female R 1 1 18 immoralOther immoralOther match m m 1 0.9764 
31-May-2018_13:42:50 Exp 7334 25 female R 1 1 19 immoralSelf immoralSelf match m n 0 0.7568 
31-May-2018_13:42:52 Exp 7334 25 female R 1 1 20 immoralSelf immoralOther mismatch n n 1 0.6886 
31-May-2018_13:42:54 Exp 7334 25 female R 1 1 21 moralOther moralSelf mismatch n n 1 0.8511 
31-May-2018_13:42:57 Exp 7334 25 female R 1 1 22 immoralSelf immoralSelf match m m 1 0.9929 
31-May-2018_13:43:00 Exp 7334 25 female R 1 1 23 moralOther moralOther match m m 1 0.9455 
31-May-2018_13:43:02 Exp 7334 25 female R 1 1 24 moralOther moralOther match m m 1 0.4811 
31-May-2018_13:43:04 Exp 7334 25 female R 1 2 1 moralSelf immoralOther mismatch n n 1 1.0435 
31-May-2018_13:43:07 Exp 7334 25 female R 1 2 2 immoralOther immoralOther match m m 1 0.5730 
31-May-2018_13:43:09 Exp 7334 25 female R 1 2 3 moralSelf moralSelf match m m 1 0.7011 
31-May-2018_13:43:11 Exp 7334 25 female R 1 2 4 immoralOther immoralOther match m n 0 0.8758 
31-May-2018_13:43:14 Exp 7334 25 female R 1 2 5 immoralOther moralOther mismatch n n 1 0.6580 
31-May-2018_13:43:16 Exp 7334 25 female R 1 2 6 moralOther moralOther match m m 1 0.6280 
31-May-2018_13:43:18 Exp 7334 25 female R 1 2 7 immoralOther immoralSelf mismatch n n 1 0.6093 
