StimulusItem1,pleasure_m,fluency_m,complexity_m,Z_pleasure,Z_fluency,Z_complexity,category,sumOri_pixels,ImageName,ori_1,ori_2,ori_3,ori_4,ori_5,ori_6,ori_7,ori_8,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,curv_1,curv_2,curv_3,curv_4,curv_5,curv_6,curv_7,curv_8,juncType_T,juncType_Y,juncType_X,juncType_Arrow,juncType_Star,juncAngle_1,juncAngle_2,juncAngle_3,juncAngle_4,juncAngle_5,juncAngle_6,juncAngle_7,juncAngle_8,Norm_ori_1,Norm_ori_2,Norm_ori_3,Norm_ori_4,Norm_ori_5,Norm_ori_6,Norm_ori_7,Norm_ori_8,Norm_len_1,Norm_len_2,Norm_len_3,Norm_len_4,Norm_len_5,Norm_len_6,Norm_len_7,Norm_len_8,Norm_curv_1,Norm_curv_2,Norm_curv_3,Norm_curv_4,Norm_curv_5,Norm_curv_6,Norm_curv_7,Norm_curv_8
beaches_00115_LD.png,2.619047619,2.523809524,3.285714286,-0.268737788,-1.001158625,0.333324371,beaches,15207.71618,beaches_00115.jpg,6956.315604,2435.72037,971.784124,570.2317769,762.4797998,591.6646078,776.8019004,2142.717999,4.242640687,31.54773111,509.0009765,2447.476575,4251.285989,3442.412014,2029.268292,2492.481964,5596.160237,3410.616445,2606.693435,1752.250059,1206.258857,432.2213759,184.3933563,19.12241749,19,3,4,6,1,6,7,1,4,7,7,0,1,0.457420136,0.160163455,0.063900727,0.037496214,0.050137693,0.038905553,0.051079458,0.140896764,0.000278979,0.002074456,0.033469916,0.160936497,0.279547957,0.226359565,0.133436755,0.163895876,0.367981633,0.224268812,0.171405976,0.115221118,0.07931887,0.028421189,0.012124987,0.001257415
beaches_00117_LD.png,3.095238095,3.772727273,2.238095238,0.116772551,0.134236734,-0.551347023,beaches,11570.34504,beaches_00117.jpg,7865.875512,627.0828019,144.1869003,142.5596879,193.5625834,187.3055968,261.2201065,2148.551849,119.6985404,167.4125042,236.6273463,478.8828477,1065.671419,2686.146289,3003.6446,3812.26149,7284.286699,1943.177785,994.1323649,663.7771951,472.9739241,175.1533017,32.84376685,4,7,1,0,0,0,0,1,0,1,4,1,1,0,0.679830678,0.054197416,0.012461763,0.012321127,0.016729197,0.016188419,0.022576691,0.185694708,0.010345287,0.014469102,0.020451192,0.041388813,0.092103685,0.232157838,0.259598533,0.329485549,0.629565209,0.16794467,0.085920719,0.057368833,0.040878118,0.015138123,0.002838616,0.000345711
beaches_00119_LD.png,2.904761905,3.333333333,2.095238095,-0.037431585,-0.265217786,-0.671984032,beaches,7990.944745,beaches_00119.jpg,4770.559273,646.4684493,313.3796406,279.1783449,576.8812464,311.0581055,272.5511711,820.8685148,87.81736672,164.3825733,323.5960349,752.9494838,1031.21619,1464.625236,1070.972059,3095.385802,4216.036339,1285.511496,1007.859705,727.3809708,471.9139462,222.9693006,50.03691994,9.236067977,5,0,1,0,1,1,0,4,2,0,0,0,0,0.596995653,0.080900128,0.039216845,0.034936838,0.07219187,0.038926324,0.034107503,0.102724839,0.01098961,0.020571106,0.040495341,0.09422534,0.129048094,0.183285617,0.134023209,0.387361683,0.527601738,0.160871028,0.126125225,0.091025654,0.059056089,0.027902746,0.006261703,0.001155817
beaches_00126_LD.png,2.615384615,2.974358974,2.358974359,-0.271703252,-0.591562592,-0.449269555,beaches,10549.06833,beaches_00126.jpg,8682.579418,682.8548393,178.2545679,145.4967391,282.7171415,83.48937202,117.276819,376.3994305,122.9489501,119.2620287,73.13187264,644.3479858,1251.571655,2385.655097,2240.002144,3712.148595,7737.070109,895.4940829,803.4841013,476.037522,349.1645381,180.4259163,96.50570786,10.88634952,14,6,4,1,1,2,2,1,2,4,12,3,0,0.823065995,0.064731294,0.01689766,0.013792378,0.0268002,0.007914383,0.011117268,0.035680822,0.011654958,0.011305456,0.006932543,0.061081033,0.118642862,0.226148416,0.21234123,0.351893502,0.733436344,0.084888452,0.076166357,0.045126025,0.033099088,0.017103493,0.009148268,0.001031973
beaches_00149_LD.png,3.095238095,3.666666667,2.904761905,0.116772551,0.037816678,0.011625682,beaches,15511.08717,beaches_00149.jpg,4397.633691,1487.991235,1013.347767,1044.022864,4076.604652,1307.97759,812.4009546,1371.108419,0,64.77899483,979.6138807,3479.834336,3105.037746,1122.44713,2441.769942,4317.605143,5906.813955,2306.79493,2352.473993,1981.126941,1736.492865,860.244415,329.6684663,37.47160775,54,16,20,7,1,15,9,13,15,16,20,6,4,0.283515504,0.095930815,0.065330544,0.067308168,0.262818757,0.084325333,0.052375501,0.088395378,0,0.004176303,0.06315572,0.224344967,0.200181826,0.072364182,0.157420941,0.278356062,0.380812376,0.1487191,0.15166403,0.127723281,0.111951719,0.055459969,0.02125373,0.002415795
beaches_00154_LD.png,2.619047619,3.19047619,2.047619048,-0.268737788,-0.395089698,-0.712196368,beaches,6236.835482,beaches_00154.jpg,3476.243877,608.5423843,77.49364396,74.1315358,168.4677984,87.87990569,291.7354633,1452.340873,61.19803903,126.475335,79.03840481,118.0407299,1042.06408,1319.986397,2002.140467,1487.89203,3809.186753,1087.059057,519.3070226,451.0224926,232.4863059,126.1682993,11.60555128,0,3,0,1,0,0,2,0,1,0,0,1,0,0,0.557373028,0.0975723,0.012425154,0.011886082,0.027011743,0.014090464,0.0467762,0.232865029,0.009812354,0.020278767,0.012672838,0.018926382,0.167082182,0.211643613,0.321018644,0.23856522,0.610756331,0.174296574,0.083264506,0.072315919,0.037276325,0.020229538,0.001860808,0
beaches_00161_LD.png,2.205128205,2.641025641,2.05,-0.603835237,-0.894597055,-0.710185751,beaches,8632.350094,beaches_00161.jpg,7803.070389,210.4220802,22.81569918,14.81914594,43.27834584,19.06286508,119.0118303,399.8697383,0,0,49.308469,302.8974744,1091.139517,1061.979295,2145.94402,3981.081319,6861.884003,1022.807571,296.5125101,322.8401432,94.17941296,34.12645295,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.903933495,0.02437599,0.002643046,0.001716699,0.005013507,0.002208305,0.013786724,0.046322234,0,0,0.005712056,0.035088646,0.126401212,0.123023196,0.248593256,0.461181634,0.794903349,0.118485414,0.03434899,0.03739887,0.010910055,0.003953321,0,0
beaches_00162_LD.png,3,3.857142857,1.714285714,0.039670483,0.210979228,-0.993682721,beaches,5848.946225,beaches_00162.jpg,2847.473381,423.2646897,135.713273,149.5449887,501.611802,383.0197692,512.8483567,895.4699652,0,0,111.6096774,622.0216819,673.5876137,1242.227132,822.0542572,2377.445863,3058.044875,783.6459153,697.3847319,655.2384948,398.248889,191.4761543,60.25688336,4.65028154,12,2,4,0,0,5,0,2,3,4,3,1,0,0.486835281,0.072365974,0.02320303,0.025567852,0.085761056,0.065485261,0.08768218,0.153099367,0,0,0.019082015,0.106347649,0.115163927,0.212384776,0.140547412,0.406474221,0.522836894,0.133980701,0.119232543,0.11202676,0.068088998,0.032736864,0.010302178,0.000795063
beaches_00178_LD.png,2.025,2.675,2,-0.749661936,-0.863710851,-0.752408704,beaches,7699.793776,beaches_00178.jpg,3276.704287,940.0206128,673.5146309,558.0049581,897.5616826,218.5518827,445.7317222,689.703999,0,0,197.195885,842.1912514,766.7437386,1134.327705,2620.773103,2138.562093,3949.209134,1549.252487,1107.639108,661.8757394,360.9993492,67.8179571,3,0,13,1,1,0,0,3,2,0,2,5,3,0,0,0.425557409,0.122083869,0.087471775,0.072470117,0.116569574,0.028384122,0.057888787,0.089574347,0,0,0.025610541,0.109378417,0.099579776,0.147319232,0.340369259,0.277742775,0.51289804,0.20120701,0.143853088,0.08596019,0.046884288,0.008807763,0.000389621,0
beaches_00179_LD.png,3.153846154,3.794871795,2.384615385,0.164219977,0.154368394,-0.427616759,beaches,8837.415319,beaches_00179.jpg,3490.488952,971.5698588,601.7714279,702.6161979,705.0791125,417.6335958,617.4114959,1330.844679,7.236067977,5.656854249,220.8831569,710.1526313,1313.527233,2038.852267,3063.975115,1477.131994,2652.933263,1575.560042,1623.125506,1339.672392,988.7780682,535.0302915,112.3714858,9.94427191,16,5,2,1,0,1,3,3,4,8,4,0,1,0.394967174,0.109938237,0.0680936,0.079504716,0.079783408,0.047257437,0.069863356,0.150592071,0.000818799,0.000640103,0.02499409,0.080357503,0.148632511,0.230706852,0.346704891,0.16714525,0.300193345,0.178282901,0.183665183,0.151590974,0.111885436,0.06054149,0.012715424,0.001125247
beaches_00181_LD.png,3.684210526,4.052631579,2.842105263,0.59358797,0.388698688,-0.041285286,beaches,15830.14647,beaches_00181.jpg,3942.40813,2725.013832,1606.564693,1146.85931,2314.171824,1465.863144,791.7451194,1837.520422,157.338818,64.26993906,366.1941463,2849.989974,2935.892688,2793.258323,2842.812285,3820.390301,5308.181474,3314.061699,2549.051017,2004.982665,1714.378749,727.8580076,184.8601648,26.77269903,47,13,13,7,5,19,5,3,9,15,25,6,3,0.249044324,0.172140784,0.101487671,0.072447802,0.146187644,0.092599468,0.050015022,0.116077285,0.009939189,0.004059971,0.023132707,0.180035604,0.18546213,0.176451831,0.179582185,0.241336384,0.335321059,0.209351297,0.161025106,0.126655977,0.10829835,0.045979234,0.011677729,0.001691248
beaches_00185_LD.png,3.454545455,3.818181818,2.818181818,0.407657625,0.175559616,-0.061487656,beaches,10612.945,beaches_00185.jpg,7019.321396,761.7228478,461.252846,238.0520338,565.1909373,176.3476282,477.503882,913.553433,106.4789146,253.6426081,388.7171347,1233.97856,1201.687523,1410.410454,2046.111065,3971.918745,6070.807319,1597.593316,1082.19108,1105.810069,495.6848699,204.8002676,56.05808232,0,24,6,6,4,3,9,2,3,7,4,15,3,0,0.661392422,0.071772995,0.043461343,0.022430347,0.053254863,0.016616276,0.04499259,0.086079164,0.010032928,0.023899361,0.036626698,0.116271078,0.11322847,0.132895295,0.192793901,0.374252269,0.572019107,0.150532516,0.101968971,0.10419446,0.046705685,0.019297214,0.005282048,0
beaches_00193_LD.png,2.095238095,2.428571429,2.142857143,-0.692799161,-1.0877399,-0.631771696,beaches,5308.274734,beaches_00193.jpg,2944.267572,972.1669394,393.5318569,162.0040153,88.38580622,44.91806842,146.483671,556.5168053,86.96270658,132.8470464,0,362.4873527,406.7318505,167.2276494,917.289453,3234.728676,2574.288271,1127.563458,899.3515197,447.2754519,221.7927011,29.92564607,8.07768723,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0.554656215,0.183141791,0.074135548,0.030519147,0.016650571,0.008461896,0.027595345,0.104839488,0.01638248,0.025026407,0,0.068287225,0.076622231,0.031503202,0.172803688,0.609374766,0.484957618,0.212416183,0.169424449,0.084260042,0.041782446,0.005637547,0.001521716,0
beaches_00202_LD.png,2.571428571,2.857142857,1.619047619,-0.307288822,-0.698124162,-1.074107393,beaches,8129.161592,beaches_00202.jpg,6374.423185,449.9038383,44.9325726,30.09271961,15.07106781,5.398345638,71.26214268,1138.077721,1,11.16227766,68.36967162,304.9298332,2475.457507,1338.875344,2270.185531,1659.181428,6140.665564,1303.783264,394.9783968,118.7627913,66.55059732,81.25230371,19.16867525,4,2,0,1,0,0,1,2,0,0,0,0,0,0,0.784142757,0.055344433,0.005527332,0.003701823,0.001853951,0.000664072,0.008766235,0.139999397,0.000123014,0.001373115,0.008410421,0.037510613,0.304515721,0.164700299,0.279264412,0.204102405,0.755387317,0.160383485,0.048587839,0.014609476,0.00818665,0.009995164,0.002358014,0.000492056
beaches_00224_LD.png,2.333333333,3.142857143,2,-0.500043991,-0.438380336,-0.752408704,beaches,9307.450325,beaches_00224.jpg,3570.945897,1279.807407,557.3570948,240.7691474,430.5394168,382.1256062,922.0191339,1923.886621,0,0,50.08308205,655.7416779,1596.970161,1714.484431,2763.69274,2526.478234,2707.943006,2412.442266,2062.428935,1313.406979,691.6675333,115.3255372,4.236067977,0,14,1,3,0,0,4,0,3,5,3,3,0,0,0.383665319,0.137503544,0.059882898,0.025868432,0.046257504,0.041055885,0.099062482,0.206703937,0,0,0.005380967,0.070453417,0.171579767,0.184205596,0.296933386,0.271446867,0.290943589,0.259194751,0.221589035,0.141113509,0.07431332,0.012390669,0.000455127,0
beaches_00235_LD.png,2.761904762,3.476190476,2.380952381,-0.153084686,-0.135345873,-0.430710015,beaches,18908.84062,beaches_00235.jpg,6794.736338,2358.69241,1681.778796,1759.73515,2107.396637,1374.801121,1202.611598,1629.088574,5.099019514,52.52665778,644.8471817,2502.716162,5606.074725,2537.94205,3342.853539,4216.78129,6592.170316,2903.494264,3313.81421,3536.408152,1956.797278,548.1482519,58.00815147,0,74,24,17,8,7,18,12,14,20,25,28,8,5,0.359341774,0.124740192,0.088941402,0.093064148,0.111450336,0.072706791,0.063600494,0.086154863,0.000269663,0.002777889,0.034102947,0.132356934,0.29647903,0.134219866,0.176787864,0.223005808,0.348629006,0.15355221,0.17525211,0.18702406,0.103485841,0.028988993,0.003067779,0
beaches_00243_LD.png,3.619047619,4.045454545,2.590909091,0.540833924,0.382174022,-0.25341017,beaches,13216.88293,beaches_00243.jpg,5148.091769,806.3900051,446.9435659,673.9783673,1651.929427,1103.493925,1283.933114,2102.122758,88.18769808,235.5356632,815.8939446,1397.810187,3132.021978,2383.036971,2321.947,2842.44949,5602.462693,2312.288032,2417.32605,1795.635361,787.1357332,259.3474359,40.45155786,2.236067977,72,5,6,3,5,12,6,9,10,10,37,6,1,0.389508767,0.061012117,0.03381611,0.050993746,0.12498631,0.083491239,0.097143413,0.1590483,0.006672352,0.017820818,0.061731193,0.105759444,0.236971304,0.180302495,0.175680379,0.215062016,0.423886836,0.174949574,0.182896835,0.135859217,0.059555323,0.019622436,0.003060597,0.000169183
beaches_00244_LD.png,2.571428571,3,1.857142857,-0.307288822,-0.568252249,-0.873045712,beaches,7579.571396,beaches_00244.jpg,5416.261409,700.925435,91.00889948,62.54130995,59,64.17688151,171.7094548,1013.948007,0,0,0,263.8627424,872.0278137,1255.967164,1059.904497,4127.809179,4617.699796,1526.994519,808.1896233,301.5379472,242.8675994,68.11963362,14.16227766,0,3,0,2,0,0,0,2,2,1,0,0,0,0,0.714586766,0.092475603,0.01200713,0.008251299,0.007784081,0.008467086,0.022654243,0.133773792,0,0,0,0.034812357,0.115049753,0.165704246,0.139836996,0.544596648,0.609229672,0.201461856,0.106627351,0.039782981,0.032042392,0.008987267,0.00186848,0
beaches_00248_LD.png,2.3,2.775,2.102564103,-0.527029715,-0.772800512,-0.665797519,beaches,8052.803437,beaches_00248.jpg,4090.359318,1075.629222,348.657451,302.3475728,940.3857256,512.7160218,244.6297634,538.0783621,0,0,78.9574414,538.6764447,1459.37282,1319.707506,2052.245707,2603.843518,4021.864715,1439.545366,1052.23914,786.4255964,555.3571638,169.2935038,28.077951,0,13,1,6,0,2,3,2,4,2,3,7,1,0,0.507942277,0.13357202,0.043296406,0.037545629,0.116777434,0.063669258,0.030378211,0.066818763,0,0,0.009804963,0.066893033,0.181225437,0.163881748,0.254848603,0.323346216,0.499436593,0.178763256,0.130667431,0.097658611,0.06896445,0.021022928,0.00348673,0
beaches_00249_LD.png,2.615384615,3.256410256,2.051282051,-0.271703252,-0.335148816,-0.709103111,beaches,7470.13272,beaches_00249.jpg,3831.856131,1175.298998,557.3370658,351.890611,315.1344135,242.158142,283.6872209,712.770138,0,0,23.48528137,229.4266928,884.6933768,1439.127446,1980.205769,2913.194154,2384.037648,1220.835715,1435.286727,1514.797582,698.3329146,195.2063483,21.63578574,0,9,0,3,0,0,1,1,4,0,1,5,0,0,0.512956901,0.157333081,0.074608723,0.04710634,0.042185919,0.032416846,0.037976196,0.095415994,0,0,0.003143891,0.030712532,0.118430744,0.192650854,0.265083077,0.389978902,0.319142609,0.163428919,0.19213671,0.202780545,0.093483334,0.026131577,0.002896305,0
beaches_00250_LD.png,2.571428571,3.136363636,2.772727273,-0.307288822,-0.444283605,-0.099872159,beaches,9211.772566,beaches_00250.jpg,4839.226059,1716.142676,515.7655673,334.0738443,298.4765956,492.8235844,345.0273266,670.2369123,0,12.71834721,75.76873371,560.092405,715.6303881,861.7518299,6121.734954,864.0759082,4292.713883,1472.815456,1447.690044,1129.323134,718.0390829,136.2503272,11.70457079,3.236067977,18,5,1,0,0,0,4,6,5,4,4,1,0,0.525330605,0.186298854,0.055989829,0.036265967,0.032401646,0.053499322,0.037455042,0.072758734,0,0.001380662,0.008225207,0.060801806,0.077686502,0.093548969,0.66455559,0.093801264,0.466003025,0.159884045,0.157156512,0.122595638,0.077947982,0.014790891,0.00127061,0.000351297
beaches_00251_LD.png,2.55,2.75,2.1,-0.324636787,-0.795528096,-0.667962798,beaches,10272.05627,beaches_00251.jpg,5795.72496,910.7573536,381.696335,322.3528666,911.1358518,273.0893156,461.9797388,1215.319846,2,11.21110255,296.7959661,1112.867837,2878.208602,1166.947689,3112.799826,1691.225245,3592.207005,1464.316086,1650.545077,1665.870438,1223.378896,537.3067855,132.7816986,5.65028154,33,12,4,2,0,4,3,5,2,8,26,1,2,0.56422247,0.088663587,0.037158708,0.031381532,0.088700434,0.026585652,0.044974417,0.1183132,0.000194703,0.001091418,0.02889353,0.108339344,0.280197901,0.113604098,0.303035706,0.1646433,0.34970671,0.142553355,0.160683025,0.162174972,0.11909776,0.052307617,0.012926496,0.000550063
beaches_00252_LD.png,2.944444444,3.222222222,2.888888889,-0.005305723,-0.366229273,-0.00177843,beaches,14407.91036,beaches_00252.jpg,6951.623705,1585.383241,742.4538781,590.356757,1765.19966,670.6836427,726.714945,1375.494532,146.9564063,581.3957569,1113.72179,3273.896388,2864.707626,1636.191157,1713.331912,3077.709323,5574.978484,2611.526068,2069.19076,2073.164557,1425.512749,533.3175108,112.9841627,7.236067977,164,15,31,12,8,29,13,17,12,23,127,5,4,0.482486602,0.110035612,0.05153099,0.040974488,0.122516008,0.046549682,0.050438608,0.09546801,0.010199703,0.040352538,0.077299328,0.227229092,0.198828807,0.113562003,0.118916059,0.21361247,0.386938726,0.181256407,0.143614911,0.143890717,0.09893959,0.037015604,0.007841815,0.000502229
beaches_00253_LD.png,3.523809524,3.619047619,2.714285714,0.463731856,-0.00547396,-0.149223662,beaches,13542.13346,beaches_00253.jpg,7962.179608,1169.872666,231.0963443,330.2360026,1279.776216,332.9464844,472.457062,1763.569073,274.7619017,431.3584539,372.625436,1586.92203,2198.250654,3400.852101,2970.672296,2306.690584,6818.204672,1660.401856,1810.114301,1397.611865,1100.26675,507.020248,234.0416295,14.47213595,59,8,17,7,3,14,9,7,5,6,49,4,0,0.587956073,0.086387619,0.017064988,0.024385818,0.094503294,0.02458597,0.034887934,0.130228304,0.02028941,0.031853065,0.027516007,0.117184049,0.16232676,0.251131191,0.219365162,0.170334356,0.503480836,0.122610064,0.133665372,0.103204703,0.081247667,0.037440205,0.017282478,0.001068675
beaches_00256_LD.png,2.954545455,3.454545455,2.681818182,0.002871769,-0.155023435,-0.176641164,beaches,9603.921982,beaches_00256.jpg,5172.764652,695.510071,247.5492343,373.8168993,1104.71615,494.4636697,453.0372058,1062.064099,421.3265358,426.0345099,756.9801081,1119.80566,2499.664753,1835.53581,1094.936103,1449.638502,4750.313568,1364.826215,1177.774504,997.6509775,734.462167,469.8893196,103.7691633,5.236067977,56,3,16,2,1,6,0,5,7,9,49,2,0,0.538609608,0.07241938,0.025775848,0.038923359,0.115027606,0.051485598,0.047172104,0.110586498,0.043870258,0.044360472,0.078819894,0.116598788,0.260275412,0.191123565,0.114009267,0.150942345,0.494622257,0.142111339,0.122634743,0.103879538,0.076475233,0.048926816,0.010804874,0.000545201
beaches_00265_LD.png,2.85,2.75,2.9,-0.081765274,-0.795528096,0.007604448,beaches,14605.17726,beaches_00265.jpg,5179.717118,2367.216322,999.2666471,872.9836366,1404.871447,968.7740988,931.250401,1881.097586,9.099019514,123.2616607,591.2711201,2739.390895,3326.526463,4367.213307,2734.775995,713.6387956,4550.005863,2469.891059,2600.282724,2852.346796,1436.832969,635.8612412,58.95660407,1,58,27,8,8,1,9,1,8,13,24,31,13,3,0.354649384,0.162080629,0.068418659,0.059772204,0.096189962,0.066330869,0.063761664,0.128796628,0.000623,0.008439587,0.040483666,0.187563002,0.227763512,0.299018165,0.187247025,0.048862043,0.311533765,0.169110653,0.178038423,0.195296965,0.098378331,0.043536701,0.004036692,6.85E-05
beaches_00266_LD.png,3.657894737,4.078947368,2.567567568,0.572283452,0.412622461,-0.27312113,beaches,14301.9248,beaches_00266.jpg,5027.317383,1870.539615,958.472913,972.3119939,1036.435979,2090.365571,1334.368699,1012.112643,75.20712373,64.51158111,448.8499627,1038.293025,2786.581491,3569.101923,2607.164878,3712.214814,6881.15299,2161.399895,1716.836565,1893.15928,1157.631096,449.4533461,40.87741194,1.414213562,72,15,8,7,3,9,8,11,10,24,35,6,2,0.351513342,0.130789362,0.067017057,0.067984695,0.072468286,0.146159737,0.093299938,0.070767582,0.005258532,0.004510692,0.031383885,0.072598132,0.194839613,0.249553957,0.182294685,0.259560504,0.481134748,0.151126504,0.120042343,0.132370944,0.080942329,0.031426074,0.002858176,9.89E-05
beaches_00268_LD.png,3.047619048,3.380952381,3.095238095,0.078221517,-0.221927148,0.172475027,beaches,17113.84419,beaches_00268.jpg,8890.65498,1784.810275,1076.141698,908.7479664,1592.28586,844.898658,640.640554,1375.664201,144.0452939,565.4947452,986.1970585,2534.613514,3846.945791,4094.590474,2221.570492,2720.386822,6925.911693,2701.374053,2602.30312,2102.591054,1780.155524,740.5099258,259.998822,1,59,14,18,16,3,12,6,17,12,22,34,6,1,0.519500755,0.104290436,0.062881354,0.053100166,0.093040806,0.049369309,0.037434053,0.080383121,0.008416887,0.033043116,0.057625689,0.148103108,0.224785603,0.239256033,0.129811308,0.158958256,0.404696433,0.157847297,0.152058362,0.122859074,0.104018449,0.043269643,0.01519231,5.84E-05
beaches_00279_LD.png,3.923076923,4.102564103,3.153846154,0.786967448,0.434092514,0.221967132,beaches,17900.96408,beaches_00279.jpg,4952.33489,1179.729436,898.4219417,3074.313159,4583.648233,838.8594329,740.0845082,1633.572484,133.0011857,428.8318886,1331.677898,2699.647109,4719.322376,2689.208144,3387.673847,2511.601637,9657.499832,1642.720085,1942.113497,1944.987884,1596.095635,842.9094157,243.1011046,31.53663106,205,14,48,8,26,50,22,20,26,40,137,5,1,0.276651853,0.065903123,0.050188467,0.171740089,0.256055943,0.046861132,0.041343277,0.091256118,0.007429834,0.023955799,0.074391407,0.150810152,0.263635096,0.150227001,0.18924533,0.140305384,0.539496073,0.091767129,0.108492117,0.108652689,0.089162552,0.047087375,0.013580336,0.001761728
beaches_00285_LD.png,2.65,3.1,1.65,-0.243679616,-0.47734191,-1.047969374,beaches,6778.734338,beaches_00285.jpg,5385.661972,452.0505661,88.14177147,109.4317632,141.4164935,86.16487832,123.0474369,392.8194564,28.24621125,23.47213595,380.9193508,1004.220428,1201.475401,1203.949492,2133.950704,802.5006156,5182.201979,520.6700302,291.4453621,292.5290842,303.4122423,155.6447554,30.59481722,2.236067977,1,0,0,0,0,0,1,0,0,0,0,0,0,0.794493736,0.066686574,0.013002689,0.016143392,0.020861784,0.012711057,0.018151978,0.057948791,0.004166886,0.003462613,0.056193285,0.148142762,0.177241848,0.177606826,0.314800757,0.118385022,0.764479285,0.076809328,0.042994068,0.043153938,0.044759424,0.02296074,0.004513352,0.000329865
beaches_00303_LD.png,3.636363636,4,2.863636364,0.554852482,0.340851141,-0.023103154,beaches,13271.3482,beaches_00303.jpg,7262.095552,1461.566869,359.2945113,256.1715852,2420.300245,292.9964672,378.3799609,840.5430128,195.6113355,363.898406,1045.976191,1610.299231,2543.892962,1572.159521,3875.631462,2063.879095,5342.212213,2319.529237,2188.456548,1663.40417,1019.612678,507.2657686,213.1593846,17.70820393,157,9,35,13,17,42,13,10,15,21,118,12,0,0.547201041,0.110129495,0.027072947,0.019302604,0.182370337,0.02207737,0.028511042,0.063335164,0.014739372,0.027419852,0.078814614,0.121336522,0.191683085,0.118462683,0.292029973,0.155513898,0.402537265,0.174777212,0.164900846,0.125337995,0.076828116,0.038222625,0.016061622,0.001334318
beaches_00306_LD.png,3.727272727,4,2.818181818,0.62844991,0.340851141,-0.061487656,beaches,13401.71297,beaches_00306.jpg,6365.725469,970.1031358,690.1989891,740.3264689,626.3557675,673.444037,914.6675477,2420.891552,364.2533558,506.5273286,1160.80607,2092.979436,2914.687775,2474.322314,1908.565038,1979.57165,5651.583348,2428.697267,2003.989896,1740.097627,1183.291609,341.5983021,52.45491765,0,88,47,16,7,6,9,8,12,29,35,47,17,7,0.474993419,0.072386503,0.051500804,0.055241182,0.046736993,0.050250594,0.068250048,0.180640457,0.027179612,0.037795715,0.086616246,0.156172531,0.217486211,0.184627317,0.142412022,0.147710345,0.421706043,0.181222898,0.14953237,0.129841434,0.088294057,0.025489152,0.003914046,0
beaches_00316_LD.png,3,3.263157895,2.421052632,0.039670483,-0.329014515,-0.396846995,beaches,8971.217166,beaches_00316.jpg,5290.371073,1834.744732,244.1227416,149.8619113,152.4502609,116.7499237,203.2788951,979.6376274,101.0990195,92.55000756,203.4308338,730.0824873,1516.70907,1655.048123,3358.551334,1313.74629,6016.925226,1164.910316,674.8375084,597.5180402,337.8833139,167.1427615,11,1,3,0,1,0,0,2,0,2,0,0,0,0,0,0.589704939,0.204514582,0.027211775,0.016704747,0.016993264,0.013013833,0.02265901,0.10919785,0.011269265,0.010316327,0.022675946,0.081380539,0.169063912,0.184484234,0.374369639,0.146440139,0.670692183,0.129849751,0.075222514,0.066603899,0.03766304,0.018631002,0.001226144,0.000111468
beaches_00317_LD.png,2.666666667,3.761904762,1.619047619,-0.230186754,0.124397953,-1.074107393,beaches,7662.367455,beaches_00317.jpg,5316.926213,328.1504955,73.29058152,118.0330866,89.37369122,76.31766847,157.4017324,1502.873986,36,33.40175425,17.02938637,137.5300536,801.5216058,812.2349104,1623.555846,4201.093898,5957.461852,799.3560303,511.0722105,256.6477045,110.2803586,27.5492991,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.693901231,0.042826254,0.009565005,0.015404258,0.011663979,0.009960064,0.02054218,0.196137029,0.004698287,0.004359195,0.002222471,0.017948768,0.104604955,0.106003127,0.211886973,0.548276224,0.777496236,0.104322331,0.066698995,0.03349457,0.014392465,0.003595403,0,0
beaches_00319_LD.png,3.538461538,3.948717949,2.58974359,0.475593713,0.294230454,-0.254394388,beaches,14644.06974,beaches_00319.jpg,6851.681507,840.2568499,321.2973205,374.3915919,1744.181785,2504.739043,904.1597483,1103.361895,188.2007929,341.0170606,565.2481303,1130.066046,2056.975112,4098.008846,2672.52256,3592.031193,8391.672298,2194.591465,1571.068805,1281.985803,1021.502008,167.5925065,13.65685425,2,68,13,8,8,5,12,4,13,12,24,29,6,2,0.467880967,0.057378643,0.021940439,0.025566089,0.11910499,0.171041185,0.061742382,0.075345305,0.012851673,0.023287042,0.038599115,0.077168852,0.140464717,0.279840845,0.182498623,0.245289135,0.573042361,0.149862129,0.107283619,0.087543,0.069755336,0.011444394,0.000932586,0.000136574
beaches_00321_LD.png,3.095238095,3.571428571,2.333333333,0.116772551,-0.048764597,-0.470922351,beaches,7247.252016,beaches_00321.jpg,3762.366648,1513.738875,544.6589745,328.4851999,260.6691685,131.7222779,155.4183972,550.1924746,95.94427191,113.7374171,1028.767812,1777.591009,1021.851958,773.8965407,2435.463008,0,2889.15422,1350.401925,1165.709121,883.6483644,684.4549376,217.1040159,55.77943167,1,6,1,5,1,2,4,2,4,1,1,3,0,0,0.519143896,0.208870738,0.075153862,0.045325483,0.035968001,0.018175479,0.021445149,0.075917392,0.013238711,0.015693868,0.141952813,0.245277935,0.140998541,0.106784825,0.336053307,0,0.398655134,0.186332961,0.160848432,0.121928748,0.094443375,0.029956736,0.007696632,0.000137983
