imageName,Z_pleasure,Lmean,Lvar,Lskew,Amean,Avar,Askew,Bmean,Bvar,BSkew,corrLA,corrLB,corrAB,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,ori_1,ori_2,ori_3,ori_4,ori_5,ori_6,ori_7,ori_8,curv_1,curv_2,curv_3,curv_4,curv_5,curv_6,curv_7,curv_8,juncType_T,juncType_X,juncType_Y,juncType_Arrow,par_1,par_2,par_3,par_4,par_5,par_6,par_7,par_8,sep_1,sep_2,sep_3,sep_4,sep_5,sep_6,sep_7,sep_8,mir_1,mir_2,mir_3,mir_4,mir_5,mir_6,mir_7,mir_8,mean_pleasure
forests_00194.jpg,0.692973519,33.27121024,1100.049416,1.179118153,-3.1137259,24.1502182,-0.039951735,2.122352032,67.98351376,0.060268765,0.229968107,-0.125144373,-0.907092285,2.815077513,97.88198711,1122.828827,1776.92431,3186.43157,1988.252875,1824.865353,0,1378.230858,846.7702077,955.8161992,1137.733148,2387.26716,969.4970949,1125.905409,1198.779923,3506.655074,1502.112171,1674.508078,1691.464428,1245.055826,341.1649162,33.01062114,6.028884819,33.78093016,5.630155026,9.008248042,5.067139523,194.2403484,496.5796733,726.8530139,1048.334866,1332.094679,1910.874616,2159.164452,1389.52226,771.8942541,931.2276413,1415.983989,1939.025391,2195.76046,1703.121895,254.4830072,46.16727121,6.193170529,27.58775963,114.8551625,545.562022,2114.123212,4071.728115,1998.142019,379.4724488,4.052631579
forests_00195.jpg,-0.093500649,46.02179961,473.9439485,0.55035587,-0.987989393,44.77312944,-0.508057124,12.83073508,60.65107076,0.452397775,0.042752507,0.002779492,-0.420418603,1.303372908,41.59536799,393.6342159,1548.599648,2720.29143,2936.866076,2357.709888,0,523.9327443,376.2145132,357.5965912,653.0693541,5908.017207,909.1365836,615.1196127,656.9133944,6453.655792,1710.745379,889.710944,588.1364948,271.7496971,65.00922927,20.28561111,0.706853204,47.73326879,15.17348942,5.057829805,3.477257991,150.1543223,174.8112426,294.3024718,435.9217063,644.5571858,1219.569212,2619.639725,4085.145911,2280.132899,1752.221913,1957.06402,1995.946087,1161.404169,459.6302836,15.80571814,0,4.109486717,12.96068888,67.01624492,184.2946735,882.9074154,1971.289167,3562.608869,2938.915231,3.095238095
forests_00197.jpg,0.638804187,18.86885643,553.490508,1.541217024,-7.288667446,135.6057489,-0.980172519,9.618338608,207.2669042,1.421078798,-0.516904251,0.511580737,-0.863865965,0,20.10891094,138.4802736,1056.860982,1840.89654,2642.906808,3866.417777,434.3287083,1171.795825,468.5010162,219.3158991,328.4153248,6253.574437,259.6299222,290.050596,1008.71698,6738.921866,1094.709053,862.1253777,577.5797121,491.2891966,205.4314667,27.07062694,2.872701563,28.15247532,6.319943439,2.298161251,0.574540313,111.4608207,237.2851491,357.3640745,484.3374836,663.5940611,1116.331827,2352.16804,4430.854891,1759.242437,1036.470724,1737.984446,1490.932111,1471.397741,1787.394913,392.9855739,76.9884019,8.61810469,27.57793501,49.41046689,199.9400288,669.9140046,1594.923908,2110.861109,5092.150791,3.75
forests_00217.jpg,0.094382374,58.44114245,451.2745632,-0.246618891,-12.82508017,222.2695278,-0.062861934,21.28401708,183.3927781,0.426198352,-0.596740561,0.384525864,-0.770255845,8.545375555,152.8402957,410.282668,1459.662424,2479.475103,1971.348466,1901.560633,1616.285036,1465.100323,1025.926947,945.5497331,948.9085549,2013.036402,1178.383526,1104.719888,1318.374626,3504.981433,1874.431964,1442.963136,1285.935915,1208.01858,607.2597719,73.79058183,2.618618426,31.10489197,11.48488319,6.699515193,6.699515193,193.8074038,350.767474,559.4095186,939.3677374,1409.290875,1900.269631,2466.857201,1359.044511,1864.379371,1612.190478,1422.211368,1123.125868,1466.71529,1154.709297,531.1758475,2.871220797,5.263904795,53.11758475,211.9918022,730.247156,1974.921372,3255.485847,2474.992327,472.7943579,3.166666667
forests_00241.jpg,0.508098655,47.34866512,790.5521929,0.096293151,-8.213549991,200.9386148,-0.232819076,37.71115982,521.2268768,0.487026302,-0.322666052,0.820560711,-0.327593768,0,79.71149576,638.6301336,1796.13505,2727.959773,1146.083119,2009.039529,1602.4409,1385.272132,843.2172393,741.2641395,1138.590459,3552.184957,1092.636822,504.0018643,742.8323862,4329.199573,1505.847656,1303.649206,1214.127865,1107.1389,476.3546945,61.20552864,2.47657639,47.29840026,13.24355207,8.513712046,6.621776036,192.031505,371.292442,543.9316029,764.8151321,1167.324518,1663.011753,2606.614838,2151.604228,1886.733186,1563.212128,1518.751632,1398.613696,1143.202334,1108.201518,840.9655565,0.945968005,9.932664054,34.52783219,227.9782892,688.1917237,1463.885488,2667.629774,2092.954211,2275.526036,3.684210526
forests_00242.jpg,0.303256875,26.0285564,272.6452643,1.912638519,-5.599853687,32.67313993,-1.014812065,3.801572267,51.85505209,1.39663134,-0.242210023,0.256831075,-0.72099051,1.412589748,76.82723291,292.8946718,1184.401722,1860.747875,2250.251914,3358.809144,974.654851,1251.0462,666.2231802,393.6813393,330.1703076,6189.619024,637.8689393,222.4480262,308.9429832,8125.922059,801.4903777,388.9813156,305.5194328,247.66938,106.3215319,23.70412103,0.391781905,41.52888195,15.2794943,3.134255242,1.175345716,79.53172676,177.868985,261.7103127,377.6777566,475.6232329,1046.057687,3046.887877,4284.526916,1401.795657,1342.636589,2250.787046,1962.043781,1704.251288,788.2651933,299.7131575,0,6.268510484,14.10414859,73.65499818,240.5540898,706.3827751,1312.077601,1942.062904,5454.779466,3.4
forests_00247.jpg,-0.249444327,41.6208078,625.9663371,0.872977012,-0.365911349,16.71026599,1.609299959,3.642422987,70.07132552,-0.805537345,0.061259103,-0.187005153,-0.708519096,0,25.84899205,356.6250126,1108.470002,2744.687537,2728.726037,2268.557862,767.0845578,641.1993604,936.2382671,664.8305231,1796.961918,4690.550126,699.5787918,249.1166586,321.5243555,7225.846212,1540.323437,533.8084959,306.2831887,257.2341887,114.3542018,20.07951571,2.070759823,54.58010095,60.32537473,3.1120233,2.393864077,206.5904698,114.4267029,278.6457785,508.9355027,733.0011802,1309.204263,2911.41749,3430.167835,3214.720068,2344.789863,1868.410912,1027.925234,746.6462055,273.8580504,10.77238834,0,6.463433007,31.120233,115.1448621,445.4981046,855.3276345,2077.155859,2977.727525,2983.951571,2.761904762
forests_00253.jpg,0.193514732,46.69699461,472.0583992,0.291026064,-4.800236167,31.93299363,0.564011589,16.59687567,27.13591025,0.107795407,-0.525720646,0.40276083,-0.553388402,1.97967564,56.60922957,348.9489939,1436.224439,2498.614456,2865.472788,1266.482574,1525.667844,1525.739675,1378.18442,585.3299534,727.9448125,3075.842355,1318.800692,633.2110666,754.9470263,5548.045458,1843.908138,1101.115366,781.5085101,581.8817654,133.0930487,10.05946692,0.388246335,53.96624061,15.91809975,5.82369503,5.435448695,129.674276,250.03064,427.0709689,711.2672863,1014.099428,1911.724955,2853.998811,2134.966598,1482.712755,1551.04411,2139.625554,1787.097882,1473.006596,898.7902663,100.5558009,0,3.494217018,18.24757776,121.1328566,413.4823471,1203.951886,2800.420817,2848.951609,2023.151653,3.5
forests_00265.jpg,0.191621701,30.03925964,474.4517196,1.218380276,-13.68402192,114.0079538,0.018785161,23.22815599,170.633602,0.152291091,-0.385095469,0.612106633,-0.684302081,0,73.74595294,337.8222553,1647.359014,3036.078149,3538.268466,1011.241604,355.4845588,1484.970364,970.0246134,485.7739019,653.5210068,4394.737818,662.9397663,481.6382617,866.3942682,5754.401101,1582.369069,943.3555488,764.7873052,634.3217417,271.6333367,47.20006255,1.931834753,50.35095943,22.12390642,9.917613221,5.340253273,205.599751,217.4245975,412.7252886,649.6036659,959.7198024,1486.116196,2430.959579,3168.295977,2706.745516,1955.677038,1622.292655,1328.960172,900.9770164,485.9630478,456.9731015,70.94907919,12.58773986,57.59844601,257.4764971,571.7885468,1260.681219,2096.812303,2259.690028,3013.810079,3.421052632
forests_00266.jpg,0.446141797,15.06700071,206.0370886,2.424837268,-8.441946549,74.04284018,-0.280225686,10.22414852,67.74630784,1.115514514,-0.330974498,0.503102609,-0.566125187,1.715765851,44.89114011,339.6028224,1247.694839,2243.744207,2138.360544,2643.749665,1340.241017,842.2134821,544.557582,297.1156167,886.3224229,6278.694536,406.8710767,312.0871524,432.1381312,7147.393586,954.8690523,726.9979881,552.1678712,400.3100995,177.5120677,34.30742423,6.441911185,27.10910044,6.519910232,2.402072191,1.715765851,95.73973446,192.5089284,293.7391136,422.0783992,583.3603892,1019.508068,2437.76012,4691.590142,2419.916156,1815.623423,2073.674607,1691.058822,1040.097259,542.1820088,152.3600075,0,7.549369742,13.03982046,43.92360577,231.6283898,785.8207595,1448.449531,1558.944852,5646.928567,3.45
