Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
19-May-2018_15:23:37 Exp 7323 20 male R 1 1 1 moralSelf moralSelf match n n 1 0.9569 
19-May-2018_15:23:39 Exp 7323 20 male R 1 1 2 immoralSelf immoralOther mismatch m m 1 0.7252 
19-May-2018_15:23:41 Exp 7323 20 male R 1 1 3 moralSelf moralSelf match n n 1 0.8132 
19-May-2018_15:23:44 Exp 7323 20 male R 1 1 4 moralOther moralOther match n m 0 0.9154 
19-May-2018_15:23:46 Exp 7323 20 male R 1 1 5 immoralSelf immoralSelf match n m 0 0.7814 
19-May-2018_15:23:48 Exp 7323 20 male R 1 1 6 immoralOther moralSelf mismatch m m 1 0.8336 
19-May-2018_15:23:51 Exp 7323 20 male R 1 1 7 immoralSelf immoralSelf match n m 0 0.8357 
19-May-2018_15:23:53 Exp 7323 20 male R 1 1 8 immoralOther immoralOther match n n 1 0.8059 
19-May-2018_15:23:55 Exp 7323 20 male R 1 1 9 immoralSelf immoralOther mismatch m m 1 0.8219 
19-May-2018_15:23:58 Exp 7323 20 male R 1 1 10 moralSelf moralOther mismatch m n 0 0.7941 
19-May-2018_15:24:00 Exp 7323 20 male R 1 1 11 moralOther moralOther match n n 1 0.7802 
19-May-2018_15:24:02 Exp 7323 20 male R 1 1 12 immoralOther immoralOther match n n 1 0.7364 
19-May-2018_15:24:05 Exp 7323 20 male R 1 1 13 immoralSelf immoralSelf match n n 1 0.8225 
19-May-2018_15:24:07 Exp 7323 20 male R 1 1 14 moralOther moralOther match n m 0 0.8587 
19-May-2018_15:24:09 Exp 7323 20 male R 1 1 15 moralOther moralSelf mismatch m m 1 0.7350 
19-May-2018_15:24:12 Exp 7323 20 male R 1 1 16 immoralOther moralOther mismatch m m 1 0.8449 
19-May-2018_15:24:14 Exp 7323 20 male R 1 1 17 immoralOther immoralSelf mismatch m m 1 1.0130 
19-May-2018_15:24:16 Exp 7323 20 male R 1 1 18 moralSelf immoralSelf mismatch m m 1 0.8271 
19-May-2018_15:24:19 Exp 7323 20 male R 1 1 19 moralSelf immoralOther mismatch m m 1 0.8853 
19-May-2018_15:24:21 Exp 7323 20 male R 1 1 20 immoralOther immoralOther match n n 1 0.7575 
19-May-2018_15:24:23 Exp 7323 20 male R 1 1 21 moralOther immoralSelf mismatch m m 1 0.8455 
19-May-2018_15:24:26 Exp 7323 20 male R 1 1 22 moralOther moralSelf mismatch m m 1 0.8058 
19-May-2018_15:24:28 Exp 7323 20 male R 1 1 23 moralSelf moralSelf match n n 1 0.8058 
19-May-2018_15:24:30 Exp 7323 20 male R 1 1 24 immoralSelf moralSelf mismatch m m 1 0.8060 
19-May-2018_15:24:33 Exp 7323 20 male R 1 2 1 immoralSelf immoralOther mismatch m m 1 0.8137 
19-May-2018_15:24:35 Exp 7323 20 male R 1 2 2 moralOther immoralOther mismatch m m 1 0.8203 
19-May-2018_15:24:37 Exp 7323 20 male R 1 2 3 immoralOther immoralOther match n n 1 0.6648 
19-May-2018_15:24:40 Exp 7323 20 male R 1 2 4 immoralOther immoralOther match n n 1 0.8125 
19-May-2018_15:24:42 Exp 7323 20 male R 1 2 5 moralOther immoralSelf mismatch m m 1 0.8025 
19-May-2018_15:24:44 Exp 7323 20 male R 1 2 6 immoralSelf immoralSelf match n n 1 0.7147 
19-May-2018_15:24:46 Exp 7323 20 male R 1 2 7 immoralSelf immoralSelf match n n 1 0.7088 
19-May-2018_15:24:49 Exp 7323 20 male R 1 2 8 immoralSelf moralOther mismatch m m 1 0.6630 
19-May-2018_15:24:51 Exp 7323 20 male R 1 2 9 moralSelf moralOther mismatch m n 0 0.7552 
19-May-2018_15:24:53 Exp 7323 20 male R 1 2 10 immoralSelf moralSelf mismatch m m 1 0.8373 
19-May-2018_15:24:56 Exp 7323 20 male R 1 2 11 moralOther moralOther match n m 0 0.8294 
19-May-2018_15:24:58 Exp 7323 20 male R 1 2 12 immoralOther moralOther mismatch m m 1 0.7755 
19-May-2018_15:25:00 Exp 7323 20 male R 1 2 13 moralSelf moralSelf match n n 1 0.7496 
19-May-2018_15:25:02 Exp 7323 20 male R 1 2 14 immoralOther moralSelf mismatch m m 1 0.7198 
19-May-2018_15:25:05 Exp 7323 20 male R 1 2 15 moralOther moralOther match n m 0 0.8239 
19-May-2018_15:25:07 Exp 7323 20 male R 1 2 16 immoralSelf immoralSelf match n n 1 0.7720 
19-May-2018_15:25:09 Exp 7323 20 male R 1 2 17 immoralOther immoralOther match n n 1 0.7381 
19-May-2018_15:25:12 Exp 7323 20 male R 1 2 18 moralSelf moralSelf match n n 1 0.7743 
19-May-2018_15:25:14 Exp 7323 20 male R 1 2 19 moralSelf immoralSelf mismatch m n 0 0.6125 
19-May-2018_15:25:16 Exp 7323 20 male R 1 2 20 moralOther moralOther match n n 1 0.7146 
19-May-2018_15:25:18 Exp 7323 20 male R 1 2 21 moralSelf moralOther mismatch m n 0 0.6608 
19-May-2018_15:25:20 Exp 7323 20 male R 1 2 22 moralOther immoralOther mismatch m n 0 0.6569 
19-May-2018_15:25:23 Exp 7323 20 male R 1 2 23 moralSelf moralSelf match n m 0 0.7429 
