Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
19-May-2018_13:41:57 Exp 7321 18 female R 1 1 1 moralOther moralOther match n n 1 1.0028 
19-May-2018_13:41:59 Exp 7321 18 female R 1 1 2 moralOther moralSelf mismatch m m 1 0.7011 
19-May-2018_13:42:01 Exp 7321 18 female R 1 1 3 moralSelf moralOther mismatch m n 0 0.4591 
19-May-2018_13:42:04 Exp 7321 18 female R 1 1 4 immoralSelf immoralSelf match n m 0 0.9692 
19-May-2018_13:42:07 Exp 7321 18 female R 1 1 5 moralOther immoralSelf mismatch m m 1 0.9535 
19-May-2018_13:42:09 Exp 7321 18 female R 1 1 6 immoralSelf moralOther mismatch m n 0 0.7175 
19-May-2018_13:42:11 Exp 7321 18 female R 1 1 7 moralSelf moralOther mismatch m m 1 0.8078 
19-May-2018_13:42:14 Exp 7321 18 female R 1 1 8 immoralOther immoralOther match n n 1 0.5998 
19-May-2018_13:42:16 Exp 7321 18 female R 1 1 9 immoralOther immoralOther match n m 0 0.6099 
19-May-2018_13:42:18 Exp 7321 18 female R 1 1 10 immoralOther moralSelf mismatch m m 1 0.6421 
19-May-2018_13:42:20 Exp 7321 18 female R 1 1 11 moralSelf moralSelf match n n 1 0.5883 
19-May-2018_13:42:22 Exp 7321 18 female R 1 1 12 moralSelf moralSelf match n m 0 0.6003 
19-May-2018_13:42:25 Exp 7321 18 female R 1 1 13 immoralOther moralOther mismatch m m 1 0.9945 
19-May-2018_13:42:27 Exp 7321 18 female R 1 1 14 immoralOther moralOther mismatch m n 0 0.6627 
19-May-2018_13:42:30 Exp 7321 18 female R 1 1 15 moralSelf moralSelf match n n 1 0.6447 
19-May-2018_13:42:32 Exp 7321 18 female R 1 1 16 moralSelf moralOther mismatch m n 0 0.8388 
19-May-2018_13:42:35 Exp 7321 18 female R 1 1 17 immoralSelf immoralOther mismatch m NA -1 1.0850 
19-May-2018_13:42:37 Exp 7321 18 female R 1 1 18 immoralOther immoralOther match n n 1 0.7792 
19-May-2018_13:42:40 Exp 7321 18 female R 1 1 19 immoralSelf immoralSelf match n m 0 0.7773 
19-May-2018_13:42:42 Exp 7321 18 female R 1 1 20 immoralSelf immoralOther mismatch m n 0 0.5674 
19-May-2018_13:42:44 Exp 7321 18 female R 1 1 21 moralOther moralSelf mismatch m n 0 0.7598 
19-May-2018_13:42:47 Exp 7321 18 female R 1 1 22 immoralSelf immoralSelf match n n 1 0.8097 
19-May-2018_13:42:49 Exp 7321 18 female R 1 1 23 moralOther moralOther match n n 1 0.9058 
19-May-2018_13:42:51 Exp 7321 18 female R 1 1 24 moralOther moralOther match n n 1 0.4880 
19-May-2018_13:42:54 Exp 7321 18 female R 1 2 1 moralSelf immoralOther mismatch m m 1 0.7342 
19-May-2018_13:42:56 Exp 7321 18 female R 1 2 2 immoralOther immoralOther match n n 1 0.5742 
19-May-2018_13:42:58 Exp 7321 18 female R 1 2 3 moralSelf moralSelf match n n 1 0.7743 
19-May-2018_13:43:01 Exp 7321 18 female R 1 2 4 immoralOther immoralOther match n n 1 0.5985 
19-May-2018_13:43:03 Exp 7321 18 female R 1 2 5 immoralOther moralOther mismatch m m 1 0.9366 
19-May-2018_13:43:06 Exp 7321 18 female R 1 2 6 moralOther moralOther match n m 0 0.8567 
19-May-2018_13:43:08 Exp 7321 18 female R 1 2 7 immoralOther immoralSelf mismatch m n 0 0.8409 
19-May-2018_13:43:11 Exp 7321 18 female R 1 2 8 immoralSelf moralSelf mismatch m m 1 0.8831 
19-May-2018_13:43:13 Exp 7321 18 female R 1 2 9 immoralSelf immoralSelf match n n 1 0.7652 
19-May-2018_13:43:15 Exp 7321 18 female R 1 2 10 immoralSelf immoralSelf match n n 1 0.6152 
19-May-2018_13:43:18 Exp 7321 18 female R 1 2 11 moralSelf moralSelf match n n 1 0.6874 
19-May-2018_13:43:20 Exp 7321 18 female R 1 2 12 immoralSelf moralSelf mismatch m n 0 0.5436 
19-May-2018_13:43:22 Exp 7321 18 female R 1 2 13 immoralSelf immoralSelf match n n 1 0.7658 
19-May-2018_13:43:24 Exp 7321 18 female R 1 2 14 moralOther moralOther match n n 1 0.6639 
19-May-2018_13:43:27 Exp 7321 18 female R 1 2 15 moralSelf immoralSelf mismatch m n 0 0.6620 
19-May-2018_13:43:29 Exp 7321 18 female R 1 2 16 immoralSelf immoralOther mismatch m n 0 1.0840 
19-May-2018_13:43:32 Exp 7321 18 female R 1 2 17 moralOther immoralOther mismatch m m 1 0.7503 
19-May-2018_13:43:34 Exp 7321 18 female R 1 2 18 moralOther moralOther match n n 1 0.6904 
19-May-2018_13:43:36 Exp 7321 18 female R 1 2 19 moralSelf moralSelf match n n 1 0.5625 
19-May-2018_13:43:39 Exp 7321 18 female R 1 2 20 moralOther immoralOther mismatch m m 1 0.8126 
19-May-2018_13:43:41 Exp 7321 18 female R 1 2 21 immoralOther immoralOther match n n 1 0.5567 
19-May-2018_13:43:43 Exp 7321 18 female R 1 2 22 immoralOther moralSelf mismatch m n 0 0.5609 
19-May-2018_13:43:45 Exp 7321 18 female R 1 2 23 moralOther moralSelf mismatch m n 0 0.6350 
19-May-2018_13:43:48 Exp 7321 18 female R 1 2 24 moralSelf moralOther mismatch m m 1 0.6791 
19-May-2018_13:43:50 Exp 7321 18 female R 1 3 1 moralSelf immoralOther mismatch m m 1 0.6252 
19-May-2018_13:43:52 Exp 7321 18 female R 1 3 2 moralOther immoralOther mismatch m m 1 0.7034 
19-May-2018_13:43:54 Exp 7321 18 female R 1 3 3 moralOther moralOther match n n 1 0.5975 
19-May-2018_13:43:57 Exp 7321 18 female R 1 3 4 immoralSelf immoralOther mismatch m m 1 0.7756 
19-May-2018_13:43:59 Exp 7321 18 female R 1 3 5 moralOther moralOther match n n 1 0.8238 
19-May-2018_13:44:02 Exp 7321 18 female R 1 3 6 immoralSelf immoralSelf match n n 1 0.9739 
19-May-2018_13:44:04 Exp 7321 18 female R 1 3 7 immoralOther immoralOther match n n 1 0.7020 
19-May-2018_13:44:07 Exp 7321 18 female R 1 3 8 immoralOther immoralOther match n n 1 0.7082 
19-May-2018_13:44:09 Exp 7321 18 female R 1 3 9 immoralSelf immoralOther mismatch m m 1 0.7203 
19-May-2018_13:44:11 Exp 7321 18 female R 1 3 10 immoralSelf immoralSelf match n n 1 0.6984 
19-May-2018_13:44:13 Exp 7321 18 female R 1 3 11 moralSelf moralSelf match n n 1 0.6007 
19-May-2018_13:44:16 Exp 7321 18 female R 1 3 12 moralSelf moralOther mismatch m m 1 0.7787 
19-May-2018_13:44:18 Exp 7321 18 female R 1 3 13 moralOther moralOther match n n 1 0.4969 
19-May-2018_13:44:21 Exp 7321 18 female R 1 3 14 moralOther immoralOther mismatch m m 1 0.9210 
19-May-2018_13:44:23 Exp 7321 18 female R 1 3 15 immoralSelf moralSelf mismatch m n 0 0.5312 
19-May-2018_13:44:25 Exp 7321 18 female R 1 3 16 immoralOther immoralSelf mismatch m m 1 0.7872 
19-May-2018_13:44:28 Exp 7321 18 female R 1 3 17 immoralSelf immoralSelf match n n 1 0.7913 
19-May-2018_13:44:30 Exp 7321 18 female R 1 3 18 moralOther immoralOther mismatch m m 1 0.9715 
19-May-2018_13:44:32 Exp 7321 18 female R 1 3 19 moralSelf moralOther mismatch m m 1 0.6676 
19-May-2018_13:44:35 Exp 7321 18 female R 1 3 20 immoralOther moralOther mismatch m m 1 0.7677 
19-May-2018_13:44:37 Exp 7321 18 female R 1 3 21 immoralOther immoralOther match n n 1 0.6959 
19-May-2018_13:44:39 Exp 7321 18 female R 1 3 22 moralSelf moralSelf match n n 1 0.7040 
19-May-2018_13:44:42 Exp 7321 18 female R 1 3 23 immoralOther immoralSelf mismatch m n 0 0.6541 
19-May-2018_13:44:44 Exp 7321 18 female R 1 3 24 moralSelf moralSelf match n n 1 0.6863 
19-May-2018_13:44:57 Exp 7321 18 female R 1 4 1 moralSelf moralSelf match n n 1 0.4791 
19-May-2018_13:44:59 Exp 7321 18 female R 1 4 2 immoralOther immoralOther match n n 1 0.5771 
19-May-2018_13:45:01 Exp 7321 18 female R 1 4 3 immoralSelf immoralSelf match n n 1 0.6975 
19-May-2018_13:45:03 Exp 7321 18 female R 1 4 4 immoralSelf moralOther mismatch m m 1 0.7113 
19-May-2018_13:45:06 Exp 7321 18 female R 1 4 5 moralOther moralOther match n n 1 0.5635 
19-May-2018_13:45:08 Exp 7321 18 female R 1 4 6 moralOther moralSelf mismatch m n 0 0.8217 
19-May-2018_13:45:10 Exp 7321 18 female R 1 4 7 immoralSelf moralSelf mismatch m n 0 0.6278 
19-May-2018_13:45:13 Exp 7321 18 female R 1 4 8 immoralOther moralSelf mismatch m m 1 0.7039 
19-May-2018_13:45:15 Exp 7321 18 female R 1 4 9 immoralOther immoralOther match n n 1 0.5500 
19-May-2018_13:45:17 Exp 7321 18 female R 1 4 10 immoralSelf immoralSelf match n n 1 0.8982 
