Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
30-May-2018_15:44:32 Exp 7332 20 female R 1 1 1 immoralSelf immoralSelf match m m 1 0.9648 
30-May-2018_15:44:35 Exp 7332 20 female R 1 1 2 immoralOther immoralOther match m m 1 0.7969 
30-May-2018_15:44:37 Exp 7332 20 female R 1 1 3 immoralSelf immoralOther mismatch n m 0 0.7570 
30-May-2018_15:44:39 Exp 7332 20 female R 1 1 4 moralSelf moralOther mismatch n n 1 0.5512 
30-May-2018_15:44:41 Exp 7332 20 female R 1 1 5 immoralSelf immoralSelf match m m 1 0.6893 
30-May-2018_15:44:44 Exp 7332 20 female R 1 1 6 immoralOther immoralOther match m m 1 0.9914 
30-May-2018_15:44:46 Exp 7332 20 female R 1 1 7 immoralSelf immoralSelf match m m 1 0.8255 
30-May-2018_15:44:48 Exp 7332 20 female R 1 1 8 moralOther moralOther match m m 1 0.8297 
30-May-2018_15:44:50 Exp 7332 20 female R 1 1 9 moralOther moralSelf mismatch n n 1 0.6798 
30-May-2018_15:44:53 Exp 7332 20 female R 1 1 10 immoralOther moralOther mismatch n n 1 0.9919 
30-May-2018_15:44:55 Exp 7332 20 female R 1 1 11 immoralOther immoralSelf mismatch n n 1 1.0580 
30-May-2018_15:44:58 Exp 7332 20 female R 1 1 12 moralSelf immoralSelf mismatch n m 0 0.6862 
30-May-2018_15:45:00 Exp 7332 20 female R 1 1 13 immoralSelf immoralOther mismatch n n 1 1.0303 
30-May-2018_15:45:02 Exp 7332 20 female R 1 1 14 immoralOther immoralOther match m m 1 0.7604 
30-May-2018_15:45:05 Exp 7332 20 female R 1 1 15 immoralOther immoralSelf mismatch n NA -1 1.1570 
30-May-2018_15:45:07 Exp 7332 20 female R 1 1 16 moralOther moralSelf mismatch n m 0 1.0267 
30-May-2018_15:45:10 Exp 7332 20 female R 1 1 17 moralSelf moralSelf match m n 0 0.9269 
30-May-2018_15:45:12 Exp 7332 20 female R 1 1 18 immoralSelf moralSelf mismatch n m 0 1.0150 
30-May-2018_15:45:15 Exp 7332 20 female R 1 1 19 moralOther moralOther match m n 0 1.0771 
30-May-2018_15:45:18 Exp 7332 20 female R 1 1 20 moralSelf moralSelf match m NA -1 1.1570 
30-May-2018_15:45:20 Exp 7332 20 female R 1 1 21 moralOther moralOther match m m 1 1.1514 
30-May-2018_15:45:22 Exp 7332 20 female R 1 1 22 moralSelf moralSelf match m m 1 0.7937 
30-May-2018_15:45:25 Exp 7332 20 female R 1 1 23 moralOther moralSelf mismatch n n 1 0.7077 
