Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
01-Jun-2018_14:43:22 Exp 7337 22 male R 1 1 1 immoralSelf immoralSelf match n NA -1 1.0841 
01-Jun-2018_14:43:24 Exp 7337 22 male R 1 1 2 immoralSelf moralOther mismatch m m 1 0.4816 
01-Jun-2018_14:43:27 Exp 7337 22 male R 1 1 3 moralOther moralOther match n n 1 0.6680 
01-Jun-2018_14:43:29 Exp 7337 22 male R 1 1 4 moralSelf immoralOther mismatch m m 1 0.9222 
01-Jun-2018_14:43:32 Exp 7337 22 male R 1 1 5 immoralOther moralSelf mismatch m m 1 0.6014 
01-Jun-2018_14:43:34 Exp 7337 22 male R 1 1 6 immoralOther moralSelf mismatch m m 1 0.5502 
01-Jun-2018_14:43:36 Exp 7337 22 male R 1 1 7 moralOther immoralOther mismatch m m 1 0.8420 
01-Jun-2018_14:43:38 Exp 7337 22 male R 1 1 8 immoralOther immoralOther match n n 1 0.4115 
01-Jun-2018_14:43:41 Exp 7337 22 male R 1 1 9 immoralSelf moralSelf mismatch m m 1 0.6766 
01-Jun-2018_14:43:43 Exp 7337 22 male R 1 1 10 immoralOther immoralOther match n n 1 0.5948 
01-Jun-2018_14:43:45 Exp 7337 22 male R 1 1 11 moralOther immoralSelf mismatch m m 1 0.5553 
01-Jun-2018_14:43:47 Exp 7337 22 male R 1 1 12 moralOther moralOther match n m 0 0.6792 
01-Jun-2018_14:43:49 Exp 7337 22 male R 1 1 13 immoralSelf immoralSelf match n n 1 0.5894 
01-Jun-2018_14:43:52 Exp 7337 22 male R 1 1 14 moralSelf immoralOther mismatch m m 1 0.6539 
01-Jun-2018_14:43:54 Exp 7337 22 male R 1 1 15 immoralSelf moralSelf mismatch m m 1 0.6597 
01-Jun-2018_14:43:56 Exp 7337 22 male R 1 1 16 immoralOther immoralOther match n n 1 0.5576 
01-Jun-2018_14:43:59 Exp 7337 22 male R 1 1 17 moralSelf immoralOther mismatch m m 1 0.8495 
01-Jun-2018_14:44:01 Exp 7337 22 male R 1 1 18 moralSelf moralSelf match n n 1 0.4393 
01-Jun-2018_14:44:03 Exp 7337 22 male R 1 1 19 moralOther immoralSelf mismatch m m 1 0.5768 
01-Jun-2018_14:44:05 Exp 7337 22 male R 1 1 20 moralSelf moralSelf match n n 1 0.5251 
01-Jun-2018_14:44:07 Exp 7337 22 male R 1 1 21 moralSelf moralSelf match n n 1 0.4922 
01-Jun-2018_14:44:10 Exp 7337 22 male R 1 1 22 moralOther moralOther match n n 1 0.7309 
01-Jun-2018_14:44:12 Exp 7337 22 male R 1 1 23 immoralOther moralOther mismatch m m 1 0.6463 
01-Jun-2018_14:44:14 Exp 7337 22 male R 1 1 24 immoralSelf immoralSelf match n n 1 0.6920 
01-Jun-2018_14:44:17 Exp 7337 22 male R 1 2 1 immoralOther immoralOther match n n 1 0.6470 
01-Jun-2018_14:44:19 Exp 7337 22 male R 1 2 2 moralOther moralSelf mismatch m m 1 0.5887 
01-Jun-2018_14:44:21 Exp 7337 22 male R 1 2 3 immoralSelf immoralSelf match n n 1 0.6372 
01-Jun-2018_14:44:23 Exp 7337 22 male R 1 2 4 moralSelf moralSelf match n n 1 0.5588 
01-Jun-2018_14:44:26 Exp 7337 22 male R 1 2 5 moralOther immoralOther mismatch m m 1 0.9786 
01-Jun-2018_14:44:28 Exp 7337 22 male R 1 2 6 moralSelf moralSelf match n n 1 0.5829 
01-Jun-2018_14:44:30 Exp 7337 22 male R 1 2 7 immoralOther immoralSelf mismatch m m 1 0.7313 
01-Jun-2018_14:44:33 Exp 7337 22 male R 1 2 8 immoralSelf moralOther mismatch m m 1 0.6546 
01-Jun-2018_14:44:35 Exp 7337 22 male R 1 2 9 moralOther immoralSelf mismatch m m 1 0.6284 
01-Jun-2018_14:44:37 Exp 7337 22 male R 1 2 10 immoralSelf immoralSelf match n n 1 0.4896 
01-Jun-2018_14:44:39 Exp 7337 22 male R 1 2 11 moralSelf moralSelf match n n 1 0.5561 
01-Jun-2018_14:44:41 Exp 7337 22 male R 1 2 12 immoralSelf immoralSelf match n n 1 0.5200 
01-Jun-2018_14:44:44 Exp 7337 22 male R 1 2 13 moralSelf immoralOther mismatch m m 1 0.5271 
01-Jun-2018_14:44:46 Exp 7337 22 male R 1 2 14 moralOther moralOther match n m 0 0.5945 
01-Jun-2018_14:44:48 Exp 7337 22 male R 1 2 15 immoralOther moralSelf mismatch m m 1 0.8190 
01-Jun-2018_14:44:50 Exp 7337 22 male R 1 2 16 moralSelf immoralSelf mismatch m m 1 0.6201 
01-Jun-2018_14:44:53 Exp 7337 22 male R 1 2 17 immoralOther immoralOther match n n 1 0.5171 
01-Jun-2018_14:44:55 Exp 7337 22 male R 1 2 18 moralOther moralOther match n m 0 0.8042 
01-Jun-2018_14:44:57 Exp 7337 22 male R 1 2 19 moralOther moralOther match n n 1 0.6411 
01-Jun-2018_14:45:00 Exp 7337 22 male R 1 2 20 immoralOther immoralSelf mismatch m n 0 0.8265 
01-Jun-2018_14:45:02 Exp 7337 22 male R 1 2 21 immoralSelf moralSelf mismatch m m 1 0.5838 
01-Jun-2018_14:45:04 Exp 7337 22 male R 1 2 22 immoralOther immoralOther match n n 1 0.5321 
01-Jun-2018_14:45:07 Exp 7337 22 male R 1 2 23 immoralSelf moralSelf mismatch m m 1 0.7276 
01-Jun-2018_14:45:09 Exp 7337 22 male R 1 2 24 moralSelf immoralSelf mismatch m m 1 0.9068 
01-Jun-2018_14:45:12 Exp 7337 22 male R 1 3 1 moralOther moralOther match n n 1 0.8544 
01-Jun-2018_14:45:14 Exp 7337 22 male R 1 3 2 moralOther moralSelf mismatch m m 1 0.7320 
01-Jun-2018_14:45:16 Exp 7337 22 male R 1 3 3 moralSelf moralOther mismatch m m 1 0.7674 
01-Jun-2018_14:45:19 Exp 7337 22 male R 1 3 4 immoralSelf immoralSelf match n n 1 0.5036 
01-Jun-2018_14:45:21 Exp 7337 22 male R 1 3 5 moralOther immoralSelf mismatch m m 1 0.6905 
01-Jun-2018_14:45:23 Exp 7337 22 male R 1 3 6 immoralSelf moralOther mismatch m m 1 0.7730 
01-Jun-2018_14:45:25 Exp 7337 22 male R 1 3 7 moralSelf moralOther mismatch m m 1 0.6130 
01-Jun-2018_14:45:28 Exp 7337 22 male R 1 3 8 immoralOther immoralOther match n n 1 0.5260 
01-Jun-2018_14:45:30 Exp 7337 22 male R 1 3 9 immoralOther immoralOther match n n 1 0.6771 
01-Jun-2018_14:45:32 Exp 7337 22 male R 1 3 10 immoralOther moralSelf mismatch m m 1 0.6914 
01-Jun-2018_14:45:35 Exp 7337 22 male R 1 3 11 moralSelf moralSelf match n m 0 0.8260 
01-Jun-2018_14:45:37 Exp 7337 22 male R 1 3 12 moralSelf moralSelf match n n 1 0.4234 
01-Jun-2018_14:45:39 Exp 7337 22 male R 1 3 13 immoralOther moralOther mismatch m m 1 0.6046 
01-Jun-2018_14:45:41 Exp 7337 22 male R 1 3 14 immoralOther moralOther mismatch m m 1 0.6094 
01-Jun-2018_14:45:43 Exp 7337 22 male R 1 3 15 moralSelf moralSelf match n n 1 0.5384 
01-Jun-2018_14:45:46 Exp 7337 22 male R 1 3 16 moralSelf moralOther mismatch m n 0 0.8820 
01-Jun-2018_14:45:48 Exp 7337 22 male R 1 3 17 immoralSelf immoralOther mismatch m m 1 0.7884 
01-Jun-2018_14:45:51 Exp 7337 22 male R 1 3 18 immoralOther immoralOther match n n 1 0.5170 
01-Jun-2018_14:45:53 Exp 7337 22 male R 1 3 19 immoralSelf immoralSelf match n n 1 1.0201 
01-Jun-2018_14:45:56 Exp 7337 22 male R 1 3 20 immoralSelf immoralOther mismatch m n 0 0.7173 
01-Jun-2018_14:45:58 Exp 7337 22 male R 1 3 21 moralOther moralSelf mismatch m m 1 0.9964 
01-Jun-2018_14:46:00 Exp 7337 22 male R 1 3 22 immoralSelf immoralSelf match n n 1 0.5730 
01-Jun-2018_14:46:03 Exp 7337 22 male R 1 3 23 moralOther moralOther match n n 1 0.8451 
01-Jun-2018_14:46:05 Exp 7337 22 male R 1 3 24 moralOther moralOther match n n 1 0.4508 
01-Jun-2018_14:46:12 Exp 7337 22 male R 1 4 1 moralSelf immoralOther mismatch m m 1 0.9254 
01-Jun-2018_14:46:14 Exp 7337 22 male R 1 4 2 immoralOther immoralOther match n n 1 0.5006 
01-Jun-2018_14:46:17 Exp 7337 22 male R 1 4 3 moralSelf moralSelf match n n 1 0.8593 
01-Jun-2018_14:46:19 Exp 7337 22 male R 1 4 4 immoralOther immoralOther match n n 1 0.6852 
01-Jun-2018_14:46:21 Exp 7337 22 male R 1 4 5 immoralOther moralOther mismatch m m 1 0.5437 
01-Jun-2018_14:46:23 Exp 7337 22 male R 1 4 6 moralOther moralOther match n n 1 0.6153 
01-Jun-2018_14:46:25 Exp 7337 22 male R 1 4 7 immoralOther immoralSelf mismatch m m 1 0.5524 
01-Jun-2018_14:46:28 Exp 7337 22 male R 1 4 8 immoralSelf moralSelf mismatch m m 1 0.8442 
01-Jun-2018_14:46:30 Exp 7337 22 male R 1 4 9 immoralSelf immoralSelf match n n 1 0.6820 
01-Jun-2018_14:46:32 Exp 7337 22 male R 1 4 10 immoralSelf immoralSelf match n n 1 0.5804 
01-Jun-2018_14:46:35 Exp 7337 22 male R 1 4 11 moralSelf moralSelf match n m 0 0.7127 
01-Jun-2018_14:46:37 Exp 7337 22 male R 1 4 12 immoralSelf moralSelf mismatch m m 1 0.8276 
01-Jun-2018_14:46:40 Exp 7337 22 male R 1 4 13 immoralSelf immoralSelf match n n 1 0.7689 
01-Jun-2018_14:46:42 Exp 7337 22 male R 1 4 14 moralOther moralOther match n n 1 0.6810 
01-Jun-2018_14:46:44 Exp 7337 22 male R 1 4 15 moralSelf immoralSelf mismatch m m 1 0.8274 
01-Jun-2018_14:46:47 Exp 7337 22 male R 1 4 16 immoralSelf immoralOther mismatch m m 1 0.7207 
01-Jun-2018_14:46:49 Exp 7337 22 male R 1 4 17 moralOther immoralOther mismatch m m 1 0.7199 
01-Jun-2018_14:46:51 Exp 7337 22 male R 1 4 18 moralOther moralOther match n n 1 0.6470 
01-Jun-2018_14:46:54 Exp 7337 22 male R 1 4 19 moralSelf moralSelf match n m 0 0.7328 
01-Jun-2018_14:46:56 Exp 7337 22 male R 1 4 20 moralOther immoralOther mismatch m m 1 0.6401 
01-Jun-2018_14:46:58 Exp 7337 22 male R 1 4 21 immoralOther immoralOther match n n 1 0.5216 
01-Jun-2018_14:47:00 Exp 7337 22 male R 1 4 22 immoralOther moralSelf mismatch m m 1 0.5608 
01-Jun-2018_14:47:03 Exp 7337 22 male R 1 4 23 moralOther moralSelf mismatch m m 1 0.7406 
