Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
16-May-2018_15:27:33 Exp 7316 21 female R 1 1 1 moralSelf immoralOther mismatch n NA -1 1.0850 
16-May-2018_15:27:36 Exp 7316 21 female R 1 1 2 moralOther immoralOther mismatch n n 1 0.6096 
16-May-2018_15:27:38 Exp 7316 21 female R 1 1 3 moralOther moralOther match m m 1 0.5616 
16-May-2018_15:27:40 Exp 7316 21 female R 1 1 4 immoralSelf immoralOther mismatch n n 1 0.5958 
16-May-2018_15:27:42 Exp 7316 21 female R 1 1 5 moralOther moralOther match m m 1 0.6320 
16-May-2018_15:27:45 Exp 7316 21 female R 1 1 6 immoralSelf immoralSelf match m n 0 0.6440 
16-May-2018_15:27:47 Exp 7316 21 female R 1 1 7 immoralOther immoralOther match m m 1 0.5023 
16-May-2018_15:27:49 Exp 7316 21 female R 1 1 8 immoralOther immoralOther match m m 1 0.6123 
16-May-2018_15:27:51 Exp 7316 21 female R 1 1 9 immoralSelf immoralOther mismatch n n 1 0.6924 
16-May-2018_15:27:53 Exp 7316 21 female R 1 1 10 immoralSelf immoralSelf match m m 1 0.5806 
16-May-2018_15:27:56 Exp 7316 21 female R 1 1 11 moralSelf moralSelf match m m 1 0.5387 
16-May-2018_15:27:58 Exp 7316 21 female R 1 1 12 moralSelf moralOther mismatch n n 1 0.6408 
16-May-2018_15:28:00 Exp 7316 21 female R 1 1 13 moralOther moralOther match m m 1 0.7949 
16-May-2018_15:28:03 Exp 7316 21 female R 1 1 14 moralOther immoralOther mismatch n n 1 0.7111 
16-May-2018_15:28:05 Exp 7316 21 female R 1 1 15 immoralSelf moralSelf mismatch n m 0 0.4992 
16-May-2018_15:28:07 Exp 7316 21 female R 1 1 16 immoralOther immoralSelf mismatch n n 1 0.6253 
16-May-2018_15:28:09 Exp 7316 21 female R 1 1 17 immoralSelf immoralSelf match m n 0 0.7515 
16-May-2018_15:28:12 Exp 7316 21 female R 1 1 18 moralOther immoralOther mismatch n n 1 0.6196 
16-May-2018_15:28:14 Exp 7316 21 female R 1 1 19 moralSelf moralOther mismatch n m 0 0.6177 
16-May-2018_15:28:16 Exp 7316 21 female R 1 1 20 immoralOther moralOther mismatch n n 1 0.8638 
16-May-2018_15:28:19 Exp 7316 21 female R 1 1 21 immoralOther immoralOther match m m 1 0.8860 
16-May-2018_15:28:21 Exp 7316 21 female R 1 1 22 moralSelf moralSelf match m m 1 0.5602 
16-May-2018_15:28:23 Exp 7316 21 female R 1 1 23 immoralOther immoralSelf mismatch n n 1 0.6583 
16-May-2018_15:28:26 Exp 7316 21 female R 1 1 24 moralSelf moralSelf match m m 1 0.5365 
16-May-2018_15:28:28 Exp 7316 21 female R 1 2 1 moralSelf moralSelf match m n 0 0.6006 
16-May-2018_15:28:30 Exp 7316 21 female R 1 2 2 immoralOther immoralOther match m n 0 0.6666 
16-May-2018_15:28:33 Exp 7316 21 female R 1 2 3 immoralSelf immoralSelf match m m 1 1.0087 
16-May-2018_15:28:35 Exp 7316 21 female R 1 2 4 immoralSelf moralOther mismatch n n 1 0.7610 
16-May-2018_15:28:37 Exp 7316 21 female R 1 2 5 moralOther moralOther match m m 1 0.6193 
16-May-2018_15:28:40 Exp 7316 21 female R 1 2 6 moralOther moralSelf mismatch n n 1 0.6652 
