Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
31-May-2018_15:32:37 Exp 7336 19 female R 1 1 1 immoralSelf immoralSelf match n n 1 0.7600 
31-May-2018_15:32:39 Exp 7336 19 female R 1 1 2 immoralOther immoralSelf mismatch m m 1 0.5819 
31-May-2018_15:32:41 Exp 7336 19 female R 1 1 3 immoralSelf immoralOther mismatch m m 1 0.6762 
31-May-2018_15:32:43 Exp 7336 19 female R 1 1 4 immoralOther moralOther mismatch m m 1 0.6442 
31-May-2018_15:32:46 Exp 7336 19 female R 1 1 5 moralSelf immoralOther mismatch m m 1 0.5638 
31-May-2018_15:32:48 Exp 7336 19 female R 1 1 6 immoralSelf moralOther mismatch m n 0 0.5418 
31-May-2018_15:32:50 Exp 7336 19 female R 1 1 7 moralSelf immoralOther mismatch m m 1 0.6232 
31-May-2018_15:32:52 Exp 7336 19 female R 1 1 8 immoralOther immoralOther match n n 1 0.8784 
31-May-2018_15:32:55 Exp 7336 19 female R 1 1 9 moralSelf moralSelf match n n 1 0.8465 
31-May-2018_15:32:57 Exp 7336 19 female R 1 1 10 immoralOther immoralSelf mismatch m m 1 0.6060 
31-May-2018_15:32:59 Exp 7336 19 female R 1 1 11 immoralSelf immoralSelf match n m 0 0.8128 
31-May-2018_15:33:01 Exp 7336 19 female R 1 1 12 moralOther moralOther match n n 1 0.4797 
31-May-2018_15:33:03 Exp 7336 19 female R 1 1 13 moralOther immoralSelf mismatch m m 1 0.5880 
31-May-2018_15:33:05 Exp 7336 19 female R 1 1 14 moralOther moralOther match n n 1 0.5104 
31-May-2018_15:33:07 Exp 7336 19 female R 1 1 15 moralOther moralOther match n n 1 0.6353 
31-May-2018_15:33:09 Exp 7336 19 female R 1 1 16 immoralSelf moralSelf mismatch m m 1 0.5347 
31-May-2018_15:33:12 Exp 7336 19 female R 1 1 17 moralOther moralSelf mismatch m NA -1 1.0731 
31-May-2018_15:33:14 Exp 7336 19 female R 1 1 18 immoralSelf immoralSelf match n n 1 0.6120 
31-May-2018_15:33:16 Exp 7336 19 female R 1 1 19 moralSelf moralSelf match n n 1 0.5909 
31-May-2018_15:33:18 Exp 7336 19 female R 1 1 20 moralOther moralSelf mismatch m m 1 0.6413 
31-May-2018_15:33:21 Exp 7336 19 female R 1 1 21 immoralOther immoralOther match n n 1 0.6606 
31-May-2018_15:33:23 Exp 7336 19 female R 1 1 22 moralSelf moralSelf match n n 1 0.8565 
31-May-2018_15:33:25 Exp 7336 19 female R 1 1 23 moralSelf moralOther mismatch m n 0 0.4924 
31-May-2018_15:33:27 Exp 7336 19 female R 1 1 24 immoralOther immoralOther match n n 1 0.7010 
31-May-2018_15:33:29 Exp 7336 19 female R 1 2 1 moralSelf moralOther mismatch m n 0 0.4935 
31-May-2018_15:33:31 Exp 7336 19 female R 1 2 2 moralOther immoralSelf mismatch m m 1 0.6381 
31-May-2018_15:33:34 Exp 7336 19 female R 1 2 3 immoralOther moralOther mismatch m m 1 0.7134 
31-May-2018_15:33:36 Exp 7336 19 female R 1 2 4 moralSelf moralSelf match n n 1 0.5983 
31-May-2018_15:33:38 Exp 7336 19 female R 1 2 5 immoralOther moralSelf mismatch m m 1 0.6689 
31-May-2018_15:33:40 Exp 7336 19 female R 1 2 6 immoralSelf immoralOther mismatch m n 0 0.7010 
31-May-2018_15:33:42 Exp 7336 19 female R 1 2 7 moralSelf moralSelf match n n 1 0.5815 
31-May-2018_15:33:45 Exp 7336 19 female R 1 2 8 immoralOther immoralOther match n m 0 0.6758 
31-May-2018_15:33:47 Exp 7336 19 female R 1 2 9 immoralSelf immoralSelf match n m 0 0.7079 
31-May-2018_15:33:49 Exp 7336 19 female R 1 2 10 immoralSelf immoralSelf match n m 0 0.7526 
31-May-2018_15:33:51 Exp 7336 19 female R 1 2 11 moralOther moralOther match n n 1 0.5984 
31-May-2018_15:33:53 Exp 7336 19 female R 1 2 12 immoralOther immoralSelf mismatch m m 1 0.7491 
31-May-2018_15:33:56 Exp 7336 19 female R 1 2 13 immoralOther immoralOther match n m 0 0.7106 
31-May-2018_15:33:58 Exp 7336 19 female R 1 2 14 moralSelf moralOther mismatch m n 0 0.4993 
31-May-2018_15:34:00 Exp 7336 19 female R 1 2 15 immoralSelf moralOther mismatch m m 1 0.7559 
31-May-2018_15:34:02 Exp 7336 19 female R 1 2 16 moralOther immoralOther mismatch m m 1 0.5936 
31-May-2018_15:34:04 Exp 7336 19 female R 1 2 17 immoralOther immoralOther match n m 0 0.7081 
31-May-2018_15:34:06 Exp 7336 19 female R 1 2 18 moralSelf moralSelf match n n 1 0.5049 
31-May-2018_15:34:09 Exp 7336 19 female R 1 2 19 moralOther moralOther match n m 0 0.6698 
31-May-2018_15:34:11 Exp 7336 19 female R 1 2 20 moralOther immoralOther mismatch m m 1 0.6297 
31-May-2018_15:34:13 Exp 7336 19 female R 1 2 21 immoralSelf immoralSelf match n n 1 0.6770 
31-May-2018_15:34:15 Exp 7336 19 female R 1 2 22 immoralSelf immoralOther mismatch m m 1 0.7810 
31-May-2018_15:34:18 Exp 7336 19 female R 1 2 23 moralSelf immoralSelf mismatch m m 1 0.7391 
31-May-2018_15:34:20 Exp 7336 19 female R 1 2 24 moralOther moralOther match n n 1 0.6847 
31-May-2018_15:34:22 Exp 7336 19 female R 1 3 1 immoralSelf immoralOther mismatch m n 0 0.6170 
31-May-2018_15:34:24 Exp 7336 19 female R 1 3 2 immoralOther moralOther mismatch m m 1 0.6517 
31-May-2018_15:34:26 Exp 7336 19 female R 1 3 3 moralOther moralOther match n n 1 0.4275 
31-May-2018_15:34:28 Exp 7336 19 female R 1 3 4 moralSelf moralSelf match n n 1 0.5547 
31-May-2018_15:34:30 Exp 7336 19 female R 1 3 5 moralOther moralOther match n n 1 0.5924 
31-May-2018_15:34:32 Exp 7336 19 female R 1 3 6 immoralSelf immoralSelf match n m 0 0.6668 
31-May-2018_15:34:35 Exp 7336 19 female R 1 3 7 immoralSelf immoralSelf match n n 1 0.7347 
31-May-2018_15:34:37 Exp 7336 19 female R 1 3 8 moralSelf moralSelf match n n 1 0.5799 
31-May-2018_15:34:39 Exp 7336 19 female R 1 3 9 immoralOther immoralOther match n n 1 0.6582 
