Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
06-May-2018_14:43:27 Exp 7305 18 male R 1 1 1 moralOther moralOther match n m 0 0.7289 
06-May-2018_14:43:30 Exp 7305 18 male R 1 1 2 moralOther moralSelf mismatch m m 1 1.0604 
06-May-2018_14:43:32 Exp 7305 18 male R 1 1 3 moralSelf moralOther mismatch m n 0 0.7264 
06-May-2018_14:43:35 Exp 7305 18 male R 1 1 4 immoralSelf immoralSelf match n m 0 0.6498 
06-May-2018_14:43:37 Exp 7305 18 male R 1 1 5 moralOther immoralSelf mismatch m m 1 0.8315 
06-May-2018_14:43:39 Exp 7305 18 male R 1 1 6 immoralSelf moralOther mismatch m n 0 0.6529 
06-May-2018_14:43:42 Exp 7305 18 male R 1 1 7 moralSelf moralOther mismatch m n 0 0.6906 
06-May-2018_14:43:44 Exp 7305 18 male R 1 1 8 immoralOther immoralOther match n n 1 0.6210 
06-May-2018_14:43:46 Exp 7305 18 male R 1 1 9 immoralOther immoralOther match n n 1 0.4502 
06-May-2018_14:43:48 Exp 7305 18 male R 1 1 10 immoralOther moralSelf mismatch m m 1 0.5520 
06-May-2018_14:43:51 Exp 7305 18 male R 1 1 11 moralSelf moralSelf match n m 0 0.7558 
06-May-2018_14:43:53 Exp 7305 18 male R 1 1 12 moralSelf moralSelf match n n 1 0.7437 
06-May-2018_14:43:56 Exp 7305 18 male R 1 1 13 immoralOther moralOther mismatch m m 1 0.9672 
06-May-2018_14:43:58 Exp 7305 18 male R 1 1 14 immoralOther moralOther mismatch m m 1 0.5595 
06-May-2018_14:44:00 Exp 7305 18 male R 1 1 15 moralSelf moralSelf match n n 1 0.9073 
06-May-2018_14:44:03 Exp 7305 18 male R 1 1 16 moralSelf moralOther mismatch m m 1 0.6703 
06-May-2018_14:44:05 Exp 7305 18 male R 1 1 17 immoralSelf immoralOther mismatch m n 0 0.7324 
06-May-2018_14:44:08 Exp 7305 18 male R 1 1 18 immoralOther immoralOther match n m 0 0.9838 
06-May-2018_14:44:10 Exp 7305 18 male R 1 1 19 immoralSelf immoralSelf match n m 0 0.9402 
06-May-2018_14:44:12 Exp 7305 18 male R 1 1 20 immoralSelf immoralOther mismatch m n 0 0.7318 
06-May-2018_14:44:15 Exp 7305 18 male R 1 1 21 moralOther moralSelf mismatch m n 0 0.6713 
06-May-2018_14:44:17 Exp 7305 18 male R 1 1 22 immoralSelf immoralSelf match n m 0 0.7254 
06-May-2018_14:44:20 Exp 7305 18 male R 1 1 23 moralOther moralOther match n m 0 0.7886 
06-May-2018_14:44:22 Exp 7305 18 male R 1 1 24 moralOther moralOther match n n 1 0.5731 
06-May-2018_14:44:24 Exp 7305 18 male R 1 2 1 moralSelf immoralOther mismatch m m 1 0.6693 
06-May-2018_14:44:26 Exp 7305 18 male R 1 2 2 immoralOther immoralOther match n n 1 0.8034 
06-May-2018_14:44:29 Exp 7305 18 male R 1 2 3 moralSelf moralSelf match n n 1 0.8403 
06-May-2018_14:44:31 Exp 7305 18 male R 1 2 4 immoralOther immoralOther match n n 1 0.6418 
06-May-2018_14:44:34 Exp 7305 18 male R 1 2 5 immoralOther moralOther mismatch m m 1 0.6512 
06-May-2018_14:44:36 Exp 7305 18 male R 1 2 6 moralOther moralOther match n n 1 0.5529 
06-May-2018_14:44:38 Exp 7305 18 male R 1 2 7 immoralOther immoralSelf mismatch m m 1 0.9888 
06-May-2018_14:44:41 Exp 7305 18 male R 1 2 8 immoralSelf moralSelf mismatch m n 0 0.7895 
06-May-2018_14:44:43 Exp 7305 18 male R 1 2 9 immoralSelf immoralSelf match n m 0 0.7501 
06-May-2018_14:44:45 Exp 7305 18 male R 1 2 10 immoralSelf immoralSelf match n n 1 0.4898 
06-May-2018_14:44:48 Exp 7305 18 male R 1 2 11 moralSelf moralSelf match n n 1 0.7723 
06-May-2018_14:44:50 Exp 7305 18 male R 1 2 12 immoralSelf moralSelf mismatch m m 1 0.6284 
06-May-2018_14:44:52 Exp 7305 18 male R 1 2 13 immoralSelf immoralSelf match n n 1 0.7937 
06-May-2018_14:44:55 Exp 7305 18 male R 1 2 14 moralOther moralOther match n n 1 0.6024 
06-May-2018_14:44:57 Exp 7305 18 male R 1 2 15 moralSelf immoralSelf mismatch m m 1 0.7911 
06-May-2018_14:45:00 Exp 7305 18 male R 1 2 16 immoralSelf immoralOther mismatch m m 1 0.9196 
06-May-2018_14:45:02 Exp 7305 18 male R 1 2 17 moralOther immoralOther mismatch m m 1 0.7988 
06-May-2018_14:45:04 Exp 7305 18 male R 1 2 18 moralOther moralOther match n n 1 0.5796 
06-May-2018_14:45:06 Exp 7305 18 male R 1 2 19 moralSelf moralSelf match n n 1 0.6159 
06-May-2018_14:45:09 Exp 7305 18 male R 1 2 20 moralOther immoralOther mismatch m m 1 0.6091 
06-May-2018_14:45:11 Exp 7305 18 male R 1 2 21 immoralOther immoralOther match n n 1 0.8260 
06-May-2018_14:45:13 Exp 7305 18 male R 1 2 22 immoralOther moralSelf mismatch m m 1 0.6713 
06-May-2018_14:45:16 Exp 7305 18 male R 1 2 23 moralOther moralSelf mismatch m n 0 0.6135 
06-May-2018_14:45:18 Exp 7305 18 male R 1 2 24 moralSelf moralOther mismatch m n 0 0.7265 
06-May-2018_14:45:20 Exp 7305 18 male R 1 3 1 moralSelf immoralOther mismatch m m 1 0.7139 
06-May-2018_14:45:23 Exp 7305 18 male R 1 3 2 moralOther immoralOther mismatch m m 1 0.7329 
06-May-2018_14:45:25 Exp 7305 18 male R 1 3 3 moralOther moralOther match n n 1 0.6883 
06-May-2018_14:45:27 Exp 7305 18 male R 1 3 4 immoralSelf immoralOther mismatch m m 1 0.6267 
06-May-2018_14:45:29 Exp 7305 18 male R 1 3 5 moralOther moralOther match n n 1 0.4640 
06-May-2018_14:45:32 Exp 7305 18 male R 1 3 6 immoralSelf immoralSelf match n m 0 0.7620 
06-May-2018_14:45:34 Exp 7305 18 male R 1 3 7 immoralOther immoralOther match n n 1 0.7381 
06-May-2018_14:45:36 Exp 7305 18 male R 1 3 8 immoralOther immoralOther match n n 1 0.4534 
06-May-2018_14:45:39 Exp 7305 18 male R 1 3 9 immoralSelf immoralOther mismatch m m 1 0.5792 
06-May-2018_14:45:41 Exp 7305 18 male R 1 3 10 immoralSelf immoralSelf match n n 1 1.0715 
06-May-2018_14:45:43 Exp 7305 18 male R 1 3 11 moralSelf moralSelf match n n 1 0.6138 
06-May-2018_14:45:46 Exp 7305 18 male R 1 3 12 moralSelf moralOther mismatch m n 0 0.7427 
06-May-2018_14:45:48 Exp 7305 18 male R 1 3 13 moralOther moralOther match n n 1 0.4624 
06-May-2018_14:45:50 Exp 7305 18 male R 1 3 14 moralOther immoralOther mismatch m m 1 0.5444 
06-May-2018_14:45:52 Exp 7305 18 male R 1 3 15 immoralSelf moralSelf mismatch m n 0 0.5759 
06-May-2018_14:45:55 Exp 7305 18 male R 1 3 16 immoralOther immoralSelf mismatch m m 1 0.9323 
06-May-2018_14:45:57 Exp 7305 18 male R 1 3 17 immoralSelf immoralSelf match n n 1 0.7357 
06-May-2018_14:46:00 Exp 7305 18 male R 1 3 18 moralOther immoralOther mismatch m m 1 0.7391 
06-May-2018_14:46:02 Exp 7305 18 male R 1 3 19 moralSelf moralOther mismatch m n 0 0.5867 
06-May-2018_14:46:04 Exp 7305 18 male R 1 3 20 immoralOther moralOther mismatch m m 1 0.7154 
06-May-2018_14:46:07 Exp 7305 18 male R 1 3 21 immoralOther immoralOther match n n 1 0.6745 
06-May-2018_14:46:09 Exp 7305 18 male R 1 3 22 moralSelf moralSelf match n m 0 0.8006 
06-May-2018_14:46:12 Exp 7305 18 male R 1 3 23 immoralOther immoralSelf mismatch m m 1 1.0534 
06-May-2018_14:46:14 Exp 7305 18 male R 1 3 24 moralSelf moralSelf match n n 1 0.6832 
06-May-2018_14:46:33 Exp 7305 18 male R 1 4 1 moralSelf moralSelf match n n 1 0.6172 
06-May-2018_14:46:36 Exp 7305 18 male R 1 4 2 immoralOther immoralOther match n n 1 0.6582 
06-May-2018_14:46:38 Exp 7305 18 male R 1 4 3 immoralSelf immoralSelf match n n 1 0.8922 
06-May-2018_14:46:41 Exp 7305 18 male R 1 4 4 immoralSelf moralOther mismatch m m 1 0.7229 
06-May-2018_14:46:43 Exp 7305 18 male R 1 4 5 moralOther moralOther match n n 1 0.6421 
