Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
13-May-2018_16:07:12 Exp 7313 20 female R 1 1 1 immoralSelf immoralSelf match n NA -1 1.0731 
13-May-2018_16:07:14 Exp 7313 20 female R 1 1 2 immoralOther immoralSelf mismatch m NA -1 1.0731 
13-May-2018_16:07:16 Exp 7313 20 female R 1 1 3 immoralSelf immoralOther mismatch m m 1 0.1061 
13-May-2018_16:07:18 Exp 7313 20 female R 1 1 4 immoralOther moralOther mismatch m n 0 0.3659 
13-May-2018_16:07:20 Exp 7313 20 female R 1 1 5 moralSelf immoralOther mismatch m m 1 0.4079 
13-May-2018_16:07:21 Exp 7313 20 female R 1 1 6 immoralSelf moralOther mismatch m m 1 0.3105 
13-May-2018_16:07:23 Exp 7313 20 female R 1 1 7 moralSelf immoralOther mismatch m m 1 0.2673 
13-May-2018_16:07:25 Exp 7313 20 female R 1 1 8 immoralOther immoralOther match n m 0 0.2872 
13-May-2018_16:07:27 Exp 7313 20 female R 1 1 9 moralSelf moralSelf match n m 0 0.3235 
13-May-2018_16:07:29 Exp 7313 20 female R 1 1 10 immoralOther immoralSelf mismatch m n 0 0.3805 
13-May-2018_16:07:31 Exp 7313 20 female R 1 1 11 immoralSelf immoralSelf match n n 1 0.5147 
13-May-2018_16:07:33 Exp 7313 20 female R 1 1 12 moralOther moralOther match n m 0 0.2998 
13-May-2018_16:07:35 Exp 7313 20 female R 1 1 13 moralOther immoralSelf mismatch m n 0 0.5242 
13-May-2018_16:07:37 Exp 7313 20 female R 1 1 14 moralOther moralOther match n m 0 0.4213 
13-May-2018_16:07:38 Exp 7313 20 female R 1 1 15 moralOther moralOther match n m 0 0.2285 
13-May-2018_16:07:40 Exp 7313 20 female R 1 1 16 immoralSelf moralSelf mismatch m m 1 0.3075 
13-May-2018_16:07:42 Exp 7313 20 female R 1 1 17 moralOther moralSelf mismatch m m 1 0.3603 
13-May-2018_16:07:44 Exp 7313 20 female R 1 1 18 immoralSelf immoralSelf match n m 0 0.2300 
13-May-2018_16:07:46 Exp 7313 20 female R 1 1 19 moralSelf moralSelf match n n 1 0.1061 
13-May-2018_16:07:47 Exp 7313 20 female R 1 1 20 moralOther moralSelf mismatch m m 1 0.1859 
13-May-2018_16:07:49 Exp 7313 20 female R 1 1 21 immoralOther immoralOther match n n 1 0.1645 
13-May-2018_16:07:51 Exp 7313 20 female R 1 1 22 moralSelf moralSelf match n m 0 0.2063 
13-May-2018_16:07:53 Exp 7313 20 female R 1 1 23 moralSelf moralOther mismatch m n 0 0.5009 
13-May-2018_16:07:55 Exp 7313 20 female R 1 1 24 immoralOther immoralOther match n n 1 0.2694 
13-May-2018_16:07:56 Exp 7313 20 female R 1 2 1 moralSelf moralOther mismatch m m 1 0.2855 
13-May-2018_16:07:58 Exp 7313 20 female R 1 2 2 moralOther immoralSelf mismatch m m 1 0.2819 
13-May-2018_16:08:00 Exp 7313 20 female R 1 2 3 immoralOther moralOther mismatch m m 1 0.5421 
