Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
20-May-2018_16:00:42 Exp 7325 21 male R 1 1 1 immoralSelf immoralSelf match m m 1 0.6125 
20-May-2018_16:00:45 Exp 7325 21 male R 1 1 2 immoralSelf moralOther mismatch n n 1 0.6455 
20-May-2018_16:00:47 Exp 7325 21 male R 1 1 3 moralOther moralOther match m m 1 0.8433 
20-May-2018_16:00:49 Exp 7325 21 male R 1 1 4 moralSelf immoralOther mismatch n n 1 0.6448 
20-May-2018_16:00:52 Exp 7325 21 male R 1 1 5 immoralOther moralSelf mismatch n n 1 0.5705 
20-May-2018_16:00:54 Exp 7325 21 male R 1 1 6 immoralOther moralSelf mismatch n n 1 0.5226 
20-May-2018_16:00:56 Exp 7325 21 male R 1 1 7 moralOther immoralOther mismatch n n 1 0.6338 
20-May-2018_16:00:58 Exp 7325 21 male R 1 1 8 immoralOther immoralOther match m m 1 0.6112 
20-May-2018_16:01:01 Exp 7325 21 male R 1 1 9 immoralSelf moralSelf mismatch n m 0 0.7322 
20-May-2018_16:01:03 Exp 7325 21 male R 1 1 10 immoralOther immoralOther match m m 1 0.7276 
20-May-2018_16:01:05 Exp 7325 21 male R 1 1 11 moralOther immoralSelf mismatch n n 1 0.7631 
20-May-2018_16:01:08 Exp 7325 21 male R 1 1 12 moralOther moralOther match m m 1 0.7872 
20-May-2018_16:01:10 Exp 7325 21 male R 1 1 13 immoralSelf immoralSelf match m m 1 0.5798 
20-May-2018_16:01:12 Exp 7325 21 male R 1 1 14 moralSelf immoralOther mismatch n m 0 0.4400 
20-May-2018_16:01:15 Exp 7325 21 male R 1 1 15 immoralSelf moralSelf mismatch n m 0 0.8176 
20-May-2018_16:01:17 Exp 7325 21 male R 1 1 16 immoralOther immoralOther match m m 1 0.7066 
20-May-2018_16:01:19 Exp 7325 21 male R 1 1 17 moralSelf immoralOther mismatch n n 1 0.7975 
20-May-2018_16:01:22 Exp 7325 21 male R 1 1 18 moralSelf moralSelf match m m 1 0.8582 
20-May-2018_16:01:24 Exp 7325 21 male R 1 1 19 moralOther immoralSelf mismatch n n 1 0.6523 
20-May-2018_16:01:26 Exp 7325 21 male R 1 1 20 moralSelf moralSelf match m m 1 0.6099 
20-May-2018_16:01:29 Exp 7325 21 male R 1 1 21 moralSelf moralSelf match m m 1 0.5791 
20-May-2018_16:01:31 Exp 7325 21 male R 1 1 22 moralOther moralOther match m m 1 0.7433 
20-May-2018_16:01:33 Exp 7325 21 male R 1 1 23 immoralOther moralOther mismatch n n 1 0.7030 
20-May-2018_16:01:36 Exp 7325 21 male R 1 1 24 immoralSelf immoralSelf match m m 1 0.6019 
20-May-2018_16:01:38 Exp 7325 21 male R 1 2 1 immoralOther immoralOther match m n 0 0.5949 
20-May-2018_16:01:40 Exp 7325 21 male R 1 2 2 moralOther moralSelf mismatch n m 0 0.5714 
20-May-2018_16:01:42 Exp 7325 21 male R 1 2 3 immoralSelf immoralSelf match m m 1 0.7395 
20-May-2018_16:01:45 Exp 7325 21 male R 1 2 4 moralSelf moralSelf match m m 1 0.6751 
20-May-2018_16:01:47 Exp 7325 21 male R 1 2 5 moralOther immoralOther mismatch n n 1 0.8253 
20-May-2018_16:01:49 Exp 7325 21 male R 1 2 6 moralSelf moralSelf match m m 1 0.6868 
20-May-2018_16:01:52 Exp 7325 21 male R 1 2 7 immoralOther immoralSelf mismatch n n 1 0.9371 
20-May-2018_16:01:54 Exp 7325 21 male R 1 2 8 immoralSelf moralOther mismatch n m 0 0.7564 
20-May-2018_16:01:57 Exp 7325 21 male R 1 2 9 moralOther immoralSelf mismatch n n 1 0.6563 
20-May-2018_16:01:59 Exp 7325 21 male R 1 2 10 immoralSelf immoralSelf match m n 0 0.8103 
20-May-2018_16:02:01 Exp 7325 21 male R 1 2 11 moralSelf moralSelf match m m 1 0.5313 
20-May-2018_16:02:04 Exp 7325 21 male R 1 2 12 immoralSelf immoralSelf match m m 1 0.5429 
20-May-2018_16:02:06 Exp 7325 21 male R 1 2 13 moralSelf immoralOther mismatch n n 1 0.6703 
20-May-2018_16:02:08 Exp 7325 21 male R 1 2 14 moralOther moralOther match m m 1 0.6846 
20-May-2018_16:02:10 Exp 7325 21 male R 1 2 15 immoralOther moralSelf mismatch n n 1 0.5750 
20-May-2018_16:02:13 Exp 7325 21 male R 1 2 16 moralSelf immoralSelf mismatch n n 1 0.7233 
20-May-2018_16:02:15 Exp 7325 21 male R 1 2 17 immoralOther immoralOther match m m 1 0.5064 
20-May-2018_16:02:17 Exp 7325 21 male R 1 2 18 moralOther moralOther match m m 1 0.7493 
20-May-2018_16:02:19 Exp 7325 21 male R 1 2 19 moralOther moralOther match m n 0 0.5489 
20-May-2018_16:02:22 Exp 7325 21 male R 1 2 20 immoralOther immoralSelf mismatch n n 1 0.8045 
20-May-2018_16:02:24 Exp 7325 21 male R 1 2 21 immoralSelf moralSelf mismatch n n 1 0.7614 
20-May-2018_16:02:27 Exp 7325 21 male R 1 2 22 immoralOther immoralOther match m m 1 0.6612 
20-May-2018_16:02:29 Exp 7325 21 male R 1 2 23 immoralSelf moralSelf mismatch n n 1 0.5993 
20-May-2018_16:02:31 Exp 7325 21 male R 1 2 24 moralSelf immoralSelf mismatch n n 1 0.8920 
20-May-2018_16:02:34 Exp 7325 21 male R 1 3 1 moralOther moralOther match m m 1 0.7513 
20-May-2018_16:02:36 Exp 7325 21 male R 1 3 2 moralOther moralSelf mismatch n n 1 0.8113 
20-May-2018_16:02:38 Exp 7325 21 male R 1 3 3 moralSelf moralOther mismatch n m 0 0.7083 
20-May-2018_16:02:41 Exp 7325 21 male R 1 3 4 immoralSelf immoralSelf match m m 1 0.6873 
20-May-2018_16:02:43 Exp 7325 21 male R 1 3 5 moralOther immoralSelf mismatch n n 1 0.7217 
20-May-2018_16:02:46 Exp 7325 21 male R 1 3 6 immoralSelf moralOther mismatch n m 0 0.8729 
20-May-2018_16:02:48 Exp 7325 21 male R 1 3 7 moralSelf moralOther mismatch n n 1 0.6710 
20-May-2018_16:02:50 Exp 7325 21 male R 1 3 8 immoralOther immoralOther match m m 1 0.5332 
20-May-2018_16:02:52 Exp 7325 21 male R 1 3 9 immoralOther immoralOther match m m 1 0.7366 
20-May-2018_16:02:55 Exp 7325 21 male R 1 3 10 immoralOther moralSelf mismatch n n 1 0.6120 
20-May-2018_16:02:57 Exp 7325 21 male R 1 3 11 moralSelf moralSelf match m m 1 0.5090 
20-May-2018_16:02:59 Exp 7325 21 male R 1 3 12 moralSelf moralSelf match m m 1 0.5119 
20-May-2018_16:03:01 Exp 7325 21 male R 1 3 13 immoralOther moralOther mismatch n n 1 0.6829 
20-May-2018_16:03:03 Exp 7325 21 male R 1 3 14 immoralOther moralOther mismatch n n 1 0.4373 
20-May-2018_16:03:06 Exp 7325 21 male R 1 3 15 moralSelf moralSelf match m m 1 0.5188 
20-May-2018_16:03:08 Exp 7325 21 male R 1 3 16 moralSelf moralOther mismatch n m 0 0.4299 
20-May-2018_16:03:10 Exp 7325 21 male R 1 3 17 immoralSelf immoralOther mismatch n n 1 0.6991 
20-May-2018_16:03:12 Exp 7325 21 male R 1 3 18 immoralOther immoralOther match m m 1 0.6338 
20-May-2018_16:03:14 Exp 7325 21 male R 1 3 19 immoralSelf immoralSelf match m m 1 0.6354 
20-May-2018_16:03:17 Exp 7325 21 male R 1 3 20 immoralSelf immoralOther mismatch n n 1 0.7248 
20-May-2018_16:03:19 Exp 7325 21 male R 1 3 21 moralOther moralSelf mismatch n m 0 0.9720 
20-May-2018_16:03:22 Exp 7325 21 male R 1 3 22 immoralSelf immoralSelf match m m 1 0.9721 
20-May-2018_16:03:24 Exp 7325 21 male R 1 3 23 moralOther moralOther match m m 1 0.8202 
20-May-2018_16:03:27 Exp 7325 21 male R 1 3 24 moralOther moralOther match m n 0 0.5732 
20-May-2018_16:03:42 Exp 7325 21 male R 1 4 1 moralSelf immoralOther mismatch n n 1 0.7757 
20-May-2018_16:03:44 Exp 7325 21 male R 1 4 2 immoralOther immoralOther match m m 1 0.6680 
20-May-2018_16:03:46 Exp 7325 21 male R 1 4 3 moralSelf moralSelf match m m 1 0.5062 
20-May-2018_16:03:48 Exp 7325 21 male R 1 4 4 immoralOther immoralOther match m m 1 0.5652 
20-May-2018_16:03:51 Exp 7325 21 male R 1 4 5 immoralOther moralOther mismatch n m 0 0.9012 
20-May-2018_16:03:53 Exp 7325 21 male R 1 4 6 moralOther moralOther match m m 1 0.5319 
20-May-2018_16:03:55 Exp 7325 21 male R 1 4 7 immoralOther immoralSelf mismatch n n 1 0.7033 
20-May-2018_16:03:58 Exp 7325 21 male R 1 4 8 immoralSelf moralSelf mismatch n n 1 0.8661 
20-May-2018_16:04:00 Exp 7325 21 male R 1 4 9 immoralSelf immoralSelf match m m 1 0.5881 
20-May-2018_16:04:02 Exp 7325 21 male R 1 4 10 immoralSelf immoralSelf match m m 1 0.7887 
20-May-2018_16:04:05 Exp 7325 21 male R 1 4 11 moralSelf moralSelf match m m 1 0.6293 
20-May-2018_16:04:07 Exp 7325 21 male R 1 4 12 immoralSelf moralSelf mismatch n m 0 0.6346 
20-May-2018_16:04:09 Exp 7325 21 male R 1 4 13 immoralSelf immoralSelf match m m 1 0.5481 
20-May-2018_16:04:11 Exp 7325 21 male R 1 4 14 moralOther moralOther match m m 1 0.5397 
20-May-2018_16:04:14 Exp 7325 21 male R 1 4 15 moralSelf immoralSelf mismatch n n 1 0.5874 
20-May-2018_16:04:16 Exp 7325 21 male R 1 4 16 immoralSelf immoralOther mismatch n m 0 0.6039 
20-May-2018_16:04:18 Exp 7325 21 male R 1 4 17 moralOther immoralOther mismatch n n 1 0.7126 
20-May-2018_16:04:20 Exp 7325 21 male R 1 4 18 moralOther moralOther match m m 1 0.6435 
20-May-2018_16:04:23 Exp 7325 21 male R 1 4 19 moralSelf moralSelf match m n 0 0.9650 
20-May-2018_16:04:25 Exp 7325 21 male R 1 4 20 moralOther immoralOther mismatch n n 1 0.6771 
20-May-2018_16:04:27 Exp 7325 21 male R 1 4 21 immoralOther immoralOther match m m 1 0.5874 
20-May-2018_16:04:30 Exp 7325 21 male R 1 4 22 immoralOther moralSelf mismatch n n 1 0.5799 
20-May-2018_16:04:32 Exp 7325 21 male R 1 4 23 moralOther moralSelf mismatch n n 1 0.6243 
20-May-2018_16:04:34 Exp 7325 21 male R 1 4 24 moralSelf moralOther mismatch n n 1 0.7335 
20-May-2018_16:04:37 Exp 7325 21 male R 1 5 1 moralSelf immoralOther mismatch n n 1 0.6649 
20-May-2018_16:04:39 Exp 7325 21 male R 1 5 2 moralOther immoralOther mismatch n n 1 0.5868 
20-May-2018_16:04:41 Exp 7325 21 male R 1 5 3 moralOther moralOther match m m 1 0.5155 
20-May-2018_16:04:43 Exp 7325 21 male R 1 5 4 immoralSelf immoralOther mismatch n n 1 0.7706 
20-May-2018_16:04:46 Exp 7325 21 male R 1 5 5 moralOther moralOther match m n 0 0.4906 
20-May-2018_16:04:48 Exp 7325 21 male R 1 5 6 immoralSelf immoralSelf match m m 1 0.6050 
20-May-2018_16:04:50 Exp 7325 21 male R 1 5 7 immoralOther immoralOther match m m 1 0.4500 
20-May-2018_16:04:52 Exp 7325 21 male R 1 5 8 immoralOther immoralOther match m m 1 0.5676 
20-May-2018_16:04:54 Exp 7325 21 male R 1 5 9 immoralSelf immoralOther mismatch n n 1 0.5517 
20-May-2018_16:04:56 Exp 7325 21 male R 1 5 10 immoralSelf immoralSelf match m m 1 0.4996 
20-May-2018_16:04:59 Exp 7325 21 male R 1 5 11 moralSelf moralSelf match m m 1 0.6422 
20-May-2018_16:05:01 Exp 7325 21 male R 1 5 12 moralSelf moralOther mismatch n n 1 0.7479 
20-May-2018_16:05:03 Exp 7325 21 male R 1 5 13 moralOther moralOther match m n 0 0.5713 
20-May-2018_16:05:05 Exp 7325 21 male R 1 5 14 moralOther immoralOther mismatch n n 1 0.6035 
20-May-2018_16:05:08 Exp 7325 21 male R 1 5 15 immoralSelf moralSelf mismatch n n 1 0.6163 
20-May-2018_16:05:10 Exp 7325 21 male R 1 5 16 immoralOther immoralSelf mismatch n n 1 0.5692 
20-May-2018_16:05:12 Exp 7325 21 male R 1 5 17 immoralSelf immoralSelf match m m 1 0.6414 
20-May-2018_16:05:14 Exp 7325 21 male R 1 5 18 moralOther immoralOther mismatch n n 1 0.6908 
20-May-2018_16:05:17 Exp 7325 21 male R 1 5 19 moralSelf moralOther mismatch n n 1 0.7253 
20-May-2018_16:05:19 Exp 7325 21 male R 1 5 20 immoralOther moralOther mismatch n n 1 0.5084 
20-May-2018_16:05:21 Exp 7325 21 male R 1 5 21 immoralOther immoralOther match m n 0 0.5433 
20-May-2018_16:05:23 Exp 7325 21 male R 1 5 22 moralSelf moralSelf match m n 0 0.6230 
20-May-2018_16:05:26 Exp 7325 21 male R 1 5 23 immoralOther immoralSelf mismatch n n 1 0.7643 
20-May-2018_16:05:28 Exp 7325 21 male R 1 5 24 moralSelf moralSelf match m n 0 0.5563 
20-May-2018_16:05:34 Exp 7325 21 male R 2 1 1 moralSelf moralSelf match m m 1 0.9650 
20-May-2018_16:05:36 Exp 7325 21 male R 2 1 2 immoralOther immoralOther match m m 1 0.9011 
20-May-2018_16:05:38 Exp 7325 21 male R 2 1 3 immoralSelf immoralSelf match m m 1 0.5637 
20-May-2018_16:05:41 Exp 7325 21 male R 2 1 4 immoralSelf moralOther mismatch n n 1 0.7719 
20-May-2018_16:05:43 Exp 7325 21 male R 2 1 5 moralOther moralOther match m m 1 0.5719 
20-May-2018_16:05:45 Exp 7325 21 male R 2 1 6 moralOther moralSelf mismatch n m 0 0.7400 
20-May-2018_16:05:47 Exp 7325 21 male R 2 1 7 immoralSelf moralSelf mismatch n m 0 0.4837 
20-May-2018_16:05:50 Exp 7325 21 male R 2 1 8 immoralOther moralSelf mismatch n n 1 0.6141 
20-May-2018_16:05:52 Exp 7325 21 male R 2 1 9 immoralOther immoralOther match m m 1 0.5832 
20-May-2018_16:05:54 Exp 7325 21 male R 2 1 10 immoralSelf immoralSelf match m m 1 0.7714 
20-May-2018_16:05:57 Exp 7325 21 male R 2 1 11 immoralSelf moralOther mismatch n n 1 0.6595 
20-May-2018_16:05:59 Exp 7325 21 male R 2 1 12 immoralOther immoralSelf mismatch n m 0 0.7255 
20-May-2018_16:06:01 Exp 7325 21 male R 2 1 13 moralOther moralOther match m m 1 0.7566 
20-May-2018_16:06:04 Exp 7325 21 male R 2 1 14 immoralSelf immoralSelf match m m 1 0.7285 
20-May-2018_16:06:06 Exp 7325 21 male R 2 1 15 moralSelf immoralSelf mismatch n m 0 0.5318 
20-May-2018_16:06:08 Exp 7325 21 male R 2 1 16 moralOther moralOther match m m 1 0.4713 
20-May-2018_16:06:10 Exp 7325 21 male R 2 1 17 moralOther immoralSelf mismatch n m 0 0.7255 
20-May-2018_16:06:13 Exp 7325 21 male R 2 1 18 moralSelf immoralSelf mismatch n m 0 0.5966 
20-May-2018_16:06:15 Exp 7325 21 male R 2 1 19 moralOther immoralSelf mismatch n n 1 0.6851 
20-May-2018_16:06:17 Exp 7325 21 male R 2 1 20 immoralOther immoralOther match m m 1 0.6957 
20-May-2018_16:06:20 Exp 7325 21 male R 2 1 21 moralSelf moralSelf match m m 1 0.6863 
20-May-2018_16:06:22 Exp 7325 21 male R 2 1 22 moralSelf moralSelf match m m 1 0.5847 
20-May-2018_16:06:24 Exp 7325 21 male R 2 1 23 moralSelf immoralOther mismatch n n 1 0.5810 
20-May-2018_16:06:26 Exp 7325 21 male R 2 1 24 immoralOther immoralSelf mismatch n n 1 0.8574 
20-May-2018_16:06:29 Exp 7325 21 male R 2 2 1 moralOther moralOther match m m 1 0.5954 
20-May-2018_16:06:31 Exp 7325 21 male R 2 2 2 immoralSelf immoralSelf match m m 1 0.6360 
20-May-2018_16:06:33 Exp 7325 21 male R 2 2 3 immoralSelf immoralOther mismatch n n 1 0.5574 
20-May-2018_16:06:35 Exp 7325 21 male R 2 2 4 moralSelf moralSelf match m m 1 0.4973 
20-May-2018_16:06:38 Exp 7325 21 male R 2 2 5 immoralSelf immoralSelf match m m 1 0.7519 
20-May-2018_16:06:40 Exp 7325 21 male R 2 2 6 immoralSelf immoralSelf match m m 1 0.4358 
20-May-2018_16:06:42 Exp 7325 21 male R 2 2 7 immoralOther immoralOther match m m 1 0.6693 
20-May-2018_16:06:44 Exp 7325 21 male R 2 2 8 moralOther immoralSelf mismatch n n 1 0.6515 
20-May-2018_16:06:47 Exp 7325 21 male R 2 2 9 moralOther moralOther match m m 1 0.8252 
20-May-2018_16:06:49 Exp 7325 21 male R 2 2 10 immoralOther immoralSelf mismatch n n 1 0.7345 
20-May-2018_16:06:51 Exp 7325 21 male R 2 2 11 immoralSelf moralSelf mismatch n m 0 0.5539 
20-May-2018_16:06:54 Exp 7325 21 male R 2 2 12 moralSelf immoralSelf mismatch n n 1 0.5898 
20-May-2018_16:06:56 Exp 7325 21 male R 2 2 13 immoralOther immoralOther match m m 1 0.5983 
20-May-2018_16:06:58 Exp 7325 21 male R 2 2 14 moralOther moralSelf mismatch n m 0 0.5631 
20-May-2018_16:07:00 Exp 7325 21 male R 2 2 15 moralSelf moralOther mismatch n n 1 0.6832 
20-May-2018_16:07:03 Exp 7325 21 male R 2 2 16 immoralOther immoralOther match m m 1 0.6216 
20-May-2018_16:07:05 Exp 7325 21 male R 2 2 17 moralOther moralSelf mismatch n n 1 0.6828 
20-May-2018_16:07:07 Exp 7325 21 male R 2 2 18 moralSelf immoralOther mismatch n n 1 0.6454 
20-May-2018_16:07:09 Exp 7325 21 male R 2 2 19 immoralSelf immoralOther mismatch n n 1 0.6512 
20-May-2018_16:07:12 Exp 7325 21 male R 2 2 20 moralSelf moralSelf match m m 1 0.5368 
20-May-2018_16:07:14 Exp 7325 21 male R 2 2 21 immoralOther immoralSelf mismatch n n 1 0.7082 
20-May-2018_16:07:16 Exp 7325 21 male R 2 2 22 moralSelf moralSelf match m m 1 0.5191 
20-May-2018_16:07:18 Exp 7325 21 male R 2 2 23 moralOther moralOther match m m 1 0.6223 
20-May-2018_16:07:21 Exp 7325 21 male R 2 2 24 immoralOther immoralSelf mismatch n n 1 0.8036 
20-May-2018_16:07:23 Exp 7325 21 male R 2 3 1 immoralOther immoralOther match m m 1 0.8883 
20-May-2018_16:07:26 Exp 7325 21 male R 2 3 2 moralOther immoralOther mismatch n n 1 0.6907 
20-May-2018_16:07:28 Exp 7325 21 male R 2 3 3 moralSelf moralSelf match m m 1 0.5412 
20-May-2018_16:07:30 Exp 7325 21 male R 2 3 4 moralOther immoralSelf mismatch n n 1 0.5968 
20-May-2018_16:07:33 Exp 7325 21 male R 2 3 5 moralOther moralOther match m m 1 0.9014 
20-May-2018_16:07:35 Exp 7325 21 male R 2 3 6 immoralSelf immoralSelf match m m 1 0.5560 
20-May-2018_16:07:37 Exp 7325 21 male R 2 3 7 immoralOther immoralSelf mismatch n n 1 0.6399 
20-May-2018_16:07:39 Exp 7325 21 male R 2 3 8 immoralSelf immoralSelf match m m 1 0.6894 
20-May-2018_16:07:42 Exp 7325 21 male R 2 3 9 immoralSelf moralOther mismatch n n 1 0.6119 
20-May-2018_16:07:44 Exp 7325 21 male R 2 3 10 moralSelf moralSelf match m m 1 0.5089 
20-May-2018_16:07:46 Exp 7325 21 male R 2 3 11 immoralSelf moralOther mismatch n n 1 0.6718 
20-May-2018_16:07:48 Exp 7325 21 male R 2 3 12 immoralOther immoralOther match m m 1 0.5660 
20-May-2018_16:07:51 Exp 7325 21 male R 2 3 13 moralSelf immoralSelf mismatch n n 1 0.6701 
20-May-2018_16:07:53 Exp 7325 21 male R 2 3 14 immoralSelf immoralSelf match m m 1 0.5163 
20-May-2018_16:07:55 Exp 7325 21 male R 2 3 15 moralOther immoralSelf mismatch n n 1 0.5635 
20-May-2018_16:07:57 Exp 7325 21 male R 2 3 16 moralSelf immoralSelf mismatch n n 1 0.6516 
20-May-2018_16:07:59 Exp 7325 21 male R 2 3 17 immoralOther moralOther mismatch n m 0 0.6252 
20-May-2018_16:08:02 Exp 7325 21 male R 2 3 18 moralSelf moralSelf match m m 1 0.5986 
20-May-2018_16:08:04 Exp 7325 21 male R 2 3 19 moralSelf immoralOther mismatch n n 1 0.5953 
20-May-2018_16:08:06 Exp 7325 21 male R 2 3 20 moralOther moralOther match m m 1 0.6519 
20-May-2018_16:08:09 Exp 7325 21 male R 2 3 21 immoralSelf moralOther mismatch n n 1 0.7536 
20-May-2018_16:08:11 Exp 7325 21 male R 2 3 22 immoralOther immoralOther match m m 1 0.6774 
20-May-2018_16:08:13 Exp 7325 21 male R 2 3 23 immoralOther immoralSelf mismatch n n 1 0.6757 
20-May-2018_16:08:15 Exp 7325 21 male R 2 3 24 moralOther moralOther match m m 1 0.5138 
20-May-2018_16:08:32 Exp 7325 21 male R 2 4 1 moralOther moralOther match m m 1 0.7197 
20-May-2018_16:08:34 Exp 7325 21 male R 2 4 2 moralOther immoralSelf mismatch n n 1 0.6388 
20-May-2018_16:08:36 Exp 7325 21 male R 2 4 3 moralSelf moralSelf match m m 1 0.4883 
20-May-2018_16:08:38 Exp 7325 21 male R 2 4 4 immoralSelf immoralSelf match m m 1 0.6987 
20-May-2018_16:08:41 Exp 7325 21 male R 2 4 5 immoralSelf immoralSelf match m m 1 0.6894 
20-May-2018_16:08:43 Exp 7325 21 male R 2 4 6 immoralOther immoralSelf mismatch n n 1 0.6999 
20-May-2018_16:08:45 Exp 7325 21 male R 2 4 7 moralOther immoralSelf mismatch n n 1 0.7146 
20-May-2018_16:08:48 Exp 7325 21 male R 2 4 8 moralSelf immoralSelf mismatch n n 1 0.5335 
20-May-2018_16:08:50 Exp 7325 21 male R 2 4 9 immoralOther moralSelf mismatch n n 1 0.7048 
20-May-2018_16:08:52 Exp 7325 21 male R 2 4 10 moralOther moralOther match m m 1 0.5638 
20-May-2018_16:08:55 Exp 7325 21 male R 2 4 11 immoralSelf moralSelf mismatch n n 1 0.7239 
20-May-2018_16:08:57 Exp 7325 21 male R 2 4 12 moralSelf immoralSelf mismatch n n 1 0.6910 
20-May-2018_16:08:59 Exp 7325 21 male R 2 4 13 immoralOther immoralSelf mismatch n n 1 0.7495 
20-May-2018_16:09:01 Exp 7325 21 male R 2 4 14 moralSelf moralSelf match m m 1 0.5651 
20-May-2018_16:09:04 Exp 7325 21 male R 2 4 15 moralOther moralSelf mismatch n m 0 0.6771 
20-May-2018_16:09:06 Exp 7325 21 male R 2 4 16 moralSelf moralSelf match m m 1 0.6194 
