Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
30-May-2018_13:47:18 Exp 7329 27 male R 1 1 1 moralSelf immoralOther mismatch m m 1 0.8292 
30-May-2018_13:47:21 Exp 7329 27 male R 1 1 2 moralOther immoralOther mismatch m n 0 0.9053 
30-May-2018_13:47:24 Exp 7329 27 male R 1 1 3 moralOther moralOther match n n 1 0.9754 
30-May-2018_13:47:26 Exp 7329 27 male R 1 1 4 immoralSelf immoralOther mismatch m m 1 0.7036 
30-May-2018_13:47:28 Exp 7329 27 male R 1 1 5 moralOther moralOther match n n 1 0.9097 
30-May-2018_13:47:31 Exp 7329 27 male R 1 1 6 immoralSelf immoralSelf match n m 0 0.7779 
30-May-2018_13:47:33 Exp 7329 27 male R 1 1 7 immoralOther immoralOther match n n 1 0.6720 
30-May-2018_13:47:36 Exp 7329 27 male R 1 1 8 immoralOther immoralOther match n n 1 0.7462 
30-May-2018_13:47:38 Exp 7329 27 male R 1 1 9 immoralSelf immoralOther mismatch m m 1 0.6563 
30-May-2018_13:47:40 Exp 7329 27 male R 1 1 10 immoralSelf immoralSelf match n n 1 1.0165 
30-May-2018_13:47:43 Exp 7329 27 male R 1 1 11 moralSelf moralSelf match n NA -1 1.0850 
30-May-2018_13:47:45 Exp 7329 27 male R 1 1 12 moralSelf moralOther mismatch m n 0 0.5467 
30-May-2018_13:47:48 Exp 7329 27 male R 1 1 13 moralOther moralOther match n n 1 0.7529 
30-May-2018_13:47:50 Exp 7329 27 male R 1 1 14 moralOther immoralOther mismatch m m 1 0.6450 
30-May-2018_13:47:52 Exp 7329 27 male R 1 1 15 immoralSelf moralSelf mismatch m n 0 0.7431 
30-May-2018_13:47:55 Exp 7329 27 male R 1 1 16 immoralOther immoralSelf mismatch m m 1 0.9493 
30-May-2018_13:47:58 Exp 7329 27 male R 1 1 17 immoralSelf immoralSelf match n NA -1 1.0850 
30-May-2018_13:48:00 Exp 7329 27 male R 1 1 18 moralOther immoralOther mismatch m m 1 0.7396 
30-May-2018_13:48:02 Exp 7329 27 male R 1 1 19 moralSelf moralOther mismatch m n 0 0.5617 
30-May-2018_13:48:04 Exp 7329 27 male R 1 1 20 immoralOther moralOther mismatch m n 0 0.6119 
30-May-2018_13:48:07 Exp 7329 27 male R 1 1 21 immoralOther immoralOther match n m 0 0.5879 
30-May-2018_13:48:09 Exp 7329 27 male R 1 1 22 moralSelf moralSelf match n n 1 0.8321 
30-May-2018_13:48:11 Exp 7329 27 male R 1 1 23 immoralOther immoralSelf mismatch m m 1 0.5883 
30-May-2018_13:48:14 Exp 7329 27 male R 1 1 24 moralSelf moralSelf match n m 0 0.6804 
30-May-2018_13:48:16 Exp 7329 27 male R 1 2 1 moralSelf moralSelf match n n 1 0.5145 
30-May-2018_13:48:18 Exp 7329 27 male R 1 2 2 immoralOther immoralOther match n n 1 0.6866 
30-May-2018_13:48:20 Exp 7329 27 male R 1 2 3 immoralSelf immoralSelf match n m 0 0.6168 
30-May-2018_13:48:23 Exp 7329 27 male R 1 2 4 immoralSelf moralOther mismatch m n 0 0.7049 
30-May-2018_13:48:25 Exp 7329 27 male R 1 2 5 moralOther moralOther match n n 1 0.7510 
30-May-2018_13:48:27 Exp 7329 27 male R 1 2 6 moralOther moralSelf mismatch m m 1 0.6831 
30-May-2018_13:48:30 Exp 7329 27 male R 1 2 7 immoralSelf moralSelf mismatch m n 0 0.7973 
30-May-2018_13:48:32 Exp 7329 27 male R 1 2 8 immoralOther moralSelf mismatch m m 1 0.6474 
30-May-2018_13:48:34 Exp 7329 27 male R 1 2 9 immoralOther immoralOther match n n 1 0.6236 
