Date Prac Sub Age Sex Hand Block Bin Trial Shape Label Match CorrResp Resp ACC RT
06-May-2018_14:45:38 Exp 7304 25 female R 1 1 1 immoralOther immoralSelf mismatch m n 0 0.7247 
06-May-2018_14:45:40 Exp 7304 25 female R 1 1 2 immoralSelf moralSelf mismatch m m 1 0.8786 
06-May-2018_14:45:42 Exp 7304 25 female R 1 1 3 moralOther moralOther match n n 1 0.8167 
06-May-2018_14:45:44 Exp 7304 25 female R 1 1 4 immoralOther immoralOther match n m 0 0.8728 
06-May-2018_14:45:46 Exp 7304 25 female R 1 1 5 moralOther moralSelf mismatch m n 0 0.6849 
06-May-2018_14:45:49 Exp 7304 25 female R 1 1 6 immoralSelf moralSelf mismatch m n 0 0.6951 
06-May-2018_14:45:50 Exp 7304 25 female R 1 1 7 moralSelf moralSelf match n n 1 0.4951 
06-May-2018_14:45:53 Exp 7304 25 female R 1 1 8 immoralOther immoralOther match n m 0 0.8713 
06-May-2018_14:45:55 Exp 7304 25 female R 1 1 9 moralSelf moralSelf match n n 1 0.5954 
06-May-2018_14:45:57 Exp 7304 25 female R 1 1 10 immoralOther immoralOther match n n 1 0.6875 
06-May-2018_14:45:59 Exp 7304 25 female R 1 1 11 moralSelf immoralSelf mismatch m m 1 0.6796 
06-May-2018_14:46:01 Exp 7304 25 female R 1 1 12 moralOther immoralSelf mismatch m n 0 0.8177 
06-May-2018_14:46:03 Exp 7304 25 female R 1 1 13 immoralSelf immoralSelf match n m 0 0.7439 
06-May-2018_14:46:05 Exp 7304 25 female R 1 1 14 moralSelf immoralSelf mismatch m n 0 0.3500 
06-May-2018_14:46:07 Exp 7304 25 female R 1 1 15 immoralSelf immoralOther mismatch m NA -1 1.0330 
06-May-2018_14:46:09 Exp 7304 25 female R 1 1 16 immoralOther moralSelf mismatch m n 0 0.7582 
06-May-2018_14:46:11 Exp 7304 25 female R 1 1 17 moralSelf immoralOther mismatch m m 1 0.7363 
06-May-2018_14:46:14 Exp 7304 25 female R 1 1 18 immoralOther moralOther mismatch m NA -1 1.0330 
06-May-2018_14:46:16 Exp 7304 25 female R 1 1 19 immoralSelf immoralSelf match n m 0 0.8926 
06-May-2018_14:46:18 Exp 7304 25 female R 1 1 20 moralOther moralOther match n m 0 0.8527 
06-May-2018_14:46:20 Exp 7304 25 female R 1 1 21 moralOther immoralOther mismatch m n 0 0.6848 
06-May-2018_14:46:22 Exp 7304 25 female R 1 1 22 immoralSelf immoralSelf match n m 0 0.4070 
