"Subject","Age","Sex","d_goodslf_goodoth","d_goodslf_badslf","d_goodoth_badoth","d_badslf_badoth","RT_goodslf_goodoth","RT_goodslf_badslf","RT_goodoth_badoth","RT_badslf_badoth","Val_RT_goodslf_goodoth","Val_RT_goodslf_badslf","Val_RT_goodoth_badoth","Val_RT_badslf_badoth","Id_RT_goodslf_goodoth","Id_RT_goodslf_badslf","Id_RT_goodoth_badoth","Id_RT_badslf_badoth","Val_ACC_goodslf_goodoth","Val_ACC_goodslf_badslf","Val_ACC_goodoth_badoth","Val_ACC_badslf_badoth","Id_ACC_goodslf_goodoth","Id_ACC_goodslf_badslf","Id_ACC_goodoth_badoth","Id_ACC_badslf_badoth"
7317,24,"female",1.19329537848553,0.615008915126,-2.24970377944289,-1.67141731608336,0.0548065217391304,0.0403946428571428,-0.121173423147581,0.106761544265593,-0.0229569471332838,0.046686338376042,0.133451478129713,-0.0638081926203877,-0.10380158045977,-0.0686108146067416,-0.0128204701020276,0.0480112359550562,-0.0666666666666667,-0.0333333333333333,0.0777777777777777,0.0444444444444444,0.0111111111111111,-0.0111111111111112,-0.0222222222222223,0
7318,25,"female",0.3158630087046,0.75938655094931,-0.251350950382152,-0.694874492626862,0.0310292307692307,0.0233578754578754,0.0500042960812772,-0.0576756513926325,-0.0491297147722435,-0.0485736092955701,0.0570083743842364,-0.056452268907563,-0.0406408707865168,-0.0482915229885058,0.0263865168539326,-0.0340371690559215,-0.0666666666666667,-0.0444444444444444,0.0333333333333333,0.0111111111111111,-0.0111111111111112,0.0111111111111111,0,-0.0222222222222223
7319,19,"male",0.937754208588505,1.7465020364163,0.583018317021728,-0.225729510806066,0.0436055555555556,0.10905079787234,0.0320236111111111,0.0334216312056738,-0.0497089266155531,-0.0469759179575445,0.0330159090909091,-0.0302829004329004,0.0174358088235294,-0.00091287790697675,0.0407284173669468,-0.059077104097453,-0.0555555555555555,-0.0111111111111111,0,-0.0444444444444444,-0.0555555555555556,-0.0666666666666668,0.0111111111111111,0.0222222222222223
7320,19,"male",0.6879521802605,0.343564499561539,-0.886969279502449,-0.542581598803489,0.0222025735294118,0.0360771568627452,-0.00895284090909088,0.0228274242424242,0.0636570436507937,0.02098125,-0.0259273368606702,-0.0167484567901234,0.0387464992826398,-0.00446001547987618,-0.00366986062717767,-0.0395366541353384,0.188888888888889,-0.0444444444444445,-0.2,0.0333333333333333,0.0333333333333333,0.1,-0.03270911360799,-0.0993757802746567
7321,18,"female",-0.438371602586213,1.00939147909531,0.0622215986777004,-1.38554148300382,0.01682050789586,0.170309921798631,-0.0120020735524257,0.165491487455197,0.0772488636363636,0.124461863636364,-0.0566244382022472,0.103837438202247,0.140151944444444,0.102983968253968,-0.0865332471264368,0.0493652709359607,0.0444444444444444,0.144444444444444,-0.0555555555555556,-0.155555555555556,0.111111111111111,0.0666666666666667,-0.0777777777777778,-0.0333333333333333
7322,18,"male",-0.824963208903862,-0.330420940115397,1.71874597696744,1.22420370817897,-0.108876199360341,0.0538633241758242,0.198694985074627,-0.0359554615384615,0.00207662934252084,0.0252323546511628,0.0336384869365489,-0.010482761627907,0.0413749999999999,-0.00382692307692312,-0.0157189024390244,-0.0294830206378986,0.0555555555555556,0.0666666666666668,-0.0555555555555556,-0.0666666666666668,0.111111111111111,0.0888888888888889,-0.0666666666666667,-0.0444444444444444
7323,20,"male",0.253862731110278,0.48394749935382,-1.72035605659402,-1.95044082483756,0.0114830555555556,0.0510197222222223,-0.046472882882883,0.0860095495495496,-0.00603968046477854,-0.0243757399970251,-0.011862831737346,-0.00647322779490056,0.0477167602996255,-0.00608392597488433,-0.0456594696969697,-0.00814121657754013,-0.0444444444444444,-0.0222222222222223,-0.0111111111111112,-0.0333333333333333,0.0555555555555556,0.0444444444444445,-0.0444444444444444,-0.0333333333333333
7324,19,"female",0.416571314191196,0.288155320369665,-0.100293217590854,0.0281227762306764,0.0848132467532468,0.0633784461152882,-0.0377825589225589,0.0163477582846003,0.107748796340876,0.141313073521283,-0.0776308858931151,0.111195163073521,0.0954976068376068,0.0202706093189964,-0.077333956043956,0.00210695852534559,0.063920099875156,0.152808988764045,-0.0555555555555556,-0.144444444444444,0.169662921348315,0.203370786516854,-0.0561797752808989,-0.0898876404494382
7325,21,"male",0.0767009277154669,0.0707661653260852,-0.306785695959009,-0.300850933569627,0.0709140472521829,0.0843514678030304,0.00434059595407332,0.00909682459677419,0.0564949096880131,0.0860539211406954,0.00136785714285714,0.0281911543098252,0.0839262623527819,0.0464112359550562,0.0062230854452292,-0.0437381118429549,0.0333333333333333,0.0888888888888889,0,-0.0555555555555556,0.0666666666666667,0,-0.0444444444444444,0.0222222222222223
7326,20,"male",-0.585408591480469,-0.104255304474354,0.204167119186415,-0.276986167819701,-0.0361959967320262,0.0747314338235293,0.132173358585859,-0.0212459280303031,-0.126376136363636,-0.0908722222222222,0.11570672459893,-0.0802028104575163,-0.0443256955591225,-0.00851260822510824,0.0424247851949768,-0.00661169786096261,-0.0555555555555555,-0.0777777777777777,0.0333333333333333,0.0555555555555556,-0.0555555555555556,-0.0444444444444444,0.0444444444444445,0.0333333333333333
7327,19,"female",-0.0795028273828979,-0.433307273526758,-0.630762310058429,-0.276957863914569,0.0489733695652174,0.0183379901960784,-0.0638739326282804,0.0332385532591415,0.0332012170385396,0.0543134062927497,-0.0104436781609195,0.0315558674151296,0.0457958986415883,0.0542497593582888,-0.0303046360153256,0.0387584967320261,-0.0222222222222223,-0.0111111111111112,0,-0.0111111111111111,0.0111111111111111,0.0333333333333333,-0.0333333333333333,-0.0555555555555556
7328,20,"male",1.73375446779034,0.911976649699428,-0.0580451019962855,0.76373271609463,0.0261020065520066,0.12409967728923,0.113290491118077,-0.0152928203808543,0.0638560975609756,0.126520454545455,0.0144672357723578,0.0481971212121212,0.130955432372506,0.0887579144385027,-0.0608054323725056,0.0186079144385026,0.0888888888888889,0.0222222222222223,-0.0888888888888889,-0.0222222222222223,0.0666666666666667,0.0333333333333333,-0.0666666666666667,-0.0333333333333333
7329,27,"male",0.969624808324543,1.34564423885526,-0.894020375014522,-1.27003980554524,0.0665111283643892,0.0702902099970423,0.00312862637362643,0.000650455259026628,0.00579194554736245,0.041830998632011,0.0260231707317073,0.0100158823529412,0.0230947893569844,-0.0421609756097562,-0.0640170454545455,-0.00123871951219512,0.0444444444444445,0.0111111111111112,-0.0666666666666667,-0.0333333333333333,0.0555555555555556,0,-0.122222222222222,-0.0666666666666667
7331,19,"male",1.72613554968277,2.74470374670104,0.410613677099879,-0.607954519918384,0.165710714285714,0.174361111111111,0.00225535714285718,0.00639503968253974,0.0796465909090909,0.0942625766087845,0.00648181818181826,0.00813416751787532,0.13794808988764,0.0795699503527567,-0.0499492134831461,-0.00842892605173773,0,-0.0111111111111112,0,0.0111111111111112,0.1,0.0333333333333333,-0.1,-0.0333333333333333
7332,20,"female",1.1306300950999,0.700779006472593,-0.469019815599704,-0.0391687269723955,0.0889665290568434,0.0620358442164179,-0.0218997241922774,-0.00503096064814812,0.103477146720757,0.162532023861487,-0.0153256497948017,0.0743805269355314,0.0780238230692646,0.075511797752809,-0.0294858348402652,0.0269738095238096,0.202621722846442,0.0888888888888889,-0.191510611735331,-0.0777777777777778,0.101248439450687,0.0777777777777778,-0.0456928838951312,-0.0222222222222223
7333,24,"female",0.346451162525024,-0.00778312390138058,-0.4028305531985,-0.0485962667720949,0.0809004975124378,0.0864621641791045,-0.0639286458333334,0.0694903125,-0.0088621786492375,0.0154190013679891,0.0469410021786492,-0.0226598221614226,0.0438837972579975,-0.0166549695740365,-0.0698441812705367,0.00930541443850263,0.0444444444444444,-0.0111111111111112,-0.0444444444444444,0.0111111111111112,0.0444444444444444,0.0222222222222223,-0.0555555555555555,-0.0333333333333333
7334,25,"female",-0.786660067394066,0.163553357301552,1.26424721439664,0.314033789701021,0.00926479452054796,0.0865483333333333,0.0761096122591131,0.00117392655367232,-0.0280187249398557,-0.019815537525355,0.0544754112308565,-0.0462722238163559,-0.00405979729729733,-0.022533963963964,0.0830645547945206,-0.101538721461187,0.0111111111111111,0.0222222222222223,0.0444444444444445,0.0333333333333333,0.111111111111111,0.155555555555556,-0.1,-0.144444444444444
7335,20,"female",0.662062342149682,1.03073972322428,-0.817334964241434,-1.18601234531603,0.124744015330189,0.0957753720238095,-0.0410078374455732,0.0120391941391941,0.0226807228915663,-0.0115853898352029,-0.0124120897382634,-0.0218540229885058,0.059916183908046,0.00676230438997361,-0.0561019775280899,0.0029480980100175,0,-0.0444444444444444,-0.0444444444444444,0,0.133333333333333,0.0444444444444444,-0.155555555555556,-0.0666666666666667
7336,19,"female",0.762999602014285,0.199549275277568,-0.805630634891901,-0.242180308155183,0.00925644927536229,0.0481025792188651,0.0407009139784946,-0.00185478403499184,0.0811930921052632,0.0205598214285714,-0.0290143737508328,-0.031618896925859,0.0225725595238095,0.0109461779448621,0.0256220331325301,-0.0372484147114775,0.0544319600499376,-0.0344569288389514,-0.0333333333333333,0.0555555555555556,0.0549313358302123,0.0801838610827375,-0.0542929292929294,-0.0795454545454546
7337,22,"male",-0.305579245803567,-0.534468512536272,-0.909064837679255,-0.680175570946549,0.0481235792349727,0.0377328649492584,-0.0881383333333333,0.0777476190476191,0.0623570704302548,0.133874990085922,0.00944615494978479,0.0620717647058824,0.122156693191866,0.0153969794172681,-0.0976406012378427,-0.00911911253675485,0.0777777777777778,0.033832709113608,-0.0333333333333333,0.0106117353308365,0.244444444444444,0.0111111111111111,-0.244444444444444,-0.0111111111111111
7339,18,"male",0.704129630044688,0.506234284480755,-0.579980111861826,-0.382084766297893,0.0899742521367521,0.068027398989899,-0.00165949519230768,-0.0202873579545455,-0.0109256179775281,-0.0149966292134831,0.0249816279069767,-0.0290526391429318,0.0158276808654496,-0.0286236601307189,0.0130855276907001,-0.0575368686868687,-0.0111111111111111,0,0.0444444444444444,0.0333333333333333,-0.0222222222222223,-0.0555555555555556,-0.0111111111111111,0.0222222222222223
7340,21,"female",1.1244142854569,1.46894899650004,0.319306241193351,-0.0252284698497891,0.14419535472973,0.173678852536747,0.0387286057692308,-0.00924510796221323,-0.0118181818181818,0.0479957070707071,0.0343571839080459,0.025456704980843,0.05815544397463,0.0186541806958473,-0.0329013326365299,-0.00659993064225278,0.933333333333333,0.877777777777778,-0.922222222222222,-0.866666666666667,0.0222222222222221,0.0777777777777777,-0.0333333333333333,-0.0888888888888889
7341,24,"male",0.610839058773644,1.09368316222228,0.0960143857343922,-0.386829717714244,-0.0404728571428571,0.0688217857142858,0.0655317330210773,0.0437629098360656,0.0176714726631393,0.0411278851540616,0.00298376543209877,0.0204726470588236,0.0119505882352942,0.0345537207654146,0.052998947368421,-0.0303958148383006,0.0545454545454546,0.0101010101010102,0.00112359550561802,0.0455680399500624,0,0.0222222222222221,0.1,0.0777777777777778
7342,18,"female",-1.1384510628737,0.476477338633296,0.923519691932692,-0.691408709574305,-0.0298174735915493,0.174446059782609,0.067441589157587,0.136821944216571,-0.0355761617900172,-0.0154811197732105,0.0711608499095841,-0.0510658078927774,-0.0350115313368324,-0.0572475609756098,0.0444429007167912,-0.0666789303555686,-0.0111111111111111,-0.0222222222222221,0.0555555555555556,0.0666666666666667,0.0333333333333333,0,-0.0444444444444445,-0.0111111111111112
7343,20,"female",0.419010913670865,-0.158833441171173,-0.517414534800061,0.0604298200419773,0.109990846681922,0.0851059782608696,-0.0484042914979758,0.0235194230769231,0.0672040334197638,0.0296606039325843,-0.0167220109478537,-0.0208214185393257,0.0536299627079747,-0.0391060240963855,-0.0207613305322129,-0.0719746562721474,0.122222222222222,0.1,-0.122222222222222,-0.1,-0.0111111111111111,0,-0.0111111111111111,-0.0222222222222221
7344,20,"female",0.711837922134704,0.12412121427773,0.78998772826553,1.3777044361225,0.0822527222875049,0.157900079491256,0.0670720178372353,0.00857533936651578,0.0936451118326119,0.0633058566433566,-0.0654218779881431,0.0350826227988879,0.0381055742971887,0.0476132530120482,0.00113515447154472,0.00837252424331469,0.277777777777778,0.111111111111111,-0.222222222222222,-0.0555555555555556,0.0888888888888889,0,-0.0777777777777777,0.0111111111111112
7345,19,"male",0.663730602588465,0.328822391942018,-1.03248689130364,-0.697578680657193,0.0291364725667438,0.0630319949548035,0.00470746268656719,0.0291880597014925,0.00729544889717304,0.0752008543025785,0.0558117760617761,0.0120936293436294,0.0641988484848485,0.0413768237934904,-0.0207329393939394,-0.00208908529741864,0.155305867665418,0.155305867665418,-0.0333333333333333,-0.0333333333333333,0.144444444444444,0.0777777777777777,-0.144444444444444,-0.0777777777777777
73370,18,"female",3.57820300702587,1.71817293208373,-1.60878444632024,0.251245628621901,0.176486,0.151133486338798,-0.00503602564102568,-0.0203164880201765,0.0308204819277109,0.0812413345690454,0.0470542168674698,0.00336663577386476,0.0676567222222222,0.0300643423423423,-0.0439673888888888,0.006375009009009,0,0.0555555555555556,0,-0.0555555555555556,0.0333333333333333,0.0111111111111112,-0.0333333333333333,-0.0111111111111112
